question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
<b>The Germplasm is required for the propagation of plants and animals. Germplasm is the :</b><br/>1. genetic resources<br/>2. seeds or tissues for breeding<br/>3. egg and sperm repository<br/>4. a germ cell&#39;s determining zone<br/><br/><b>Select the correct answer using the code given below :</b>,NA,B,1 only,"1,2 and 3",2 and 3 only,2 and 4,NA,NA,NA,NA,"<b>The correct answer is option 2: 1, 2 and 3.</b><br/><br/>Option 1: Genetic resources. Germplasm refers to the collection of genetic material, which includes seeds, tissues, or reproductive cells.<br/>Option 2: Seeds or tissues for breeding. Germplasm is used in the propagation of plants and animals, and this can be in the form of seeds or tissues that are used for breeding purposes.<br/>Option 3: Egg and sperm repository. Germplasm also includes the storage of eggs and sperm, which can be used for artificial insemination or reproductive technologies.<br/>Option 4: Germ cell&#39;s determining zone. This statement is not accurate. The concept of germplasm refers to genetic material and the storage of reproductive cells, rather than a specific determining zone.<br/><br/><b>Therefore, the correct answer is option 2: 1, 2, and 3.</b>",NA
<b>Dengue virus is known to cause low platelet count in blood of patient by :</b><br/><br/>1. interfering in the process of platelet production in bone marrow<br/>2. infecting endothelial cells<br/>3. binding with platelets<br/>4. accumulating platelets in intestine<br/><b>Select the correct answer using the code given below :</b><br/>,NA,D,1 and 2 only,1 and 3 only,3 and 4,"1,2 and 3",NA,NA,NA,NA,"<b>The correct answer is option 4: 1, 2, and 3.<br/><br/>Explanation:</b><br/>Dengue virus is known to cause low platelet count in the blood of a patient by interfering in the process of platelet production in the bone marrow, infecting endothelial cells, and binding with platelets.<br/>1. Interfering in the process of platelet production in bone marrow: Dengue virus affects the bone marrow, where platelets are produced. It can disrupt the normal production of platelets, leading to a decrease in their numbers.<br/>2. Infecting endothelial cells: Dengue virus can infect and damage the cells lining the blood vessels, known as endothelial cells. This damage can lead to increased permeability of the blood vessels, causing leakage of fluid and platelets into surrounding tissues.<br/>3. Binding with platelets: Dengue virus has been found to directly bind to platelets. This interaction can result in the removal of platelets from circulation, leading to a decrease in their count.<br/><br/>Although the option 4 includes all the correct factors, it is important to note that option 4 does not mention the accumulation of platelets in the intestine (option 4). Therefore, the correct answer should be option 4: 1,4",NA
The SI unit of mechanical power is :,NA,B,Joule,Watt,Newton-second,Joule-second,NA,NA,NA,NA,"<b>The correct answer is option 2: Watt.</b><br/><br/>Mechanical power is a measurement of the rate at which work is done or energy is transferred or converted in a mechanical system. The SI unit of mechanical power is the Watt, named after James Watt, the Scottish engineer who made significant contributions to the development of the steam engine.<br/>Option 1: Joule is the SI unit of energy. While power is measured in Watts, energy is measured in Joules, which represents the amount of work done or energy transferred.<br/>Option 3: Newton-second is the SI unit of momentum, not mechanical power. It represents the product of force and time.<br/>Option 4: Joule-second is not a recognized SI unit and does not represent mechanical power. It may be confused with the SI unit of angular momentum, which is kilogram-meter squared per second (kg·m^2/s).<br/><b>Therefore, the correct SI unit of mechanical power is the Watt, represented by option 2.</b>",NA
Two systems are said to be in thermal equilibrium if and only if:,NA,C,there can be a heat flow between them even if they are at different temperatures,there cannot be a heat flow between them even if they are at different temperatures,there is no heat flow between them,their temperatures are slightly different,NA,NA,NA,NA,"Option 1: This option states that there can be a heat flow between the two systems even if they are at different temperatures. However, this is not correct. In thermal equilibrium, there is no heat flow between the systems, regardless of their temperatures. Heat flow only occurs when there is a temperature difference.<br/>Option 2: This option states that there cannot be a heat flow between the two systems even if they are at different temperatures. This is true in the context of thermal equilibrium. When two systems are in thermal equilibrium, there is no heat flow between them, even if they have different temperatures. This is because they have reached a balance where their temperatures are equalized.<br/>Option 3: This option correctly states that there is no heat flow between the two systems. When two systems are in thermal equilibrium, they have reached a state where there is no net transfer of heat between them. This implies that they have the same temperature.<br/>Option 4: This option suggests that the temperatures of the two systems in thermal equilibrium are slightly different. However, in thermal equilibrium, the systems have the same temperature. Any slight temperature difference would lead to heat flow, which would mean they are not in thermal equilibrium.<br/><br/><b>Therefore, option 3 is the correct answer </b>",NA
"<q>German silver</q> is used to make decorative articles, coinage metal, ornaments etc. The name is given because :",NA,C,it is an alloy of copper and contains silver as one of its components,Germans were the first to use silver,its appearance is like silver,it is an alloy of silver,NA,NA,NA,NA,"<b>The correct answer is option 3: <q>its appearance is like silver.</q></b><br/><br/>German silver is actually not made of silver at all. It is a type of alloy made from copper, nickel, and zinc. The reason it is called <q>German silver</q> is because it has a similar appearance to silver. When polished, German silver can have a shiny, silver-like finish, which makes it suitable for making decorative articles, coinage metals, and ornaments.<br/>Option 1 is incorrect because German silver does not contain actual silver as one of its components. It is primarily made up of copper, nickel, and zinc.<br/>Option 2 is incorrect because Germans were not the first to use silver. Silver has been used by many cultures throughout history.<br/>Option 4 is incorrect because German silver is not an alloy of silver. Again, it is primarily composed of copper, nickel, and zinc.<br/><br/>In conclusion, German silver is called so because of its appearance, resembling silver, even though it does not actually contain silver.",NA
"Plants contain a variety of sterols like stigmasterol, ergosterol, sitosterol etc., which very closely resemble cholesterol. These plant sterols are referred as :",NA,A,Phytosterols,Calciferols,Ergocalciferols,Lumisterols,NA,NA,NA,NA,"<b>The correct answer is option 1: Phytosterols.</b><br/>Phytosterols are a group of plant compounds that are structurally similar to cholesterol. They are found in various parts of plants, including fruits, vegetables, nuts, and seeds. Phytosterols have a similar chemical structure to cholesterol, but they have slight differences that prevent them from being absorbed by the body like cholesterol.<br/>Option 2, Calciferols, refers to a group of compounds including vitamin D.<br/>Option 3, Ergocalciferols, refers specifically to a form of vitamin D derived from plants.<br/>Option 4, Lumisterols, are a type of sterol found in certain organisms, but they are not related to plants.<br/><br/><b>In summary, phytosterols are the plant sterols that resemble cholesterol and are found in various plants. They have similar chemical structures to cholesterol but are not absorbed by the body in the same way.</b>",NA
"With which one of the following countries, India has signed an MoU under the International Cooperation on Brahmaputra and Sutluj rivers ?",NA,B,Pakistan,China,Bangladesh,Nepal,NA,NA,NA,NA,"India has signed a Memorandum of Understanding (MoU) with China under the International Cooperation on Brahmaputra and Sutlej rivers.<br/>The Brahmaputra river originates in Tibet, China and flows through India and Bangladesh before emptying into the Bay of Bengal. The Sutlej river also originates in Tibet and flows through India and Pakistan.<br/>The MoU between India and China aims to enhance cooperation between the two countries on matters related to sharing hydrological information regarding the Brahmaputra and Sutlej rivers. This includes data on water levels, discharge, and rainfall in the rivers.<br/>It is significant for India and China to work together on river management as it affects the water resources and livelihoods in both countries. By sharing hydrological data, the two countries can have a better understanding of the rivers` flow patterns and plan accordingly for water management and disaster mitigation.<br/><br/><b>Alert - The correct answer should be option 2 (China).</b>",NA
Headquarters of which one among the following Railway Zones in India is situated at the highest elevation from the mean sea level ?,NA,C,East Central Railway,South Eastern Railway,South Western Railway,West Central Railway,NA,NA,NA,NA,"<b>The correct answer is option 3: South Western Railway. </b><br/><br/>The headquarters of South Western Railway is situated at the highest elevation from the mean sea level compared to the headquarters of the other railway zones mentioned in the options.<br/>To understand this better, let`s look at the other options:<br/><br/>- Option 1: East Central Railway - The headquarters of East Central Railway is not situated at the highest elevation from the mean sea level.<br/>- Option 2: South Eastern Railway - The headquarters of South Eastern Railway is not situated at the highest elevation from the mean sea level.<br/>- Option 4: West Central Railway - The headquarters of West Central Railway is not situated at the highest elevation from the mean sea level.<br/><br/><b>Therefore, option 3, South Western Railway, is the correct answer in terms of having the highest headquarters elevation from the mean sea level among the given options.</b>",NA
Stalactites and stalagmites are features of:,NA,C,glacial topography,volcanic topography,karst topography,fluvial topography,NA,NA,NA,NA,"Stalactites and stalagmites are geological formations that are found in caves and are typically associated with karst topography. Karst topography is formed by the dissolution of soluble rocks, such as limestone, by acidic water.<br/>A stalactite is a type of formation that hangs from the ceiling of a cave. It is formed when water containing dissolved minerals, usually calcium carbonate, drips from the ceiling and leaves behind deposits that build up over time. The resulting formation often resembles an icicle hanging from the cave ceiling.<br/>On the other hand, a stalagmite is a formation that grows from the floor of the cave. It is formed when the drips from a stalactite or other sources of water hit the floor and deposits the minerals, building up over time. Stalagmites often have a more rounded shape compared to stalactites.<br/><br/><b>Therefore, based on their formation and association with caves, the correct answer is option 3 - karst topography.</b>",NA
,NA,,,,,,NA,NA,NA,NA,,NA
