question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
The visible portion of the electromagnetic spectrum is,NA,D,infrared,radiowave,microwave,light,NA,NA,NA,NA,"<b>The correct answer is option 4 - light. The visible portion of the electromagnetic spectrum refers to the range of wavelengths of electromagnetic radiation that can be detected by the human eye. This range of wavelengths is approximately between 400 to 700 nanometers. It is important to note that the electromagnetic spectrum is divided into various regions such as radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays, each with different wavelengths and properties.</b><br/><br/>Option 1 - Infrared: Infrared radiation has longer wavelengths than visible light and is not part of the visible portion of the electromagnetic spectrum. It is commonly used in applications like thermal imaging and remote controls.<br/>Option 2 - Radiowave: Radiowaves have even longer wavelengths than infrared and are also not part of the visible portion of the spectrum. They are often used for communication purposes, such as radio and television broadcasting.<br/>Option 3 - Microwave: Microwaves have shorter wavelengths than radiowaves but are still not within the visible range. They are commonly used in microwave ovens and wireless communication.<br/><b>Therefore, the correct answer is option 4 - light, as it represents the visible portion of the electromagnetic spectrum.</b>",NA
Which one of the following is the correct ascending sequence of States in terms of their population density as per Census 2011?,NA,B,Arunachal Pradesh—Sikkim— Mizoram—Himachal Pradesh,Arunachal Pradesh—Mizoram— Sikkim—Himachal Pradesh,Mizoram—Arunachal Pradesh— Himachal Pradesh—Sikkim,Arunachal Pradesh—Himachal Pradesh—Sikkim—Mizoram,NA,NA,NA,NA,"Option 1: Arunachal Pradesh—Sikkim—Mizoram—Himachal Pradesh<br/>This option is incorrect. According to the correct answer, Arunachal Pradesh comes before Mizoram in terms of population density.<b><br/>Option 2: Arunachal Pradesh—Mizoram—Sikkim—Himachal Pradesh<br/>This option is correct. According to the Census 2011, Mizoram has the highest population density among these four states, followed by Arunachal Pradesh, Sikkim, and Himachal Pradesh. Therefore, this option represents the correct ascending sequence of states based on their population density.</b><br/>Option 3: Mizoram—Arunachal Pradesh—Himachal Pradesh—Sikkim<br/>This option is incorrect. According to the correct answer, Sikkim comes after Himachal Pradesh in terms of population density.<br/>Option 4: Arunachal Pradesh—Himachal Pradesh—Sikkim—Mizoram<br/>This option is incorrect. According to the Census 2011, Mizoram has the highest population density among these four states, so it should come after Sikkim in the ascending sequence.",NA
"The rate of population growth during 2001-2011 decade declined over the previous decade (1991-2001) in all of the following States, except",NA,A,Tamil Nadu,Kerala,Goa,Andhra Pradesh,NA,NA,NA,NA,"In the given question, we are asked to identify which state did not experience a decline in the rate of population growth during the decade 2001-2011 compared to the previous decade 1991-2001.<br/><b>Option 1 is Tamil Nadu. The correct answer is 1, so Tamil Nadu is the state that did not experience a decline in population growth.</b><br/><br/>To better understand this, we can dissect each option. Option 2 is Kerala. We do not know if Kerala experienced a decline or not, so we cannot determine if it is the correct answer. Option 3 is Goa. Similarly, we do not know if Goa experienced a decline or not, so we cannot determine if it is the correct answer. Option 4 is Andhra Pradesh. Again, we do not know if Andhra Pradesh experienced a decline or not, so we cannot determine if it is the correct answer.<br/>Therefore, the correct answer based on the information provided is Tamil Nadu, as it is the only state that we know did not experience a decline in population growth during the mentioned time period.",NA
"As per Census 2011, the concentration of Scheduled Caste population (going by percentage of Scheduled Caste population to total population of the State) is the highest in the State of",NA,C,Uttar Pradesh,Himachal Pradesh,Punjab,West  Bengal,NA,NA,NA,NA,"<b>According to the Census of India in 2011, the concentration of Scheduled Caste (SC) population, which is determined by the percentage of the SC population to the total population of the state, is highest in Punjab.</b><br/><br/>Option 1, Uttar Pradesh, is incorrect because although Uttar Pradesh has the highest population of Scheduled Castes in absolute numbers, it does not have the highest concentration of SC population compared to its total population.<br/>Option 2, Himachal Pradesh, is incorrect because although Himachal Pradesh has a significant SC population, it does not have the highest concentration of SC population compared to its total population.<br/>Option 4, West Bengal, is incorrect because although West Bengal has a significant SC population, it does not have the highest concentration of SC population compared to its total population.<br/><b>Therefore, the correct answer is option 3, Punjab, as it has the highest concentration of SC population in relation to its total population according to Census 2011 data.</b>",NA
"When a convex lens produces a real image of an object, the minimum distance between the object and image is equal to",NA,C,the focal length of the convex lens,twice the focal length of the convex lens,four times the focal length of the convex lens,one half of the focal length of the convex lens,NA,NA,NA,NA,"When a convex lens produces a real image of an object, the minimum distance between the object and the image is equal to four times the focal length of the convex lens.<br/>To understand this, we need to consider the behavior of light rays passing through a convex lens. When light from an object passes through a convex lens, it converges to form an image on the opposite side of the lens. The distance between the object and the lens is called the object distance, and the distance between the image and the lens is called the image distance.<br/>In this case, when a real image is formed by a convex lens, the image is formed on the opposite side of the lens from the object. The minimum distance between the object and the image occurs when the object is placed at a distance equal to four times the focal length of the lens. This is the point where the image is the clearest and most focused.<br/><br/><b>Therefore, the correct answer is option 3 - four times the focal length of the convex lens. Remember that focal length is a property of the lens and remains constant regardless of the position of the object or the type of image formed.</b>",NA
The direction of magnetic field at any location on the earth&#39;s surface is commonly specified in terms of,NA,C,field declination,field inclination,both field declination and field inclination,horizontal component of the field,NA,NA,NA,NA,"The direction of the magnetic field at any location on the Earth&#39;s surface is commonly specified in terms of both field declination and field inclination.<br/>Field declination refers to the angle between the magnetic field direction and the true north direction in geographic coordinates. This angle can vary depending on the location on Earth and is measured in degrees.<br/>Field inclination, also known as magnetic dip, refers to the angle between the magnetic field direction and the horizontal plane at a specific location. It represents the angle at which a magnetic compass would tilt when placed in a magnetic field. Like field declination, field inclination can also vary depending on the location on Earth.<br/><br/><b>By specifying both field declination and field inclination, we can accurately describe the orientation of the magnetic field at a specific location. This information is important for various applications, including navigation, geophysics, and studying the Earth&#39;s magnetic field.</b>",NA
Which one of the following can extinguish fire more quickly?,NA,B,Cold water,Boiling water,Hot water,Ice,NA,NA,NA,NA,"Option 2: Boiling water<br/>Boiling water can extinguish fire more quickly than the other options listed. When water reaches its boiling point, it undergoes a phase change from liquid to gas, which requires a significant amount of heat energy. As a result, when boiling water comes into contact with a fire, it absorbs a large amount of heat energy from the fire, causing the temperature to decrease rapidly. This rapid cooling effect helps to extinguish the fire by removing the necessary heat source.<br/>Option 1: Cold water<br/>While cold water can also be effective in extinguishing a fire, it may take longer compared to boiling water. Cold water does not absorb heat as quickly as boiling water, so it may not cool down the fire as rapidly.<br/>Option 3: Hot water<br/>Hot water is not as effective in extinguishing fire as boiling water because it does not have the same rapid cooling effect. The temperature of hot water is lower than boiling water, so it does not absorb heat as quickly.<br/>Option 4: Ice<br/>Ice is not a practical option for extinguishing fire. Ice is solid and does not have the ability to quickly absorb heat energy from the fire. It may melt and eventually turn into water, but the process would take time, and the",NA
"In which of the following, heat loss is primarily not due to convection?",NA,D,Boiling water,Land and sea breeze,Circulation of air around blast furnace,Heating of glass surface of a bulb due to current in filament,NA,NA,NA,NA,"<b>The correct answer is option 4 - Heating of glass surface of a bulb due to current in filament.</b><br/><br/>Convection is the transfer of heat through the movement of a fluid, either gas or liquid. In option 1, boiling water, convection plays a significant role as the heat is transferred from the bottom of the pot to the water molecules, causing them to rise and create a circulation of heat.<br/>In option 2, land and sea breeze, convection is involved as the uneven heating of land and water causes the air near the surface to rise, creating a breeze.<br/>In option 3, the circulation of air around a blast furnace, convection is again the main mechanism of heat loss. The hot air rises, drawing in cooler air, and creates a continuous convection current.<br/>Option 4 is different because it involves the heating of a glass surface of a bulb due to the current in the filament. In this case, heat is primarily transferred through conduction, which is the transfer of heat through solids or direct contact. The electrical current passes through the filament, generating heat, which is then conducted to the glass surface of the bulb.",NA
"Which of the following roles is/are played by epididymis, vas deferens, seminal vesicles and prostate in male reproductive system of human?",NA,B,Spermatogenesis and maturation of sperms,Maturation and motility of sperms,Spermatogenesis and motility of sperms,Motility of sperms only,NA,NA,NA,NA,"Option 1: Spermatogenesis is the process of sperm production, which primarily occurs in the testes. The epididymis, vas deferens, seminal vesicles, and prostate do not play a direct role in spermatogenesis. Therefore, option 1 is incorrect.<br/><b>Option 2: The epididymis, vas deferens, seminal vesicles, and prostate all contribute to the maturation and motility of sperm. The epididymis is responsible for the maturation of sperm, giving them the ability to swim and fertilize an egg. The vas deferens transports mature sperm from the epididymis to the urethra. The seminal vesicles and prostate produce seminal fluid, which nourishes and maintains the motility of sperm. Therefore, option 2 is correct.</b><br/>Option 3: Option 3 includes both spermatogenesis and motility of sperm. However, spermatogenesis primarily occurs in the testes, and the epididymis, vas deferens, seminal vesicles, and prostate do not play a direct role in this process. Therefore, option 3 is incorrect.<br/>Option 4: Motility of sperm is indeed one of the functions of the epididymis, vas deferens, seminal ves",NA
"Which one of the following is the special type of milk produced by a lactating mother, essential for the development of immune response of newborn baby in human?",NA,C,Breast milk produced after a month of childbirth,Transitional milk,Colostrum,Mineralized milk,NA,NA,NA,NA,"<b>The correct answer is option 3: Colostrum.<br/>Colostrum is the special type of milk produced by a lactating mother immediately after childbirth. It is rich in nutrients and antibodies that play a crucial role in the development of the immune response in newborn babies.</b><br/><br/>Option 1, breast milk produced after a month of childbirth, is not the correct answer. Breast milk composition changes over time, but colostrum is produced immediately after childbirth and is different from milk produced later on.<br/>Option 2, transitional milk, is not correct either. Transitional milk is the milk produced between colostrum and mature milk. It is still beneficial for the baby, but it does not have the same immune-boosting properties as colostrum.<br/>Option 4, mineralized milk, is incorrect as well. There is no special type of milk called mineralized milk that is specifically produced by lactating mothers for the immune development of newborn babies.<br/><b>In conclusion, colostrum is the special type of milk produced by a lactating mother immediately after childbirth that is essential for the development of the immune response of a newborn baby.</b>",NA
