question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
The Buxa Tiger Reserve is located in ___________.,NA,B,Jharkhand,West Bengal,Chhattisgarh,Bihar,NA,NA,NA,NA,"Buxa Tiger Reserve was <b>established in 1983.</b><br/>It was the then <b>15th tiger reserve in India.</b><br/>Animals found in Buxa Tiger Reserve Indian leopard, Bengal tiger, clouded leopard, giant squirrel, gaur, chital, and wild boar.<br/><br/>National Park Wildlife sanctuary in <b>West Bengal are West Sunderban Wildlife Sanctuary, Gorumara National Park, Neora Valley National Park, Singalila National Park, Sunderban National Park (STR) Tiger Reserve, and Jaldapara National Park.</b>",NA
Nagarhole National Park is located in ________.,NA,B,Andhra Pradesh,Karnataka,Kerala,Odisha,NA,NA,NA,NA,"Also known as the <b><u>Rajiv Gandhi National Park</u></b>, the <b><u>Nagarhole National Park</u></b> is located in the <b><u>Mysore and Kodagu districts of Karnataka.</u></b><br/>Along with the Bandipur Tiger Reserve, the Nagarhole National Park forms one of India's primary Tiger Reserves.<br/>The park was set up as a wildlife sanctuary in 1955 and upgraded to a national park in 1988.<br/>It spreads over an area of 642.39 km2 and is a part of the Nilgiri Biosphere Reserve.<br/>In addition to tigers, the park is also inhabited by Indian leopard, striped hyena, chital, sam, gaur, wild boar, sambar deer, etc.",NA
Which National Park among the following is the largest protected area in the Eastern Himalayan sub-region?,NA,B,Jim Corbett National Park,Namdapha National Park,Keibul Lamjao National Park,Bandipur National Park,NA,NA,NA,NA,"<b><u>Namdapha National Park</u></b> is the largest protected area in the <b>Eastern Himalayan sub-region.</b><br/>It is a wide protected area of <b>1,985 km2 in Arunachal Pradesh</b> of Northeast India.<br/>The national park harbours the northernmost lowland evergreen rainforests in <b>the world at 27&deg; N latitude.</b><br/>Even harbours vast dipterocarp forests, covering the northwestern parts of the <b>eco-region rainforests Mizoram-Manipur-Kachin.</b><br/>It is the <b>fourth largest national park in India.</b>",NA
In which of the following states is the Chandoli National Park located?,NA,B,Bihar,Maharashtra,Uttarakhand,Telangana,NA,NA,NA,NA,"Chandoli National Park is located in the Sangli, Satara, Kolhapur, and Ratnagiri districts of <b><u>Maharashtra</u></b>.<br/>It was declared as a wildlife sanctuary in the year of <b>1985.</b><br/>It was declared as a National Park in the year <b>2004.</b><br/>It was declared as a Project Tiger in <b>2007.</b><br/>The total area of the Chandoli National Park is <b>317.67 Km2.</b><br/>The park receives its water supply from the <b>Warna river.</b><br/>Important National parks in Maharashtra are:<ul><b>Tadoba National Park.</ul><ul>Sanjay Gandhi National Park.</ul><ul>Navegaon National Park.</ul><ul>Gugamal National Park.</b></ul>",NA
Where is the Yellowstone National Park situated?,NA,B,United Kingdom,United States,France,South Africa,NA,NA,NA,NA,"The correct answer is <b><u>option 2, i.e., the United States.</u></b><br/><br/>The <b>Yellowstone National Park</b> is situated in the <b>United States.</b><br/>The National Park is situated in the <b>western part of the US</b> and was established on <b>March 1, 1872.</b><br/>It is the first National Park of the US and is known for its rich flora and fauna.",NA
What was India's first national park ?,NA,B,Kaziranga National Park ,Jim Corbett National Park ,Sundarbans National Park ,Bandipur National Park ,NA,NA,NA,NA,<b>Explanation:</b><br/>Jim Corbett National Park was India's first national park.,NA
Which animal is the Asop Forest Block in Rajasthan being developed as a conservation reserve for?,NA,B,Indian Tiger,Blackbuck (Kale Hiran),Indian Elephant,Asiatic Lion,NA,NA,NA,NA,"<b>Located 45 km from Bhilwara,</b> the area was previously used as grazing land during the princely state era.<br/>A proposal sent in January 2024 under the <b>Wildlife Protection Act, 1972,</b> led to its conservation reserve status.<br/>The region is suitable for Blackbuck due to its dense grasslands and proximity to Bhilwara.<br/>Other wildlife includes deer, nilgai, wild cats, and a variety of birds and mammals.",NA
"As of July 2024, there are 43 UNESCO World Heritage Sites in India. Of the 43 Indian sites, 35 are cultural, 7 are natural, and 1 is mixed (both cultural and natural). Which of the following is on UNESCO&#39;s <q>World Heritage</q> site list?",NA,D,Chambal Gharial Sanctuary,National Desert Park,Ranthambore Tiger Project Park,Keoladeo National Park,NA,NA,NA,NA,"<b>Keoladeo National Park from Rajasthan is on UNESCO&#39;s <q>World Heritage</q> site list.</b><br/>Keoladeo National Park is a vast bird sanctuary and former royal game reserve in the north Indian state of Rajasthan.<br/><b>South of the ancient city of Bharatpur,</b> the park&#39;s woods and man-made wetlands protect over 350 species of migratory and resident birds, including herons, cormorants and eagles.<br/>To the southeast, Fatehpur Sikri is home to sandstone temples and a mosque, built by Emperor Akbar in the 16th century.",NA
In which city of Bihar is <q>Coconut Park</q> located?,NA,B,Ara,Patna,Buxar,More than one of the above,NA,NA,NA,NA,"<b><u>The Coconut Park is located in Patna, Bihar.</u></b><br/>The park was formerly known as Atal Bihari Vajpayee Park until it was renamed by the Forest and Environment Minister of Bihar, Tej Pratap Yadav, in August 2023.",NA
Which of the following is NOT in Bihar?,NA,C,Valmiki national park,Kaimur wildlife sanctuary,Dudhwa national park,More than one of the above,NA,NA,NA,NA,"The correct answer is <b><u>Dudhwa National Park<br/><br/>Dudhwa national park is in Uttar Pradesh</u><br/><br/>List of the national park and others in Bihar: </b></br></br>Valmiki national park</b> 
Valmiki tiger reserve</b>Bhimbandh wildlife sanctuary</b> Kaimur wildlife sanctuary </b>Gautam Buddha wildlife sanctuary</b>Vikramshila Gangetic dolphin sanctuary </b>Sanjay Gandhi jaivik udyaan ",NA
