question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Bengal and Oudh were founded as independent states during the reign of,NA,B,Jahandar Shah,Muhammad Shah,Farrukh Siyar,Shah Alam II,NA,NA,NA,NA,"<b>Emergence of New States:<b><br/>Through the 18th century, the Mughal Empire gradually fragmented into a number of independent, regional states. It can be divided into three overlapping groups:<br/>1. States that were old Mughal provinces like Awadh, Bengal, and Hyderabad. Although extremely powerful and quite independent, the rulers of these states did not break their formal ties with the Mughal emperor.<br/>2. States that had enjoyed considerable independence under the Mughals as watan jagirs. These included several Rajput principalities.<br/>3. States under the control of Marathas, Sikhs and others like the Jats. They all had seized their independence from the Mughals after a long-drawn armed struggle.<br/><br/>The State of Hyderabad was founded by Qamar-ud-din Siddiqi, who was appointed Viceroy of the Deccan, with the title of Nizam-ul- Mulk, by Emperor Farrukhsiyar in 1712. He established a virtually independent state but returned to Delhi during the reign of Emperor Mohammad Shah.<br/>Hence, the correct option is B.",NA
Which of the following later Mughal rulers ruled for the longest period?,NA,C,Muhammad Shah,Alamgir II,Shah Alam II,Bahadur Shah II,NA,NA,NA,NA,The correct answer is C as Shah Alam II - sixteenth Mughal Emperor who ruled from 1759 to 1806.,NA
"The later Mughal emperor who was not allowed to enter Delhi for twelve years and restored his throne only by the Marathas, was",NA,C,Alamgir II,Akbar II,Shah Alam II,Muhammad Shah,NA,NA,NA,NA,"The correct option is C.<br/>Shah Alam II was considered the only and rightful emperor, but he wasn&#39;t able to return to Delhi until 1772, under the protection of the Maratha general Mahadaji Shinde. He also fought against the British East India Company at the Battle of Buxar.",NA
Which of the following did not revolt against Aurangzeb?,NA,A,Shayista Khan,The Sikhs,The Satnamis,The Marathas,NA,NA,NA,NA,Shayista Khan was subahdar and a general in the Mughal army. He did not revolt against Aurangzeb because Aurangzeb made him governor of Bengal during his period and he was a maternal uncle of  Aurangzeb.,NA
Which statement is incorrect?,NA,B,Artisans were underprivileged in the 17th and 18th centuries.,None of these.,The Muslims formed a heterogenous community during Aurangzeb&#39;s time.,Rajputs and Marathas were the champions of the Hindus.,NA,NA,NA,NA,"<b>Explanation:</b> All three statements are correct.<br/><br/>1. Artisans were indeed underprivileged in the 17th and 18th centuries. They were usually part of the lower social classes and faced economic hardships.<br/>2. Rajputs and Marathas were prominent Hindu warrior communities who played significant roles in defending Hindu interests during various periods in Indian history.<br/>3. The Muslim community during Aurangzeb&#39;s time was indeed heterogeneous. While Aurangzeb was known for his strict policies and attempts to enforce orthodox Sunni Islam, there were diverse groups within the Muslim community with different beliefs, practices, and cultural backgrounds.",NA
The most important consequence of the decline of the Mughal Empire was,NA,A,Emergence of the British challenge.,Invasions of Nadir Shah and Ahmad Shah Abdali.,Rise of the Maratha power in India.,None of these.,NA,NA,NA,NA,"<b>Emergence of the British challenge</b><br/><br/><u>Loss of power:</u> The decline of the Mughal Empire weakened the central authority in India, creating a power vacuum that allowed European colonial powers, particularly the British, to expand their influence.<br/><br/><u>British East India Company:</u> The British East India Company took advantage of the weakening Mughal Empire to establish control over various regions of India, eventually leading to British colonial rule.<br/><br/><u>Trade and economic exploitation:</u> The British challenge brought about significant changes in India&#39;s economy, with the extraction of resources and the imposition of unfair trade practices that further weakened the indigenous economy.<br/><br/><u>Political domination:</u> The emergence of the British challenge ultimately led to the subjugation of India under British colonial rule, marking a significant shift in power dynamics in the region.",NA
The Carnatic was one of the subahs of the Mughal Deccan. It came under the authority of,NA,B,The Peshwa at Poona,The Nizam of Hyderabad,The ruler of Calicut,The ruler of Bijapur,NA,NA,NA,NA,"<b>Explanation:</b><br/><br/><u>Subahs of the Mughal Deccan:</u> The Mughal Empire was divided into several provinces known as subahs, and the Deccan region was one of them.<br/><u>The Carnatic Subah:</u> The Carnatic was one of the subahs of the Mughal Deccan, which was a significant administrative division during the Mughal rule.<br/><u>Authority:</u> The Carnatic subah came under the authority of a specific ruler or administrator who was appointed to govern the region.<br/><u>The Nizam of Hyderabad:</u> In the case of the Carnatic, the subah was under the authority of the Nizam of Hyderabad, who was a powerful ruler in the Deccan region.<br/><u>Role of the Nizam:</u> The Nizam of Hyderabad played a crucial role in governing the Carnatic subah and ensuring its administration and stability.<br/><br/>Therefore, the correct answer is option B: <b>The Nizam of Hyderabad</b>, who had authority over the Carnatic subah in the Mughal Deccan.",NA
Which of the following pairs were nawabs of Carnatic?,NA,C,"Daud Khan, Sarfaraz Khan","Sarfraz Khan, Dost Ali","Dost Ali, Saadutullah Khan","Saadutullah Khan, Daud Khan",NA,NA,NA,NA,"<b>Explanation:</b><br/><br/><u>Sarfraz Khan, Dost Ali:</u> Sarfraz Khan was the Nawab of Carnatic from 1710 to 1712. Dost Ali was the Nawab of Carnatic from 1733 to 1740.<br/><u>Dost Ali, Saadutullah Khan:</u> As mentioned earlier, Dost Ali was the Nawab of Carnatic from 1733 to 1740. Saadutullah Khan was not a Nawab of Carnatic.<br/><u>Saadutullah Khan, Daud Khan:</u> Saadutullah Khan was not a Nawab of Carnatic. Daud Khan was the Nawab of Carnatic from 1720 to 1732.<br/><br/><b>Conclusion:</b> Therefore, the correct pair of Nawabs of Carnatic is Sarfraz Khan and Dost Ali.",NA
"The three major uprisings led by Sitaram Ray, Udai Narayan and Ghulam Muhammad, occured during the reign of",NA,A,Murshid Quli Khan,Alivardi Khan,Shuja-ud-din,None of these,NA,NA,NA,NA,"Murshid Quli Khan was made Diwan of Bengal by Aurangzeb and  Governor of Bengal in 1717, soon became its ruler in true sense.<br/>Though virtually independent, Murshid and his successors sent revenue to Mughal emperor regularly.<br/>The only three major uprisings during his rule were: first by Sitaram Ray, Udai Narayan and Ghulam Muhammad, and then by Shujat Khan, and finally by Najat Khan.",NA
A ruler of Bengal made Hindu zamindars and mahajansrevenue farmers. He thus laid the foundations of a new landed aristocracy in Bengal. Identify him,NA,C,Shuja-ud-din,Alivardi Khan,Murshid Quli Khan,Shujat Khan,NA,NA,NA,NA,"Identifying the ruler of Bengal:<br/>A. Shuja-ud-din: Not the correct answer, as he was not the ruler who made Hindu zamindars and mahajans revenue farmers in Bengal.<br/>B. Alivardi Khan: Not the correct answer, as he was a ruler of Bengal but did not implement the policy mentioned in the question.<br/>C. Murshid Quli Khan: Correct answer. He made Hindu zamindars and mahajans revenue farmers, establishing a new landed aristocracy in Bengal.<br/>D. Shujat Khan: Not the correct answer, as he was not the ruler associated with the mentioned policy.<br/><br/>Therefore, the ruler of Bengal who made Hindu zamindars and mahajans revenue farmers, laying the foundations of a new landed aristocracy in Bengal, is Murshid Quli Khan.",NA
Which ruler of Bengal had to cede Orissa to the Marathas?,NA,B,Murshid Quli Khan,Alivardi Khan,Shuja-ud-din,Haidar Jang,NA,NA,NA,NA,"<b>Ruler of Bengal who ceded Orissa to the Marathas:</b><br/>Alivardi Khan: Alivardi Khan was the ruler of Bengal who had to cede Orissa to the Marathas.<br/><br/>Reason for ceding Orissa to the Marathas:<br/>Alivardi Khan ceded Orissa to the Marathas due to the continuous pressure and attacks from the Marathas on Bengal.<br/>The Marathas were expanding their territories and posed a significant threat to Bengal under Alivardi Khan&#39;s rule.<br/>To avoid further conflicts and losses, Alivardi Khan decided to cede Orissa to the Marathas.<br/><br/>Impact of ceding Orissa to the Marathas:<br/>By ceding Orissa to the Marathas, Alivardi Khan lost control over a significant territory, affecting Bengal&#39;s power and influence in the region.<br/>It also weakened Alivardi Khan&#39;s position as a ruler and made Bengal more vulnerable to external threats.<br/>The cession of Orissa to the Marathas had long-term consequences for Bengal&#39;s political stability and territorial integrity.",NA
Who remarked <q>The Avadh chiefs were capable of creating a distrubance in the twinkling of an eye and were more dangerous than the Marathas of the Deccan</q>?,NA,A,Safdar Jang,Salabat Jang,Saadat Khan,None of these,NA,NA,NA,NA,Safdar Jang: <q>The Avadh chiefs were capable of creating a disturbance in the twinkling of an eye and were more dangerous than the Marathas of the Deccan.</q>,NA
A fresh revenue settlement was carried out in 1723 by,NA,A,Saadat Khan,Safdar Jang,Salabat Jang,None of these,NA,NA,NA,NA,"<b>Explanation:</b><br/><br/>Fresh Revenue Settlement: The fresh revenue settlement mentioned in the question was carried out in 1723.<br/>Relevant Historical Context: During this time, the Mughal Empire in India was facing challenges from various regional powers and internal dissensions.<br/>Role of Saadat Khan: Saadat Khan was a prominent figure during this period and served as the Nawab of Awadh.<br/>Revenue Settlement by Saadat Khan: Saadat Khan was known for his administrative reforms, including revenue settlements, to improve the economic stability of the region.<br/>Impact of Revenue Settlement: The revenue settlement carried out by Saadat Khan in 1723 helped in stabilizing the economic conditions and ensuring a steady flow of revenue for the region.",NA
"Which of the following statements are correct about Bahadur Shah, successor of Aurangzeb?<br/>1) He was very intolerant towards Hindu chiefs and rajas.<br/>2) He made peace with the tenth Sikh Guru - Guru Gobind Singh.<br/>Select the correct answer using the codes below:",NA,B,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"1. Bahadur Shah I followed a policy of compromise and reconciliation, and there was evidence of reversal of some of the narrow-minded policies of Aurangzeb. He was more tolerant towards Hindu chiefs and rajas. There was no destruction of temples during his reign.<br/><br/>2. Bahadur Shah tried to conciliate Sikhs, giving high position (mansab) to the tenth guru Guru Gobind Singh. However, he took strong action against Sikhs who rebelled after the death of Guru Gobind Singh, under leadership of Banda Bahadur.",NA
"Which of the following statements is correct regarding politics in Delhi court after death of Aurangzeb in 1707?<br/>1) Nobles became very powerful, sometimes even more influential than the Mughal Emperor himself.<br/>2) Marathas and Rajpoots were selectively favoured by the nobles.<br/>3) Mughal Emperors became puppets of their own nobles, who in turn became the Kingmakers.<br/>Select the correct answer using the codes below:",NA,D,1 only,1 and 3 only,2 and 3 only,"1, 2 and 3",NA,NA,NA,NA,"1. Specially after death of Bahadur Shah I in 1712, court politics became very intense in Delhi. Infighting among nobles became an important reason in succession. For example, Jahandar Shah, who was actually a weak personality, became Emperor because he was supported by a strong party of nobles.<br/>2. Nobles always tried to outnumber each other by making alliance with one or the other Rajpoot or Maratha chief. Marathas gained prominence inside Delhi as a result of infighting of nobles.<br/>3. Saiyad Brothers are given title of King-makers in Indian history. They managed to pick and post at four puppet Mughal Emperors on throne.",NA
Which of the following were causes of downfall of Mughal Empire?<br/>1) Narrow religious policies of Aurangzeb<br/>2) Alliance with Rajpoots<br/>3) Rise of Marathas<br/>4) Infighting among nobles<br/>Select the correct answer using the codes below:,NA,B,"1, 2 and 3 only","1, 3 and 4 only",2 and 3 only,"1, 2, 3 and 4",NA,NA,NA,NA,"1. Narrow religious policies of Aurangzeb like re-imposition of Jizya (tax on non-Muslim) which removed during the reign of Akbar created much discontent among the majority non-Muslim population of the country.<br/>2. Alliance with Rajpoots strengthened the Empire and provided stability to it, as proved by the reigns of Humayun, Akbar, Jahangir and Shah Jahan.<br/>3. Rise of Marathas and failure of Mughals in successfully accommodating and befriending them within the Mughal Empire caused great harm to Mughals, as well as to India as whole. If there could have been a ruler like Akbar and a Rajpoot-Mughal like alliance in case of Maratha and Mughals, history of India could have been something else.<br/>4. Last but not the least, infighting among the nobles proved last nail in the coffin of Mughal Empire. Nobles became king-makers and authority of Emperor became weaker by every passing day. By 1721, within 15 years from death of Aurangzeb, Mughal glory had become history.",NA
Why did India lag behind Europe in 18th-19th centuries?<br/>1) Indian industry did not make any new advances during this period.<br/>2) Self-sufficient nature of village economy.<br/>3) Neglect of overseas trade and navy.<br/>4) Lack of talent in Indians.<br/>5) Focus of Indian on spiritualism rather than science.<br/>Select the correct answer using the codes below:,NA,A,"1, 2 and 3 only",1 and 3 only,1 only,4 and 5 only,NA,NA,NA,NA,"1. During Mughal times, Indian industry was quite advance by contemporary world standards. But unlike Europe at this time, Indian industry did not make any new advances in science and technology.<br/>2. Growth of trade was hampered by self-sufficient village economies.<br/>3. Land was considered source of wealth and power, and so trade and navy were neglected.<br/>4. Indians never lacked talent and focus on science, as proved by glorious history of India, which is full of scientific innovations.",NA
Which of the following statements is / are correct regarding economic situation of India during 18th century?<br/>1) Revenue from agriculture was on decline.<br/>2) Regional states of Awadh and Hyderabad became centers of Industrialization.<br/>Select the correct answer using the codes below:,NA,A,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"1. While the number of Zamindars and Jagirdars (landlords) was on increase, incomes from agriculture was on decline due to neglect of land.<br/>2. States of Awadh and Hyderabad emerged as centers of Culture and not industrialization.",NA
