question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Wildlife Conservation Week is celebrated during first week of,NA,A,October,April ,July ,May,NA,NA,NA,NA,"<b>Wildlife Conservation Week is celebrated during the first week of October every year.</b><br/>The week aims to <b>raise awareness about the importance of wildlife conservation and the need to protect endangered species.</b><br/>The week also highlights the efforts of organizations and individuals working towards conserving and preserving wildlife.<br/>The week may include various events and activities such as educational programs, nature walks, and wildlife photography competitions.<br/>Wildlife conservation is the practice of protecting and preserving the natural habitats and populations of animals, including endangered species, to maintain biodiversity and ecological balance.",NA
Which convention adopted for the protection of ozone layer?,NA,A,Vienna Convention,Basel Convention,Montreal Protocol,Stockholm Convention,NA,NA,NA,NA,"<b><u>Explanation:</u></b> The Vienna Convention was adopted in 1985. The main objectives are, parties to promote and cooperation by means of systematic observations, research and information exchange on the effects of human activities on the ozone layer.",NA
How many years once the parties in the Vienna Convention meet to take a decision?,NA,C,One,Two,Three,Four,NA,NA,NA,NA,"<b><u>Explanation:</u></b> The parties of the Vienna Convention meet once in three years in order to make decisions designed to administer the convention. In 2009, the Vienna Convention became the first Convention of any kind to achieve universal ratification.",NA
When did Stockholm Convention on persistent organic pollutants came into exist?,NA,C,2000,2002,2004,2006,NA,NA,NA,NA,<b><u>Explanation:</u></b> Stockholm Convention on persistent organic pollutants came into exist on 17 May 2004. It is a global treaty to protect human health and the environment from persistent organic pollutants and thus helps to maintain the health of humans and environment.,NA
What are persistent organic pollutants?,NA,D,Organic manure,Weed, Sand,Chemicals,NA,NA,NA,NA,<b><u>Explanation:</u></b> Persistent organic pollutants (POPs) are chemicals that remain intact in the environment for long periods and become widely distributed geographically and accumulated in the fatty tissue of living organisms.,NA
What is the main aim of Stockholm Convention on persistent organic pollutants?,NA,A,Eliminate dangerous POPs,Increase the usage of dangerous POPs,Developing strong chemicals,Increase in the production of POPs,NA,NA,NA,NA,<b><u>Explanation:</u></b> The main aim of Stockholm Convention on persistent organic pollutants is to eliminate dangerous POPs starting with the 12 worst. Apart from this it also aims o support the transition to safer alternatives for POPs.,NA
Basel Convention is mainly deals with_________________,NA,B,Biological diversity,Hazardous wastes and their disposals,Persistent organic pollutants,Ozone depleting,NA,NA,NA,NA,"<b><u>Explanation:</u></b> Basel Convention was adopted on 22 March 1989 by the conference of Plenipotentiaries in Basel, Switzerland. The main aim is to control of transboundary movements of hazardous wastes and its disposals.",NA
What is the main aim of UNFCCC?,NA,A,Stabilization of greenhouse gas,Increase of greenhouse gas,Increase of temperature, Stabilization of oxygen,NA,NA,NA,NA,<b><u>Explanation:</u></b> The United Nations Framework Convention on Climate Change (UNFCCC) came into exist in June 1992. The reason behind this is to achieve stabilization in greenhouse gases concentration in atmosphere.,NA
Which convention came into exist for the use of <q>Transboundary water courses</q>?,NA,C,Vienna Convention,Stockholm Convention,Helsinki Convention,Bucharest Convention,NA,NA,NA,NA,<b><u>Explanation:</u></b> Foe the regulation of use of international watercourses Helsinki Convention came into exists in 1992. The main aim is to protect and use of Transboundary watercourses and international lakes seeks to established cooperative frameworks.,NA
 For the conservation of migratory species of wild animals which convention took place?,NA,B,Rio de Janeiro Convention,Bonn Convention,Basel Convention,Aarhus Convention,NA,NA,NA,NA,<b><u>Explanation:</u></b> Bonn Convention came into exist for the conservation of migratory species of wild animals. And also to conserve terrestrial species and marine species throughout their range was the objective of this convention.,NA
