question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
A rise in SENSEX means,NA,C,a rise in prices of shares of all companies registered with Bombay Stock Exchange,a rise in prices of shares of all companies registered with National Stock Exchange,an overall rise in prices of shares of group of companies registered with Bombay Stock Exchange,a rise in prices of shares of all companies belonging to a group of companies registered with Bombay Stock Exchange,NA,NA,NA,NA,"A rise in SENSEX refers to an overall rise in prices of shares of a group of companies registered with the Bombay Stock Exchange (BSE). The SENSEX is a stock market index that represents the performance of a select group of stocks listed on the BSE. It is calculated using a weighted average of the prices of these stocks, and an increase in the SENSEX indicates a positive market sentiment and an upward movement in the prices of the constituent stocks. Therefore, option (c) <q>an overall rise in prices of shares of a group of companies registered with Bombay Stock Exchange</q> is the correct explanation for a rise in SENSEX.",NA
A Money Bill passed by the Lok Sabha can be held up by the Rajya Sabha for how many weeks?,NA,A,Two,Three,Four,Five,NA,NA,NA,NA,"Option A is the correct answer. A Money Bill passed by the Lok Sabha can be held up by the Rajya Sabha for a maximum of two weeks.<br/>To understand this, we need to know the role and powers of the two houses of the Indian Parliament. The Lok Sabha is the lower house and has the power to introduce and pass Money Bills. The Rajya Sabha is the upper house and has the power to review and suggest changes to Money Bills, but it cannot block or delay the passage of a Money Bill.<br/>However, there is a provision in the Constitution that allows the Rajya Sabha to hold up a Money Bill for up to 14 days. During this time, the Rajya Sabha can discuss and suggest amendments to the bill. After the two-week period, if the Rajya Sabha does not pass the bill or suggest any amendments, it is considered to have been passed by both houses.<br/><br/>Therefore, the correct answer is that a Money Bill passed by the Lok Sabha can be held up by the Rajya Sabha for a maximum of two weeks.",NA
Which of the following statements is not correct?,NA,B,Rajya Sabha can make recommendations on a money bill,Rajya Sabha can make recommendations on a money bill,Rajya Sabha can delay the passing of a money bill up to a maximum of 14 days,Rajya Sabha cannot reject a money bill,NA,NA,NA,NA,"Option A: Rajya Sabha can make recommendations on a money bill. This statement is correct. Rajya Sabha has the power to suggest changes or amendments to a money bill, but it cannot make the final decision on the bill.<br/><br/>Option B: Rajya Sabha can amend a money bill. This statement is not correct. Rajya Sabha does not have the power to amend a money bill. It can only make recommendations, but the final decision on the bill rests with the Lok Sabha.<br/><br/>Option C: Rajya Sabha can delay the passing of a money bill up to a maximum of 14 days. This statement is correct. Rajya Sabha can delay the passage of a money bill for up to 14 days. If the bill is not passed by the Rajya Sabha within this time, it can be deemed as passed by both houses.<br/><br/>Option D: Rajya Sabha cannot reject a money bill. This statement is correct. Rajya Sabha does not have the power to reject a money bill. It can only make recommendations or suggest changes to the bill, but the final decision lies with the Lok Sabha.<br/><br/>In conclusion, B the correct statement: Rajya Sabha cannot amend a money bill.",NA
"With regard to the powers of the Rajya Sabha, which one among the following statements is not correct?",NA,C,A Money Bill cannot be introduced in the Rajya Sabha,The Rajya Sabha has no power to reject or amend a Money Bill,The Rajya Sabha cannot discuss the Annual Financial Statement,The Rajya Sabha has no power to vote on the Demands for Grants,NA,NA,NA,NA,"The correct option is C. <br/><br/>Option A states that a Money Bill cannot be introduced in the Rajya Sabha. This is correct. According to the Constitution of India, a Money Bill can only be introduced in the Lok Sabha, the lower house of Parliament. The Rajya Sabha, being the upper house, does not have the power to introduce or initiate Money Bills.<br/>Option B states that the Rajya Sabha has no power to reject or amend a Money Bill. This is also correct. The Rajya Sabha can only make recommendations regarding amendments to the Money Bill. However, the final decision on these recommendations lies with the Lok Sabha, and the Rajya Sabha cannot reject or amend the Bill itself.<br/>Option C states that the Rajya Sabha cannot discuss the Annual Financial Statement. This statement is incorrect. The Rajya Sabha can indeed discuss and debate the Annual Financial Statement, which is presented by the Finance Minister. However, it does not have the power to vote on the Demands for Grants.<br/>Option D states that the Rajya Sabha has no power to vote on the Demands for Grants. This is correct. The Demands for Grants are solely voted upon by the Lok Sabha. The Rajya Sabha does not have the power to vote on these demands.",NA
Consider the following statements:<br/>1. A Money Bill cannot be introduced in the Council of States.<br/>2. The Council of States cannot reject a Money Bill nor amend it.<br/>Which of the statements given above is/ are correct?,NA,C,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is option C: Both 1 and 2.<br/>Statement 1: A Money Bill cannot be introduced in the Council of States. This statement is correct. As per Article 109 of the Indian Constitution, a Money Bill can only be introduced in the Lok Sabha (House of the People) and not in the Rajya Sabha (Council of States).<br/>Statement 2: The Council of States cannot reject a Money Bill nor amend it. This statement is also correct. As per Article 109 and Article 110 of the Indian Constitution, the Rajya Sabha can only make recommendations on a Money Bill, but it does not have the power to reject or amend it. The Lok Sabha has the authority to accept or reject these recommendations, but it is not bound by them.<br/>Therefore, both statements are correct.",NA
Which of the following statements related to Money Bills is NOT correct ?,NA,C,It cannot be introduced in the Council of States,"If any question arises whether the Bill is Money Bill or not, the decision of the Speaker is final","In case of a deadlock over a Money Bill, the President can summon a joint sitting of the Parliament.",A Money Bill cannot be introduced except on the recommendation of the President,NA,NA,NA,NA,"Statement 1: According to article 109 of the Indian Constitution, a Money Bill can be introduced in either House of Parliament, which includes the Council of States (Rajya Sabha). Money Bills can be introduced in either House but can be originated only in the Lok Sabha (House of the People).<br/>Statement 2: As per article 110 of the Indian Constitution, the Speaker of the Lok Sabha has the authority to certify a Bill as a Money Bill. The decision of the Speaker in this regard is final and cannot be questioned or challenged in any court.<br/>Statement 3: The President can summon a joint sitting of the Parliament. This is incorrect. In case of a deadlock over a Money Bill between the two Houses of Parliament, the Lok Sabha has the final say. The Lok Sabha can pass the Bill again with or without amendments, and if the Rajya Sabha still rejects it or fails to pass it within 14 days, the Bill is deemed to have been passed.<br/>When a money bill is presented to the president, he may either give his assent to the bill or withhold his assent to the bill but cannot return the bill for reconsideration of the Houses.",NA
Which of the following is issued by registered foreign portfolio investors to overseas investors who want to be part of the Indian stock market without registering themselves directly?,NA,D,Certificate of Deposit,Commercial Paper,Promissory Note,Participatory Note,NA,NA,NA,NA,"The instrument issued by registered foreign portfolio investors to overseas investors who want to be part of the Indian stock market without registering themselves directly is called Participatory Note.<br/><br/>A Participatory Note (PN) is a financial instrument used by registered Foreign Portfolio Investors (FPIs) to enable overseas investors to invest in Indian securities without directly registering themselves with the Securities and Exchange Board of India (SEBI). PNs are essentially offshore derivative instruments that are issued by FPIs to overseas investors, who want to invest in the Indian stock market without being registered with SEBI.",NA
"With reference to the Indian economy, consider the following statements: <br/>1. <q>Commercial Paper</q> is a short-term unsecured promissory note.<br/>2. <q>Certificate of Deposit</q> is a long-term instrument issued by the Reserve Bank of India to a corporation.<br/>3. <q>Call Money</q> is a short-term finance used for interbank transactions.<br/>4. <q>Zero-Coupon Bonds</q> are the interest bearing short-term bonds issued by the Scheduled Commercial Banks to corporations.<br/><br/>Which of the statements given above is/are correct?",NA,C,1 and 2 only,4 only,1 and 3 only,"2, 3 and 4 only",NA,NA,NA,NA,"Option A postulates that both the <q>Commercial Paper</q> and <q>Certificate of Deposit</q> definitions are correct. However, <q>Certificate of Deposit</q> is not issued by the Reserve Bank, but by banks to individuals. Its term is usually basically short to medium, not long. Therefore, statement 2 is incorrect, making this option incorrect.<br/><br/>Option B suggests that statement 4 is correct. But <q>Zero-Coupon Bonds</q> are issued at a discount to face value and do not bear any interest. They are mostly long-term and not issued solely by Scheduled Commercial Banks to corporations. This makes statement 4 incorrect as well, invalidating this option.<br/><br/>Option C asserts that statements 1 and 3 are correct. The definitions for <q>Commercial Paper</q>, essentially a form of unsecured, short-term debt issued by corporations, and <q>Call Money</q>, referring to short-term funds that can be borrowed for usually a day by banks from other banks is indeed correct.<br/><br/>Option D, like option 1, includes the incorrect statement 2 and also the incorrect statement 4, thus rendering it erroneous. Hence, option C is the correct answer.",NA
Which one of the following indices is now used by the Reserve Bank of India to measure the rate of inflation in India?,NA,C,NASDAQ Index,BSE Index,Consumer Price Index,Wholesale Price Index,NA,NA,NA,NA,"The correct answer for this question is option C, which is the Consumer Price Index (CPI). The Reserve Bank of India (RBI) uses the CPI to measure the rate of inflation in India. Let&#39;s analyze the other options to understand why they are not the correct choices.<br/>Option A, the NASDAQ Index, is not used by the RBI to measure inflation. The NASDAQ Index is a stock market index that tracks the performance of technology companies listed on the NASDAQ stock exchange in the United States. It is not related to measuring inflation in India.<br/>Option B, the BSE Index, also known as the S&P BSE Sensex, is another stock market index in India. However, it is not used by the RBI to measure inflation. The BSE Index tracks the performance of the top 30 stocks listed on the Bombay Stock Exchange (BSE), providing information about the overall market performance.<br/>Option D, the Wholesale Price Index (WPI), used to be the primary measure of inflation in India. However, the RBI shifted its focus to the CPI and now considers it as a better indicator of retail inflation that affects the common people. Therefore, the WPI is not the index currently used by the RBI to measure inflation.",NA
"Consider the following statements.<br/>1. Trading is done on a rate known as the discount rate which is determined by the market.<br/>2. Borrowings in the money market must be supported by collaterals.<br/>3. In the capital market, money can be traded on the interest rate as well as the discount rate.<br/>Which of these statements is/are correct?",NA,D,1 and 2 Only,2 and 3 Only,2 Only,1 Only,NA,NA,NA,NA,"The money market is the short-term financial market of an economy. In this market, money is traded between individuals or groups (i.e., financial institutions, banks, government, companies, etc.), who are either cash-surplus or cash-scarce.<br/>Trading is done on a rate known as the discount rate which is determined by the market and guided by the availability of and demand for the cash in the day-to-day trading.<br/>Borrowing in this market may or may not be supported by collaterals.<br/>In the capital market, money is traded on the interest rate as well as on dividends. Long-term loans are raised on well-defined interest rates, while long-term capital is raised on dividends through the sale of shares.",NA
Consider the following statements about the Indian money market.<br/>1. The market operates in both <q>organised</q> and <q>unorganised</q> channels in India.<br/>2. The transactions might take place through the intermediaries or directly between the trading sides.<br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The market operates in both <q>organised</q> and <q>unorganised</q> channels in India. Starting from the <q>person-to-person</q> mode and converting into <q>telephonic transaction</q>, it has now gone online in the age of internet and information technology. The transactions might take place through the intermediaries (known as brokers) or directly between the trading sides.",NA
What is the need for the money market in India?<br/>1. To meet shortfalls in working capital requirements.<br/>2. Protecting the economic system from creating a chain of negatives.<br/>3. To support the capital requirement of the projects of the public sector industries.<br/>Which of these statements is/are correct?,NA,A,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"This requires the creation of a different segment of the financial market which can cater to the short-term requirements of such funds for the enterprises-known as the money market or the working capital market. To support the capital requirement of the projects of the public sector industries, there is a capital market.",NA
Which of the following committee laid the blueprint for the development of the money market in India?,NA,B,Chakravarty committee,Vaghul committee,Both of them,Neither of them,NA,NA,NA,NA,"The organised form of money market in India is just close to three decades old. However, its presence has been there but restricted to the government only.<br/>It was the Chakravarthy Committee (1985) which, for the first time, underlined the need of an organised money market in the country and the Vaghul Committee (1987) laid the blueprint for its development.<br/>Today, the money market in India is not an integrated unit and has two segments- unorganised Money Market and Organised Money Market.",NA
Chettiars come under which of the following categories of unorganised money market?,NA,B,Unregulated non-Bank financial intermediaries,Indigenous bankers,Moneylenders,None of them,NA,NA,NA,NA,"Indigenous Bankers: Indigenous bankers receive deposits and lend money in the capacity of an individual or private firms. There are four such bankers in the country functioning as non-homogenous groups: (a) Gujarati Shroffs: They operate in Mumbai, Kolkata as well as in industrial, trading and port cities in the region. (b) Multani or Shikarpuri Shroffs: They operate in Mumbai, Kolkata, Assam tea gardens and North-Eastern India. (c) Marwari Kayas. They operate mainly in Gujarat with a little bit of presence in Mumbai and Kolkata. (d) Chettiars: They are active in Chennai and at the ports of southern India.",NA
Which of the following types of treasury bills are issued in India?<br/>1. 14-day TBs<br/>2. 184-day TBs<br/>3. 365-day TBs<br/>Choose from the following options.,NA,D,1 and 2 Only,2 and 3 Only,All of them,None of them,NA,NA,NA,NA,"(a) 14-day (Intermediate TBs) (b) 14-day (Auctionable TBS) (c) 91-day TBS (d) 182-day TBS (e) 364-day TBS Out of the above five variants of the TBs, at present only the 91-day TBs, 182-day TBs and the 364-day TBs are issued by the government. The other two variants were discontinued in 2001. The TBs other than providing short-term cushion to the government, also function as short-term investment avenues for the banks and financial institutions, besides functioning requirements of the CRR and SLR of banking institutions.",NA
Consider the following statements regarding the certificate of deposit.<br/>1. It is used by banks and issued to the depositors for a specified period ranging less than one year.<br/>2. They are negotiable and tradable in the money market.<br/>3. Financial Institutions are allowed to issue CDs for the maturity periods up to 1 year only.<br/>Which of these statements are correct?,NA,A,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"<u>Certificate of Deposit (CD):</u> Organised in 1989, the CD is used by banks and issued to the depositors for a specified period ranging less than one year - they are negotiable and tradable in the money market.<br/><br/>Since 1993 the RBI allowed the financial institutions to operate in it- IFCI, IDBI, IRBI (IIBI since 1997) and the Exim Bank - they can issue CDs for the maturity periods above one year and up to three years.",NA
"Fund can be borrowed/raised for a maximum period up to 14 days (called short notice). Borrowing in this market may take place against securities or without securities. Rate of interest in this market glides with the repo rate of the time the principle remains very simple - longer the period, higher the interest rate. We are talking about?",NA,C,Money market Mutual Fund,Capital Market,Call Money Market,Commercial Paper,NA,NA,NA,NA,Self-explanatory,NA
"Which of the following are correct about repos and reverse repos?<br/>1. In a reverse repo, the banks and financial institutions purchase government securities from the RBI.<br/>2. Most of the government securities are dated and the interest for the repo or reverse repo transactions are announced by the RBI from time to time.<br/>Choose from the following options.",NA,A,Both 1 and 2,2 Only,1 Only,Neither 1 nor 2,NA,NA,NA,NA,"In a reverse repo, the banks and financial institutions purchase government securities from the RBI (basically here the RBI is borrowing from the banks and the financial institutions). All government securities are dated and the interest for the repo or reverse repo transactions are announced by the RBI from time to time.",NA
Tourism Finance Corporation of India Limited comes under:,NA,B,All India Financial Institutions,Specialised Financial Institutions,Investment Institutions,State Level Finance Institutions,NA,NA,NA,NA,"All India Financial Institutions: These institutions are established with the objective of providing financial assistance and support to various sectors of the economy at the national level. Examples include NABARD, SIDBI, and EXIM Bank.<br/><br/>Specialised Financial Institutions: These institutions focus on specific sectors or industries and provide financial services tailored to their needs. Tourism Finance Corporation of India Limited falls under this category as it specifically caters to the tourism sector.<br/><br/>Investment Institutions: These institutions primarily deal with investments in various financial instruments such as stocks, bonds, and mutual funds. Examples include mutual funds, insurance companies, and pension funds.<br/><br/>State Level Finance Institutions: These institutions operate at the state level and provide financial services to promote economic development within their respective states. Examples include State Finance Corporations and State Industrial Development Corporations.<br/>Therefore, Tourism Finance Corporation of India Limited is classified as a Specialised Financial Institution that focuses on providing financial assistance to the tourism sector in India.",NA
