question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Which Indian nationalist leader looked upon a war between Germany and Britain as a godsent opportunity which would enable Indians to exploit the situation to their advantage ?,NA,C,C. Rajagopalachari,M.A. Jinnah,Subhas Chandra Bose,Jawaharlal Nehru,NA,NA,NA,NA,"Subhas Chandra Bose is the Indian nationalist leader who looked upon a war between Germany and Britain as a godsent opportunity that would enable Indians to exploit the situation to their advantage.<br/><br/>Subhas Chandra Bose was a prominent leader in the Indian independence movement and a vocal advocate for complete independence from British rule. During World War II, he sought support from Axis powers, including Germany and Japan, to gain assistance in India&#39;s struggle for freedom. Bose believed that if Germany and Britain were engaged in a war, it would create an opportunity for India to assert its independence.<br/><br/>Bose formed the Indian National Army (INA) in collaboration with the Axis powers and sought to liberate India from British rule through armed struggle. His ideology and actions were controversial and drew mixed reactions from other Indian leaders and factions within the independence movement.",NA
Which one of the following slogans is attributed to Subhash Chandra Bose?,NA,C,Jai Jawan Jai Kisan,Bande Mataram,Jai Hind,Inquilab Zindabad,NA,NA,NA,NA,"The correct answer is option 3, <b><q>Jai Hind</q>.</b> This slogan is attributed to Subhash Chandra Bose, a prominent leader in India&#39;s struggle for independence.<br/><br/>Option 1, <q>Jai Jawan Jai Kisan</q>, is also a popular patriotic slogan in India, but it is associated with the Indian Prime Minister Lal Bahadur Shastri, who coined it to encourage both soldiers and farmers.<br/>Option 2, <q>Bande Mataram</q>, is a slogan that gained prominence during India&#39;s freedom movement. It was popularized by the Bengali poet Bankim Chandra Chattopadhyay and is often associated with the national song of India.<br/>Option 4, <q>Inqulab Zindabad</q>, was a slogan widely used during the Indian independence movement, especially by revolutionary leaders like Bhagat Singh. It means <q>Long Live Revolution</q> in Urdu.<br/><br/>In conclusion, the slogan <q>Jai Hind</q> is attributed to Subhash Chandra Bose, and it became a rallying cry for freedom fighters during the struggle for independence.",NA
Match List I with List II and select the correct answer by using the codes given below the lists:<br/><br/>List I <br/>I. Surendranath Bannerjee <br/>II. M. K. Gandhi <br/>III. Subhash Chandra Bose <br/>IV. Lajpat Rai <br/><br/>List II<br/>(A) Hind Swaraj<br/>(B) The Indian Struggle<br/>(C) Autobiographical Writings<br/>(D) A Nation in Making,NA,D,"I-D, II-A, III-C, IV-B","I-A, II-D, III-C, IV-B","I-A, II-D, III-B, IV-C","I-D, II-A, III-B, IV-C",NA,NA,NA,NA,"The correct answer to the question for matching the authors in List I with the relevant books in List II is <b>option 4</b>.<br/><br/>Option 4 - I - D, II - A, III - B, IV - C:<br/>- Surendranath Bannerjee (I) wrote <q>A Nation in Making</q> (D)<br/>- M.K. Gandhi (II) is the author of <q>Hind Swaraj</q> (A)<br/>- Subhash Chandra Bose (III) penned <q>The Indian Struggle</q> (B)<br/>- Lajpat Rai (IV) authored <q>Autobiographical Writings</q> (C)",NA
The Hindustan Republican Association was founded to :,NA,D,Set up a republican government in Hindustan,Organize armed rebellion in India,Persuade the Indian people to participate in elections,Encourage the Indian youth onto the path of socialism,NA,NA,NA,NA,"The Hindustan Republican Association (HRA) was founded with the purpose of encouraging Indian youth to embrace socialism. Option 4 is the correct answer.<br/><br/>Option 1, to set up a republican government in Hindustan, is not the goal of HRA. The organization focused on promoting socialism rather than advocating for a specific form of government.<br/>Option 2, to organize armed rebellion in India, is also not the main objective of HRA. While the organization did engage in some acts of violence against British colonial rule, their primary aim was to promote socialist ideals rather than solely focusing on armed resistance.<br/>Option 3, to persuade Indian people to participate in elections, is not in line with the goals of HRA. The organization aimed to instill a sense of socialist ideology and activism among Indian youth, rather than focusing on electoral politics.<br/>In summary, the Hindustan Republican Association was founded to encourage Indian youth to embrace socialism and did not prioritize the establishment of a republican government, armed rebellion, or participation in elections.",NA
Match List I with List II and select the correct answer by using the codes given below the lists <br/><u>List I (Period)</u><br/>I. 1883 <br/>II. 1906 <br/>III. 1927 <br/>IV. 1932 <br/><br/> <u>List II (Event)</u><br/>(A) Announcement of Communal Award from Whitehall<br/>(B) Formation of the All-India State Peoples Conference<br/>(C) Foundation of Muslim League at Dacca<br/>(D) First session of National Conference at Calcutta,NA,C,"I - D, II - C, III - A, IV - B","I - C, II - D, III - A, IV - B","I - D, II - C, III - B, IV - A","I - C, II - D, III - B, IV - A",NA,NA,NA,NA,"To determine the correct answer, let&#39;s examine each event in detail:<br/>I. The announcement of the Communal Award from Whitehall refers to a significant decision made by the British government in 1932, which granted separate electorates to various religious communities in India. This aligns with Option 3 (I - D).<br/>II. The formation of the All-India State Peoples Conference took place in 1927. This aligns with Option 3 (II - C). <br/>III. The foundation of the Muslim League at Dacca occurred in 1906. This aligns with Option 3 (III - B). <br/>IV. The first session of the National Conference at Calcutta refers to an event that happened in 1883. This aligns with Option 3 (IV - A). <br/><br/>Therefore, based on the detailed analysis, the correct answer is Option 3: I - D, II - C, III - B, IV - A.",NA
"Statement I : In the year 1946, the Council of the Muslim League accepted the Cabinet Mission Plan.<br/>Statement II : The Muslim League proposed to join the Interim Government.",NA,B,"Both statements are individually true, and Statement II is the correct explanation of Statement I","Both statements are individually true, but Statement II is not the correct explanation of Statement I",Statement I is true but Statement II is false,Statement I is false but Statement II is true.,NA,NA,NA,NA,"Option 1 states that both statements are individually true and that Statement II is the correct explanation of Statement I. To analyze this option, let&#39;s break down each statement.<br/><br/>Statement I: In the year 1946, the Council of the Muslim League accepted the Cabinet Mission Plan. This statement is generally accepted to be true. The Cabinet Mission Plan was proposed by the British Government in 1946 and was accepted by the Muslim League.<br/>Statement II: The Muslim League proposed to join the Interim Government. This statement is also generally accepted to be true. The Muslim League did propose to join the Interim Government that was being formed during the transition to Indian independence.<br/><br/>Option 1 claims that Statement II is the correct explanation of Statement I. However, this is not entirely accurate. Even though both statements are true, they are not directly related. The acceptance of the Cabinet Mission Plan by the Muslim League does not automatically imply their proposal to join the Interim Government.<br/><br/>Therefore, Option 2 is the correct choice. Both statements are individually true, but Statement II is not the correct explanation of Statement I. It is important to analyze the statements separately and not assume a cause-and-effect relationship between them.",NA
"Who drafted the Constitution of Muslim League, <q>The Green Book</q>?",NA,D,Rahmat Ali,Muhammad Iqbal,Muhammad Ali Jinnah,Maulana Muhammad Ali Jauhar,NA,NA,NA,NA,"Option 1: Rahmat Ali was a politician and a visionary who played a significant role in the Pakistan Movement. However, he did not draft the Constitution of the Muslim League or <q>The Green Book</q>.<br/><br/>Option 2: Muhammad Iqbal, also known as Allama Iqbal, was a renowned philosopher, poet, and politician who is widely regarded as the inspiration behind the idea of an independent Muslim state in South Asia. Although Iqbal had a significant influence on the formation of the Muslim League and the concept of Pakistan, he did not draft its constitution or <q>The Green Book</q>.<br/><br/>Option 3: Muhammad Ali Jinnah, also known as Quaid-e-Azam (Great Leader), was the founder of Pakistan and the leader of the Muslim League. He played a pivotal role in the Pakistan Movement and was the driving force behind the creation of Pakistan. However, he did not draft the Muslim League&#39;s constitution.<br/><br/>Option 4: Maulana Muhammad Ali Jauhar was an eminent journalist, politician, and activist during the Indian independence movement. He was one of the influential leaders of the Muslim League and played a crucial role in its establishment. He is credited with drafting <q>The Green Book</q>, which served as the constitution of the Muslim League. <br/>Hence, the correct option is D: Maulana Muhammad Ali Jauhar.",NA
The year 1916 is important in Indian history for :<br/>1. Lucknow Session of the Congress <br/>2. Congress - League Pact <br/>3. Formation of Home Rule League <br/>Select the correct answer using the code given below :,NA,D,1 and 3,2 and 3,1 and 2,"1, 2 and 3",NA,NA,NA,NA,"The correct answer is option 4: 1, 2 and 3. The year 1916 holds significance in Indian history because all three options mentioned played important roles during that time.<br/><br/>Option 1 states the Lucknow Session of the Congress. The Lucknow Session, held in 1916, was a crucial event that brought about the reunification of the moderates and extremists factions within the Indian National Congress. This unity was significant in the struggle for India&#39;s independence from British rule.<br/><br/>Option 2 mentions the Congress-League Pact. This pact, also known as the Lucknow Pact, was signed in 1916 between the Indian National Congress and the All India Muslim League. It aimed to foster Hindu-Muslim unity and work together for the common goal of self-government in India.<br/><br/>Option 3 refers to the formation of the Home Rule League. In 1916, Annie Besant and Bal Gangadhar Tilak established the Home Rule League in order to demand self-government for India. It played a major role in mobilizing public support and raising awareness about India&#39;s struggle for independence.<br/><br/>Therefore, all three options were significant events in 1916 and are important milestones in Indian history.",NA
The Muslim League adopted the resolution for a separate nation in the year,NA,D,1907,1922,1931,1940,NA,NA,NA,NA,"The correct answer is option 4, 1940.<br/>-In 1940, the Muslim League passed the Lahore Resolution which called for the creation of a separate Muslim-majority nation in British India. <br/>- This resolution was a response to the Indian National Congress&#39; demand for a unified and independent India. <br/>- The resolution stated that the areas in which Muslims were in majority should form independent states. <br/>- This marked a significant turning point in the demand for a separate nation for Muslims and laid the foundation for the eventual creation of Pakistan in 1947. <br/><br/>It is important to note that prior to 1940, the Muslim League had advocated for a more inclusive and united India, but the failure of negotiations with the Congress and the growing communal tensions led to the adoption of the Lahore Resolution.",NA
Consider the following statements:<br/><br/>1. Both Congress and Muslim League refused the offer of the Cripps Mission.<br/>2. The interim government formed in 1946 had nominees of the Congress only and. not those of the Muslim League.<br/><br/>Which of the statements given above is/ are correct ?,NA,A,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is option 1, which states that only statement 1 is correct.<br/><br/>Let&#39;s analyze each statement to understand why.<br/>Statement 1: Both Congress and Muslim League refused the offer of the Cripps Mission. This statement is correct. In 1942, during World War II, the British government sent Sir Stafford Cripps to India with a proposal for constitutional reforms. However, both Congress and Muslim League rejected the proposal. The Congress felt that the proposal did not meet their demands for complete independence, while the Muslim League believed that it did not provide enough safeguards for the rights and interests of the Muslims.<br/>Statement 2: The interim government formed in 1946 had nominees of the Congress only and not those of the Muslim League. This statement is not correct. The interim government formed in 1946, known as the Interim Government of India or the Colonial Provisional Government, had representation from both the Congress and the Muslim League. Jawaharlal Nehru from the Congress served as the Vice-President, while Liaquat Ali Khan from the Muslim League was the Finance Minister.<br/><b>In conclusion, statement 1 is correct, but statement 2 is incorrect.</b>",NA
Which one of the following is not correct about the Cabinet Mission Plan?,NA,C,Provincial grouping,Interim Cabinet of Indians,Acceptance of Pakistan,Constitution framing right,NA,NA,NA,NA,"The correct option among the given choices, which is not correct about the Cabinet Mission Plan, is Option 3: Acceptance of Pakistan.<br/><br/>The Cabinet Mission Plan was a proposal put forth by the British Government in 1946 to resolve the constitutional deadlock between the Indian National Congress and the Muslim League and to pave the way for India&#39;s independence. Let&#39;s examine each option in detail:<br/><br/><u>Option 1: Provincial grouping</u> The Cabinet Mission Plan did propose provincial grouping as a means to address the concerns of various religious and ethnic communities in British India. The plan suggested the formation of three groups of provinces, with each group having its own executive and legislative council. This option is correct and aligns with the provisions of the Cabinet Mission Plan.<br/><u>Option 2: Interim Cabinet of Indians</u> The Cabinet Mission Plan did propose the establishment of an Interim Cabinet of Indians. It aimed to create an interim government composed of Indian leaders from both the Indian National Congress and the Muslim League. This interim government would work towards framing a new constitution for India. Hence, this option is correct and in line with the provisions of the Cabinet Mission Plan.<br/><u>Option 3: Acceptance of Pakistan</u> This option is not correct about the Cabinet Mission Plan. The Cabinet Mission Plan did not specifically propose or accept the concept of Pakistan. Instead, it proposed a decentralized federation where power would be shared between the center and the provinces. The plan aimed to provide safeguards for the rights and interests of different communities, including Muslims, without explicitly endorsing the creation of a separate state based on religion. The demand for Pakistan emerged later during negotiations and discussions following the Cabinet Mission Plan. Therefore, this option is incorrect. <br/><u>Option 4: Constitution framing right</u> The Cabinet Mission Plan did propose that the future constitution of India should be framed by an elected Constituent Assembly. The plan suggested that the Constituent Assembly would consist of representatives from all the provinces and be responsible for drafting a constitution for a united and independent India. This option is correct, as it aligns with the provisions of the Cabinet Mission Plan. <br/><br/>In conclusion, the incorrect option about the Cabinet Mission Plan is Option 3: Acceptance of Pakistan. The plan did not explicitly accept or propose the concept of Pakistan but focused on a decentralized federation and the formation of an interim government to frame a new constitution for a united India.",NA
"When the Indian Muslim League was inducted into the interim government in 1946, Liyaqat Ali Khan was assigned the portfolio of",NA,C,Foreign Affairs,Home,Finance,Defence,NA,NA,NA,NA,"When the Indian Muslim League was inducted into the interim government in 1946, Liyaqat Ali Khan was assigned the portfolio of Finance.",NA
Who was the founder of the All-India Muslim League?,NA,B,A. K. Fazlul Haque,Nawab Khwaja Salimullah,Agha Khan III,Nawab Waqar-ul-Mulk Kamboh,NA,NA,NA,NA,"The correct answer is option 2 i.e. Nawab Khwaja Salimullah.<br/>Nawab Khwaja Salimullah founded the All-India Muslim League in 1906. The party advocated a separate Muslim state, Pakistan.<br/><br/>- The party was formed in Dhaka (now in Bangladesh).<br/>-Sir Syed Ahmed Khan, the founder of the Aligarh Muslim University was of the belief that Muslims constituted as a separate nation.<br/>- The party followed this philosophy.<br/>- It was India&#39;s first Muslim party.<br/>- Muhammad Ali Jinnah, A. K. Fazlul Haque, Agha Khan III, Nawab Waqar-ul-Mulk Kamboh, etc. were the Presiding leaders.<br/>The party had three objectives:<br/>i) Maintain loyalty to the British government.<br/>ii) Safeguard the political rights of Muslims.<br/>iii) Prevent the rise of prejudice against other communities of India among the Muslims.<br/>The party was responsible for the creation of Pakistan and rise of communalism between Hindus and Muslims.<br/>The party was dissolved on 14th August, 1947.<br/>The party was also formed as it accused the Congress of catering to the needs of the Hindus only.",NA
"Muslim League was formed at Dacca on 31st December, 1906 by",NA,A,Nawab Salimullah Khan,Zulfquar Alli Bhutto,Mohammad Ali Jinah,Khan Abdul Gaffar Khan,NA,NA,NA,NA,"<b><u>All India Muslim League:</u></b><br/>- It was a political party established in 1906.<br/>- The party was started for the political representation of Muslims in British India.<br/>- It was an elitist organization until 1937.<br/>- After the partition of Pakistan, the party was formally disbanded in India.<br/>- After the creation of the Indian National Congress and its time as a <q>representative</q> party for the people of the Indian subcontinent, there was felt a need to reassess its claims of unbiased representation.<br/>- Some of the Congress leaders adopted a revolutionary policy to establish Hindu Raj in the sub-continent under the guise of a national movement.<br/>- The prediction of Sir Syed Ahmed Khan Soon proved to be the fact that, <q>Hindus and Muslims are two different nations who have different ideologies</q>.<br/>- The events following the partition of Bengal and the Urdu-Hindu controversy strengthened the desire of the Muslims to organize themselves politically as a separate community. <br/>- In 1906 All India Muslim Lague took Birth. Aga Khan was the First President. Hence statement A is incorrect.<br/>- A resolution to form the All India Muslim League was passed by Nawab Salimullah Khan and was seconded by Hakim Ajmal Khan, Maulana Muhammad Ali, and Moulana Zafar Ali.<br/>- The resolution was passed by the All India Educational Conference on 30th December 1906.<br/>- The first session of the All India Muslim League was held in Karachi on 29th December 1907 and was presided over by Adamji Peer Bhai.<br/>- Muslim League opposed the Swadeshi Movement of 1905.<br/>- It supported the Partition of Bengal as the league thought Muslims to be a separate entity and Hindus and Muslims have different interests.",NA
The Indian National Army was organized to fight against,NA,B,Germany and Japan,The British in India,Japan,Russia,NA,NA,NA,NA,"The correct answer is option 2: The British in India. <br/>The Indian National Army (INA) was organized to fight against British colonial rule in India. The INA, also known as the Azad Hind Fauj, was formed during World War II and was led by Subhas Chandra Bose, who was a prominent leader in the Indian independence movement. Bose believed that an armed struggle was necessary to free India from British imperialism.<br/><br/>The INA initially fought alongside the Japanese forces against the British in India and attempted to establish a provisional government in the Indian territory that was under Japanese control. This move was supported by the Japanese, who saw it as a way to weaken British rule in India. However, it is important to note that the INA&#39;s alliance with Japan was primarily based on strategic considerations rather than shared ideological goals.<br/><br/>The INA played a significant role in raising awareness about the Indian independence movement and inspiring a sense of nationalism among the Indian population. Despite facing several challenges and not being able to achieve its ultimate goal of liberating India, the INA&#39;s efforts contributed to the eventual independence of India in 1947.",NA
"With reference to Indian Freedom Struggle, which of the following coincide with the formation of Indian National Army (Azad Hind Fauz)?",NA,D,First World War,Home Rule Movement,Non Cooperation Movement,Second World War,NA,NA,NA,NA,"The correct answer is option 4: Second World War. The formation of the Indian National Army (Azad Hind Fauz) coincided with the Second World War. The Second World War began in 1939 and lasted until 1945.<br/><br/>During this time, Netaji Subhas Chandra Bose, who strongly believed in armed struggle for India&#39;s independence, sought the help of the Axis powers, particularly Japan and Germany, to fight against the British rule. Bose formed the Indian National Army (INA) in 1942, initially with Indian prisoners of war captured by the Japanese. The INA&#39;s objective was to liberate India from British rule and establish an independent nation.<br/><br/>The INA played a significant role in the Indian Freedom Struggle. It fought against the British in Burma and the Northeast, and its members were known as <q>soldiers of the Azad Hind</q> or <q>Netaji&#39;s soldiers</q>. Although the INA did not achieve its ultimate goal of liberating India during the war, it instilled a sense of patriotism and inspired many Indians to join the struggle for independence.",NA
Which of the following was/were NOT part/parts of the RIN Mutiny ? <br/>1. Indian National Army <br/>2. HMIS Talwar <br/>3. Hunger strike by naval ratings <br/>4. Lord Irwin <br/>Select the correct answer using the code given below:,NA,C,1 and 2,2 and 3,1 and 4,4 only,NA,NA,NA,NA,"Option 1 suggests that the Indian National Army (INA) was not part of the RIN Mutiny (Royal Indian Navy Mutiny). However, this is incorrect. The INA, led by Subhas Chandra Bose, played a crucial role in the RIN Mutiny. They supported the mutineers, and their presence and support strengthened the resistance against the British rule. <br/><br/>Option 2 suggests that HMIS (His Majesty&#39;s Indian Ship) Talwar and the hunger strike by naval ratings were not part of the RIN Mutiny. This statement is also incorrect. HMIS Talwar was a Royal Indian Navy ship that played a significant role in the mutiny. The hunger strike by naval ratings was one of the key methods used by the mutineers to demand better conditions and treatment.<br/><br/>Option 3 correctly states that Lord Irwin was not part of the RIN Mutiny. Lord Irwin was the Viceroy of India from 1926 to 1931 and was not directly linked to the mutiny. <br/><br/>Option 4 suggests that only Lord Irwin was not part of the RIN Mutiny. This is incorrect as the Indian National Army, HMIS Talwar, and the hunger strike were all part of the mutiny. <br/><br/>Therefore, the correct answer is option 3: 1 and 4.",NA
