question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
We should never add water to acid because:,NA,C,The reaction is endothermic.,The reaction is slow.,The reaction is exothermic.,The reaction doesn&#39;t take place.,NA,NA,NA,NA,"If we add water to acid, the reaction would become highly exothermic and lots of heat would be generated which would splash? on your face and cause severe burns. <br/><br/>Thus, Option C is correct.",NA
Which of the following properties is not shown by acids?,NA,A,Acids dissociate in water to give OH- ions.,Acids are corrosive.,Acids dissociate in water to give H+ ions.,Acids are sour in taste.,NA,NA,NA,NA,Acids dissociate in water to give H+ ions and not OH-. OH- ions are released on dissociation of bases in water.,NA
Acids when dissolved in water produce:,NA,D,Hydrogen and hydroxide ions,Hydroxide ions,Hydride ions,Hydronium ions,NA,NA,NA,NA,"Most acids release H+ ions in water, which combines with water molecules to produce hydronium (H3O+) ions. <br/>Example: HCl(g) + H2O(l) ? Cl?(aq) + H3O+(aq)",NA
Substance <q>A</q> does not dissociate completely into its ions in aqueous solutions. It is bitter in taste and soapy to touch. Identify the substance A.,NA,A,Weak base,Strong acid,Strong base,Weak acid,NA,NA,NA,NA,A base is bitter in taste and soapy to touch. A weak base does not dissociate completely into its ions in aqueous solutions.,NA
Select the substance which shows acidic behavior in its aqueous solution,NA,B,C6H12O6,HCl,C2H5OH,Urea,NA,NA,NA,NA,"Acid is defined as the substance which dissociates and releases H+ ions in their aqueous states. <br/>HCl (aq.) gives H+ (aq.) in aqueous solution. <br/>But molecules like alcohol, glucose, and Urea do not produce H+ ions and thus are not considered acids.",NA
Find the odd one out:,NA,B,Neutral salt: NaCl,Acid salt: CuSO4.5H2O,Basic salt: CuCO3.Cu(OH)2,Non hydrated salt: KNO3,NA,NA,NA,NA,CuSO4.5H2O is a hydrated salt. An example of acid salt is NaHCO3.,NA
Which one will NOT change red litmus to blue?,NA,B,NaOH,HCl,KOH,LiOH,NA,NA,NA,NA,HCL is an acid so it won&#39;t have any effect on red litmus paper.,NA
Select the one which is WRONGLY mapped,NA,C,Sodium carbonate -- Washing soda,Sodium chloride -- common salt,Calcium carbonate -- slaked lime,Sodium hydroxide -- caustic soda,NA,NA,NA,NA,Calcium Hydroxide (not carbonate) is commonly referred to as slaked lime.,NA
Name an element which is common to all acids?,NA,D,Sulphur,Nitrogen,Chlorine,Hydrogen,NA,NA,NA,NA,An element which is common to all acids is Hydrogen because acids dissociate into H+ ions.,NA
Name an acid which contains both oxygen and hydrogen?,NA,A,Oxy acid,Hydra acid,Dilute acid,Concentrated acid,NA,NA,NA,NA,An oxy acid is an acid that contains an oxygen atom bonded to a hydrogen atom and at least one other element. <br/><br/>General structure: X-O-H,NA
