question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Cuttlefish belongs to phylum ________.,NA,B,Echinodermata,Mollusca,Annelida,Pisces,NA,NA,NA,NA,"Cuttlefish or cuttles are marine Molluscs of the Phylum Mollusca, Class Cephalopoda, Subclass Coleoids, Order Sepiida, Kingdom Animalia. <br/>Examples of Molluscs are squid, octopuses, colossal squid, gastropods (snails and slugs), etc. <br/><br/>Additional Information:<br/>-Echinodermata examples are starfish, sea urchins, crinoids, brittle stars, etc. <br/>- Annelida examples are earthworms, leech, Clitellata, polychaete, etc. <br/>-Pisces examples are bluefish, goldfish, guppy, common carp, etc. ",NA
Bacilli are bacteria which are-,NA,B,Comma-shaped,Rod shaped,Spiral,Spherical,NA,NA,NA,NA,"Rod-shaped is the correct answer.<br/><br/>Bacteria exist in a variety of forms, mainly spherical, rod-shaped and spiral-shaped.<br/>Rod-shaped Bacillus: bacilli <br/>Spherical Coccus: cocci <br/>Comma-shaped Vibrium: vibrio <br/>Spiral Spirillum: spirilla",NA
Which of the following has the largest brain in proportion to its body size?,NA,C,Ant,Elephant,Dolphin,Human Being,NA,NA,NA,NA,"Dolphin has the largest brain in proportion to its body size.<br/>Dolphins have the highest brain-to-body weight ratio of all cetaceans.<br/>Bottlenose dolphins have bigger brains than humans, and they have a brain-to-body-weight ratio greater than great apes do.<br/>Monitor lizards, tegus, and anoles, and some tortoise species have the largest among reptiles.<br/>Among birds, the highest brain-to-body ratios are found among parrots, crows, magpies, jays, and ravens.<br/>Hence, option 3 is correct.",NA
Which of the following is a cold blooded animal?,NA,C,Whale,Eagle,Shark,Kangaroo,NA,NA,NA,NA,"CONCEPT<br/>Cold-blooded animals: Cold-blooded animals are animals that are not capable of regulating their body&#39;s temperature according to the temperature of the surrounding.<br/>They do not have a constant body temperature.<br/>Cold-blooded animals include reptiles, amphibians, fishes, insects, and other invertebrates.<br/>These animals are also called poikilothermic animals. <br/>Warm-blooded animals: Warm-blooded animals are the animals that are capable of maintaining a nearly constant body temperature irrespective of the temperature of the environment.<br/>Their body temperature remains the same as they move from one surrounding to another.<br/>The temperature control is mostly obtained by regulating their metabolic rates.<br/>Warm-blooded animals include birds and mammals.<br/>These animals are also called homeothermic animals.<br/><br/>Explanation:<br/><b>Shark:</b>Sharks don&#39;t fit the criteria for mammals in the most important respects.<br/>They don&#39;t produce milk, they don&#39;t have hair, and most of them are cold-blooded.<br/>The only characteristic they share with mammals is that some shark species give live birth.<br/>They belong to the class Chondrichthyes and not Mammalia.",NA
Which of the following has four chambered heart?,NA,A,Peacock,Seahorse,Frog,Fish,NA,NA,NA,NA,Peacock has a four-chambered heart.<br/>Peacock is the national bird of India and its scientific name is Pavo cristatus.<br/>Taxonomy of Peacock:<br/>- Kingdom: Animalia<br/>- Phylum: Chordata<br/>- Subphylum: Vertebrata<br/>- Superclass: Tetrapoda<br/>- Class: Aves<br/>- Order: Galliformes<br/>- Family: Phasianidae<br/>- Genus: Pavo<br/>- Species: Cristatus<br/><br/>Additional Information<br/>- The frog belongs to the class Amphibia and has a characteristic three-chambered heart with 2 auricles and 1 ventricle.<br/>- Fishes have a two-chambered heart. <br/>- Sea horses have a two-chambered heart.,NA
"The bodies of penguins are ________ and their feet have webs, making them good swimmers.",NA,C,Heavy,Feathery,Streamlined,Oily,NA,NA,NA,NA,"The correct answer is streamlined.<br/><br/>Explanation:<br/>- The penguin&#39;s body is adapted for swimming.<br/>- Its body is fusiform (tapered at both ends) and streamlined.<br/>- A penguin has a large head, short neck, and elongated body.<br/>- The legs and webbed feet are set far back on the body, which gives penguins their upright posture on land.",NA
What is not valid for a generalized mollusk?,NA,A,"The body is segmented into the head, visceral mass, and foot.",A rasping tongue-like organ - radula present.,Mantle cavity with gills,Excretory structures - nephridia,NA,NA,NA,NA,"Explanation: Mollusks do not typically have a segmented body. They have a soft, unsegmented body usually covered by a hard shell.",NA
Living things are grouped into subgroups like plant kingdom / animal kingdom.<br/>Which one of the following is not correct for animal kingdom?,NA,B,Cannot make their own food,Body contains cellulose,Do not have chlorophyll,Migrate from one place to another,NA,NA,NA,NA,"The animal kingdom is a subgroup of living things that includes organisms with certain characteristics. In this case, we are looking for the option that does not correctly describe animals.<br/><br/>Option 1 states that animals cannot make their own food. This is correct. Animals are heterotrophs, meaning they rely on consuming other organisms for energy rather than producing their own through photosynthesis.<br/>Option 2 states that the body of animals contains cellulose. This is incorrect. Cellulose is a complex carbohydrate found in the cell walls of plants, not animals.<br/>Option 3 states that animals do not have chlorophyll. This is correct. Chlorophyll is a pigment found in plants that is essential for photosynthesis. Animals do not have chlorophyll as they do not carry out photosynthesis.<br/>Option 4 states that animals migrate from one place to another. This is correct. Many animals undertake long-distance movements for various reasons such as finding food, reproducing, or escaping extreme weather conditions.<br/>In summary, the correct answer is Option 2 as cellulose is not present in the body of animals.",NA
"Normally animals can change the place, but which one of the following animals cannot change the place ?",NA,C,Starfish,Hydra,Sponge,Leech,NA,NA,NA,NA,"The correct answer is option 3 - Sponge. <br/>Sponges are sedentary animals, which means they are unable to change their place or move around. <br/>- They are attached to a surface, such as rocks or the sea floor, and rely on water currents to bring them food and oxygen. <br/>- Sponges have a unique body structure with numerous pores that allow water to flow through them, which helps them filter out microscopic organisms for food. <br/>- While other animals like starfish, hydra, and leech have the ability to move and change their location, sponges lack this ability. <br/>- They mainly rely on their environment for their survival.",NA
Which of the following statement is incorrect?,NA,A,Hydra only have sexual reproduction,Most frogs are oviparous animals,Budding is possible in hydra,Internal fertilisation takes place in hens,NA,NA,NA,NA,"Option 1 states that hydra only have sexual reproduction, which is incorrect. Hydra can reproduce both sexually and asexually. Sexual reproduction occurs when two hydra come together and release sperm and eggs, which then combine to form a zygote. Asexual reproduction, on the other hand, takes place through a process called budding. During budding, a small outgrowth or bud develops on the body of the hydra, which eventually detaches and becomes a new individual.<br/><br/>Option 2 correctly states that most frogs are oviparous animals, meaning they lay eggs that hatch outside of the body. This is a common method of reproduction for frogs.<br/>Option 3 is correct as budding is indeed possible in hydra. Budding is one of the ways hydra can reproduce asexually.<br/>Option 4 is unrelated to the topic and does not affect the correctness of the statement being asked.<br/>Therefore, the correct answer is option 1.",NA
"In the evolution of animal kingdom, the first animals with true body cavity belong to the phylum",NA,A,Annelida,Arthropoda,Aschelminthes,Platyhelminthes,NA,NA,NA,NA,"The correct answer is option 1: Annelida.<br/><br/>The first animals with a true body cavity, known as a coelom, belong to the phylum Annelida. A coelom is a fluid-filled cavity that is completely lined with mesoderm, one of the three primary germ layers in animal embryos. This coelom provides space for various organs and systems to develop and function properly.<br/><br/>Option 2: Arthropoda is incorrect because although arthropods have a body cavity called a hemocoel, it is not a true coelom. The hemocoel is not completely lined with mesoderm but rather consists of a limited amount of fluid-filled spaces.<br/><br/>Option 3: Aschelminthes is also incorrect because they do not have a true coelom. Instead, they have a pseudocoelom, which is a body cavity that is only partially lined with mesoderm.<br/><br/>Option 4: Platyhelminthes is also incorrect as they also do not possess a true coelom. They are acoelomate, meaning they lack a body cavity altogether.<br/><br/>Therefore, the correct statement is that the first animals with a true body cavity belong to the phylum Annelida.",NA
"In which of the following phylum, would you place an animal with a bilaterally symmetrical, triploblastic body without a true internal cavity (coelom) ?",NA,B,Porifera,Platyhelminthes,Cnidera,Annelida,NA,NA,NA,NA,"The correct answer is option 2: Platyhelminthes.<br/>To understand why Platyhelminthes is the correct answer, let us break down the criteria given in the question. The question states that the animal has a bilaterally symmetrical body, which means its left and right sides are mirror images of each other. This characteristic is found in many organisms, but we need to consider the other criteria as well.<br/>The question also mentions that the animal has a triploblastic body, which means it has three germ layers: the ectoderm, mesoderm, and endoderm. These layers give rise to various tissues and organs in the body.<br/>Finally, the question states that the animal does not have a true internal cavity or coelom. A true coelom is a fluid-filled cavity between the body wall and the gut. It is found in organisms belonging to certain phyla such as Annelida (option 4).<br/>Considering all these criteria, we can conclude that Platyhelminthes (option 2) is the correct answer. Platyhelminthes, commonly known as flatworms, have a bilaterally symmetrical, triploblastic body without a true coelom.",NA
"Animals which are marine, bilaterally symmetrical, have a coelom and a notochord, but never form a vertebral column are placed under which one of the following groups ?",NA,B,Chordata,Protochordata,Vertebrata,Mammalia,NA,NA,NA,NA,"The correct answer is option 2, Protochordata. This group includes marine animals that are bilaterally symmetrical, have a coelom (body cavity), and possess a notochord (a flexible rod-like structure providing support). However, these animals do not develop a vertebral column, which is a defining feature of the subphylum Vertebrata.<br/><br/>Let us further explore the other options to understand why they are not the correct choices:<br/>- Option 1, Chordata, is a broader group that includes all animals possessing a notochord at some point in their life cycle. While Protochordata is a member of the Chordata group, not all Chordata organisms are Protochordates.<br/>- Option 3, Vertebrata, encompasses animals that possess a backbone or vertebral column, which differentiates them from Protochordates. Therefore, animals without a vertebral column cannot be classified as Vertebrata.<br/>- Option 4, Mammalia, is a class within the subphylum Vertebrata. Mammals are a specialized group characterized by features such as mammary glands and hair, but not all animals within the subphylum Vertebrata are mammals.",NA
Which one among the following groups is the most abundant in terms of number of species identified?,NA,D,Fungi,Green plants,Bacteria,Insects,NA,NA,NA,NA,"The correct answer is option 4 - Insects. In terms of the number of identified species, insects are the most abundant group.<br/><br/>Option 1 - Fungi: Fungi are a diverse group of organisms, but they have fewer identified species compared to insects. Fungi include organisms like mushrooms, yeasts, and molds.<br/>Option 2 - Green plants: Green plants also have a large number of identified species, but they are less abundant than insects. Green plants include flowering plants, ferns, mosses, and algae.<br/>Option 3 - Bacteria: Bacteria are a highly diverse group of microorganisms, but they have comparatively fewer identified species than insects. Bacteria are found in various habitats and play important roles in ecosystems.<br/>Option 4 - Insects: Insects are incredibly diverse, with over a million identified species. They are found in nearly every habitat on Earth and play essential roles in ecosystems as pollinators, decomposers, and prey for other animals.<br/>In conclusion, while all the options are diverse groups, insects have the highest number of identified species, making them the most abundant group in terms of species.",NA
"A triploblastic, unsegmented animal with a complete alimentary canal could be a",NA,A,Roundworm,Planaria,Liver fluke,Hydra,NA,NA,NA,NA,"Roundworms (phylum Nematoda) are triploblastic, unsegmented animals with a complete alimentary canal. They are often parasitic in nature and have cylindrical, elongated bodies. With a mouth and anus, they have a complete digestive system that allows them to ingest and digest food.",NA
