question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"The Constitution of India, in Article 1, describes India as a ",NA,C,Federation,Cooperative State,Union of States,Quasi-Federal Entity,NA,NA,NA,NA,"The term <q>Federation has nowhere been used in the Constitution. So, A is clearly wrong. In 5. R. Bommai v. UOI, 1994 AIR 1918, however, the Supreme Court laid down that the Constitution is federal and characterized federalism as its basic feature. <br/><br/>Article 1, on the other hand, describes India as a <q>Union of States which implies two things: Indian Federation is not the result of an agreement by the states and no state has the right to secede from the federation. <br/>Hence, the Indian Constitution has been variously described as <q>federal in form but unitary in spirit, <q>quasi-federal, <q>bargaining federalism, <q>cooperative federalism, etc.",NA
Consider the following statements. <br/>1. <q>Territory of India is a wider expression than the <q>Union of India as the later includes only states while the former includes not only the states but also union territories and territories that may be acquired by the Government of India at any future time. <br/>2. India can acquire foreign territories according to the modes recognized by international law.<br/>3. Parliament can establish new states that were not a part of the Union of India.<br/><br/>Q. Which of the following statement is/are correct?,NA,D,1 and 2 only,2 and 3 only,1 and 3 only,All of the above,NA,NA,NA,NA,"Notably, the <q>Territory of India is a wider expression than the <q>Union of India because the latter includes only states. At the same time, the former includes not only the states but also union territories and territories that may be acquired by the Government of India at any future time. <br/><br/>The states are the members of the federal system and share distribution of powers with the Centre. The union territories and the acquired territories, on the other hand, are directly administered by the Central government. <br/>Being a sovereign state, India can acquire foreign territories according to the modes recognized by international law. <br/>1. Cession (following treaty, purchase, gift, lease or plebiscite) <br/>2. Occupation (hitherto unoccupied by a recognized ruler) <br/>3. Conquest or subjugation.",NA
Consider the following statements: <br/>1. The constitution does not contain any separate provisions for the administration of acquired territories. <br/>2. There is no uniformity in the administrative system of the Union Territories even while they belong to a one category.<br/><br/>Q. Which of these is/are true?,NA,C,Only 1 ,Only 2 ,Both ,None of the above,NA,NA,NA,NA,"Both the statements are correct.<br/><br/>Even though all the union territories belong to one category, there is no uniformity in their administrative system. Every union territory is administered by the President acting through an administrator appointed by him. An administrator of a union territory is an agent of the President and not head of state like a governor.",NA
Article 3 of the Constitution authorizes the Parliament to <br/>1. Increase or diminish the area of any state <br/>2. Merge a state and Union Territory to form a new state <br/>3. Grant special status to the newly created weak states <br/><br/>Q. Which of the following statement is/are correct?,NA,A,1 and 2 only,2 and 3 only,1 and 3 only,All of the above,NA,NA,NA,NA,"Article 3 authorizes the Parliament to <br/> (a) form a new state by separation of territory from any state or by uniting two or more states or parts of states or by uniting any territory to a part of any state <br/>(b) increase the area of any state <br/>(c) diminish the area of any state <br/>(d) alter the boundaries of any state, and <br/>(e) alter the name of any state.",NA
"Consider the following about the Parliament's power to reorganize the States? <br/>1. A State reorganization bill can be introduced in the Parliament only with the prior recommendation of the President. <br/>2. The Home Minister must send the bill to the Governor concerned for his ratification. <br/>3. If a state legislature unanimously opposes reorganization of the state concerned, the bill is sent to the Supreme Court for a review.<br/><br/>Q. Which of the following statement is/are correct?",NA,A,1 only,1 and 2 only,2 and 3 only,None of the above,NA,NA,NA,NA,Statement 1 is mentioned as a condition in Article 3 of the constitution.,NA
The boundary commission headed by Radcliff demarcated,NA,B,Provincial areas of Bihar and Assam post-Bengal Partition 1905,Boundaries between the two Dominions of India and Pakistan,Burmese Enclaves in the north-eastern frontier of India,North-west frontier of India post-Soviet invasion,NA,NA,NA,NA,"The Radcliffe Line was published on 17 August 1947 as a boundary demarcation line between India and Pakistan.<br/>Pakistan included the provinces of West Punjab, Sind, Balochistan, East Bengal, North-Western Frontier Province and the district of Sylhet in Assam.<br/>The then India took the help of a referendum to establish the total geographical area of Pakistan. The referendum in the North-Western Frontier Province and Sylhet was in favour of Pakistan.",NA
"JVP committee (Jawaharlal Nehru, Vallahbhai Patel, Pattabhi Sitaramayya) is associated with",NA,B,Integration of princely stales with India,Reorganization of states on linguistic basis,Reservation concerns for minority communities,Regressive religious provisions in colonial Indian laws,NA,NA,NA,NA,"The integration of princely states with the rest of India has an ad hoc arrangement purely. There was a demand from different regions, particularly South India, for a reorganization of states on linguistic basis. <br/>Accordingly, in June 1948, the Government of India appointed the Linguistic Provinces Commission under the chairmanship of S. K. Dhar to examine the feasibility of this. <br/>The commission submitted its report in December 1948 and recommended the reorganization of states based on administrative convenience rather than a linguistic factor. <br/>This created much resentment and led to the appointment of another Linguistic Provinces Committee by the Congress in December 1948 itself to examine the whole question afresh.<br/><br/>As discussed earlier, three of contemporary stalwarts of Indian Politics were associated with this committee.<br/>It submitted its report in April 1949 and formally rejected language as the basis for a reorganization of states. <br/>However, in October 1953, the Government of India was forced to create the first linguistic state, known as Andhra state, by separating the Telugu speaking areas from the Madras state.",NA
Which of the following regions were integrated by referendum in India? <br/>1. Hyderabad <br/>2. Junngadb <br/>3. Sikkim <br/>4. Nagaland<br/><br/>Select the correct answer using the codes below:,NA,A,2 and 3 only,1 and 4 only,"1,2 and 3 only",3 and 4 only,NA,NA,NA,NA,Hyderabad was integrated using police action whereas Junagadh and Sikkim (Sikkim later in 1974) through a referendum. An instrument of accession integrated Kashmir. Nagaland was part of Indian Union later separated from Assam.,NA
"Consider the following statements regarding Goa. <br/>1. In January 1967, the Central Government held a special <q>opinion poll in Goa asking people to decide if they wanted to be part of Maharashtra or remain separate. <br/>2. This was the only time in independent India that a referendum-like procedure was used to ascertain people's wishes on a subject. <br/>3. In 1967, Goa became a Slate of the Indian Union. <br/><br/>Q. Which of the following statement is/are correct?",NA,A,1 Only ,1 and 2 Only,2 and 3 Only,None,NA,NA,NA,NA,"In 1967 in the case of Goa&#39;s liberation:<br/>1. In January 1967, the central government held a special <q>Opinion Poll in Goa asking people to decide it they wanted to be a part of Maharashtra or remain separate.<br/>2. The majority was in favour of remaining outside of Maharashtra, thus Goa became a Union-territory. <br/>3. Goa was granted statehood in 1987.",NA
"Consider the following statements. <br/>1. Manipur and Tripura were Union Territories (UTs) that later gained statehood. <br/>2. Meghalaya was initially declared as an <q>autonomous state by a constitutional amendment, which later gained full statehood.<br/>3. Sikkim gained Indian statehood before Nagaland, and Arunachal Pradesh gained statehood.<br/><br/>Q. Which of the following statement is/are correct?",NA,A,1 and 2 only,2 and 3 only,3 only,"1, 2 and 3",NA,NA,NA,NA,"In 1963, the State of Nagaland was formed by taking the Naga Hills and Tuensang area out of the state of Assam. This was done to satisfy the movement of the hostile Nagas. In 1972, the political map of Northeast India underwent a major change. <br/>1. two Union Territories of Manipur and Tripura <br/>2. sub- State of Meghalaya got statehood <br/>3. the two union territories of Mizoram and Arunachal Pradesh (originally known as North-east Frontier Agency-NEFA) came into being. <br/><br/>Initially, the 22nd Constitutional Amendment Act (1969) created Meghalaya as an <q>autonomous state or <q>sub-state within the state of Assam with its own legislature and council of ministers. <br/>In 1974, Sikkim expressed its desire for greater association with India. Accordingly, the 35th Constitutional Amendment Act (1974) was enacted by the parliament. So, it gained statehood after Nagaland and Arunachal Pradesh; statement 3 is wrong.",NA
