question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
The most essential feature of the Parliamentary form of Government is the:,NA,A,Accountability of the executive to the legislature,Written constitution,Sovereignty of the Parliament, Independent judiciary,NA,NA,NA,NA,The Constitution of India has opted for the British Parliamentary System of Government rather than American Presidential System of Government. The parliamentary system is based on the principle of cooperation and coordination between the legislative and executive organs.,NA
The Constitution is generally defined as the,NA,D,Law of the land.,Fundamental law of the land,Administrative law of the land,Constitutional law of the land,NA,NA,NA,NA,"A codified constitution is a single document; states that do not have such a document have uncodified, but not entirely unwritten, constitutions, since much of an uncodified constitution is usually written in laws such as the Basic Laws of Israel and the Parliament Acts of the United Kingdom.",NA
The chief source of political power in India is the,NA,A,People,Constitution,Parliament,"Parliament, State Assemblies",NA,NA,NA,NA,"The preamble makes it very clear when it says that ""We, the people of India, having solemnly resolved to constitute India into a SOVEREIGN SOCIALIST SECULAR DEMOCRATIC REPUBLIC and to secure to all its citizens.""<br/><br/>The enacting words ""We, the people of India... in our constituent assembly... do hereby adopt, enact and give to ourselves this constitution"", signifies the democratic principle that power ultimately rests in the hands of the people.<br/>It also emphasizes that the constitution is made by and for the Indian people and is not given to them by any outside power (such as the British Parliament).",NA
The source of legal authority or sovereignty in India flows from the,NA,B,People of India,Constitution of India,Parliament of India,President of India,NA,NA,NA,NA,The Constitution of India also emphasizes the concept of Sovereignty.,NA
The ultimate sovereignty resides with the,NA,D,Parliament,President,Supreme Court,People,NA,NA,NA,NA,"The submission of A. V . Dicey is that the constitution is the 'Legal Sovereign' recognised by the Court, although the ultimate 'Political Sovereignty' may and does reside in the 'People'.",NA
On which date was the Constitution of India adopted and enacted by the Constituent Assembly?,NA,C,"August 15, 1947","January 26, 1950","November 26, 1949","January 30, 1948",NA,NA,NA,NA,"Parliament cannot override the constitution. It was adopted by the Constituent Assembly on 26 November 1949, and came into effect on 26 January 1950.",NA
The Indian Constitution came into force on,NA,B,"January 26, 1949","January 26, 1950","November 15, 1950","August 15, 1947",NA,NA,NA,NA,"India, also known as Bharat, is a Union of States. It is a Sovereign Socialist Secular Democratic Republic with a parliamentary system of government. The Republic is governed in terms of the Constitution of India which was adopted by the Constituent Assembly on 26th November, 1949 and came into force on 26th January, 1950.",NA
The members of the Constituent Assembly were,NA,D,Directly elected by the people,Nominated by the Indian National Congress,Nominated by the rulers of the Indian States,Elected by the Provincial Assemblies,NA,NA,NA,NA,"The Constitution of India was drafted by the Constituent Assembly, and it was implemented under the Cabinet Mission Plan on 16 May 1946. The members of the Constituent Assembly were elected by the provincial assemblies by a single, transferable-vote system of proportional representation.",NA
The Provincial Constitution Committee of the Constituent Assembly was chaired by,NA,B,Jawahar Lal Nehru,Sardar Patel,Bishwanath Das,None of these,NA,NA,NA,NA,"The Constituent Assembly appointed a number of committees to deal with different tasks of constitution-making. Out of these, eight were major committees and the others were minor committees. The names of the major committees and their chairmen are given below:<br/>1. Union Powers Committee - Jawaharlal Nehru<br/>2. Union Constitution Committee - Jawaharlal Nehru<br/>3. Provincial Constitution Committee - Sardar Patel <br/>4. Drafting Committee - Dr B.R. Ambedkar<br/>5. Advisory Committee on Fundamental Rights, Minorities and Tribal and Excluded Areas  Sardar Patel<br/>6. Rules of Procedure Committee - Dr Rajendra Prasad<br/>7. States Committee (Committee for Negotiating with States)  Jawaharlal Nehru<br/>8. Steering Committee - Dr Rajendra Prasad",NA
Who among the following was the Permanent Chairman of the Constituent Assembly?,NA,D,Jawahar Lal Nehru,Sardar Patel,Bishwanath Das,None of these,NA,NA,NA,NA,Constituent Assembly elected Dr. Rajendra Prasad as its permanent President.,NA
"Among the following provisions, which onecome into force soon after the adoption of the Constitution on 26th November, 1949?",NA,D,Citizenship provisions,Provisions on elections,Provisional Parliament,All of the above,NA,NA,NA,NA,"Even though the major part of the Constitution came into force on January 26, 1950, the provisions relating to citizenship, elections, provisional parliament and temporary and transitional provisions came into force with immediate effect from November 26th, 1949.",NA
Which one is NOT a feature of the Constitution?,NA,C,A written Constitution and supremacy of the Constitution,Quasi-federal structure,Committed judiciary,Distribution of powers,NA,NA,NA,NA,Committed Judiciary refers to the judiciary which is committed to uphold the policies of the government in power by interpreting the laws and the Constitution in a way palatable to the Government in power.,NA
The Constitution of India is,NA,A,Partly rigid and partly flexible,Rigid,Flexible,Very rigid,NA,NA,NA,NA,The Indian constitution is partly rigid and partly flexible.it is because three type of amendment procedures have been adopted in our constitution.These procedures are as follows-<br/><br/>1. Certain provisions of the constitution can be amended by a two-third majority in parliament and ratified by atleast fifty percent of the state.(Rigid)<br/><br/>2. Certain provisions of the constitution can be amended by a simple majority in parliament. (Flexible)<br/><br/>3. The remaining provisions can be amended by parliament by two-third majority.(Rigid),NA
The President of India has the same Constitutional authority as the,NA,A,British Monarch,US President,President of Egypt,President of Russia,NA,NA,NA,NA,"The Indian Constitution closely follows the constitutional system of the United Kingdom. This can be seen by the fact that the Indian Constitution has borrowed following features from the British Constitution.<br/><br/>1. The office of the president of India is based upon the British Queen who is a ceremonial head of the state.<br/><br/>2. The Cabinet system of government in India is based upon the Cabinet system as prevailing in U.K.<br/><br/>3. Our Prime Minster is also a replica of the British Prime Minster.<br/><br/>4. The parliament type of government has also been adopted from the British system.<br/><br/>5. Just like U.K our Parliament is also bicameral, i.e it has two Houses, the Lok Sabha and the Rajya Sabha.<br/><br/>6. The Lok Sabha, the Lower house of parliament in India, is also more powerful as the House of commons in the United Kingdom.<br/><br/>7. Like in U.K, the presiding officer of Lok Sabha is also known as the speaker. Some of his powers are identical to those of the speaker in England. <br/><br/>8. The privileges of the Members of Parliament in India are also similar to those enjoyed by their counterparts in U.K.",NA
India has a Parliamentary Democracy because,NA,B,Of the distribution of power between the Centre and the States,The Council of Ministers is responsible to the Legislature,The Members of the Lok Sabha are elected by the public,Of a single constitutional framework.,NA,NA,NA,NA,The Executive (i.e. the political Executive the Council of Ministers) remains responsible and the administration accountable to Parliament. It is the function of Parliament to exercise political and financial control over the Executive and to ensure parliamentary surveillance of administration.,NA
Which one of the following determines that the Indian Constitution is federal?,NA,D,A written and rigid Constitution,An independent Judiciary,Vesting of residuary powers with the Centre,Distribution of powers between the Centre and the States,NA,NA,NA,NA,The Indian Constitution is federal because there are two levels of the government- the Union and the state governements. There also exists the local government at the local level.,NA
Which one of the following is a mandatory minimum requirement for a functional federation?,NA,C,The States should be represented in the Upper House of the National Legislature.,Judicial Review,Distribution of legislative and administrative powers between the Central and State governments to ensure their independence within their spheres.,Distribution of legislative and administrative powers between the Central and State governments to ensure independent but coordinated exercise of the government,NA,NA,NA,NA,Indian Constitution is neither purely 'federal' nor purely 'unitary'. The federal form is clearly manifest in the constitutional distribution of powers between the union and the states not only in the legislative field but also in executive and administrative fields.,NA
The Indian Constitution is,NA,A,Federal in form but unitary in spirit,Unitary,Unitary in form but federal in spirit,Purely federal,NA,NA,NA,NA,"“The Constitution of India is neither purely federal nor purely unitary but it is a combination of both.""<br/>Similarly, B.N. Banerjee has said that ""The Constitution of India is federal in form but unitary in spirit.""<br/>In fact, the Constitution of India has many federal features as well as unitary features.",NA
The Constitution of India has created,NA,B,A very weak centre.,A very strong centre.,A centre which is normally weak but very strongduring emergencies.,None of these,NA,NA,NA,NA,"Indian Constitution is quasi-federal i.e., it comprises of a strong centre and state wherein parliament is empowered to legislate on subjects not specifically mentioned in Constitution (residuary subjects). Where state and centre both legislate on the same subject the central law shall prevail. During an emergency, it acquires unitary form. Due to this reason, it is called ""Quasi federal"". So, the Constitution made arrangements for the strong centre.",NA
"During an Emergency, the Indian State turns into a ________ system from a ________system",NA,D,"Federal, Unitary","Unitary, Federal","Unitary, Unitary","Unitary, Quasi-federal",NA,NA,NA,NA,"Indian Constitution is quasi-federal i.e., it comprises of a strong centre and state wherein parliament is empowered to legislate on subjects not specifically mentioned in Constitution (residuary subjects). Where state and centre both legislate on the same subject the central law shall prevail. During an emergency, it acquires unitary form. Due to this reason, it is called ""Quasi federal"".",NA
________ is the only country which does not have a written Constitution even now.,NA,B,The USA,The UK,China,Canada,NA,NA,NA,NA,"Britain is one of only three major democracies in the world that lacks a written, codified constitution.",NA
The Constitution of India describe India as,NA,C,A federation,Quasi-federal,A Union of States,None of these,NA,NA,NA,NA,"The Constitution of India describes India as the Union of States. It is because our Constitution delegates powers to both Centre as well as State, yet more power lies with the Centre. After independence, India, as it is now, was formed by the decision of the princely states, who decided to join India.<br/>Therefore, India is known as Union of States.",NA
Our Constitution provides for the Constitution of the,NA,C,Union,Union and all the States except Jammu & Kashmir,Union and all the States,Organs of the Governments of Union and the States,NA,NA,NA,NA,"On 5 August 2019, the Government of India issued a constitutional order superseding the 1954 order, and making all the provisions of the Indian constitution applicable to Jammu and Kashmir based on the resolution passed in both houses of India's parliament with a 2/3 majority of the Constitution of India states that Parliament of India and the Union Government jurisdiction extends over limited matters with respect to State of Jammu and Kashmir, and in all other matters not specifically vested in federal governments, actions have to be supported by the state legislature.",NA
"Article 1 of the Constitution declares India to be a Union of States, whose territory comprises",NA,D,The Union and the States,Union territories and States,"States, Union territories, and States which may join the Union","States, Union territories and Territories which may be acquired",NA,NA,NA,NA,"Article 1 in the Constitution states that India, that is Bharat, shall be a Union of States. The territory of India shall consist of:<br/>(i)The territories of the states<br/>(ii) The Union territories<br/>(iii) Any territory that may be acquired.",NA
In which year was Sikkim associated with the Indian Union?,NA,B,1947,1975,1985,1871,NA,NA,NA,NA,"On 16 May 1975, Sikkim became the 22nd state of the Indian Union, and the monarchy was abolished. To enable the incorporation of the new state, the Indian Parliament amended the Indian Constitution.",NA
"Sonia Gandhi, the President of Congress, despite being Italian by birth, is an Indian citizen by",NA,C,Article 10,Article 11,"The Citizenship Act, 1955",None of the above,NA,NA,NA,NA,"According to the citizenship act of 1955 a person can acquire the citizenship of a country by marrying a person of that country, and she was the wife of rajiv gandhi, an Indian citizen she got the citizenship of India.",NA
Indian Constitution is:,NA,C,Purely federal,Purely unitary,Federal with unitary bias,Unitary with federal bias,NA,NA,NA,NA,Indian Constitution is neither purely 'federal' nor purely 'unitary'. The federal form is clearly manifest in the constitutional distribution of powers between the union and the states not only in the legislative field but also in executive and administrative fields.,NA
The Panchayati Raj primarily aims:,NA,D,To increase agricultural production.,To ensure real development.,To work for the uplift of Harijans.,To arouse among the people-intensive and continuous interest in community development programs.,NA,NA,NA,NA,The primary goal of Panchayati Raj is to enable the people of each area to achieve tremendous and continuous development in the interest of the entire population. The elected representatives should be encouraged to value the people rather than opportunities for the exercise of authority.,NA
The Panchayati Raj System was first introduced in two States; one was Rajasthan.The other was,NA,C,Maharashtra,Gujarat,Andhra Pradesh,Tamil Nadu,NA,NA,NA,NA,The Panchayat Raj System was first adopted by the state of Rajasthan in Nagaur district on 2nd Oct 1959. The second state was Andhra Pradesh.,NA
"The 73rd Constitution Amendment Act, 1992 refers to the",NA,C,Generation of gainful employment for the unemployed and the under-employed in rural areas.,Generation of employment for able-bodied adults in need and desirous of work during the lean agricultural season.,Laying the foundation for strong and vibrant Panchayati Raj institutions.,"Right to life, liberty and security of person,equality before law and equal protection without discrimination.",NA,NA,NA,NA,"73rd Amendment Act added Eleventh Schedule to the Constitution and Part IX, which provides for the Panchayati Raj System.",NA
