question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"What was the name of the man who discovered about 45 A.D. <q>the existence of the monsoon winds, blowing regularly across the Indian Ocean</q>?",NA,C,Seleucus,Strabo,Hippalus,Scylax,NA,NA,NA,NA,"A review is presented of the surviving primary evidence of Hippalus as the discoverer of the trade route that allowed sailing vessels to run before the wind from the mouth of the Arabian Sea to the southern ports of India during the summer, and return with the winter monsoon during the 1st century CE.",NA
The Sakas and Kushanas used two trade routes from north-western frontier to the western seacoast of India. Which of the following trading stations of these route was the most important?,NA,D,Ujjain,Mathura,Kausambi,Taxila,NA,NA,NA,NA,The correct option is D.<br/>The Sakas and Kushanas used two trade routes from north-western frontier to the western seacoast of India that was Taxila.,NA
Which statements on trade and commerce in the pre-Gupta period is not correct?,NA,A,The trade with south-east Asia was vigorously pursued by all the coastal areas of India.,The trade with south-east Asia was occasioned by the demand of Rome of more and more of spices.,"While the impact of Greeco-Roman ideas was more evident in the North, the South witnessed the impact of Roman trade.",Trade grew further when Indian traders settled in south-east Asia.,NA,NA,NA,NA,"The correct answer is A. The statement <q>The trade with south-east Asia was vigorously pursued by all the coastal areas of India</q> is not correct. It is important to note that the trade with southeast Asia was not vigorously pursued by all the coastal areas of India during the pre-Gupta period. <br/>The other statements are correct:<br/>- B: The trade with southeast Asia was indeed occasioned by the demand of Rome for more and more spices. The Romans had a high demand for spices, which led to increased trade with southeast Asia.<br/>- C: While the impact of Greeco-Roman ideas was more evident in the North, the South witnessed the impact of Roman trade. This statement is accurate, as the South of India experienced the influence of Roman trade.<br/>- D: Trade grew further when Indian traders settled in southeast Asia. This statement is correct, as Indian traders played a significant role in establishing trade networks and settlements in southeast Asia, leading to further growth in trade.<br/>In conclusion, the correct answer is A: The trade with southeast Asia was not vigorously pursued by all the coastal areas of India.",NA
"The book, the Periplus of the Erythrean Sea, mainly deals with the",NA,C,The ruling dynasties of south India.,Political history of Roman empire.,Indian exports to the Roman world.,Social life of south India.,NA,NA,NA,NA,"The Periplus of the Erythrean Sea is an ancient Greek manuscript that provides a detailed account of the maritime trade routes and commercial activities in the Indian Ocean during the 1st century CE. It was written by an anonymous author, commonly referred to as the <q>Periplus writer</q>. The book covers a wide range of topics related to trade, geography, and culture.<br/><br/>Main focus of the Periplus of the Erythrean Sea:<br/>The main focus of the Periplus of the Erythrean Sea is on the Indian exports to the Roman world. It provides valuable information about the trade networks, commodities, and trading ports along the coast of the Indian Ocean. The book describes the various goods and products that were exported from different regions of India to the Roman Empire, including spices, pearls, textiles, precious stones, and exotic animals.<br/>The Periplus of the Erythrean Sea primarily focuses on the Indian exports to the Roman world. It provides a comprehensive account of the trade routes, commodities, and trading ports along the coast of the Indian Ocean during the 1st century CE. However, it also covers various other topics related to geography, navigation, and local customs, making it a valuable source of information about the ancient maritime trade.",NA
The most significant Roman export to India in the early centuries of the christian era was a larger number of,NA,A,Gold coins,Silver coins,Horses,Red Wares,NA,NA,NA,NA,"The most significant Roman export to India in the early centuries of the Christian era was a larger number of:<br/>Gold coins: The Roman Empire was known for its abundant gold reserves and minted gold coins, which were highly valued in trade.<br/>Silver coins: The Romans also exported a considerable number of silver coins, which were widely accepted as a form of currency in India.<br/>Horses: The Romans traded horses with India, as they had well-bred and strong horses that were in demand in various parts of the world.<br/>Red wares: The Romans were renowned for their pottery, including red wares, which were exported to India and appreciated for their quality and craftsmanship.<br/><br/>Explanation:<br/>During the early centuries of the Christian era, the Roman Empire had extensive trade connections with India. The Romans exported a variety of goods to India, but the most significant export was a larger number of gold coins. These coins were highly valued in trade transactions and played a crucial role in facilitating economic exchanges between the Roman Empire and India. The Romans also exported silver coins, which were widely accepted as a form of currency in India. Additionally, the Romans traded horses with India, as they had well-bred and strong horses that were in demand. Furthermore, the Romans exported their renowned pottery, including red wares, to India, which were appreciated for their quality and craftsmanship.",NA
Which of the following Indian spices was in great demand in the Roman world?,NA,B,Cinnamon,Pepper,Tomato,Cardamom,NA,NA,NA,NA,"The trade in spices lessened after the fall of the Roman Empire, but demand for black pepper, cloves, cinnamon and nutmeg revived the trade in later centuries.<br/>The correct answer is <q>Pepper</q>.",NA
Trade and commerce witnessed a remarkable growth during the period 200 B.C. - 200 A.D.<br/>Which of the following works throws light on this aspect?,NA,D,Mahavamsa,The Arathsastra,Divyavadana,Milanda Panha,NA,NA,NA,NA,"The Milinda Panha is a Buddhist text which dates from sometime between 100 BCE and 200 CE. It purports to record a dialogue between the Buddhist sage Nagasena, and the Indo-Greek king Menander I of Bactria, who reigned in the 2nd century BCE.",NA
Which of the following item was exported to the Abyssinian ports and enjoyed great prestige in western Asia during the post-Mauryan period?,NA,A,Iron and Steel,Gold,Copper,Silver,NA,NA,NA,NA,"Answer:<br/>The item that was exported to the Abyssinian ports and enjoyed great prestige in western Asia during the post-Mauryan period was Iron and Steel.<br/>Here is a detailed explanation:<br/><br/>1. Background:<br/>- The post-Mauryan period refers to the time after the Mauryan Empire, which existed from 322 BCE to 185 BCE in ancient India.<br/>- During this period, trade and commerce flourished, and various goods were exported to different regions.<br/><br/>2. Abyssinian Ports:<br/>- Abyssinian ports were located in the region known as Abyssinia, which is present-day Ethiopia.<br/>- These ports were crucial for trade between India and western Asia.<br/><br/>3. Iron and Steel:<br/>- Iron and steel were highly valued commodities during the post-Mauryan period.<br/>- India had advanced techniques for iron and steel production, and its exports were in high demand in western Asia.<br/>- Iron and steel were used for various purposes, including weapons, tools, and construction materials.<br/><br/>4. Prestige in Western Asia:<br/>- The high quality and craftsmanship of Indian iron and steel products gained them great prestige in western Asia.<br/>- Indian steel was known for its strength and durability, making it highly sought after in the region.<br/>- The reputation of Indian iron and steel contributed to the growth of trade between India and western Asia.<br/><br/>Conclusion:<br/>During the post-Mauryan period, iron and steel were exported to Abyssinian ports and enjoyed great prestige in western Asia. The superior quality and craftsmanship of Indian iron and steel products made them highly valued commodities in the region.",NA
Which one amongst the following has nothing to do with India&#39;s trade and commercial contacts with the rest of the world?,NA,D,Ptolemy&#39;s geography,Pliny&#39;s natural history,Strabo&#39;s geography,Zoroasterv&#39;s end Avesta,NA,NA,NA,NA,The correct answer is D as Zoroasterv&#39;s end Avesta. has nothing to do with India&#39;s trade and commercial contacts with the rest of the world.,NA
Which statement on southern trade and commerce in the pre-Gupta period is not correct?,NA,D,The most profitable trade was with the Romans.,"A number of harbours, dock, lighthouses and custom houses came into existence.","According to Pliny, the largest Indian ship was of 75 tons.",No southern dynasty except the Pandyas had any share in carrying out the trade.,NA,NA,NA,NA,"The Incorrect Statementwill be <b>D</b>: <q>No southern dynasty except the Pandyas had any share in carrying out the trade.</q><br/><br/>EXPLANATION:<br/>The correct statement is that no southern dynasty except the Cholas had any share in carrying out the trade during the pre-Gupta period. The Pandyas were also involved in trade, but they were not the only southern dynasty involved.<br/>Here is a breakdown of each statement and its accuracy:<br/>- Statement A is correct. Trade with the Romans was indeed highly profitable during the pre-Gupta period.<br/>- Statement B is correct. The development of these infrastructures facilitated trade and commerce in the southern regions.<br/>- Statement C is correct. Pliny, a Roman author, recorded that the largest Indian ship during that period was around 75 tons.<br/>- Statement D is incorrect. The Cholas were also actively involved in trade during the pre-Gupta period, along with the Pandyas.<br/>Therefore, the correct answer is statement D.",NA
Which statement proves that India gained from the trade with the West during the pre-Gupta period?,NA,B,Most of the coins found at Arikamedu are of Augustus and Tiberius,Pliny complained that Indian trade was a serious drain of wealth of the Roman empire.,The early Tamil literature refers to a statement of the Yavanas at Kaveripattinam.,The excavations at Arikamedu had revealed a Roman settlement along the port.,NA,NA,NA,NA,"Answer Statement B: Pliny complained that Indian trade was a serious drain of wealth of the Roman empire.<br/>This statement proves that India gained from the trade with the West during the pre-Gupta period because:<br/>1. Pliny&#39;s complaint:<br/>- Pliny, a Roman author and natural philosopher, complained that Indian trade was draining the wealth of the Roman empire. This indicates that India was able to export valuable goods and commodities to the West, resulting in significant economic gains.<br/>2. Indian exports:<br/>- The complaint implies that India had valuable products that were in high demand in the West. This suggests that India had a thriving trade industry and was able to export goods that were profitable.<br/>3. Economic prosperity:<br/>- The fact that Pliny considered Indian trade as a drain on Roman wealth indicates that India was economically prosperous during the pre-Gupta period. This suggests that India gained wealth, power, and influence through its trade with the West.<br/>4. Long-distance trade:<br/>- Pliny&#39;s complaint also highlights the existence of long-distance trade routes between India and the West. The trade routes facilitated the exchange of goods, ideas, and cultural influences, further contributing to India&#39;s economic and cultural growth.<br/>In conclusion, Pliny&#39;s complaint about the drain of wealth from the Roman empire due to Indian trade provides evidence that India gained from its trade with the West during the pre-Gupta period. India's ability to export valuable goods, its economic prosperity, and the existence of long-distance trade routes all support this statement.",NA
Which one of the following regarding the crafts of this age is not true?,NA,D,"Varanasi, Ujjain, and Mathura were the biggest textile weaving centres and Gandhara was famous for woollens.","Crafts-guilds were known as shrenis. Craftmanship, particularly in weaving, metal working and jewellery, achieved a high level of perfection.?","There were special royal workshops for metal processing, metal craftsmen also had their own undertaking.",The state exercised absolutely no control over the activities of the guilds.,NA,NA,NA,NA,The correct answer is D as all the statements except option D are true regarding the craft of this age.,NA
Which one of the following was the first to establish trade/contacts with the Roman empire?,NA,A,Tamil kingdom,Western Saka,Kushans,Vakatakas,NA,NA,NA,NA,The first to establish trade/contacts with the Roman empire was Tamil kingdom.,NA
Which of the following is incorrect?,NA,D,The wholesale prices of articles were fixed by the superintendent of commerce.,During the pre-Gupta a trader was required to get a licence.,During the pre-Gupta period a foreign trader had to get a passport.,Strikes of workers to raise wages were allowed.,NA,NA,NA,NA,"Incorrect Statement: D. Strikes of workers to raise wages were allowed.<br/>Explanation:<br/>During the pre-Gupta period in ancient India, certain regulations and practices were implemented regarding trade and labor. Let&#39;s analyze each statement to identify the incorrect one:<br/><u>Statement A is correct.</u> During the pre-Gupta period, the superintendent of commerce had the authority to regulate and fix the wholesale prices of articles.<br/><u>Statement B is correct.</u> Traders during the pre-Gupta period were obligated to obtain a license to engage in commercial activities.<br/><u>Statement C is correct.</u> Foreign traders were required to obtain a passport or a permit to conduct trade activities in ancient India during the pre-Gupta period.<br/><u>Statement D is incorrect.</u> Strikes of workers to demand higher wages were not permitted during the pre-Gupta period. The laborers had limited bargaining power, and their wages were often fixed by the authorities.<br/>Therefore, option D is the incorrect statement.<br/><br/>Note: It is important to remember that historical contexts and practices can vary, and the information provided here specifically pertains to the pre-Gupta period in ancient India.",NA
During the Gupta period India did not traded with,NA,C,Sri Lanka,China,Greece,South east Asia,NA,NA,NA,NA,"During the Gupta period, India did not trade with Greece.<br/>During the Gupta period, which lasted from around 320 to 550 CE, India had extensive trade networks with various regions across the world. However, Greece was not one of the regions with which India traded. Here are some key points to explain in detail:<br/>1. Trade during the Gupta period:<br/>- The Gupta Empire was known for its prosperous economy and flourishing trade relations with different regions.<br/>- India had established trade links with several countries, including Sri Lanka, China, and Southeast Asia.<br/><br/>2. Trade with Sri Lanka:<br/>- India had a long history of trade with Sri Lanka during the Gupta period.<br/>- The trade between the two countries primarily involved the exchange of spices, pearls, textiles, and precious metals.<br/><br/>3. Trade with China:<br/>- India and China had significant trade connections during the Gupta period.<br/>- The trade between the two countries involved the exchange of silk, tea, spices, and other luxury goods.<br/><br/>4. Trade with Southeast Asia:<br/>- India had extensive trade links with various countries in Southeast Asia, such as Myanmar, Cambodia, and Indonesia.<br/>- The trade between India and Southeast Asia included the exchange of goods like spices, textiles, precious stones, and metals.<br/><br/>5. Lack of trade with Greece:<br/>- Although India had trade relations with many regions, Greece was not one of them during the Gupta period.<br/>- The distance between India and Greece, along with geopolitical factors, might have limited their trade interactions.<br/>In conclusion, while India had flourishing trade connections with Sri Lanka, China, and Southeast Asia during the Gupta period, there was no significant trade relationship with Greece.",NA
Which one of the following regarding the trade and commerce of pre-Gupta period is not correct?,NA,D,Roads were built and trade routes established; the famous trade routes being Northern and Southern highways,"Merchant vessels used to sail Sri Lanka, Burma and southern Arabia.",The appearance of a large number of coins (in the Ist to the 5th Century A.D.) was the beginning of the money economy.,The state in order to promote trade pursued the policy of protection in preference to free trade.,NA,NA,NA,NA,"The Incorrect statement is D.<br/>EXPLANATION:<br/>Statement A is correct. Roads were indeed built and trade routes were established during the pre-Gupta period. The Northern and Southern highways were famous trade routes during this time.<br/>Statement B is correct. Merchant vessels did sail to Sri Lanka, Burma, and southern Arabia for trade purposes during the pre-Gupta period.<br/> Statement C is correct. The appearance of a large number of coins during the 1st to the 5th century A.D. marked the beginning of the money economy in the pre-Gupta period.<br/>Statement D is incorrect. In fact, the state in the pre-Gupta period pursued the policy of free trade rather than protection in order to promote trade.<br/><br/>Therefore, the correct answer is D. Like artisans, merchants were also specialized in particular trades.",NA
Which one of the following cities was regarded as the best producer of silk?,NA,B,Ujjain,Varanasi,Kausambi,Taxila,NA,NA,NA,NA,"Best Producer of Silk was Answer B: Varanasi<br/>Explanation:<br/>- Silk production in India has a long history, and several cities have been known for their silk production.<br/>- Among these cities, Varanasi, also known as Banaras or Kashi, has been regarded as the best producer of silk.<br/>- Varanasi is located in the state of Uttar Pradesh in northern India.<br/>- The city has a rich tradition of silk weaving, with skilled artisans producing high-quality silk fabrics.<br/>- Varanasi silk, also known as Banarasi silk, is famous for its intricate designs and luxurious feel.<br/>- The silk weavers of Varanasi use traditional handloom techniques to create beautiful sarees, dupattas, and other silk products.<br/>- The city is known for its silk sarees, especially the Banarasi silk sarees, which are highly sought after in India and around the world.<br/>- The silk industry in Varanasi has flourished for centuries and continues to be a major economic activity in the region.<br/>- The city&#39;s silk products are known for their craftsmanship, quality, and timeless beauty.<br/>- Varanasi&#39;s reputation as the best producer of silk is a result of the city's rich textile heritage and the skill and dedication of its artisans.",NA
Which one of the following was perhaps the most advanced industry of the period?,NA,C,Metal-work,Jewellery,Textile,Pottery,NA,NA,NA,NA,"India has been well known for her textile goods since very ancient times. The cotton textile industry, however, made its real beginning in Bombay, in 1850s. The first cotton textile mill of Bombay was established in 1854 by a Parsi cotton merchant then engaged in overseas and internal trade.",NA
According to Fa-hien which one of the following was the most common medium of exchange during Gupta period?,NA,A,Courie,Coral,Couch,Shell,NA,NA,NA,NA,"According to Fa-hien, the most common medium of exchange during the Gupta period was the Courie.<br/>Here is a detailed explanation:<br/><b>Background:</b><br/>- Fa-hien was a Chinese Buddhist monk who traveled to India during the Gupta period (4th to 6th century CE).<br/>- He documented his travels and observations in his book <q>Records of the Western World</q>.<br/>- His writings provide valuable insights into the social, economic, and cultural aspects of ancient India.<br/><b>Medium of Exchange:<b/><br/>- During the Gupta period, the Courie was the most common medium of exchange.<br/>- Courie refers to small copper coins that were widely circulated and used in daily transactions.<br/>- These coins were minted by the Gupta rulers and bore inscriptions in Brahmi script.<br/><b>Evidence from Fa-hien:</b>- Fa-hien mentions the widespread use of Courie in his accounts.<br/>- He describes how people used Courie to buy goods and services in the marketplaces.<br/>- He also notes that merchants and traders accepted Courie as payment for their products.<br/><b>Importance of Courie:<b><br/>- The use of Courie as a medium of exchange facilitated trade and commerce during the Gupta period.<br/>- It provided a standardized form of currency that was widely accepted and recognized.<br/>- The availability of Courie coins also indicates a well-developed monetary system in Gupta society.<br/>In conclusion, according to Fa-hien, the most common medium of exchange during the Gupta period was the Courie. These small copper coins were widely circulated and used in daily transactions, facilitating trade and commerce in ancient India.",NA
What was regarded as an honest price of a commodity according to Katyayana?,NA,B,The price fixed by the state.,The price fixed by the knowledgeable and honest body of neighbours.,The price settled by means of haggling.,The price fixed by the trade guilds.,NA,NA,NA,NA,"B is the correct option. Katyayana also spelled as Katyayana was a Sanskrit grammarian, mathematician and Vedic priest who lived in ancient India. According to him an honest price of a commodity The price fixed by the knowledgeable and honest body of neighbours.",NA
The king who played the Veena?,NA,A,Samudragupta,Harsha,Ashoka,None of these,NA,NA,NA,NA,"Correct answer is A - Samudragupta.<br/>Veena is regarded as a <q>Divine Instrument</q>.<br/>Samudragupta period gold coins and inscriptions suggest that he was an accomplished poet, and also played music.<br/>He was also shown playing the veena on his coins.<br/>He was also known as the man of musical art.<br/>The depiction of king Samudragupta holding such an instrument on his gold coins testifies to the popularity of the instrument, and also of the interest in music and the arts of a king who was also one of the greatest military conquerors in Indian history.",http://abhigyanacademy.com/upload/gallery/1719044967.png
"Consider the following quotation: <q>A person turning fallow into arable land, or cultivating a field when the owner was unable to do the same, or was dead or was unheard of, is entitled to the enjoyment of its produce (less eight part) for a period of seven or eight years</q>. This law was enunciated during the period of",NA,D,Maurya,Sixth century B.C.,Reign of Samudragupta,Late Gupta and post-Gupta,NA,NA,NA,NA,The correct option is D.<br/>This law was enunciated during the period of Late Gupta and post-Gupta.,NA
Which one of the following was not a product of the Malaya mountain region?,NA,A,Safrron,Camphor,Pepper,Sandalwood,NA,NA,NA,NA,"A is the correct option. <br/>Currently in India, saffron crop is grown in pockets of Kashmir like Pampore and Kishtwar. Pampore is one of the few places in the world where saffron, the world&#39;s most expensive spice, grows.<br/>Whereas camphor, pepper, and sandalwood are a product of the Malaya mountain region. These mountains are believed to have formed the southernmost part (southwards starting from the Mangalore region) of the Western Ghats, modern day Kerala, while the Northern part of the same was called the Sahya Mountains. ",NA
"At the post-Gupta period, which one of the following social groups started competing with the Brahmins for power and position?",NA,C,Ranakas,Brahma Ksatra,Kayasthas,Gahapatis,NA,NA,NA,NA,"The correct option is C.<br/>Kayastha (also referred to as Kayasth or Kayeth) denotes a cluster of disparate communities broadly categorised by the regions of India in which they were traditionally located - the Chitragupta Vansh Kayasthas of North India, the Chandraseniya Kayastha Prabhus of Maharashtra and the Bengali Kayasthas of Bengal.",NA
Which of the following features can not be associated with the agrarian structure of the post-Gupta period?,NA,C,Sub-infeudation and sub-leasing of land.,Increase tenancy rights of the peasantry.,Increase in the mobility of artisans and peasants.,Imposition of forced labour.,NA,NA,NA,NA,"In the post-Gupta period, the agrarian structure was characterized by feudalism and the dominance of local landlords. This led to the exploitation of peasants and the consolidation of power among the landed elite, shaping the social hierarchy of the time.",NA
Which fact undermined the emergence of imperial powers in the post-Gupta period?,NA,A,Most of the feudatories and land grantees were given the authority to maintain law and order and dispense justice.,The feudatories were expected to maintain feudal levies.,"The feudatories were expected to supply levies to the king, whenever it was required as a matter of moral obligation.",Some of the feudatories were permitted to grant land without first obtaining permission of the king.,NA,NA,NA,NA,"The emergence of imperial powers in the post-Gupta period was undermined by the fact that most of the feudatories and land grantees were given the authority to maintain law and order and dispense justice. <br/>This decentralization of power weakened the central authority and allowed the feudatories to assert their own autonomy, hindering the consolidation of imperial rule.",NA
Land grants became frequent in India from the,NA,D,1st Century A.D.,3rd Century A.D.,4th Century A.D.,5th Century A.D.,NA,NA,NA,NA,"In the Gupta era, the number of land grants increased and expanded over the empire. Kings, chiefs, members of the royal family, and their feudatories frequently granted land to Brahmanas and religious institutions like temples and monasteries.<br/>Not only was the income of the donated lands transferred to the donees beginning in the fifth century but the mines and minerals in that region were also transferred. Soldiers and royal officials were forbidden from interfering with the donated land, village, or villages.<br/><br/>While kings were the main land donors, others also contributed. Records of land donations made to Brahmanas by private individuals, at their request, and by kings at the request of others can all be found in inscriptions from Bengal. For instance, it is written in the Gupta year 113 copper plate inscription from Dhanaidaha (432 - 33 CE) that a royal officer (ayuktaka) purchased some land and gave it to a Brahman named Varahasvamin.",NA
Which one of the following made the life of the peasant most miserable in the post-Gupta period?,NA,C,On occasions the peasants were made to provide free labour.,The feudatories even appropriated the common lands of the villages.,There was a proliferation of intermediaries between the king and the peasants.,"The peasants paid various taxes like temple tax, and tax on goods produced besides land revenue.",NA,NA,NA,NA,"The most miserable factor for the life of peasants in the post-Gupta period was the proliferation of intermediaries between the king and the peasants. Let&#39;s explore why this was the case.<br/>1. Intermediaries and exploitation: The presence of numerous intermediaries between the king and the peasants created a system of exploitation. <br/>1. Intermediaries and exploitation: The presence of numerous intermediaries between the king and the peasants created a system of exploitation. The peasants were burdened with multiple taxes, leaving them with little income for their own sustenance.<br/>3. Lack of accountability: The presence of intermediaries created a lack of accountability in the system. The peasants had no direct access to the king or any higher authority to address their grievances. The intermediaries often abused their power, extorted additional money, and subjected the peasants to various forms of exploitation without any fear of repercussions.<br/>4. Appropriation of common lands: Feudatories, who were powerful individuals or local chieftains, took advantage of the absence of a strong central authority and appropriated the common lands of the villages.<br/>5. Forced labor: In some instances, the peasants were subjected to forced labor. They were made to work on various projects, such as building infrastructure or serving in the military, without any remuneration. This added to their hardships and deprived them of their freedom and autonomy.",NA
The practice of land grants originated in the,NA,D,Later Vedic period,Mauryan period,Kushan period,Satavahana period,NA,NA,NA,NA,"The Satavahanas were a dynasty that ruled in the Deccan region of India from around 230 BCE to 220 CE. They were known for their patronage of Brahmanas and Buddhist monks, and they started the practice of granting tax-free villages to them. This practice was a form of land grant, where villages were given to Brahmanas and Buddhist monks as a way to support them and ensure their spiritual and intellectual contributions to society. This benefitted the rulers by gaining their support and goodwill. The Satavahanas` patronage of these religious communities helped to strengthen their rule and promote the spread of Brahmanical and Buddhist ideals in the region.",NA
