question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Bali was the name of voluntary offering during Rig-Vedic period, but when it became the compulsory tax?",NA,Later Vedic period,Sangam period,Buddhist period,Later Vedic period,Mauryan period,NA,NA,NA,NA,C is the correct option.In Vedic age the king used to collect Bali from the people which is an offering made to king or God. It was voluntarily paid in Rig-Vedic Period but later it was made compulsory.,NA
The institution of ‘gotra’ appeared in,NA,Later Vedic period,Rig  Vedic period,Buddhist period,Mauryan period,Later Vedic period,NA,NA,NA,NA,"The institution of gotra appeared in the later Vedic age. It means the “cow pen” or the place where cattle belonging to the whole clan is kept, but over time, it signified descent from a common ancestor.",NA
To which one of the following solar deities is the famous gayatri mantra addressed?,NA,Savitri,Pushan,Surya,Savitri,Mitra,NA,NA,NA,NA,"The G?yatr? Mantra, also known as the S?vitr? mantra, is a highly revered mantra from the Rig Veda , dedicated to Savitr, the sun deity. G?yatr? is the name of the Vedic meter in which the verse is composed.",NA
Which one of the following statements about the sacrificial rites of the Vedic period is correct?,NA,All of the above.,From time to time large sacrifices were organized in which the entire tribe participated.,"The sacrificial rites tended to increase the power of the priest, without whom the sacrifice itself could not take place.",The Aryans believed that the sacrifice persuaded the gods into granting them boons. It led to an increase in the authority of the king.,All of the above.,NA,NA,NA,NA,"a) In Vedic times domestic sacrifices were performed at home by householders, using the domestic fires which were kept in the house. The general rituals also required the use of one or more domestic fires, but they were essentially performed at home or in a public place by trained priests at the behest of the householders or kings who acted as the hosts (yajamanas).

b) Sacrificial rites tended to increase the power of the priest without whom the sacrifice could not take place and of the raja that possessed the wealth it required. 

c) The goodwill of the Gods was necessary to the continually warring tribes, and the Aryans felt that the sacrifice persuaded the god into granting them boons. The Gods were believed to participate unseen by the humans. The sacrifice was certainly a solemn institution, but its also served purpose of releasing energies and inhibitions, through the general conviviality which followed at the end of the sacrifice and particularly after the liberal drinking of soma. And it led to an increase in the authority of the king.

d) Hence, the correct answer is D.",NA
Which one of the following statements about the Vedic conception of life after death is correct?,NA,All the given statements are correct.,"Sinner went to the house of day, and pious went to heaven.",In some of the later hymns there is a hint of metem psychosis.,Life and death was envisaged in terms of punishment for evil and reward for excellence and goodness. The idea of transmigration of soul was not clearly developed.,All the given statements are correct.,NA,NA,NA,NA,"In Hinduism, heaven is considered as Svarga loka. There are seven positive regions the soul can go to after death and seven negative regions. After completing its stay in the respective region, the soul is subjected to rebirth in different living forms according to its karma, although there is no clear doctrine of transmigration in the vedic hymns, there is the idea of redeath, that a person having died in this world.",NA
Which of the following Vedas refer to the root Kri (to purchase) andVanija (to merchants) and also mentions haggling in the market?,NA,Rig Veda,Rig Veda,Sam Veda,Yajur Veda,Atharva Veda,NA,NA,NA,NA,"The Rigvedic evidence does not tell us anything. We know nothing us to the existence of markets, though one passage suggests the existence of haggling. The same speaks of sellers, who demanded, more price than that originally asked for (e.g., something more than that paid at the time of sale). The buyer on the other hand is represented, as insisting on the original price demanded and paid for, and is made to insist on the sanctity of contracts",NA
"Which Veda mentions the following terms garments (dursa), coverlets (pavasta), barter (prapana), sale (vikraya), exchange of merchandise (pratipana)?",NA,Atharva Veda,Rig Veda,Sam Veda,Yajur Veda,Atharva Veda,NA,NA,NA,NA,"Garments (dursa), coverlets (pavasta), barter (prapana), sale (vikraya), exchange of merchandise (pratipana) are terms related to trade and commerce.

These terms are mentioned in the Atharva Veda.

The Atharva Veda is one of the four Vedas in Hinduism and is a collection of hymns and mantras used for rituals, healing, and everyday life.

It is considered to be more diverse in nature compared to the other Vedas and includes topics related to various aspects of life including trade and commerce.

Therefore, the correct answer is D: Atharva Veda.",NA
The change of “Aryanism” from the ‘Vedic’ stage to ‘Brahmanic’ stage was marked by,NA,All of the above,Incorporation of non-Aryan features into Aryan society.,Evolution of caste hierarchy.,Transformation from semi-nomadic pastoral economy to settled agrarian economy.,All of the above,NA,NA,NA,NA,"Incorporation of non-Aryan features into Aryan society: As Aryan society evolved into the Brahmanic stage, there was an incorporation of non-Aryan features such as language, customs, and practices from the indigenous population.

Evolution of caste hierarchy: The Brahmanic stage saw the development of a rigid caste system, where social hierarchy was based on birth and occupation. This evolution of caste hierarchy played a significant role in shaping the Aryan society.

Transformation from semi-nomadic pastoral economy to settled agrarian economy: With the transition to the Brahmanic stage, there was a shift from a semi-nomadic pastoral economy to a settled agrarian economy. This change in economic structure impacted various aspects of Aryan society.

All of the above: The change of Aryanism from the Vedic stage to the Brahmanic stage was marked by all of the above factors. Each of these aspects played a crucial role in shaping the Aryan society during this transition.

By considering all these factors together, we can understand the comprehensive changes that occurred in Aryan society as it transitioned from the Vedic stage to the Brahmanic stage.",NA
Which statement on asceticism is correct?,NA,All of the above,The Atharva Veda often refers to ascetics as vratyas,"By the time of the Upanishads, asceticism was widespread.",Vratya was a priest on non-Vedic fertility cult which involved ritual dancing and flagellation.,All of the above,NA,NA,NA,NA,"The correct option is D.
Asceticism definition is - the practice of strict self-denial as a measure of personal and especially spiritual discipline : the condition, practice, or mode of life of an ascetic : rigorous abstention from self-indulgence.
All the statements with reference to asceticism are correct.",NA
The speculations of the Upanishads centre around one word of the Rig Veda. Which one is that?,NA,Brahmana,Parjapati,Varuna,Brahmana,Indra,NA,NA,NA,NA,"Explanation:

Speculations of the Upanishads: The Upanishads are ancient Indian texts that contain philosophical and spiritual teachings. They explore various concepts such as the nature of reality, the self, and the ultimate truth.

Word from the Rig Veda: The speculations of the Upanishads revolve around one word from the Rig Veda, which is ""Brahmana."" This word is significant in the Upanishads as it represents the ultimate reality or universal consciousness.

Significance of Brahmana: In the Upanishads, Brahmana is often used to refer to the supreme reality or the ultimate truth that underlies all existence. It is considered to be the absolute, unchanging essence of the universe.

Philosophical Exploration: The Upanishads delve deep into the nature of Brahmana and explore concepts such as the relationship between the individual self (Atman) and the universal self (Brahman), the nature of consciousness, and the path to self-realization.

Influence on Hindu Philosophy: The teachings of the Upanishads have had a profound impact on Hindu philosophy, shaping beliefs and practices related to spirituality, meditation, and the pursuit of enlightenment.",NA
Which statement on the status and bringing up of children in ancient India is correct?,NA,All of the above.,"Three personal ceremonies were performed before birth, Gurbhadhans to promote conception, Pumsavana to procure a male child, and Shimantonnayana to ensure the safety of the child in the womb.",The birth ceremony or the jatakarma took place before the cutting of the umbilical cord,"Usually during the six month of the child the ceremony of (annaprasna), feeding of solid food was celebrated while the tonsure (culakarma) took place in the third year for only boys.",All of the above.,NA,NA,NA,NA,"Explanation:

Three Personal Ceremonies:
Before birth in ancient India, three personal ceremonies were performed: Gurbhadhans to promote conception, Pumsavana to procure a male child, and Shimantonnayana to ensure the safety of the child in the womb.

Birth Ceremony:
The birth ceremony or the jatakarma took place before the cutting of the umbilical cord in ancient India.

Annaprasna and Culakarma:
Usually during the sixth month of the child, the ceremony of annaprasna, which involved feeding solid food, was celebrated. The tonsure ceremony, known as culakarma, took place in the third year but was specifically for boys only.

Comprehensive Approach:
By combining all the above statements, it can be concluded that all of the statements are correct regarding the status and upbringing of children in ancient India.",NA
"Which practices were not in existence during the Rig Vedic period?

A. Dowry
B. Child-marriage
C. Divorce
D. Widow-marriage",NA,Only A and B,Only A and B,Only B and C,Only C and D,Only D and A,NA,NA,NA,NA,"The Rig Vedic society was patriarchal. The basic unit of society was family or graham. The head of the family was known as grahapathi. Monogamy was generally practiced while polygamy was prevalent among the royal and noble families. The wife took care of the household and participated in all the major ceremonies. Women were given equal opportunities as men for their spiritual and intellectual development. There were women poets like Apala, Viswavara, Ghosa and Lopamudra during the Rig Vedic period. Women could even attend the popular assemblies. There was no child marriage and the practice of sati was absent.
Dowry was also one of the practices which were unknown to them.
Woman was regarded with due respect in every sphere of life and she was not subject to any of the merciless laws of an unsympathetic society. Even when she overstepped moral laws, she was judged with sympathy. There was no discrimination between the male and the female in the anger of the gods.",NA
Which statement on the Aryans of the Rig Vedic period is not correct?,NA,The Rig Vedic Aryans worshipped gods for their spiritual uplift or for ending the miseries of existence.,The concept of divine theory of kingship was not there.,There was hardly any taboo on exogamous marriages.,"The Vedic tribes, though mainly pastoral and agricultural, were not indifferent to trade and industry.",The Rig Vedic Aryans worshipped gods for their spiritual uplift or for ending the miseries of existence.,NA,NA,NA,NA,The correct answer is D as The Rig Vedic Aryans worshipped gods for their spiritual uplift or for ending the miseries of existence is not the correct statement about aryans in RIG VEDA PERIOD.,NA
"What is the name of that God, who is know by the name ofAsura and is possibly the same as Ahura Mazda in theZaroastrian religion?",NA,Varuna,Agni,Varuna,Prajapati,Rudra,NA,NA,NA,NA,"God known as Asura possibly the same as Ahura Mazda:

Name: Varuna is the name of the God who is known as Asura and is possibly the same as Ahura Mazda in the Zoroastrian religion.

Varuna: In Hinduism, Varuna is a deity associated with the sky, water, and the celestial ocean. He is also considered the god of law and the keeper of cosmic order.

Asura: In Indian religions, Asura refers to a class of beings or power-seeking deities related to the more benevolent Devas.

Ahura Mazda: Ahura Mazda is the supreme deity of Zoroastrianism, often represented as the creator of the universe and source of all good.",NA
"Gold, copper and bronze were found during the Rig Vedic age. Which of the following was also known during that age?",NA,Nishka,Nishka,Satmana,Suvarna,Krishnala,NA,NA,NA,NA,"The term ""Nishka"" was known during the Rig Vedic age. Nishka refers to a type of ancient Indian currency, typically made of gold or silver. The discovery and use of precious metals such as gold, copper, and bronze during this time period indicate the existence of a sophisticated system of trade and commerce, as well as advances in metallurgy. ""Suvarna"" and ""Krishnala"" are also words for gold in Sanskrit. ""Satmana"" is not commonly associated with the Rig Vedic age, and its meaning is uncertain.",NA
