question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Which of the following is Standing Committees?<br/>1) Joint Committee on Offices of Profit. <br/>2) General Purposes Committee. <br/>3) Business Advisory Committee. <br/>4) Railway Convention Committee.,NA,A,"1, 2 and 3 Only","2, 3 and 4 Only",3 and 4 Only,All of the above,NA,NA,NA,NA,"Standing Committees are permanent (constituted every year or periodically) and work on a continuous basis. Ad hoc Committees are temporary and cease to exist on completion of the task assigned to them. Standing Committees - On basis of the nature of functions, standing committees can be classified into six categories - <br/>1. Financial Committees - (a) Public Accounts Committee. (b) Estimates Committee. (c) Committee on Public Undertakings.<br/>2. Departmental Standing Committees (24 in number). <br/>3. Committees to Inquire - (a) Committee on Petitions. (b) Committee of Privileges. (c) Ethics Committee. <br/>4. Committees to Scrutinize and Control- (a) Committee on Government Assurances. (b) Committee on Subordinate Legislation. (c) Committee on Papers Laid on the Table. (d) Committee on Welfare of SCs and STs. (e) Committee on Empowerment of Women. (f) Joint Committee on Offices of Profit. <br/>5. Committees Relating to the Day-to-Day Business of the House - (a) Business Advisory Committee. (b) Committee on Private Members&#39; Bills and Resolutions. (c) Rules Committee. (d) Committee on Absence of Members from Sittings of the House. <br/>6. House-Keeping Committees or Service Committees (i.e. Committees concerned with the Provision of Facilities and Services to Members) - (a) General Purposes Committee. (b) House Committee. (c) Library Committee. (d) Joint Committee on Salaries and Allowances of Members.",NA
Which of the following statements are correct about the committee on privileges? <br/>1. The function of the committee is to examine case involving breach of privilege of the House or of the members of any committee referred to it by the House or by the Speaker and to make suitable recommendations in its report <br/>2. The Lok Sabha committee and the Rajya Sabha committee consist of 15 and 10 members respectively <br/>Choose from the following options.,NA,C,1 Only,2 Only,Both of them,None of them,NA,NA,NA,NA,The function of the committee is to examine cases involving breach of privilege of the House or of the members of any committee referred to it by the House or by the Speaker and to make suitable recommendations in its report. The Lok Sabha committee and the Rajya Sabha committee consist of 15 and 10 members respectively.,NA
Which of the following is/are true regarding Consultative Committees? <br/>1) Consultative committees are not attached to ministries/departments. <br/>2) These committees are constituted by the Ministry of Parliamentary Affairs.,NA,B,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"Consultative Committees for various Ministries/ Departments are normally constituted after general election to the Lok Sabha and as and when necessary, thereafter. The constitution of these committees is generally timed with the summoning of the Budget Session of Parliament. <br/>The main objective of these committees is to provide a forum for informal discussion between Members of Parliament, on the one hand, and Ministers and senior officers of the Government.<br/>The Consultative Committee is chaired by Dr. Subrahmanyam Jaishankar -- Minister of External Affairs<br/>COMPOSITIONS OF COMMITTEES: 1. External Affairs; 2. Member of Lok Sabha; 3. Member of Rajya Sabha",NA
Which of the following is/are true regarding the Committee on Public Undertakings?<br/>1) It was created on the recommendation of the Krishna Menon Committee.<br/>2) Members from Rajya Sabha cannot become chairman of the committee.,NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"This committee was created in 1964 on the recommendation of the Krishna Menon Committee. Originally, it had 15 members (10 from the Lok Sabha and 5 from the Rajya Sabha). In 1974, its membership was raised to 22 (15 from the Lok Sabha and 7 from the Rajya Sabha). The members of this committee are elected by the Parliament every year from amongst its own members according to the principle of proportional representation by means of a single transferable vote. Thus, all parties get due representation in it. The term of office of the members is one year. A minister cannot be elected as a member of the committee. The chairman of the committee is appointed by the Speaker from amongst its members who are drawn from the Lok Sabha only. Thus, the members of the committee who are from the Rajya Sabha cannot be appointed as the chairman.<br/>Functions :-<br/>1. To examine the reports and accounts of public undertakings.<br/>2. To examine the reports of the Comptroller and Auditor General on public undertakings.<br/>3. To examine (in the context of autonomy and efficiency of public undertakings) whether the affairs of the public undertakings are being managed in accordance with sound business principles and prudent commercial practices.<br/>4. To exercise such other functions vested in the public accounts committee and the Estimates Committee in relation to public undertakings which are allotted to it by the Speaker from time-to-time.",NA
Which of the following are true regarding the composition of Departmental Standing Committees?<br/>1) They were set up in 1993. <br/>2) Each committee consists of 31 members. <br/>3) Its recommendations are advisory.,NA,D,1 and 2 Only,1 and 3 Only,2 and 3 only,All of the above,NA,NA,NA,NA,"On the recommendation of the Rules Committee of the Lok Sabha, 17 Departmentally-Related Standing Committees (DRSCs) were set up in the Parliament in 1993. The main objective of the standing committees is to secure more accountability of the Executive (i.e. the Council of Ministers) to the Parliament, particularly financial accountability. They also assist the Parliament in debating the budget more effectively.<br/>Each standing committee consists of 31 members (21 from Lok Sabha and 10 from Rajya Sabha). The members of the Lok Sabha are nominated by the Speaker from amongst its own members, just as the members of the Rajya Sabha are nominated by the Chairman from amongst its members. <br/>Functions :- <br/>1. To consider the demands for grants of the concerned ministries/departments before they are discussed and voted in the Lok Sabha. Its report should not suggest anything of the nature of cut motions.<br/>2. To examine bills pertaining to the concerned ministries/departments.<br/>3. To consider annual reports of ministries/departments.<br/>4. To consider national basic long-term policy documents presented to the Houses.<br/><br/>Limitations on the functioning of standing committees are -<br/>1. They should not consider the matters of the day-to-day administration of the concerned ministries/departments.<br/>2. They should not generally consider the matters which are considered by other parliamentary committees.<br/>3. It should be noted here that the recommendations of these committees are advisory in nature and hence not binding on the Parliament.",NA
Which of the following is/are true? <br/>1) The Constitution of India does not mention Parliamentary Privileges specifically in any articles.<br/>2) There may be contempt of the House without committing a breach of privilege.,NA,B,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"Any act or omission which obstructs a House of Parliament, its member or its officer in the performance of their functions or which has a tendency, directly or indirectly to produce results against the dignity, authority and honour of the House is treated as contempt of the House. Though the two phrases, <q>breach of privilege</q> and <q>contempt of the House</q> are used interchangeably, they have different implications. Normally, a breach of privilege may amount to contempt of the House. Contempt of the House, however, has wider implications.There may be contempt of the House without specifically committing a breach of privilege. <br/>Sources of Privileges - Originally, the Constitution (Article 105) explicitly mentions two privileges, that is, freedom of speech in Parliament and right of publication of its proceedings. With regard to other privileges, it provided that they were to be the same as those of the British House of Commons, its committees and its members on the date of its commencement (i.e. 26 January 1950), until defined by Parliament. The 44th Amendment Act of 1978 provided that the other privileges of each House of Parliament, its committees and its members are to be those which they had on the date of its commencement (i.e., 20 June 1979), until defined by Parliament. The amendment has made only verbal changes by dropping a direct reference to the British House of Commons, without making any change in the implication of the provision.",NA
Which of the following are legislative and executive powers and functions of the Parliament? <br/>1) Parliament can make laws on the subjects enumerated in the State List. <br/>2) Parliament exercises control over the Executive through question-hour. <br/>3) Lok Sabha can express a lack of confidence in the government by a no-confidence motion. <br/>4) It can recommend removal of judges.,NA,C,2 and 3 Only,2 and 4 Only,"1, 2 and 3 Only",All of the above,NA,NA,NA,NA,"<q>The first function of Parliament can be said to be to select the group which is to form the government, support and sustain it in power so long as it enjoys its confidence, and to expel it when it ceases to do so, and leave it to the people to decide at the next general election</q>.<br/>Legislative Powers and Functions -The primary function of Parliament is to make laws for the governance of the country. It has exclusive power to make laws on the subjects enumerated in the Union List and on the Residuary Subjects.<br/><br/>Executive Powers and Functions -The Executive is responsible to the Parliament for its policies and acts. The Parliament exercises control over the Executive through question-hour, zero hours, half-an-hour discussion, short duration discussion, calling attention motion, adjournment motion, no-confidence motion, censure motion and other discussions. It also supervises the activities of the Executive with the help of its committees. The ministers are collectively responsible to the Parliament in general and to the Lok Sabha in particular. ",http://abhigyanacademy.com/upload/gallery/1718188011.png 
Which of the following is/are true regarding Youth Parliament?<br/>1) UNESCO and the National Commission for Child Rights recommended the starting of this scheme.<br/>2) The Ministry of Parliamentary Affairs provides necessary training related to the scheme.,NA,B,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"The scheme of Youth Parliament was started on the recommendation of the Fourth All India Whips Conference. Its objectives are - 1. To acquaint the younger generations with practices and procedures of Parliament. 2. To imbibe the spirit of discipline and tolerance cultivating character in the minds of youth. 3. To inculcate in the student community the basic values of democracy and to enable them to acquire a proper perspective on the functioning of democratic institutions. <br/>The ministry of parliamentary affairs provides necessary training and encouragement to the states in introducing the scheme. The idea of organizing <q>Youth Parliaments</q> in educational institutions was conceived by the Fourth All India Whips Conference held at Bombay in 1962 which made, inter alia, the following recommendation - <q>This Committee recommends that Government should encourage holding of Mock Parliament in educational institutions and through Panchayats in rural areas</q>. The scheme wishes to strengthen the roots of democracy, inculcate healthy habits of discipline, tolerance of views of others and to enable the student community to have better awareness about the working of Parliament. The scheme gives financial assistance to the State Governments/Governments of Union Territories to organize similar competitions in their recognized schools.",NA
Which state has the lowest number of seats in Lok Sabha?,NA,C,Meghalaya,Manipur,Sikkim,Kerala,NA,NA,NA,NA,"Total members in Rajya Sabha are 245. Total members in Lok Sabha are 545. UP has the highest number of seats in Lok Sabha. Sikkim, Mizoram, Nagaland have just 1 seat in Lok Sabha.",NA
Consider the following statements. <br/>1. A person who is not a member of either House of the state legislature can also be appointed as a minister <br/>2. A minister who is a member of one House of the state legislature has the right to speak and to take part in the proceedings of the other House <br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"Usually, the members of the state legislature, either the legislative assembly or the legislative council, are appointed as ministers. A person who is not a member of either House of the state legislature can also be appointed as a minister. But, within six months, he must become a member (either by election or by nomination) of either House of the state legislature, otherwise, he ceases to be a minister. A minister who is a member of one House of the state legislature has the right to speak and to take part in the proceedings of the other House. But, he can vote only in the House of which he is a member.",NA
"Consider the following statements: <br/>1. The Parliament (Prevention of Disqualification) Act, 1959 exempts several posts from disqualification on the grounds of <q>Office of Profit</q>. <br/>2. The above-mentioned Act was amended five times. <br/>3. The term <q>Office of Profit</q> is well-defined in the Constitution of India.<br/>Which of the following statements given above is/are correct?",NA,A,1 and 2 Only,3 Only,2 and 3 only,"1, 2 and 3",NA,NA,NA,NA,Joint Committee on Offices of Profit examines the composition and character of committees and other bodies appointed by the Central and state governments and union territories administrations and recommends what offices ought to or ought not to disqualify a person from being chosen as a member of either House of Parliament.,NA
Consider the following statements about the individual privileges belonging to the members of the legislature.<br/>1. They cannot be arrested during the session of the state legislature <br/>2. This privilege is available both in Civil and criminal cases <br/>Which of these statements is/are correct?,NA,A,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,They cannot be arrested during the session of the state legislature and 40 days before the beginning and 40 days after the end of such session.,NA
Privileges of the state legislature has also been extended to <br/>1. The advocate general of the state<br/>2. State Ministers <br/>3. Governor <br/>Choose from the following options.,NA,D,1 Only,3 Only,2 and 3 Only,1 and 2 Only,NA,NA,NA,NA,The Constitution has also extended the privileges of the state legislature to those persons who are entitled to speak and take part in the proceedings of a House of the state legislature or any of its committees. These include the advocate-general of the state and state ministers. Privileges of the state legislator do not extend to the Governor.,NA
Which one among the following pairs of the level of government and legislative power is not correctly matched?,NA,B,Central government: Union List,Local Government: Residuary powers,State Government: State List,Central and State Government: concurrent List,NA,NA,NA,NA,"Parliament and the State legislatures have exclusive powers to legislate on items in the Union List and the State List respectively. Both can legislate on items in the Concurrent List. However, foreseeing the possibility of a situation in which legislation might be required on matters that are not mentioned in any of the three Lists, the Founding Fathers made residuary provisions in Article 248 of the Constitution and Entry 97 of the Union List. The residuary powers of legislation are vested in Parliament.",NA
"What is the difference between vote-of-credit and excess grant?<br/>1) Vote-of-credit is like a blank cheque given to the executive by the Lok Sabha and the excess grant is granted when money has been spent on any service during a financial year in surplus of the amount granted for that service.<br/>2) Vote of credit only deals with the expenditure in the Government&#39;s budget, and excess grant includes both expenditure and receipts.",NA,A,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"Voting of credit is allowed to meet the unexpected demand on India&#39;s resources, which cannot be told with the details given in the budget, due to the magnitude of the uncertain character of service. Therefore, it is like a blank check given to the executive by the Lok Sabha. Excess Grant - it is an excess amount, which is given to the ruling party, on the service which already has been spent it&#39;s all allowance given before. The excess must be approved by the Public Accounts Committee of Parliament.",NA
Consider the following statements.<br/>1. The Rajya Sabha consists of the representatives of the states and thus reflect the federal element of the polity <br/>2. It maintains the federal equilibrium by protecting the interests of the states against the undue interference of the Centre <br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"The Rajya Sabha consists of the representatives of the states and thus reflect the federal element of the polity. It maintains the federal equilibrium by protecting the interests of the states against the undue interference of the Centre. Therefore, it has to be an effective revising body and not just an advisory body or dilatory body like that of the council.",NA
"Consider the following statements. <br/>1. Each standing committee consists of 31 members <br/>2. The members of the Lok Sabha are nominated by the Speaker from amongst its own members, just as the members of the Rajya Sabha are nominated by the Chairman from amongst its members <br/>Which of these statements are not correct?",NA,D,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"Each standing committee consists of 31 members (21 from Lok Sabha and 10 from Rajya Sabha). The members of the Lok Sabha are nominated by the Speaker from amongst its own members, just as the members of the Rajya Sabha are nominated by the Chairman from amongst its members.",NA
"Consider the following statements about the parliamentary system. <br/>1. Under this system, the executive authority is vested in a group of individuals and not in a single person <br/>2. The executive is responsible to the Parliament and can be removed by a no-confidence motion <br/>Which of these statements are correct?",NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"Both statements are generally correct for the parliamentary system. <br/>In a parliamentary system, the executive authority is typically vested in a group of individuals, such as a cabinet or council of ministers, rather than a single person. The executive is responsible to the parliament and can be removed by a vote of no-confidence. This is in contrast to a presidential system, where the president is both the head of state and head of government and is not accountable to the legislature in the same way.",NA
Consider the following statements. <br/>1. The lower house of the Parliament can be dissolved by the President on the recommendation of the Prime Minister <br/>2. This means that the executive enjoys the right to get the legislature dissolved in a parliamentary system <br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"The lower house of the Parliament (Lok Sabha) can be dissolved by the President on the recommendation of the Prime Minister. In other words, the prime minister can advise the President to dissolve the Lok Sabha before the expiry of its term and hold fresh elections. This means that the executive enjoys the right to get the legislature dissolved in a parliamentary system.",NA
"Consider the following statements.<br/>1. In respect of matters on which both the Parliament and the state legislatures have the power of legislation the executive power in every condition rests with the states <br/>2. A law on a concurrent subject, though enacted by the Parliament, is to be executed by the states <br/>Which of these statements is/are correct?",NA,B,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"In respect of matters on which both the Parliament and the state legislatures have the power of legislation (i.e., the subjects enumerated in the Concurrent List), the executive power rests with the states except when a Constitutional provision or a parliamentary law. specifically confers it on the Centre. Therefore, a law on a concurrent subject, though enacted by the Parliament, is to be executed by the states except when the Constitution or the Parliament has directed otherwise.",NA
