question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"By 1905, how many miles of railways had been built in India?",NA,C,"12,000 miles","18,000 miles","28,000 miles","35,000 miles",NA,NA,NA,NA,The correct answer is C as  By 1905 28000 miles of railways had been built in India.,NA
Postage stamps were introduced by,NA,B,Lord Auckland,Lord Dalhousie,Lord Hardinge,Lord William Bentinck,NA,NA,NA,NA,"The Answer is Lord Dalhousie introduced postage stamps in India.<br/>Lord Dalhousie started the postage stamps in India in 1854 which gave Indians a new way to communicate through postcards in those years. However, it was a step to make the British Empire efficient in terms of fast communication during the struggle for freedom. He served as Governor-General of India from 1848-1856.<br/>The first postal stamp in India was introduced on 1 July 1852 in the Scinde district. In 1854 the introduction of uniform postage rates led to the development of the first postage stamps valid for use throughout India.<br/>They were embossed individually onto paper. The shape was circular, with <q>SCINDE DISTRICT DAWK</q> around the rim and the British East India Company&#39;s Merchant&#39;s Mark as the central emblem. <br/><br/>NOTE: Although the Indian Post Office was established in 1837, Asia&#39;s first adhesive stamp, the Scinde Dawk, was introduced in 1852 by Sir Bartle Frere, the East India Company&#39;s administrator of the province of Sind.",NA
"Which aspect(s) is/are about the development of railways in India? <br/>I. The amount of over 350 crores invested in railways was Indian capital. <br/>II. The amount of over 350 crores invested in railways was mostly by British investors. <br/>III. For the first 50 years investors suffered financial losses. <br/>IV. Railways were developed in India primarily for serving the economic, political, and military interests of British imperialism.",NA,C,"I, III, lV",Only IV,"II, III, IV",Only I,NA,NA,NA,NA,"Development of Railways in India:<br/><u>I. The amount of over 350 crores invested in railways was Indian capital.</u><br/>- This statement suggests that a significant amount of investment in the development of railways in India came from Indian investors.<br/>- It indicates that Indians were actively involved in the financing of railway projects.<br/><u>II. The amount of over 350 crores invested in railways was mostly by British investors.</u><br/>- This statement contradicts the first statement.<br/>- It suggests that the majority of the investment in railways came from British investors.<br/><u>III. For the first 50 years investors suffered financial losses.</u><br/>- This statement implies that the investors, whether Indian or British, experienced financial losses during the initial period of railway development in India.<br/>- It indicates that the railways may not have been initially profitable.<br/><u>IV. Railways were developed in India primarily for serving the economic, political, and military interests of British imperialism.</u><br/>- This statement highlights the primary motive behind the development of railways in India, which was to serve the interests of British imperialism.<br/>- It suggests that the railways were not primarily developed for the benefit of the Indian population.<br/><br/>Conclusion:<br/>Based on the given statements, the correct answer is option C. <br/>The development of railways in India involved a significant investment from both Indian and British investors. However, the primary motive behind the development was to serve the economic, political, and military interests of British imperialism. Additionally, investors suffered financial losses during the initial years of railway development.",NA
The first telegraph line was opened in 1853 between,NA,C,Bombay and Madras,Calcutta and Mughalsarai,Calcutta and Agra,Bombay and Lucknow,NA,NA,NA,NA,The first telegraph line between Calcutta and Agra was opened.,NA
"The main burden of providing money for the East India Company, whether for profits or for wars of expansion, fell on the",NA,C,Small zamindars,Puppet rulers,Peasants,Native merchants,NA,NA,NA,NA,"Explanation:<br/>The main burden of providing money for the East India Company, whether for profits or for wars of expansion, fell on the peasants. Below is a detailed explanation:<br/><u>1. East India Company Background:</u><br/>- The East India Company was a British trading company that had a monopoly on trade with the East Indies (India, Southeast Asia, and China) during the 17th and 18th centuries.<br/>- The company aimed to maximize its profits and expand its influence in the region.<br/><u>2. Need for Money:</u><br/>- The East India Company required substantial funds to finance its operations, including trade expeditions, military campaigns, and administrative expenses.<br/>- Acquiring money was crucial for the company&#39;s survival and growth.<br/><u>3. Burden on Peasants:</u><br/>- The burden of providing money for the East India Company primarily fell on the peasants, who formed the majority of the population in India.<br/>- The company imposed heavy taxes, levies, and tributes on the peasants to generate revenue.<br/>- The peasants were often subjected to oppressive taxation policies, leading to economic hardships and impoverishment.<br/><u>4. Impact on Peasants:</u><br/>- The financial burden imposed by the East India Company had severe consequences for the peasants.<br/>- They had to bear the brunt of increased taxes, which reduced their income and standard of living.<br/>- Many peasants were unable to pay their taxes and fell into debt, resulting in land seizures, forced labor, and other forms of exploitation.<br/><u>5. Other Contributors:</u><br/>- While the peasants bore the main burden, other groups also contributed to the company&#39;s finances.<br/>- Native merchants, though not as heavily burdened as the peasants, were subjected to various trade regulations and had to pay customs duties.<br/>- Small zamindars, who were local landowners, also faced taxation and sometimes had to provide financial support to the company.<br/>- Puppet rulers, who were Indian rulers under the control or influence of the East India Company, often had to contribute financially to support the company&#39;s interests.<br/><br/>In conclusion, the main burden of providing money for the East India Company fell on the peasants. They suffered from heavy taxation and economic exploitation, which had a profound impact on their livelihoods.",NA
Why didn&#39;t the peasant (ryot) or the zamindar do anything to improve cultivation?,NA,B,They were burdened by debt.,Uncertainty about future assessment.,British unleashed astrocities in the countryside if such attempts were made.,None of these,NA,NA,NA,NA,"They do nothing to improve their land because they fear they can be evicted from their land at any time. If they improve their farming, the zamindar immediately increases the share he takes from them.",NA
"How much land revenue did the zamindars, under Permanent Settlement, have to pay to the East India Company?",NA,B,4/5<sup>th</sup> of the rental derived from peasants,10/11<sup>th</sup> of the rental derived from peasants,6/8<sup>th</sup> of the rental derived from peasants,3/5<sup>th</sup> of the rental drived from peasant,NA,NA,NA,NA,They were given hereditary rights of succession of the lands under them. The amount to be paid by the landlords was fixed. It was agreed that this would not increase in future (permanent in nature). The fixed amount was 10/11<sup>th</sup> portion of the revenue for the government and 1/10<sup>th</sup> was for the Zamindar.,NA
"By the Permanent Settlement, zamindars and revenue collectors were converted into landlords. Which of the following is correct?",NA,D,The landlords acted as agents of the government in collecting land revenue.,They become owners of the land in their zamindari.,Their right of ownership was made hereditary and transferable.,All of the above,NA,NA,NA,NA,"First, the zamindars and revenue collectors were converted into so many landlords. They were not only to act as agents of the government in collecting land revenue from the Ryot but also to become the owners of the entire land in their zamindaris. Their right of ownership was made hereditary and transferable. Hence rent of revenue was fixed very high. Zamindars were to give 10/11th of the rental they derived, keeping the only 1/11th for themselves.",NA
The Permanent Zamindari Settlement was not extended to,NA,D,Orissa,District of Varanasi,Northern Districts of Madras,Bombay Presidency,NA,NA,NA,NA,"Moreover, the Permanent Settlement enabled the Company to maximise its income as land revenue was now fixed higher than it had ever been in the past. The Permanent Zamindari Settlement was later extended to Orissa, the Northern Districts of Madras, and the District of Varanasi.",NA
The British introduced a temporary zamindari settlement under which the zamindars were made owners of land but the revenue they had to pay was revised periodically. Where was this done?,NA,C,Hyderabad and South India,The Punjab,Central India and Avadh,The Konkan and Malwa,NA,NA,NA,NA,The Ryotwari Settlement was in the end introduced in parts of the Madras and Bombay Presidencies in the beginning of the nineteenth century. The settlement under the Ryotwari system was not made permanent. It was revised periodically after 20 to 30 years when the revenue demand was usually raised.,NA
Match List I with List II and select the correct answer using the code given below Lists: <br/><b>List I (Author)</b> <br/>a. Dadabhai Naoroji <br/>b. Prafulla Chandra Ray <br/>c. Mahadev Govind Ranade <br/>d. R.C.Dutt <br/><b>List II (Book)</b> <br/>1. Essays on Indian Economics <br/>2. Poverty and UnBritish Rule in India <br/>3. Economic History of India <br/>4. The Poverty Problem in India,NA,A,a b c d : 2 4 1 3,a b c d : 3 1 4 2,a b c d : 2 1 4 3,a b c d : 3 4 1 2,NA,NA,NA,NA,The correct answer is option 1: a-b-c-d : 2-4-1-3<br/><br/>a. Dadabhai Naoroji wrote <q>Poverty and UnBritish Rule in India</q> (Option 2)<br/>b. Prafulla Chandra Ray wrote <q>The Poverty Problem in India</q> (Option 4)<br/>c. Mahadev Govind Ranade wrote <q>Essays on Indian Economics</q> (Option 1)<br/>d. R.C. Dutt wrote <q>Economic History of India</q> (Option 3),NA
Who propounded the theory of <q>Economic Drain of India</q> during British imperialism?,NA,B,W.C. Banneiji,Dadbhai Naoroji,Gopalkrishna Gokhale,Gandhiji,NA,NA,NA,NA,"Option 1, W.C. Banneiji, is not the correct answer. While Banneiji was an important figure in the Indian national movement, he did not propound the theory of the <q>Economic Drain of India</q> during British imperialism.<br/><br/>Option 3, Gopalkrishna Gokhale, is also not the correct answer. Gokhale was a prominent social and political leader, but he did not specifically put forward the theory of <q>Economic Drain of India</q>.<br/><br/>Option 4, Gandhiji, is not the correct answer either. While Gandhiji played a crucial role in the freedom struggle, he did not come up with the theory of <q>Economic Drain of India</q>.<br/><br/>The correct answer is option 2, Dadabhai Naoroji. He is known for propounding the theory of <q>Economic Drain of India</q> during British imperialism. Naoroji highlighted how India&#39;s wealth was being drained by Britain through economic policies like the imposition of heavy taxes and the export of raw materials. He advocated for economic reforms to address this exploitation.",NA
Which one among the following statements appropriately defines the term <q>drain theory</q> as propounded by Dadabhai Naoroji in his work <q>Poverty and un-British Rule in India</q> ?,NA,B,That a part of India&#39;s national wealth or total annual product was being exported to Britain for which India got no material returns,That the resources of India were being utilised in the interest of Britain,That the British industrialists were being given an opportunity to invest in India under the protection of the imperial power,That the British goods were being imported to India making the country poorer day by day,NA,NA,NA,NA,"Option 1 states that a part of India&#39;s national wealth or total annual product was being exported to Britain without receiving any material returns. This suggests that India&#39;s resources were being taken away without any benefit to India itself.<br/><br/>Option 2 defines the drain theory more accurately. It states that the resources of India were being utilized in the interest of Britain. This means that Britain was exploiting India&#39;s resources for its own benefit, leading to a drain of wealth from India.<br/><br/>Option 3 suggests that the British industrialists were given an opportunity to invest in India under the protection of the imperial power. While this may have been true to some extent, it does not accurately capture the essence of the drain theory as proposed by Dadabhai Naoroji.<br/><br/>Option 4 states that British goods were being imported to India, making the country poorer day by day. While this may have been a consequence of the drain theory, it does not directly explain the theory itself.<br/><br/>Overall, option 2 provides the most accurate definition of the drain theory as propounded by Dadabhai Naoroji, highlighting the exploitation of India&#39;s resources for Britain&#39;s benefit.",NA
Consider the following statements :<br/>1. Dadabhai Naoroji first put forward <q>the theory of drain of wealth</q>.<br/>2. The Indian National Congress adopted a resoultion to criticize the drain of wealth in its annual session at Calcutta in 1896.<br/>Which of the statements given above is/are correct ?,NA,C,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"Option 1 states that Dadabhai Naoroji first put forward <q>the theory of drain of wealth</q>. This statement is correct. Dadabhai Naoroji, a prominent Indian nationalist and leader of the Indian National Congress, is widely credited with introducing the theory of drain of wealth. He argued that British colonial rule in India was siphoning off the country&#39;s wealth, leading to economic stagnation and poverty.<br/><br/>Option 2 states that the Indian National Congress adopted a resolution to criticize the drain of wealth in its annual session at Calcutta in 1896. This statement is also correct. In 1896, the Indian National Congress held its annual session in Calcutta (now Kolkata) and passed a resolution condemning the drain of wealth from India. This resolution reflected the growing concern among Indian nationalists about the economic exploitation of their country by the British.<br/><br/>Therefore, both statements are correct. Dadabhai Naoroji first put forward the theory of drain of wealth, and the Indian National Congress, during its annual session in Calcutta in 1896, adopted a resolution to criticize this drain of wealth.",NA
"Economically, one of the results of the British rule in India in the 19th century was the",NA,C,increase in the export of Indian handicrafts,growth in the number of Indian owned factories,commercialization of Indian agriculture,rapid increase in the urban population,NA,NA,NA,NA,"The Correct Answer is Option 3 i.e commercialization of Indian agriculture.<br/><br/>Key Points: <br/>Economically, one of the results of British rule in India in the 19th century was the growth of commercial crops and the raw materials for the industries in Britain. <br/>Different kinds of commercial crops such as tea, coffee, indigo, opium, cotton, jute, sugarcane, and oilseeds were introduced with different intentions.<br/>Colonial rule negatively affected Indian industries and handicrafts.<br/>The import of a large amount of products manufactured by mechanical looms in England led to an increasing threat for the handicraft industries as the British goods were sold at a much cheaper price.<br/>There was no rapid increase in the urban population.",NA
