question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Shivam visited an LPG unit and found that the gas can be liquified at specific conditions of temperature and pressure. Help him to identify the correct set of conditions.,NA,C,High temperature and high pressure,Low temperature and low pressure,Low temperature and high pressure,High temperature and low pressure,NA,NA,NA,NA,High pressure and low temperature allows the particle to come closer that compresses a liquid to form gas.,NA
The property to flow is unique to fluids. Which one of the following statements is correct?,NA,C,Only gases behave like fluids,Gases and solids behave like fluids,Gases and liquids behave like fluids,Only liquids are fluids,NA,NA,NA,NA,Because liquid and gases have the tendency to flow.,NA
Which of the following is correct order of forces of attraction?,NA,C,Water > Air > Sand,Air > Sugar > Oil,Air < Water < Sugar,Salt > Air > Juice,NA,NA,NA,NA,Solids have more force of attraction than liquids and gases.,NA
Which condition out of the following will increase the evaporation of water?,NA,A,Increase in temperature of water,Decrease in temperature of water,Less exposed surface area of water,Adding common salt to water,NA,NA,NA,NA,Increase in temperature of water increases kinetic energy hence increases rate of evaporation.,NA
Which one of the following sets of phenomenon would increase on raising the temperature?,NA,C,"Evaporation, diffusion, compression of gases","Evaporation, compression of gases, solubility","Evaporation, diffusion, expansion of gases ","Evaporation, solubility, diffusion, compression of gases",NA,NA,NA,NA,"Evaporation, diffusion and expansion of gases increase the temperature. Evaporation rate increases because of increasing temperature, kinetic energy of molecules increases, so the molecules present at the surface of the liquid leave the surface quickly and go into the vapour state.",NA
Which of the following conditions will increase the rate of evaporation?,NA,A,Increase in temperature of water,Decrease in wind speed,Decrease in surface area of water,Adding sugar to water,NA,NA,NA,NA,"In evaporation when the temperature is increased the molecules gain kinetic energy and molecules start to move faster and in order to become gas, it must overcome intermolecular forces between different molecules. Increasing the speed, molecules break free from bonds and evaporates.",NA
"Seema visited a Natural Gas Compressing Unit and found that the gas can be liquefied under specific conditions of temperature and pressure. While sharing her experience with friends, she got confused. Help her to identify the correct set of conditions.",NA,C,"Low temperature, low pressure","High temperature, low pressure","Low temperature, high pressure","High temperature, high pressure",NA,NA,NA,NA,"Low temperature and high pressure are required to liquefy gases to liquids. There is a lot of space between the particles of a gas. On applying high pressure, the particles of gas move get so close that they start attracting each other sufficiently forming a liquid. When gas is compressed too much, heat is produced, so it is necessary to cool it. Cooling lowers the temperature of compressed gas and helps in liquefying it. Hence, a gas can be liquefied by applying high pressure and lowering the temperature (cooling).",NA
Which of the following is correct order of density?,NA,B,Air < Exhaust from Chimneys < Honey < Water < Chalk < Cotton < Iron,Air < Exhaust from chimney < cotton < water < honey < chalk < iron,Air < Exhaust from Chimneys < Honey < Water < Chalk < Iron < Cotton,Air < Exhaust from Chimneys < Water < Honey < Chalk < Cotton < Iron,NA,NA,NA,NA,Solids have more density than liquids and gases.,NA
The physical state of a matter depends upon,NA,A,temperature and pressure,temperature only,pressure only,nature of substance,NA,NA,NA,NA,Temperature and pressure both controls  the state of a matter.,NA
Which of the following can not be separated by sublimation?,NA,B,Iodine and NaCl,Iodine and Ammonium chloride,Camphor and Sodium chloride,None of these,NA,NA,NA,NA,"Sublimation is the transition of a substance directly from the solid to the gas phase without passing through the intermediate liquid phase. Ammonium chloride, Camphor, Anthracene, Naphthalene can sublime but common salt cannot sublime.",NA
Solids do not flow because ,NA,C,of large molecular space between particles,they do not have definite shape ,they have very strong intermolecular forces in between particles,all of these,NA,NA,NA,NA,Any thing flows due to weaker intermolecular forces between them.,NA
