question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Operation Olivia, an initiative to protect Olive Ridley turtles is undertaken by",NA,B,Indian Navy,Indian Coastguard,"Ministry of Environment, Forest and Climate Change",Ministry of Earth Sciences,NA,NA,NA,NA,"The correct answer is option B, The Indian Coast Guard is responsible for the protection and management of India&#39;s coastal areas. They play a crucial role in safeguarding marine biodiversity and enforcing environmental laws at sea. Operation Olivia is indeed undertaken by the Indian Coast Guard, as it specifically targets the conservation of Olive Ridley turtles.<br/><br/>Option 1: Indian Navy - The Indian Navy primarily focuses on the defense and security of India&#39;s maritime borders. While they may partake in environmental conservation efforts, Operation Olivia, specifically aimed at protecting Olive Ridley turtles, is not undertaken by the Indian Navy.<br/>Option 3: Ministry of Environment, Forest and Climate Change - This ministry is responsible for formulating and implementing policies related to environmental protection, forest conservation, and climate change. While they may support initiatives like Operation Olivia, the direct implementation and execution of the operation are not undertaken by the Ministry of Environment, Forest and Climate Change.<br/>Option 4: Ministry of Earth Sciences - The Ministry of Earth Sciences primarily focuses on scientific research related to weather, climate, oceans, and geosciences. Operation Olivia, which is centered around the protection of Olive Ridley turtles, is not a part of their jurisdiction.",NA
The National Dope Testing Laboratory functions under-,NA,C,Ministry of Health and Family Affairs,Ministry of Science and Technology,Ministry of Youth Affairs and Sport,Ministry of Home Affairs,NA,NA,NA,NA,The National Dope Testing Laboratory is an important institution in India that is responsible for conducting tests to detect the use of prohibited substances in sports. It ensures fair play and integrity in sports by detecting athletes who may be using performance-enhancing drugs.<br/>The National Dope Testing Laboratory functions under the Ministry of Youth Affairs and Sports. This means that it operates under the jurisdiction and supervision of this ministry.,NA
SAMARTH is a flagship skill development scheme of which one of the following Ministries?,NA,A,Ministry of Textiles,Minsitry of Agriculture and Farmers Welfare,Ministry of Skill Development and Entrepreneurship,Ministry of Human Resource Development,NA,NA,NA,NA,The SAMARTH scheme is a flagship skill development scheme. It is important to know which ministry is responsible for this scheme. The correct answer is option 1 - Ministry of Textiles.,NA
The Genetic Engineering Appraisal Committee is constituted under the,NA,C,"Food Safety and Standards Act, 2006","Geographical Indication of Goods (Registration and Protection Act), 1999","Environment (Protection Act), 1986","Wildlife Protection Act, 1972",NA,NA,NA,NA,"The correct answer is C, the Environment (Protection) Act, 1986.<br/><br/>The Genetic Engineering Appraisal Committee (GEAC) is constituted under the Environment (Protection) Act, 1986.<br/>The GEAC is a statutory body established by the Ministry of Environment, Forest and Climate Change (MoEFCC), Government of India. It is responsible for the regulation and appraisal of activities involving the research, development, and application of genetically engineered organisms and products in India. The GEAC evaluates the potential environmental impacts of such activities and provides approvals or clearances based on scientific assessments and regulatory guidelines.",NA
"As per the Solid Waste Management Rules, 2016 in India, which one of the following statements is correct?",NA,C,Waste generator has to segregate waste into five categories,"The Rules are applicable to notified urban local bodies, notified towns and all industrial townships only",The Rules provide for exact and elaborate criteria for the identification of sitess for landfills and waste processing facilities,It is mandatory on the part of waste generator that the waste generated in one district cannot be moved to another district.,NA,NA,NA,NA,"The Solid Waste Management Rules, 2016 in India, clarify distinct steps for solid waste management and disposal. Option C is the correct answer. The rules provide explicit and elaborate criteria for the identification of sites for landfills and waste processing facilities. This helps in systematic waste disposal and management.<br/><br/>ption 1 is incorrect. According to the rules, waste generators do not have to segregate waste into five categories. Instead, the waste needs to be segregated into three categories - biodegradable, non-biodegradable and hazardous waste.<br/>Option 2 is also incorrect. The rules apply to every urban local body, not just notified ones, all statutory towns, outgrowths in urban agglomerations and in census towns, all areas under Indian Railways and airports, and special economic zones.<br/>Option 4 is incorrect. The rules do not mandate that waste generated in one district cannot be moved to another district. However, managing and processing the waste as close to the source as possible is encouraged to reduce the environmental footprint associated with waste transportation.",NA
"In India, which one of the following Acts was enacted in the year 1995?",NA,C,The Environment (Protection) Act,The Forests (Conservation) Act,The National Environment Tribunal Act,The Wildlife Protection Act,NA,NA,NA,NA,"The correct answer is option C, The National Environment Tribunal Act. This Act was enacted in 1995 and establishes a specialized judiciary body, the National Environment Tribunal, to deal with matters related to environmental disputes and violations.<br/><br/>Option 1: The Environment (Protection) Act. This Act was enacted in 1986 and provides the framework for the protection and improvement of the environment. It empowers the central government to take measures to prevent and control pollution and regulate activities that have the potential to cause environmental damage.<br/>Option 2: The Forests (Conservation) Act. This Act was enacted in 1980 and aims to conserve forests and wildlife. It empowers the central government to declare any area as a reserved forest or protected forest, and regulate activities in these areas to ensure conservation. <br/>Option 4: The Wildlife (Protection) Act. This Act was enacted in 1972 and provides for the protection of wildlife and their habitats. It prohibits hunting and capturing of wildlife, and regulates activities related to wildlife conservation.",NA
Which one of the following statements about the National Green Tribunal is not correct?,NA,C,It was set up in the year 2010,It is involved in effective and expeditious disposal of cases relating to environmental protection and conservation of forests.,It may consider giving relief and compensation for damages to persons and property,"It is bound by the procedures laid down under the Code of Civil Procedure, 1908",NA,NA,NA,NA,"The correct answer is C:The National Green Tribunal (NGT) may consider giving relief and compensation for damages to persons and property. This statement is correct. The NGT has the power to award compensation for damages to individuals and property caused by violations of environmental laws.<br/> Option 1 states that the NGT was set up in the year 2010. This statement is correct. The NGT was indeed established on October 18, 2010, under the National Green Tribunal Act of 2010.<br/>Option 2 states that the NGT is involved in the effective and expeditious disposal of cases related to environmental protection and conservation of forests. This statement is correct. One of the main objectives of the NGT is to provide a specialized forum for the resolution of environmental disputes and to ensure the protection and conservation of the environment.<br/>Option 4 states that the NGT is bound by the procedures laid down under the Code of Civil Procedure, 1908. This statement is not correct. The NGT is not bound by the procedures laid down under the Code of Civil Procedure, 1908, but rather has its own procedures and rules, which are outlined in the NGT (Practice and Procedure) Rules of 2011.",NA
In which year Forest Conservation Act was passed?,NA,C,1986,1990,1980,1988,NA,NA,NA,NA,"The correct answer is 1980. <br/>The Forest (Conservation) Act 1980 was passed to provide for the conservation of forests and for matters connected therewith or ancillary or incidental thereto.<br/>Under the provisions of this Act, prior approval of the Central Government is required for the diversion of forestlands for non-forest purposes.<br/>The Forest (Conservation) Act 1980 was further amended in 1988.",NA
Kyoto protocol is related with ______.,NA,D,Population,Resources,Pollution,Global Warming,NA,NA,NA,NA,"The Correct answer is Global Warming.<br/><br/>Important Points:<br/>-The Kyoto Protocol is an international treaty that extends the 1992 United Nations Framework Convention on Climate Change (UNFCCC) that commits state parties to reduce greenhouse gas emissions.<br/>-The Kyoto Protocol was adopted in Kyoto, Japan, on 11 December 1997 and entered into force on 16 February 2005.<br/>-There are currently 192 parties (Canada withdrew from the protocol, effective December 2012) to the Protocol.<br/>-The Kyoto Protocol implemented the objective of the UNFCCC to reduce the onset of global warming by reducing greenhouse gas concentrations in the atmosphere to <q>a level that would prevent dangerous anthropogenic interference with the climate system</q> (Article 2).<br/>-The Kyoto Protocol applies to the six greenhouse gases carbon dioxide (CO2), Methane (CH4), nitrous oxide (N2O), hydrofluorocarbons (HFCs), perfluorocarbons (PFCs), and sulfur hexafluoride (SF6).<br/>-The Protocol is based on the principle of common but differentiated responsibilities. <br/>-It acknowledges that individual countries have different capabilities in combating climate change, owing to economic development, and therefore puts the obligation to reduce current emissions on developed countries on the basis that they are historically responsible for the current levels of greenhouse gases in the atmosphere.",NA
CITES is an international treaty on,NA,C,air pollution,water pollution,conservation of endangered plants and animals,none of the above,NA,NA,NA,NA,"The correct answer is conservation of endangered plants and animals.<br/><br/>Key Points:<br/>Convention on International Trade in Endangered Species of Fauna and Flora (CITES):<br/>In order to regulate international trade in endangered species of Wild Life, the Convention on International Trade in Endangered Species of wild fauna and flora (CITES) was signed in March 1973.",NA
