question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
The most important component responsible for Albedo is:,NA,A,Cloud cover,Ozone layer,Ice-cover,Dust Particles,NA,NA,NA,NA,The correct answer is Cloud Cover.<br/><br/>Key Points:<br/>- Albedo is defined as the ratio of reflected solar radiation to total received solar radiation.<br/>- More cloud cover contributes to an increased reflection of solar radiation back into space off the clouds.<br/>- Fresh snow has the largest reflection and hence the highest albedo.<br/>- Black soil has the lowest albedo since it absorbs the maximum amount of solar radiation.<br/>- Oceans have a lower albedo than deserts.,NA
"Which of the following sequence of Heat zones is/are correctly placed?<br/>A) Torrid zone, South temperate zone and Frigid zone.<br/>B) Torrid zone, North temperate zone and Frigid zone.<br/>C) South temperate zone, torrid zone and Frigid zone.<br/>Select the correct answer given below.",NA,A,A and B,B and C,A and C,Only A,NA,NA,NA,NA,"Heat zones are the different zones of the earth, where the sun&#39;s rays fall differently, thus causing different climate patterns.<br/><br/>These zones are called the Torrid Zone, the two Temperate Zones, and the two Frigid Zones.<br/>Key Points:<br/>Torrid Zone:Torrid means hot. <br/>This zone receives the maximum amount of heat throughout the year because the rays of the Sun fall vertically on this zone.<br/>- This zone is located between the Tropic of Cancer.<br/>- The temperate zones lie in both the hemispheres. The North temperate zone lies in the northern hemisphere between the Tropic of Cancer and the Arctic Circle. The south temperate zone lies in the southern hemisphere between the Tropic of Capricorn and the Antarctic Circle.<br/>- Frigid means cold. Beyond the Arctic Circle and the Antarctic, Circle temperatures are very low and the climate is very cold. This is due to the extreme slanting of the Sun&#39;s rays.<br/> Hence, Torrid, South/North Temperate and The Frigid are the Heat zones of the earth.",NA
The maximum temperature of the day occurs generally ___________.,NA,A,in the afternoon,in the early morning,at midnight,in the evening,NA,NA,NA,NA,"Key Points:<br/><br/>- The maximum temperature of the day occurs generally in the afternoon while the minimum temperature occurs generally in the early morning. <br/>- Daily air temperatures at Earth&#39;s surface are controlled by the incoming and outgoing energy.<br/><br/>Additional Information:<br/>- During the day, the air temperature increases as energy gains exceed the energy lost from Earth&#39;s surface.<br/>- Throughout the night, the air temperature decreases as Earth&#39;s surface loses more energy than it receives.",NA
Which one of the following land surfaces has the highest albedo?,NA,A,A snow covered mountain,A barren rocky piedmont surface,A sandy desert,A mangrove forest,NA,NA,NA,NA,"The correct answer is A snow-covered mountain.<br/><br/>Key Points:<br/>Albedo effect:<br/>- A body or a surface reflects a fraction of light which is called Albedo.<br/>- There are two types of  Albedo - terrestrial albedo and astronomical albedo.<br/>- The normal albedo is called normal reflectance (a measure of a surface&#39;s relative brightness when illuminated and observed vertically.)<br/>- Albedo also varies according to the angle of incidence of the Sun Rays being higher for slating rays and lower for vertical or nearly vertical rays.<br/>- From this, we can derive that albedo will be relatively higher during early morning and late evening because Sun rays are slanting at both times.<br/><br/>Values of Albedo:?<br/>Albedo is higher in Snow or Ice.<br/>- Fresh snow has the largest reflection and hence the highest albedo.<br/>- The difference in the average albedo of Earth has an important influence on the temperature of the Earth.<br/>- Black soil has the lowest albedo since it absorbs the maximum amount of solar radiation.",NA
The atmosphere is mainly heated by the:,NA,B,Short wave solar radiation,Long wave terrestrial radiation,Reflected solar radiation,Scattered solar radiation,NA,NA,NA,NA,"The correct answer is <u>Long wave terrestrial radiation.</u><br/><br/>Key Points:<br/>Terrestrial Radiation:<br/>- The insolation received by the earth is in the form of shortwaves.<br/>- The earth after being heated itself becomes a radiating body and it radiates energy to the atmosphere in the long waveform.<br/>- This energy heats up the atmosphere from below.<br/>This process is known as terrestrial radiation.<br/>- The longwave radiation is absorbed by atmospheric gases particularly by carbon dioxide and other greenhouse gases.<br/>- Thus, the atmosphere is indirectly heated by the earth&#39;s radiation.<br/>- The atmosphere in turn radiates and transmits heat to the space.<br/>- Finally, the amount of heat received from the sun is returned to space, thereby maintaining a constant temperature at the earth&#39;s surface and in the atmosphere.",NA
In which of the following states is there hardly any differences in day and night temperatures?,NA,C,Rajasthan,Bihar,Kerala,None of the above,NA,NA,NA,NA,"The correct answer is Kerala.<br/><br/>Key Points:<br/>- Kerala experiences minimal variation between day and night temperatures due to its close proximity to the equator and its maritime exposure.<br/>- This state has a tropical climate, which results in relatively constant temperature throughout the year.<br/>- The coastal location of Kerala on the southwestern coast of India contributes to its high humidity levels, which also plays a role in the minimal temperature fluctuation.<br/>- The presence of the Western Ghats significantly influences the climate of Kerala, providing it with a pleasant weather compared to the interior parts of India.<br/>- During the monsoon season, Kerala receives copious amounts of rainfall, which also helps in maintaining a consistent temperature profile.",NA
Consider the following statements with respect to temperature distribution in the oceans:<br/>1. The highest surface oceanic temperature is recorded at the equator.<br/>2. The temperature decreases at a uniform rate with increasing oceanic depth.<br/>3. The oceans in the northern hemisphere record relatively higher temperatures than in the southern hemisphere.<br/>How many of the statements given above are correct?,NA,A,Only one,Only two,All three,None,NA,NA,NA,NA,"Important Points: <br/><br/>- The maximum temperature of the oceans is always at their surfaces because they directly receive the heat from the sun and the heat is transmitted to the lower sections of the oceans through the process of conduction. It results in a decrease of temperature with the increasing depth, but the rate of decrease is not uniform throughout. The temperature structure of oceans can be described as a three-layer system.<br/>- The first layer (Top layer) is about 500m thick with temperatures ranging between 20 to 25&#39;C.<br/>- The second layer (Thermocline) is characterised by a rapid decrease in temperature with increasing depth. It is about 500m-1000m thick.<br/>- the Third layer is very cold and extends up to the deep ocean floor. Here temperature change with the depth is very slight. Hence statement B is Incorrect.<br/>- The average temperature of surface water of the oceans is about 27&deg;C and it gradually decreases from the equator towards the poles. The oceans in the northern hemisphere record relatively higher temperature than in the southern hemisphere.<br/>- The highest temperature is not recorded at the equator but slightly towards the north of it. The average annual temperatures for the northern and southern hemisphere are around 19 &deg;C and 16 &deg;C respectively. This variation is due to the unequal distribution of land and water in the northern and southern hemispheres. Hence option A is Incorrect and option C is the correct answer.",NA
"With reference to the Thermocline, consider the following statements:<br/>1. It is a boundary region between the surface waters of the ocean and the deeper layers.<br/>2. The density of water generally increases with increasing depth.<br/>Which of the statements given above is/are correct?",NA,C,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"Key Points:<br/><br/>Thermocline<br/>- It is the transition layer between warmer mixed water at the ocean&#39;s surface and cooler deep water below.<br/>- This boundary region, from where there is a rapid decrease in temperature, is called the Thermocline.<br/>- It is a boundary region between the surface waters of the ocean and the deeper layers. Hence, Statement 1 is correct.<br/>- It contains about 18 per cent of the total volume of water in the ocean. There is a steep fall in temperature in this zone. <br/>- The density of water generally increases with increasing depth. Hence, Statement 2 is correct.<br/>- The boundary usually begins around 100 m to 400 m below the sea surface and extends several hundred meters downward.<br/>- About 90 per cent of the total volume of water is found below the thermocline in the deep ocean. <br/>- It also plays a role in meteorological forecasting.<br/>- For example, Hurricane forecasters must consider not just the temperature of the ocean&#39;s skin (the sea surface temperature), but also the depth of warm water above the thermocline.",https://abhigyanacademy.com/upload/gallery/1720274470.png
What is the rate of the heating and cooling of the oceanic water compared to land?,NA,A,Slower,Similar,Faster,Moderate,NA,NA,NA,NA,"Key Points:<br/><br/><b>TEMPERATURE OF OCEAN WATERS:</b><br/>- This section deals with the spatial and vertical variations of temperature in various oceans. Ocean waters get heated up by solar energy just as land. The process of heating and cooling oceanic water is slower than land. <br/><b>Factors Affecting Temperature Distribution</b><br/>- <u>Latitude:</u> the temperature of surface water decreases from the equator towards the poles because the amount of insolation decreases poleward.<br/>- <u>Unequal distribution of land and water:</u> the oceans in the northern hemisphere receive more heat due to their contact with a larger extent of land than the oceans in the southern hemisphere.<br/>- <u>Prevailing wind:</u> the winds blowing from the land towards the oceans drive warm surface water away from the coast resulting in the upwelling of cold water from below. It results in the longitudinal variation in the temperature. Contrary to this, the onshore winds pile up warm water near the coast and this raises the temperature.<br/>- <u>Ocean currents:</u> warm ocean currents raise the temperature in cold areas while cold currents decrease the temperature in warm ocean areas. The Gulf Stream (warm current) raises the temperature near the eastern coast of North America and the West Coast of Europe while the Labrador Current (cold current) lowers the temperature near the northeast coast of North America.",https://abhigyanacademy.com/upload/gallery/1720274470.png
Which condition out of the following will increase the evaporation of water?,NA,D,Adding common salt to water,Decrease in temperature of water,Decrease of surface,Increase in the temperature of water,NA,NA,NA,NA,"The correct answer is an Increase in the temperature of water.<br/><br/>- Increase in the temperature of water will increase the evaporation of water.<br/>- Evaporation is the process where a liquid is converted into its vapour and removed from the evaporating surface.<br/>- Energy is required to change the state of the molecules of water from liquid to vapour.<br/>- An increase in the temperature can provide this energy.<br/>- The driving force to remove water vapour from the evaporating surface is the difference between the water vapour pressure at the evaporating surface and that of the surrounding atmosphere.<br/>- As the surface area of the evaporating surface increases, the rate of evaporation increases.<br/>- Humidity also affects the rate of evaporation.<br/>- As evaporation proceeds, the surrounding air becomes gradually saturated and becomes more humid.<br/>- The process, hence, will slow down and might stop if the wet air is not transferred to the atmosphere (decrease in the humidity of the air).<br/>- The replacement of saturated air with drier air depends greatly on wind speed.<br/>- Hence, surface area, temperature, humidity and wind speed are factors affecting the evaporation process.",NA
Which of the following factors affect the temperature distribution on the Earth?,NA,D,Latitudinal distribution and Elevation,Effects of land and water,Ocean currents and Prevailing air,All of these,NA,NA,NA,NA,"The correct answer is All of these.<br/><br/>Key Points:<br/>- The solar temperature is highest In tropical regions, and low on the poles.<br/>- The Solar temperature decreases as altitude increases.<br/>- Temperatures are found more on the land surface than in the oceans.<br/>- Warm currents raise the temperature of seaside parts.<br/>- The effect of cold currents results in a drop in temperature.",NA
"With reference to Ocean Mean Temperature (OMT), which of the following statements is/are correct? <br/>1. OMT is measured up to a depth of 26 &deg;C isotherm which is 129 meters in the south-western Indian Ocean during January-March. <br/>2. OMT collected during January-March can be used in assessing whether the amount of rainfall in monsoon will be less or more than a certain long-term mean. <br/>Select the correct answer using the code given below:",NA,B,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is 2 only.<br/><br/>Key Points:<br/>- The depth for the 26-degree isotherm is 50-100 meters, not 129 meters. Hence statement 1 is not correct.<br/>- During January-March, the mean 26 degrees isotherm depth in the Southwestern Indian Ocean is 59 meters. <br/>- Ocean mean temperature (OMT) is a better indicator of monsoon rainfall than sea surface temperature (SST) because it measures ocean thermal energy. Hence statement 2 is correct.",NA
Which of the following statements is incorrect?,NA,C,Isotherms are the lines joining places having equal temperature.,The isotherms deviate to the north over the Ocean and to the South Over the continent in January.,The isotherms are more or less parallel to the latitudes and the temperature variation is more gradual in the Northern hemisphere.,None of the above,NA,NA,NA,NA,"Option 3 is NOT correct.<br/><br/>Key Points:<br/>- Isotherms are the lines joining places having an equal temperature. <br/>- Latitude impacts temperature. <br/>- In January the isotherms deviate to the north over the Ocean and to the South over the continent. <br/>- The effect of the ocean is well pronounced in the southern hemisphere. <br/>- The isotherms are more or less parallel to the latitudes and the temperature variation is more gradual in the Southern hemisphere. Hence, option 3 is NOT correct.<br/><br/>In July the isotherms generally run parallel to the latitudes. <br/>The highest range of temperatures is more than 60 degrees Celsius over the North-Eastern part of the Eurasian continent, This is due to continentality. <br/>The least range of temperatures which is 3 degrees Celsius is found between 20 degrees south and 15 degrees north.",NA
"A new type of El Nino called El Nino Modoki appeared in the news. In this context, consider the following statements:<br/>1. Normal El Nino forms in the Central Pacific ocean whereas El Nino Modoki forms in the Eastern Pacific ocean. <br/>2. Normal El Nino results in diminished hurricanes in the Atlantic ocean but El Nino Modoki results in a greater number of hurricanes with greater frequency.<br/>Which of the statements given above is/are correct?",NA,B,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is 2 only.<br/><br/>Key Points:<br/>El Nino Modoki:-<br/>- Modoki was a Japanese term that means The same thing but different.<br/>- El Nino Modoki was a new type of El Nino which formed in the Central Pacific, not in the Eastern Pacific Hence 1 is not correct.<br/>- It warmed the central pacific with a greater potential for making landfall along the gulf coast and coast of central America.<br/>- Normally El Nino results in diminished hurricanes in the Atlantic ocean but El Nino Modoki results in a greater number of hurricanes with greater frequency, Hence statement 2 is correct.",NA
Which of the following is the extension of the South Temperate Zone?,NA,A,From Tropic of Capricorn to the Antarctic Circle,From Equator to the Arctic Circle,From Equator to the Tropic of Cancer,From Tropic of Cancer to the Arctic Circle,NA,NA,NA,NA,"The temperate zone is the area or region between the Tropic of Cancer and the arctic circle or between the Tropic of Capricorn and the antarctic circle. <br/>-It also divided into several smaller climate zones, based on monthly temperatures, the coldest month, and rainfall.<br/>- It includes a humid subtropical climate, Mediterranean climate, oceanic, and continental climate.<br/><br/>Important Points:<br/>Let us look at the different temperate zones:<br/>- South Temperate Zone, between the Tropic of Capricorn at 23&deg; 27&#39; S and the Antarctic Circle at 66&deg; 33&#39; S, covers 25.99% of Earth&#39;s surface.<b/>- It includes Southern Australasia, southern South America, and Southern Africa. <br/>- The north temperate zone extends from (approximately 23.5&deg; North) to the Arctic Circle (approximately 66.5&deg; North latitude).<br/>- It includes Europe, Northern Asia, and North and Central America. <br/>- From the above, we can conclude that the South Temperate Zone extends from the Tropic of Capricorn to the Antarctic Circle.",NA
Consider the following statements:<br/>Statement-I: The temperature contrast between continents and oceans is greater during summer than in winter.<br/>Statement-II: The specific heat of water is more than that of land surface.<br/>Which one of the following is correct in respect of the above statements?,NA,D,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-l,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,Statement-I is correct but Statement-II is incorrect,Statement-I is incorrect Statement-II is correct,NA,NA,NA,NA,"Statement-I: Explanation:<br/>The temperature contrast between continents and oceans is actually greater during winter than in summer. In winter, the land cools down much more quickly and to a greater extent than the oceans, leading to a larger temperature contrast. In summer, although the land heats up faster, the difference in temperature between land and sea is generally less extreme than in winter. Hence statement (I) is incorrect<br/><br/>Statement-II Explanation:<br/>The specific heat of water is more than that of the land surface.<br/>Specific heat is a measure of how much heat energy is needed to raise the temperature of a substance.<br/>In this case, water has a higher specific heat than land, meaning it takes more heat energy to raise the temperature of water than it does to raise the temperature of land.<br/>This means that, for the same amount of sunlight energy, water will heat up less than land. Similarly, it takes more loss of heat for water to cool down than it does for land. Hence statement (II) is correct. <br/><br/>Relation between the Statements:<br/>The higher specific heat of water means that water changes its temperature more slowly than land, which leads to a greater temperature contrast between continents and oceans during the summer.<br/>So, the correct answer is Option 4",NA
The heat energy absorbed by a known area in a fixed time is determined with the help of an instrument called,NA,B,Psychrometer,Pyrheliometer,Thermometric well,Any instrument,NA,NA,NA,NA,"A <b>pyrheliometer</b> is a device that measures solar irradiance coming directly from the sun. The SI units of irradiance are watts per square metre (W/m<sup>2</sup>). Traditionally pyrheliometers were mainly used for climatological research and weather monitoring purposes, however recent worldwide interest in solar energy has also led to an increased interest in pyrheliometers.<br/><br/>The <b>psychrometer</b> is a combination digital hygrometer and digital thermometer used to measure relative humidity or air humidity as well as air temperature, dew point temperature and wet-bulb temperature.<br/><br/><b>Thermometric well</b> is used to measure the temperature of gas flowing through a pipeline. A small tube called thermometric well is welded radially into the pipeline. The well is partially filled with some liquid and the thermometer is immersed into this liquid. When the temperature of the gas flowing through the pipeline is higher than the ambient temperature, the heat flows from the hot gases towards the tube walls along the well.",NA
Higher latitudes are not permanently frozen because of,NA,C,Presence of warm and cold currents,Very less insolation,Redistribution of surplus heat energy pole wards from tropics,Local aspects,NA,NA,NA,NA,The answer is C: <q>Redistribution of surplus heat energy pole wards from tropics.</q><br/>The surplus heat energy from the tropics is redistributed pole wards and as a result the tropics do not get progressively heated up due to the accumulation of excess heat or the high latitudes get permanently frozen due to excess deficit.,NA
