question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"The term current account transaction is defined as a transaction other than a capital account transaction and without prejudice to the generality of the foregoing, such transaction includes:<br/><br/>A. Overseas direct investment, (ODIs) from India<br/>B. Payment due as interest on loans and as net income from investments<br/>C. Remittances for living expenses of parents, spouse, and children residing abroad<br/>D. Borrowing or lending in foreign exchange and in Indian rupees<br/><br/>Choose the correct answer from the options given below:",NA,B,A and D only,A and B only,B and C only,D only,NA,NA,NA,NA,"Definition of Current Account Transactions:<br/><br/><q>current account transaction</q> means a transaction other than a capital account transaction and without prejudice to the generality of the foregoing such transaction includes,-<ul>payments due in connection with foreign trade, other current business, services, and short-term banking and credit facilities in the ordinary course of business,</ul><ul><b>payments due as interest on loans and as net income from investments,</ul><ul>remittances for living expenses of parents, spouse and children residing abroad, and</b></ul><ul> expenses in connection with foreign travel, education and medical care of parents, spouse and children;",NA
Which of the following should not be included in the balance of payments account? ,NA,A,Bonus shares to equity shareholders ,Imports of automobile parts ,Dividend payment to home-country investors from a foreign subsidiary  ,Interest payment on loan to the IMF ,NA,NA,NA,NA,"Bonus shares to equity shareholders are not included in the balance of payments account. The balance of payments (BoP) is a record of all economic transactions between residents of a country and the rest of the world over a specific period. It is divided into three main components: the current account, the capital account, and the financial account.<br/>Bonus shares are essentially additional shares given to existing shareholders without any cash payment.<br/>When bonus shares are issued, the company&#39;s capital structure changes, but there is no direct inflow or outflow of foreign exchange or funds between the country and the rest of the world.<br/>Since bonus shares do not involve any foreign exchange transactions or movement of funds across borders, they are not recorded in the balance of payments.",NA
Indicate the correct code of the following statements being correct or incorrect. The statements relate to the type of transactions recorded in the current/capital accounts of the Balance of Payments.<br/><br/>Statement (I): The capital account consists of long-term capital transactions only.<br/>Statement (II): The current account includes all transactions which give rise to or use up national income.,NA,D,Both the statements are correct.,Both the statements are incorrect.,Statement (I) is correct while Statement (II) is incorrect.,Statement (I) is incorrect while Statement (II) is correct.,NA,NA,NA,NA,"<b>Explanation:</b><ul>1.The <b>capital account of BOP</b> records all those transactions, <b>between the residents of a country and the rest of the world,</b> which cause a change in the assets or liabilities of the residents of the country or its government.</ul><ul>2.It is related to claims and liabilities of financial nature.</ul><ul>3.The capital account <b>records all transactions</b> made between entities in one country with entities in the rest of the world.</ul><ul>4.These transactions consist of <b>Investments to and from abroad, Change in Foreign Exchange Reserves, Borrowings and lendings to and from abroad</b></ul><ul>5.The capital account measures the changes in national ownership of assets.</ul>
<br/><br/> <b>Thus, the statement I is incorrect.</b><br/><br/> <b>Statement (II):</b> The current account includes all transactions which give rise to or use up national income.<br/><br/> Explanation: <ul> 1.The current account measures the <b>country&#39;s net income.</b></ul><ul> 2.The current account on the balance of payments <b>measures the inflow and outflow of goods, services, investment incomes, and transfer payments.</b></ul><ul>3.The current account measures the <b>nation&#39;s earnings and spendings abroad</b> and it consists of the balance of trade, net primary income or factor income (earnings on foreign investments minus payments made to foreign investors), and net unilateral transfers, that have taken place over a given period of time.</ul><ul>4.<b>The current account is used in the national income identity for GNP.</b></ul><ul>5.The current account may be <b>positive (a surplus) or negative (a deficit)</b>; positive means the country is a net exporter and negative means it is a net importer of goods and services. </ul><br/><b>Thus, statement II is correct.<br/><br/>Option 4 is the correct answer.</b>",NA
Which of the following statements is INCORRECT?,NA,C,"When the real exchange rate is one, the countries are said to be in purchasing power parity. ",Nominal Exchange Rate is the price of one unit of foreign currency in terms of domestic currency.,"When exports exceed imports, there is a trade deficit.",The Balance of Payments records a country&#39;s transactions with the rest of the world.,NA,NA,NA,NA," When a country&#39;s exports exceed its imports, it has a trade surplus, not a deficit. A trade surplus means the value of goods and services a country sells to other nations (exports) is greater than what it buys (imports) from them.<br/>On the other hand, a trade deficit occurs when a country&#39;s imports exceed its exports. This means the country is buying more goods and services from other nations than it sells to them.<br/>In simplistic terms, a trade surplus can be viewed as a sign of a nation&#39;s economic success because it is selling more than it&#39;s buying, whereas a trade deficit might suggest the opposite. However, the reality is much more complex, and having a trade surplus or deficit can have both pros and cons, depending on the country&#39;s specific economic situation and policy goals.",
Which of the following is correct about floating exchange rate?,NA,C,It reduces the foreign exchange.,It is not determined by market forces.,It is regime where a nation&#39;s currency is set by the forex market through supply and demand.,More than one of the above,NA,NA,NA,NA,<b>A floating exchange rate is a regime where the currency price of a nation is set by the forex market based on supply and demand relative to other currencies.</b><br/>It is determined by market forces of demand and supply.<br/>It is in contrast to a fixed exchange rate.<br/>In  <b>fixed exchange</b> a currency is pegged or held at the same value relative to another currency.,NA
Trade deficit refers to the situation where,NA,B,export of goods is more than import of goods,export of goods is less than import of goods ,export of services is more than import of services ,More than one of the above,NA,NA,NA,NA,"<b><u>Trade deficit</u></b> is a term used to describe a situation where the value of a country&#39;s <b><u>export of goods is less than import of goods</u></b> during a given period.<br/>It is also referred to as a <b>negative balance of trade (BOT).</b><br/>The balance can be calculated on different categories of transactions: goods, services, goods and services.<br/>Trade deficits can have advantages and disadvantages depending on impacts on production, jobs, national security, and how they are financed.",
When did RBI announce full convertible of Rupee on current account?,NA,A,19-Aug-94,26-Aug-94,19-Aug-95,More than one of the above,NA,NA,NA,NA,The correct answer is  <b>19 August 1994.<br/>Currency convertibility</b><ul>1.It refers to <b>the freedom to convert the domestic currency into other internationally accepted currencies</b> and vice versa at the market-determined exchange rate.</ul><ul>2.It gives freedom to convert domestic currency into foreign currency and vice versa to execute a trade in goods and Invisibles.</ul>,NA
According to Harrod-Domar growth model for the full capacity use of capital and labour or for full employment it is necessary that,NA,C,G < GW < Gn,G > GW = Gn,G = GW = Gn,More than one of the above,NA,NA,NA,NA,"<b>Harrod growth</b> model Laid emphasises <b>three basic elements</b> that are <b>population growth, output per head</b> and <b>capital accumulation.<ul>G</b> Is the <b>actual growth rate.</b> It is determined by the actual rate of savings and investment in the country.</ul><ul><b>GW</b> Is the <b>warranted growth rate.</b> It is the growth rate when the country is working at full capacity</ul><ul><b>Gn</b> Is the <b>natural growth rate.</b> It is determined by natural conditions such as technical knowledge, labour, etc.</ul><br/>For the <b>equilibrium growth rate</b> at <b>full employment level, G = GW = Gn<br/>John Robinson</b> calls G = GW = Gn the <b>golden age</b> and <b>any deviation</b> from this will lead to <b>instability.<br/><br/>Hence, the correct answer is:</b> According to Harrod-Domar&#39;s growth model for the full capacity use of capital and labour or full employment it is necessary that G = GW = Gn.",NA
Export of manufactured goods ______ trade and commerce. ,NA,B,reduces,expands,contracts,More than one of the above,NA,NA,NA,NA,"<b><q>expands,</q> is the correct answer because exporting manufactured goods can lead to increased trade and commerce.<ul>By exporting goods, a company can expand its customer base beyond its domestic market, leading to increased sales and revenue.</b></ul><br/> <q>reduces,</q> is incorrect because exporting goods typically leads to increased trade and commerce, not a reduction.<br/><q>contracts,</q> is also incorrect for the same reason as option 1.<br/><q>weakens,</q> is not a direct result of exporting manufactured goods and is therefore incorrect.<br/>The keyword <q>manufactured goods</q> refers to products that have been processed or transformed from raw materials into finished products. This can include anything from electronics to clothing to furniture.",NA
Balance of payments of a country includes,NA,D,trade of goods and services,capital receipts and payments,saving and investment,Both (1) and (2),NA,NA,NA,NA,"<b>The balance of payments (BoP)</b><ul>It records the transactions in goods, services, and assets between residents of a country with the rest of the world for a specified time period typically a year.</ul><br/>There are two main accounts in the BoP<br/><br/><b>The current account</b><ul>The current account records exports and imports in goods and services and transfer payments.</ul><br/><b>The capital account</b><ul>The capital account records all international purchases and sales of assets such as money, stocks, bonds, etc.</ul>",NA
