question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Which one of the following gases is a natural greenhouse gas?,NA,C,Oxygen,Carbon monoxide,Nitrous oxide,Nitrogen,NA,NA,NA,NA,"<b>Nitrous oxide (N2O)</b> is a natural greenhouse gas.<br/>It is produced by <b>bacteria in the soil and by human activities</b> such as agriculture, industry, and transportation.<br/>Nitrous oxide is a potent <b>greenhouse gas,</b>meaning that it can trap a lot of heat in the atmosphere.<br/>It is about <b>300 times more effective</b> at trapping heat than carbon dioxide (CO2).",NA
"Without Earth&#39;s atmosphere, Earth&#39;s average temperature would be well below the _______ temperature of water.",NA,B,bowling,cooling,evaporation,none of the above,NA,NA,NA,NA,"The <b>Earth&#39;s atmosphere plays a crucial role in trapping heat</b> from the sun through a <b>natural greenhouse effect.</b><br/>This <b>greenhouse effect helps to maintain temperatures</b> suitable for life on Earth by preventing much of the outgoing infrared radiation from escaping into space.<br/> The <b>average temperature on Earth&#39;s surface would be significantly colder</b> without the greenhouse effect, and water, especially in liquid form, would be more prone to freezing.<br/>The specific temperature would <b>depend on various factors,</b> but the absence of the greenhouse effect would certainly lead to much colder conditions compared to the current state of the planet",NA
What is Global Warming?,NA,B,The gradual cooling of the oceans on the earth.,The gradual heating of the land and the oceans on the earth.,The gradual cooling of the land on the earth.,The gradual cooling and heating of the atmosphere.,NA,NA,NA,NA,"Global warming is the long-term increase in <b>Earth&#39;s average temperature.</b><br/>It is primarily caused by the increase in greenhouse gases (like carbon dioxide and methane) in Earth&#39;s atmosphere due to human activities, such as burning fossil fuels for energy and deforestation.<br/>The increased greenhouse gases trap more of the Sun&#39;s heat, causing the planet&#39;s temperature to rise.<br/>This leads to many changes in natural systems including melting glaciers, more frequent extreme weather events, sea-level rise, and shifts in wildlife populations and their habitats.<br/>This phenomenon has significant impacts on human societies and the natural world.",NA
Which disaster is most likely to be influenced by climate change?,NA,C,Earthquakes,Tsunamis ,Tropical cyclones,Volcanic eruptions,NA,NA,NA,NA,"<b>Tropical Cyclones and Climate Change:</b><br/><br/>Tropical cyclones, also known as hurricanes or typhoons, are powerful storms that form over warm ocean waters.<br/>Climate change can influence the frequency, intensity, and distribution of these storms.<br/>Rising sea surface temperatures provide more energy for storm formation, potentially leading to more intense cyclones.<br/>Changes in atmospheric patterns due to global warming can also affect the paths and lifespan of tropical cyclones.",NA
<b>Choose the correct option among the following</b><br/><br/>a) Greenhouse gases are directly responsible for the depletion of the ozone layer<br/>b) Global warming is caused by greenhouse gases.<br/>c) Greenhouse gases are responsible for rising sea levels,NA,B,Only option a is correct,Both options b and c are correct,Both options a and b are correct,More than one of the above,NA,NA,NA,NA,"From the above explanation, we can see that global warming is responsible for the increase in the temperature of planets as well as rise of the sea level.<br/><br/>Whereas, <b>greenhouse gases tend to block heatwaves</b> from escaping out of the earth&#39;s atmosphere thus rising the earth&#39;s atmosphere. This is an absolutely true statement, but greenhouse gases are not the ones responsible for ozone layer depletion and the creation of a hole, this effect is due to <b>Chlorofluorocarbons used in refrigerators</b> and other cooling devices.<br/><br/><b>Hence option a is incorrect, although there is some research which shows that global warming can indirectly affect depletion of the ozone layer.<br/><br/>For Ex- Carbon dioxide (CO2), a naturally occurring greenhouse gas, has an ozone depleting potential of 0.</b>",NA
Which of the following gases has the maximum contribution to Global Warming ? ,NA,D,Chlorofluorocarbons (CFCs) ,Methane (CH4) ,Sulfur Hexa fluoride (SF6) ,Carbon dioxide (CO2) ,NA,NA,NA,NA,"Carbon dioxide (CO2) is the gas that has the maximum contribution to global warming. It is a greenhouse gas that traps heat in the atmosphere, causing the planet to warm.<br/>Chlorofluorocarbons (CFCs) are also potent greenhouse gases, but they have been phased out of production due to their role in ozone depletion.<br/>Methane (CH4) is a greenhouse gas that is more potent than CO2, but it has a shorter atmospheric lifetime.<br/>Sulfur hexafluoride (SF6) is a very potent greenhouse gas, but it is only emitted in small quantities.<br/><br/><b>Therefore, carbon dioxide (CO2) is the gas that has the maximum contribution to global warming.</b>",NA
"Identify the correct sequence of continents in decreasing order of their yearly carbon dioxide emissions, at present<br/><br/>A. Africa<br/>B. Asia<br/>C. Europe<br/>D. North America<br/><br/><b>Choose the correct answer from the option given below</b>",NA,B,"B, D, A, C","B, D, C, A","D, B, C, A","D, C, B, A",NA,NA,NA,NA,"<b>According to World Green House Gas Emission Data, the correct sequence of countries in decreasing order of their contribution to global carbon dioxide emissions is Asia, North America, Europe, and Africa.</b>",https://abhigyanacademy.com/upload/gallery/1726304038.png
What does UNFCCC stand for?,NA,B,United Nations Framework Control on Climate Change,United Nations Framework Convention on Climate Change,United Nations Framework Communications on Climate Change ,United Nations Framework Climate Communications Council,NA,NA,NA,NA,The correct answer is <b><u>United Nations Framework Convention on Climate Change.</u></b>,NA
The global emissions (by weight) of following primary pollutants from natural sources are maximum in the case of ,NA,D,Nitric oxide,Carbon monoxide,Methane,Carbon dioxide,NA,NA,NA,NA,"<b>Greenhouse gases:</b><br/><br/>They can <b>absorb and emit</b> radiant energy within the thermal infrared range<br/>Some of the major greenhouse gases are <b>water vapor, carbon dioxide, Methane, CFC, etc.</b><br/>Some GHG from industrial sources are,<ul>?Hydrofluorocarbons (HFCs)</ul><ul>Perfluorocarbons (PFCs)</ul><ul>Sulfur hexafluoride (SF6)</ul><ul>Nitrogen trifluoride (NF3)</ul><br/>GHG block the earth&#39;s heat going to space by terrestrial radiation<br/>So this effect traps the heat energy and gradually cause global warming<br/> GHG emission is an effect of economic activity, energy use, population size, technology, lifestyle, land use patterns, and climate policy.",https://abhigyanacademy.com/upload/gallery/1726307326.png
"When carbon dioxide is increased in the atmosphere, it leads to ________.",NA,A,Global warming,Air pressure,Conservation,Rains,NA,NA,NA,NA,"<b>Global warming</b><br/><br/>?Global warming is the <b>gradual increase in the Earth&#39;s temperature due to the greenhouse effect.</b><br/>Global warming is caused by increasing atmospheric concentrations of <b>carbon dioxide and other greenhouse gases.</b><br/>This change has disturbed the climate pattern of the Earth.<br/>There are many causes of global warming, which have negative effects on <b>humans, plants and animals.</b>",NA
