question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Consider the following statements GDP of the country:<br/>1. Gross national product is the GDP of a country added with its income from abroad.<br/>2. GNP is always lower than its GDP.<br/>3. In India, GNP is always higher than its GDP.<br/>Which of these statements are correct?",NA,A,1 Only,1 and 3 Only,1 and 2 Only,All of the above,NA,NA,NA,NA,"Statement 1 is correct. Gross national Product (GNP) is the total value of goods and services produced by a country&#39;s residents, including both domestic production and income earned abroad. It&#39;s calculated by adding GDP to earnings from overseas activities like remittances and investments. <br/><br/>Statement 2 is incorrect. GNP may surpass or fall short of GDP based on net income from abroad. A positive net income elevates GNP above GDP, while a negative net income reduces GNP below GDP. <br/><br/>Statement 3 is not true for India. In fact, India's GDP consistently exceeds its GNP because of a substantial trade deficit and a sizable diaspora earning income overseas.",NA
Which method is usually used for calculating the purchasing power parity by the IMF?,NA,A,Gross Domestic Product,Net domestic product,Net National Product,Gross National Product,NA,NA,NA,NA,"The IMF has used purchasing power parity (PPP)-adjusted Gross Domestic Product (GDP) measures in their World Economic Outlook (WEO)1 since 1993 and, more recently, as an element of the formula that is used to help guide decisions on the distribution of its members&#39; quotas.",NA
National Income at Factor Cost is equal to:,NA,C,NNP at market cost - subsidies + indirect taxes,NNP at market cost + subsidies + indirect taxes,NNP at market cost - indirect taxes + subsidies,NNP at market cost - indirect taxes - subsidies,NA,NA,NA,NA,"Putting indirect taxes and subsidies together, India&#39;s National Income will thus be derived with the following formula (as India does it at factor cost): National Income at Factor Cost = NNP at Market Cost - Indirect Taxes + Subsidies.",NA
"In India, which Ministry/Institution announce the rates by which assets depreciate:",NA,B,Ministry of Finance,Ministry of Commerce and Industry,Reserve Bank of India,Ministry of Science and Technology,NA,NA,NA,NA,"The governments of the economies decide and announce the rates by which assets depreciate (done in India by the Ministry of Commerce and Industry) and a list is published, which is used by different sections of the economy to determine the real levels of depreciation in different assets.",NA
"In India, which of the following is negative: <br/><br/>1. Private remittances <br/>2. Interest on external loans <br/>3. External Grants <br/><br/>Choose from the following options.",NA,B,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"Interest on External Loans: the net outcome on the front of the interest payments, i.e., the balance of inflow (on the money lent out by the economy) and outflow (on the money borrowed by the economy) of external interests. In India&#39;s case, it has always been negative as the economy has been a <q>net borrower</q> from the world economies. <br/><br/>External Grants: the net outcome of the external grants i.e., the balance of such grants which flow to and from India. <br/>Today, India offers more such grants than it receives. India receives grants (grants or loan-grant mix) from few countries as well as UN bodies (like the UNDP) and offers several developmental and humanitarian grants to foreign nations. ",NA
MCA21 is a initiative of Ministry of ,NA,C,Finance,Commerce industry,Corporate Affairs,"Skill, Development and Entrepreneurship",NA,NA,NA,NA,"MCA21 is an e-Governance initiative of the Ministry of Corporate Affairs (MCA), Government of India that enables an easy and secure access of the MCA services to the corporate entities, professionals and citizens of India. <br/>Use of the MCA21 database for manufacturing companies has helped in accounting for activities other than manufacturing undertaken by these companies.",NA
"The branch of economic theory, that deals with the problem of allocation of resources is:",NA,B, Macro Economics,Micro Economics,Econometrics,None of these,NA,NA,NA,NA,Microeconomics is a branch of economics that studies the behavior of individuals and firms in making decisions regarding the allocation of scarce resources and the interactions among these individuals and firms.,NA
The report <q>Global employment and social Outlook</q> is released by,NA,A,International Labour Organisation,World Bank,World Economic Forum,World Trade Organization,NA,NA,NA,NA,Global employment and social outlook is released by the International Labour Organisation.,NA
Consider the following statements about Internal Trade <br/><br/>1. It refers to the movement of goods and services across different geographical regions in the country. <br/>2. It includes self-employed and persons engaged in both wholesale and retail trade. <br/><br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"It refers to the movement of goods and services across different geographical regions in the country. <br/><br/>It includes self-employed and persons engaged in both wholesale and retail trade. Presently internal trade is governed by a diversity of controls, multiple organizations and a plethora of orders.",NA
"Which of the following are correctly matched? <br/><br/>1. SETU (Self Employment and Talent Utilization) programme - aimed at setting up world-class technology business incubators to promote start-up business in India coupled with Start-up-India, Make in India <br/>2. IMPRINT (Impacting Research Innovation and Technology) - Initiative by CSIR to develop a roadmap for research to solve major engineering and technology challenges in ten technology domains relevant to India<br/><br/>Choose from the following options.",NA,A,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"SETU (Self Employment and Talent Utilization) programme, aimed at setting up world-class technology business incubators to promote start-up business in India coupled with Start-up-India, Make in India.<br/><br/>IMPRINT (Impacting Research Innovation and Technology), a Pan- IIT and IISc joint initiative to develop a roadmap for research to solve major engineering and technology challenges in ten technology domains relevant to India.",NA
"Which of the following are correct about Atal innovation mission? <br/><br/>1. This will be an innovation promotion platform involving academics, entrepreneurs, Band researchers and draw upon national and international experiences to foster a culture of innovation, R&D and scientific research in India. <br/>2. The World Bank and UNDP are collaborating with the Government of India to implement this initiative. <br/><br/>Choose from the following options.",NA,A,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,2nd Statement is Incorrect,NA
Which of the following statements are correct regarding the legal services sector in India? <br/><br/>1. FDI is not permitted in this sector. <br/>2. Foreign service providers can be appointed as partners. <br/>3. Indian advocates are not permitted to enter into profit-sharing arrangements with persons other than Indian advocates. <br/><br/>Choose from the following options.,NA,C,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"In this sector, FDI is not permitted and international law firms are not authorised to advertise and open offices in India. <br/>Foreign service providers can neither be appointed as partners nor sign legal documents and represent clients. <br/>The Bar Council is opposed to the entry of foreign lawyers/law firms in any manner. <br/>Indian advocates are not permitted to enter into profit-sharing arrangements with persons other than Indian advocates.",NA
Education services comes under:,NA,C,Union List,State List,Concurrent List,Residue List,NA,NA,NA,NA,Education Services: These come under the Concurrent List with multiple controls and regulations by central and state governments and statutory bodies.,NA
Animal Husbandry is a part of,NA,A,primary sector,secondary sector,tertiary sector,none of these,NA,NA,NA,NA,"Primary sector consists of agriculture. It is also known as raw material sector. Agriculture, crop production, animal husbandry, fisheries and mining- all are included in primary sector. Hence, rural banking does not relate to primary sector as it is a part of tertiary sector.",NA
"Assertion: Primary sector is the largest employer. <br/><br/>Reason: It includes all those occupations which are related to man&#39;s natural environment like farming, animal rearing, mining etc.",NA,A,Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is not the correct explanations of A,A is correct but R is wrong,A is wrong but R is correct,NA,NA,NA,NA,"The assertion states that the primary sector is the largest employer, while the reason provided is that it includes occupations related to man&#39;s natural environment such as farming, animal rearing, and mining.<br/><br/>A: Both A and R are true and R is the correct explanation of A.<br/>- The primary sector refers to the sector of the economy that is involved in the extraction and production of natural resources. It includes activities such as agriculture, forestry, fishing, mining, and quarrying.<br/>- The reason provided also aligns with the definition of the primary sector, stating that it involves occupations related to man&#39;s natural environment like farming, animal rearing, and mining.<br/>- The reason correctly explains why the primary sector is the largest employer, as these activities require a significant workforce due to their nature and scale. Hence, developing their economies.<br/>Therefore,  A is the correct answer.",NA
The sectors are classified into public and private sector on the basis of:,NA,D,Employment conditions,The nature of economic activities,Number of workers employed,Ownership of enterprises,NA,NA,NA,NA,"Industries in the public sector are owned by the government while those in the private sector are owned by entrepreneurs. <br/><br/>In Public sector, the government owns most of the assets and provides all the services. In the Private sector, ownership of assets and delivery of services is in the hands of private individual or companies.",NA
Converting iron ore to steel is a part of,NA,B,Primary activity ,Secondary activity,Tertiary activity,All of these,NA,NA,NA,NA,All industrial and manufacturing work comes under secondary sector and activities and converting iron ore to steel is an industrial activity. Hence it comes under secondary activity.,NA
Assertion: Agriculture is an activity of the organised sector in India. <br/><br/>Reason: Most of the workers. working on agriculture are employed only during harvesting and sowing season.,NA,D,Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is not the correct explanation of A.,A is correct but R is wrong.,A is wrong but R is correct.,NA,NA,NA,NA,"Agriculture is not an organised sector because you need to ask for loans that also from the informal sources that is the moneylenders, family or friend to buy all the necessary things like fertilizers, seeds etc. They also ask a high rate of interest . Farmers don&#39;t prefer taking loans from bank because banks ask for collateral or papers like adhaar which mostly farmers don&#39;t have.",NA
"When we produce a good by exploiting natural resources, it is an activity of the:",NA,C,Secondary sector,Tertiary sector,Primary sector,Organised sector,NA,NA,NA,NA,"When the economic activity depends mainly on exploitation of natural resources then that activity comes under the primary sector. Agriculture and its related activities are the primary sectors of economy. PRIMARY SECTOR is the economic sector that produce goods by exploiting the natural resources because it forms the base for all the products that are associated directly with land and water. Production of wheat, vegetables, milk, marble and coal are some examples of this sector.",NA
ATM is an example of,NA,C,Primary sector,Secondary sector,Tertiary sector,All of these,NA,NA,NA,NA,ATM is an example of tertiary sector which is also known as service sector. ATM is a machine whose full name is Automated Teller Machine. It was invented in 1960 by John Shepherd-Barron.,NA
The service sector includes activities such as:,NA,C,"Agriculture, dairy, fishing and forestry","Making sugar, gur and bricks","Transport, communication and banking",None of these,NA,NA,NA,NA,"Service sector activities includes: Transport, Communication, Banking, Insurance, Professional services, Hospitality, Healthcare, Education, Entertainment, and Retail.",NA
