question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Tolkappium of the second Sangam deals with,NA,B,Poetry,Grammar,The heroic deeds of the Pandyas,The legend of Agastya,NA,NA,NA,NA,"Tolkappium of the second Sangam deals with <b>B - Grammar:</b> Another significant aspect dealt with in the Tolkappium is grammar. It provides insights into the rules and structures of the Tamil language, helping poets and writers enhance their literary skills.<br/><br/><u>Poetry:</u> The Tolkappium of the second Sangam primarily focuses on the art of poetry. It discusses various poetic forms, techniques, and themes that were prevalent during that period.<br/><u>The heroic deeds of the Pandyas:</u> The Tolkappium also highlights the heroic deeds of the Pandyas, a prominent dynasty in ancient Tamil Nadu. It glorifies their valor, achievements, and contributions to the society.<br/><u>The legend of Agastya:</u> Additionally, the Tolkappium delves into the legend of Agastya, a revered sage in Hindu mythology. It narrates his life, teachings, and influence on Tamil culture and literature.<br/><br/>By exploring these diverse topics, the Tolkappium of the second Sangam provides a comprehensive understanding of poetry, grammar, history, and mythology, enriching the literary landscape of ancient Tamil Nadu.",NA
Assertion A: In the Sangam period the Vellals were the biggest land-owning class and on account of their land ownership they enjoyed high position in the administration and government.<br/>Reason R: There are no references to <q>Serfs</q> but the status of agricultural labour was no better than that of serfs.,NA,B,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"Analysis:<br/><br/>-The Vellals were indeed the largest land-owning class during the Sangam period, which allowed them to hold significant influence in the administration and government.<br/>-While the assertion talks about the Vellals' high position due to land ownership, the reason mentions the status of agricultural labor being similar to that of serfs without any direct reference to serfs.<br/>-However, the reason does not provide a direct explanation for why the Vellals held a high position, making it not the correct explanation for the assertion.<br/><br/>Conclusion: Therefore, both Assertion A and Reason R are true, but R is not the correct explanation of A.",NA
"Assertion A : Merchants sold their goods by openly announcing the profit they were aiming at.<br/>Reason R: Merchants functioned often in a body, which was known as <q>Vanikachattu</q>.",NA,B,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"Explanation:<br/><br/>A is true and R is true: Merchants did indeed openly announce the profit they were aiming at while selling their goods. This was a common practice in ancient trading systems.<br/><br/>Correct explanation: The reason given is also true. Merchants often worked together in a body known as <q>Vanikachattu</q> to regulate trade practices, prices, and other aspects of commerce. This collective bargaining power allowed them to openly announce their profit margins.<br/><br/>Conclusion: Therefore, both Assertion A and Reason R are true, and Reason R provides a correct explanation for Assertion A. Hence, the correct answer is option B.",NA
"Assertion A : In the Sangam age, Variyilar was in charge of revenue collections.<br/>Reason R: Ayakkarar was the revenue accountant who moved place to place for the collection of trade and transit duties.",NA,B,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"Evaluation:<br/><br/>-Both Assertion A and Reason R are true as per historical records.<br/>-Ayakkarar was indeed responsible for revenue collection, but Variyilar was the chief revenue officer who oversaw the entire revenue collection process.<br/>-While Ayakkarar moved from place to place for trade and transit duty collections, Variyilar was in charge of the overall revenue administration.<br/>-Therefore, Assertion A and Reason R are both true, but Reason R does not provide a correct explanation for Assertion A.<br/><br/>Hence, the correct answer is option B - Both A and R are true, but R is not the correct explanation of A.",NA
Assertion A : The unit of revenue yielding territory was known as <q>Variyam</q>.<br/>Reason R: Brahmins were totally exempted from the payment of land revenue or other taxes.,NA,C,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"Analysis:<br/><br/>If both A and R are true, but R is false, then assertion A would still hold true as the unit of revenue yielding territory being known as <q>Variyam</q> is a factual statement.<br/><br/>However, the reason provided for this assertion, stating that Brahmins were totally exempted from the payment of land revenue or other taxes, is not correct. In reality, Brahmins were not totally exempt from paying taxes.<br/><br/>Conclusion:<br/>Hence, the correct answer is option C: If A is true and R is false. The unit of revenue yielding territory being known as <q>Variyam</q> is true, but the reason provided is false as Brahmins were not totally exempt from paying taxes.",NA
"Assertion A : There was an utter lack of local ad-ministrative institutions and, therefore, urban centres were badly neglected.<br/>Reason R: The revenue-free villages granted to Brahmins were called Brahmatyam.",NA,B,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"<b>Evaluation of A and R:</b><br/><br/>A: The assertion is true because the lack of local administrative institutions led to urban centers being neglected.<br/>R: The reason states a fact about the revenue-free villages granted to Brahmins, which is not directly related to the assertion about the lack of local administrative institutions.<br/><br/>Option A: Both A and R are true, but R is not the correct explanation of A. Therefore, this option is incorrect.<br/>Option B: Both A and R are true, but R is not the correct explanation of A. Therefore, this option is correct.<br/>Option C: A is true, but R is false. This option is incorrect as both A and R are true.<br/>Option D: A is false, but R is true. This option is incorrect as A is true.<br/><br/>Therefore, the correct answer is option B, where both Assertion A and Reason R are true, but R is not the correct explanation of A.",NA
Which Tamil work throws light on India&#39;s flourishing trade with the Roman Empire?,NA,D,Ettutogai,Pattupattu,Manimekali,Silappadikaram,NA,NA,NA,NA,"Explanation:<br/><br/><b>Silappadikaram:</b> Silappadikaram is a Tamil epic that dates back to the 2nd century CE and is one of the five great epics of Tamil literature. It is a story of Kannagi, a chaste woman who seeks justice for her husband&#39;s false accusation and death.<br/><br/><b>Trade with the Roman Empire:</b> Silappadikaram throws light on India&#39;s flourishing trade with the Roman Empire. It portrays the economic and cultural exchanges between the Tamil regions and the Roman Empire during ancient times.<br/><br/><b>Portrayal of Trade:</b> The epic depicts the bustling port cities of Puhar (now known as Kaveripattinam) and Korkai, which were important centers of trade and commerce. It highlights the prosperity and cosmopolitan nature of these cities due to the trade connections with the Roman Empire.<br/><br/><b>Cultural Exchange:</b> Through the characters and events in Silappadikaram, the author showcases the interactions between Tamil society and the Roman traders. It provides insights into the cultural influences, goods exchanged, and the impact of trade on the local economy.<br/><br/><b>Historical Significance:</b> The portrayal of trade with the Roman Empire in Silappadikaram contributes to our understanding of ancient India&#39;s commercial relations with other civilizations. It sheds light on the maritime trade routes, mercantile activities, and the diverse cultural exchanges that took place during that period.",NA
What was the royal emblem for the Pandyas?,NA,D,Arrow,Bow,Tiger,Fish,NA,NA,NA,NA,Fish was the royal emblem of Pandya Kingdom. The Pandyas were also mentioned by Megasthanese who said that then kingdom was famous for pearls.,NA
Who was the chief deity of the Sangam age?,NA,A,Murugan,Siva,Indra,Vishnu,NA,NA,NA,NA,"Chief Deity of the Sangam Age: Murugan<br/><br/>Murugan: The chief deity of the Sangam age was Murugan, also known as Kartikeya or Skanda. He is a popular Hindu god, particularly worshipped in South India.<br/>Siva: While Siva is also a prominent deity in Hinduism, during the Sangam age, Murugan held the position of the chief deity.<br/>Indra: Indra is a deity in Hindu mythology, known as the king of gods. However, he was not considered the chief deity during the Sangam age.<br/>Vishnu: Vishnu is another important deity in Hinduism, known as the preserver of the universe. However, he was also not the chief deity during the Sangam age.<br/><br/>By studying the historical and cultural context of the Sangam age, it is evident that Murugan held the position of chief deity during that period.",NA
While Pandyan king is mentioned in the <q>Silappadikaram</q>?,NA,C,Senguttuvan,Karikala,Nedunjeliyan,Elara,NA,NA,NA,NA,"Explanation:<br/><br/>Pandyan Kingdom: The Pandyan Kingdom was one of the three oldest Tamil dynasties in South India. It was known for its patronage of Tamil literature and arts.<br/>Silappadikaram: Silappadikaram is one of the five great epics of Tamil literature. It was written by Ilango Adigal during the Sangam period.<br/>King Mentioned: In Silappadikaram, the Pandyan king mentioned is Nedunjeliyan.<br/>Nedunjeliyan: Nedunjeliyan was a legendary Pandyan king who ruled Madurai. He is known for his valor and generosity.<br/>By following these points, we can conclude that the Pandyan king mentioned in Silappadikaram is Nedunjeliyan.",NA
Assertion A: Uraiyur and Madurai were the leading centres of textile industry.<br/>Reason R: Untouchability was practised but slavery was unknown.,NA,B,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"<b>Evaluation of A and R:</b><br/><br/>-If we look at the history of Uraiyur and Madurai, both cities were indeed known for their flourishing textile industry during ancient times. The textile industry was a major economic activity in these regions.<br/>-Untouchability was a prevalent practice in ancient India, including in regions like Uraiyur and Madurai. However, slavery was not commonly practiced in these regions.<br/>-While both A and R are true, it can be seen that the practice of untouchability and the absence of slavery are not directly related to the prominence of the textile industry in Uraiyur and Madurai.<br/>-Therefore, while both statements are true, the reason provided does not directly explain why Uraiyur and Madurai were leading centres of the textile industry. Hence, option B is the correct choice.<br/>-<b>Conclusion:</b><br/>Option B is the correct answer as both Assertion A and Reason R are true, but the reason is not the correct explanation of the assertion.",NA
"Assertion A : Women do not seem to have owned property, irrespective of whether they were queens or farm labourers.<br/>Reason R: Sati was known though not universal, but we find no instances of unwilling women being forced to it.",NA,B,If both A and R are true and R is the correct explanation of A.,If  both A and R are true but R is not the correct explanation of A.,If A is true and R is false.,If A is false and R is true.,NA,NA,NA,NA,"<b>Assertion A:</b> Women not owning property was a common practice in historical societies, where women&#39;s rights were limited and property ownership was mainly reserved for men. This was true for women across different social strata, including queens and farm labourers.<br/><br/><b>Reason R:</b> The practice of Sati, where a widow self-immolated on her husband's funeral pyre, was known in certain societies. However, it was not a universal practice and there were instances where women were not forced into it against their will.<br/><br/><u>Explanation:</u> While both Assertion A and Reason R are true, Reason R does not directly explain why women did not own property. The lack of property ownership by women was a result of societal norms and gender inequalities, whereas Sati was a specific cultural practice.<br/>Therefore, option B is the correct choice as both statements are true but Reason R is not the correct explanation of Assertion A.",NA
Korkai was the coastal capital of,NA,C,Cheras,Cholas,Pandyas,Pallavas,NA,NA,NA,NA,"Explanation:<br/><br/>Korkai was the coastal capital of Pandyas: Korkai was an ancient port city located in present-day Tamil Nadu, India. It was the capital of the Pandyan Kingdom, one of the four major Dravidian kingdoms mentioned in ancient Tamil literature.<br/><u>Cheras, Cholas, and Pallavas:</u> While Cheras, Cholas, and Pallavas were also prominent dynasties in South India, Korkai specifically served as the capital of the Pandyan Kingdom.<br/><br/><u>Importance of Korkai:</u> Korkai was known for its maritime trade and was a significant center for pearl fishing. The city&#39;s strategic location on the coast contributed to its prosperity and importance in ancient times.<br/><u>Archaeological significance:</u> Excavations in Korkai have revealed valuable information about the ancient Pandyan civilization, including artifacts, inscriptions, and structures that provide insights into the culture and history of the region.",NA
What was known as <q>Yavanapriya</q>?,NA,A,Pepper,Ginger,Cotton,Silk,NA,NA,NA,NA,"<u>Yavanapriya:</u> Yavanapriya is another name for pepper in ancient Indian texts and Ayurveda.<br/><br/><u>Pepper:</u> Pepper, also known as black gold, is one of the most popular spices used worldwide for its flavor and medicinal properties.<br/><br/><u>Usage:</u> Pepper was highly valued in ancient times and was considered a precious commodity due to its various uses in cooking, medicine, and preserving food.<br/><br/><u>Ayurveda:</u> In Ayurveda, pepper is believed to have digestive, antioxidant, and antibacterial properties, making it a valuable spice in traditional medicine.",NA
Uraiyur during the Sangam period was famous for,NA,B,Leather goods,Pearls and muslin,Gold,Ivory,NA,NA,NA,NA,"Reasons why Uraiyur was famous for pearls and muslin during the Sangam period:<br/><br/><u>Trade Routes:</u> Uraiyur was strategically located along trade routes that facilitated the exchange of goods, including pearls and muslin.<br/><u>Skilled Artisans:</u> The city was known for its skilled artisans who specialized in crafting pearls into jewelry and weaving muslin fabric.<br/><u>Royal Patronage:</u> The rulers of Uraiyur provided patronage to craftsmen and traders dealing in pearls and muslin, leading to the growth of these industries in the region.<br/><u>Natural Resources:</u> The proximity of Uraiyur to natural resources like pearls from the sea and cotton for muslin production further boosted these industries.<br/><u>Market Demand:</u> The demand for pearls and muslin was high among the elite and affluent classes, both locally and in trade with other regions, making Uraiyur a prominent center for these luxury goods.<br/>By considering these factors, it is evident that Uraiyur gained fame for pearls and muslin during the Sangam period due to a combination of strategic location, skilled artisans, royal patronage, natural resources, and market demand.",NA
"The cause of conflict between the Cheras, Cholas and Pandyas during the Sangam age was:",NA,A,The desire to control the fertile deltas.,The desire to control coastal region.,The need for a access to important trading and urban centres.,None of these,NA,NA,NA,NA,"Cause of Conflict between the Cheras, Cholas, and Pandyas during the Sangam Age:<br/><br/><u>Desire to Control the Fertile Deltas:</u> One of the main reasons for conflict between the Cheras, Cholas, and Pandyas was their desire to control the fertile deltas. These deltas were crucial for agriculture and provided a constant source of food and revenue. Each kingdom wanted to expand its territory to gain control over these fertile lands, leading to conflicts and battles.<br/><br/><u>Competition for Coastal Regions:</u> Another factor that fueled the conflict was the competition for control over coastal regions. The coastlines were important for trade, commerce, and naval power. All three kingdoms sought to dominate the coastal areas to enhance their economic and military strength, resulting in clashes between them.<br/><br/><u>Access to Trading and Urban Centers:</u> The need for access to important trading and urban centers also played a significant role in the conflicts. Cities and trading hubs were hubs of economic activity and cultural exchange. The Cheras, Cholas, and Pandyas vied for control over these centers to expand their influence and increase their wealth, leading to conflicts over territorial control.<br/><br/>Therefore, the cause of conflict between the Cheras, Cholas, and Pandyas during the Sangam Age can be attributed to their desire to control fertile deltas, coastal regions, and important trading and urban centers for economic, military, and strategic advantages.",NA
"The Pandya king of the Sangam age, who defeated the Chola and the Chera kings in the battle of Talaiyalanganam was",NA,B,Nediyon,Nedunjeliyan,Arivudai,Mudukudumip,NA,NA,NA,NA,"Identifying the Pandya king: The Pandya king of the Sangam age who defeated the Chola and the Chera kings in the battle of Talaiyalanganam was Nedunjeliyan.<br/><br/>Correct Answer: Option B - Nedunjeliyan<br/><br/>Therefore, the Pandya king of the Sangam age who defeated the Chola and the Chera kings in the battle of Talaiyalanganam was Nedunjeliyan.",NA
Which of the following Tamil works highlight the importance of Jaina philosophy?,NA,A,Jivak-Chintamani,Silappadikaram,Manimekalai,Pattupattu,NA,NA,NA,NA,"Explanation:<br/><br/><u>Jivak-Chintamani:</u> This Tamil work highlights the importance of Jaina philosophy through its content and themes. The text is known for its portrayal of Jain principles and teachings.<br/><u>Silappadikaram:</u> While Silappadikaram is a significant Tamil epic that explores various themes and moral values, it does not specifically focus on Jaina philosophy.<br/><u>Manimekalai:</u> Manimekalai is another Tamil work that does not primarily highlight Jaina philosophy. It revolves around Buddhist teachings and principles.<br/><u>Pattupattu:</u> Pattupattu is a collection of ten Tamil poetic works that primarily focus on love, nature, and other aspects of life, without emphasizing Jaina philosophy.<br/>Therefore, the correct answer is A: Jivak-Chintamani, as it is a Tamil work that specifically highlights the importance of Jaina philosophy in its content and themes.",NA
What was the important port of eastern coast in the Sangam age?,NA,A,Colchi,Tyndis,Muziris,Naura,NA,NA,NA,NA,"A is the correct option: Colchi.<br/>The Sangam period, or Sangam Age is the period of history of ancient Tamil Nadu and Kerala and parts of Sri Lanka (then known as Tamilakam) spanning from c. 6<sup>th</sup> century BCE to c. 3<sup>rd</sup> century CE.<br/>Erythraean Sea refers to Korkai as Colchis and Ptolemy, an Egyptian geographer calls it Kolkhai. Multiple classical works of the Sangam literature. ",NA
What was the important port on the western coast in the Sangam age?,NA,C,Poduca,Colchi,Balita,Sopatma,NA,NA,NA,NA,"Important Port on the Western Coast in the Sangam Age<br/><br/>Poduca: Poduca was not an important port on the western coast during the Sangam age.<br/>Colchi: Colchi was not a significant port in the Sangam age either.<br/>Balita: Balita was an important port on the western coast during the Sangam age. It served as a vital trading hub and facilitated trade with foreign countries.<br/>Sopatma: Sopatma was not a prominent port in the Sangam age.<br/>Therefore, the correct answer is Balita, as it was the significant port on the western coast during the Sangam age.",NA
On which of the following imports from India the Roman senate laid an embargo as it was a menace to the city&#39;s morals?,NA,D,Saffron,Wine,Pepper,Muslin,NA,NA,NA,NA,"Explanation:<br/><br/>Embargo on imports from India: The Roman senate laid an embargo on the import of Muslin from India as it was considered a menace to the city&#39;s morals.<br/>Reasoning behind the embargo: Muslin was a luxurious fabric that was highly sought after by the Roman elite. However, the sheer and delicate nature of Muslin was believed to be provocative and immoral.<br/>Impact on the city: The Roman senate believed that the availability of Muslin in the city would lead to moral decadence and corrupt the values of the citizens.<br/>Alternative imports: In order to maintain the moral integrity of the city, the Roman senate restricted the import of Muslin and looked for alternative fabrics that were deemed more appropriate for the society.",NA
"The existence of the monsoon winds, blowing across the Indian ocean was discovered by",NA,A,Hippalus in 45 A.D.,Plutarch in 78 A.D.,Strabo in 56 B.C.,Pliny in 58 A.D.,NA,NA,NA,NA,"Discovery of Monsoon Winds<br/><br/>Hippalus in 45 A.D.: Hippalus, a Greek navigator, is credited with the discovery of the monsoon winds in 45 A.D. He found a direct route from the Red Sea to India by making use of these seasonal winds.<br/><br/>Importance of Monsoon Winds: The discovery of the monsoon winds revolutionized trade and travel in the Indian Ocean region. It allowed for faster and more efficient maritime routes, leading to increased trade between regions.<br/><br/>Plutarch, Strabo, and Pliny: While Plutarch, Strabo, and Pliny were renowned scholars and geographers of their time, it was Hippalus who specifically identified and utilized the monsoon winds for navigation purposes.<br/>Therefore, the correct answer is A: Hippalus in 45 A.D.",NA
"Which of the following foreign authors say something about Sangam age?<br/>I. Pliny, the Elder<br/>II. Strabo<br/>III. Author of the Periplus of the Erythrean sea<br/>IV. Ptolemy",NA,D,"I, II, III","II, III","I, IV",All of the above,NA,NA,NA,NA,"<b>Foreign Authors and Sangam Age</b><br/><br/>Pliny, the Elder: Pliny, the Elder, was a Roman author who mentioned about the trade relations between the Roman Empire and the ancient Tamil country during the Sangam Age.<br/><br/>Strabo: Strabo, a Greek geographer, also wrote about the trade connections between the Roman Empire and the Tamil kingdoms during the Sangam Age.<br/><br/>Author of the Periplus of the Erythrean Sea: The anonymous author of the Periplus of the Erythrean Sea, an ancient Greek navigation guide, provided valuable information about the maritime trade activities in the Indian Ocean region, including the Sangam Age.<br/><br/>Ptolemy: Ptolemy, a Greco-Roman mathematician, astronomer, and geographer, also mentioned about the geography and trade routes of the Indian subcontinent during the Sangam Age.<br/><br/>Therefore, all of the foreign authors mentioned in the options - Pliny, the Elder, Strabo, the author of the Periplus of the Erythrean Sea, and Ptolemy - have contributed valuable insights about the Sangam Age and its trade connections with other parts of the world.",NA
"Which one of the following Tamil kings have sent the earliest embassy, (according to Strabo) which was met by Augustus at Athens about 20 B.C.?",NA,C,A Chola king,A Chera king,A Pandya king,A Pallava king,NA,NA,NA,NA,C is the correct option. Nicolaus of Damascus describes an embassy sent by the Indian king Porus (Pandya) to Caesar Augustus. The embassy traveled with a diplomatic letter on a skin in Greek. One of its members was a sramana who burned himself alive in Athens to demonstrate his faith.,NA
"Which of the following kings made a grand anicut on the Kaveri, the water of which is now-a-days drawn off through a new channel called Vennar?",NA,A,Karikala,Peruvaludi,Ilandiraiyan,Nendunjeliyan,NA,NA,NA,NA,"A is the correct option.In spite of being one of the glorious kings, <q>King Karikalan</q> is well known till this day for his monumental undertaking and completion of <q>Kaveri river - Kallanai dam (Grand Anicut) Irrigation project</q> that is fully functional till this day. River Kaveri is the greatest river of Chola Kingdom (Tamil Nadu).",NA
What were the <q>ma</q> and <q>vedi</q> in Sangam period?,NA,C,The taxes of the period,The coinage of the time,The measures of land,The words for love and war,NA,NA,NA,NA,"Explanation:<br/><br/><b>Ma and Vedi:</b> In the Sangam period, Ma and Vedi were measures of land used for taxation purposes.<br/><u>Ma:</u> Ma was a unit of land measurement equivalent to around 2.5 acres. It was used to assess the tax payable by farmers based on the extent of land they owned.<br/><u>Vedi:</u> Vedi was another unit of land measurement that was smaller than Ma. It was used to measure smaller plots of land for taxation purposes.<br/><u>Taxes:</u> The taxes collected based on Ma and Vedi were an essential source of revenue for the rulers during the Sangam period.<br/><br/><b>Importance:</b> Understanding these units of land measurement helps us comprehend the economic and administrative systems of the time, providing insights into the society&#39;s agricultural practices and taxation structure.",NA
