question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Which is the smallest union territory of India in terms of total area?,NA,D,Puducherry,Daman and Diu,Chandigarh,Lakshadweep,NA,NA,NA,NA,"The correct answer is Lakshadweep.<br/><br/>Key Points:<br/>- Lakshadweep is the smallest union territory of India.<br/>- It consists of 36 islands with an area of 32 sq km.<br/>- It&#39;s made up of 12 atolls, 3 reefs, and 5 submerged banks out of which ten Islands are inhabited.<br/>- Lakshadweep is formerly known as Laccadive Islands.<br/>- The name Lakshadweep in Malayalam and Sanskrit means <q>a hundred thousand islands</q>. <br/>- Kavaratti is the capital of Lakshadweep.<br/>- Minicoy is the second-largest and southernmost island and Andrott Island is the largest of the group.<br/>- Minicoy is separated from the rest of the Lakshadweep by a Nine-degree channel.<br/>- The eight-degree channel separates the Lakshadweep group from the Maldives.",NA
Consider the following statements:<br/><br/>1. The southern slopes of Himalayas facing India are steeper and those facing the Tibetan side are generally gentler.<br/>2. Himadri (Greater Himalaya) is the northernmost and the highest range of the Himalayas.<br/><br/>Select the correct statements :,NA,D,1 Only, 2 Only,None of the above,All the above,NA,NA,NA,NA,"The southern slopes of Himalayas facing India are steeper and those facing the Tibetan side are generally gentler.<br/>The Himalayas are classified into three parallel ranges. These are : Himadri, Himachal, Siwalik. <br/> Himadri (Greater Himalaya) is the northernmost and the highest range of the Himalayas.",NA
"Majuli, the world&#39;s largest river island, is located in which river ?",NA,B,Ganga,Brahmaputra,Yamuna,Satluj,NA,NA,NA,NA,"Brahmaputra river is highly prone to devastating floods at regular intervals.<br/>- After the floods, the river generally changes its course which has led to the formation of various islands in the river. <br/>- Majuli, the world&#39;s largest river island, is located in Brahmaputra <br/>- This part of land is very fertile as it is made up of the deposition of alluvium brought by Brahmaputra river.",NA
<q>Bangar</q> and <q>Khadar</q> are ?,NA,A,Regions of northern plains,Islands of Brahmaputra,Hills of Purvanchal,Lakes of Himachal,NA,NA,NA,NA,The correct answer is Option A <br/>-The relatively higher part of the northern plains is called <q>Bangar</q>.<br/>- This area is never covered with flood water from the rivers. <br/>- The comparatively lower area is called the <q>Khadar</q>. This area is flooded by rivers almost every year.,NA
Consider the following statements regarding the Peninsular Plateau of India:<br/>1. The general slope of this plateau is towards the east. <br/>2. The highest point of the plateau region is the Anai-mudi peak.,NA,D,1 Only, 2 Only,None of the above,All the above,NA,NA,NA,NA,"Correct Answer: (d)  All the above <br/><br/>- The Great Indian Plateau lies to the South of the Great Northern Plains.<br/>- River Narmada divides the main peninsular block of India into two parts: The Central Highlands, The Peninsular Plateau<br/>- The general slope of the peninsular plateau is towards the east. This is the reason, most of the rivers in the region flow from west to east.<br/>- The highest point of the plateau region is the Anai-mudi peak located in the state of Kerala.",NA
The Kanchenjunga peak is located in which sub-division of Himalaya from the following?,NA,B,Kashmir Himalayas,Darjeeling and Sikkim Himalayas,Himachal and Uttaranchal Himalayas,Arunachal Himalayas,NA,NA,NA,NA,"The correct answer is Darjeeling and Sikkim Himalayas.<br/><br/>Key Points:<br/>Kanchenjunga:<br/>- ?It is the third-highest mountain peak in the world and is located in the eastern Himalayas, specifically between Nepal and Sikkim, India.<br/>- Darjeeling and Sikkim Himalayas are part of the Eastern Himalayan range, which is known for its rich biodiversity and cultural heritage.<br/><br/>Additional Information<br/><u>Kashmir Himalayas:-</u> These? are located in the western part of the Himalayan range and are known for their scenic beauty and adventure sports opportunities.<br/><u>Himachal and Uttaranchal Himalayas:-</u> These? are located in the central part of the Himalayan range and are known for their hill stations, trekking trails, and religious sites.<br/><u>Arunachal Himalayas:-</u> These are located in the easternmost part of the Himalayan range and are known for their rugged terrain, diverse wildlife, and tribal culture.",NA
What is the meeting point of the Western Ghats and the Eastern Ghats?,NA,A,Nilgiri Hills,Palkonda Hills,Cardamom Hills,Nallamala Hills,NA,NA,NA,NA,"The correct answer is Nilgiri Hills.<br/><br/>Key Points<br/>- The meeting point of the Western Ghats and the Eastern Ghats is the Nilgiri Hills.<br/>- The Nilgiri Hills are located in the southern part of India and are a part of the Western Ghats.<br/>- These hills are also known as the Blue Mountains and are a major tourist attraction in the region.<br/>- The Nilgiri Hills are known for their natural beauty, tea plantations, and wildlife sanctuaries.<br/>- The meeting point of the Western Ghats and the Eastern Ghats at the Nilgiri Hills is an important geographical landmark in India.<br/><br/>Additional Information<br/><br/>Palkonda Hills: These hills are located in the state of Andhra Pradesh and are a part of the Eastern Ghats.<br/>Cardamom Hills:? ?These hills are located in the state of Kerala and are a part of the Western Ghats.<br/>Nallamala Hills: These hills are located in the state of Andhra Pradesh and are a part of the Eastern Ghats.",NA
Match List 1 with List 2 and select the correct answer using the codes given below:<br/>List-1 (Lake)<br/>1. Pulicat lake <br/>2. Wular Lake <br/>3. Chilika Lake <br/>4. Loktak lake <br/><br/>List-2 (State) <br/>a. Odisha <br/>b. Andhra Pradesh <br/>c. Manipur <br/>d. Jammu Kashmir,NA,B,"1-b, 2-c, 3-a, 4-d","1-b, 2-d, 3-a, 4-c","1-a, 2-d, 3-b, 4-c","1-c, 2-a, 3-b, 4-d",NA,NA,NA,NA,"Key Points:<br/><br/><b>Pulicat Lake</b>- Pulicat Lagoon is the second largest brackish water lagoon in India.<br/>- The major part of the lagoon comes under the Tirupati district of Andhra Pradesh.<br/>- The lake is also known as the Pulicat Bird Sanctuary and attracts a number of tourists.<br/><br/><b>Wular Lake</b>- Also known as Wolar in Kashmiri, is the largest freshwater lake in India.<br/>- It is located near Bandipora town in Bandipora district of Jammu and Kashmir.<br/>- The lake basin was formed as a result of tectonic activity and is fed by the Jhelum River and stream madhumati.<br/>- Wular Lake is the 2nd largest fresh-water lake of Asia.<br/><br/>Chilika Lake - It is the largest brackish water lake in Asia.<br/>- The salt content or salinity comes from seawater that enters the lagoon from a small inlet that runs parallel to the sea and opens up at a place known as the mouth.<br/>- spread over the Puri, Khurda and Ganjam districts of Odisha state on the east coast of India.<br/>- It is the biggest lake in India after Vembanad Lake.<br/><br/><b>Loktak Lake</b>- It is a freshwater lake in Northeast India.<br/>- The largest freshwater lake in Northeast India.<br/>- Is also known as the <q>floating lake</q> for the numerous phumdis or masses of vegetation it supports.<br/>- The most popular tourist attractions in Manipur.",NA
"In India, rigid and stable elevated lands, denuded rocks and series of scarps are the features of which of the following?",NA,B,Northern mountains,Peninsular plateau,Northern plains,Coastal plains,NA,NA,NA,NA,"The correct answer is option 2: Peninsular plateau.<br/>The peninsular plateau in India is characterized by rigid and stable elevated lands, denuded rocks, and a series of scarps.<br/><br/>The peninsular plateau covers a large part of central and southern India. It is an ancient and stable landmass, composed mainly of hard and resistant rocks such as granite, gneiss, and basalt. Over millions of years, weathering and erosion have resulted in the denudation of the plateau, exposing the bare rocks and creating a rugged landscape.<br/><br/>The plateau is also marked by a series of steep slopes or scarps, formed due to the differential erosion of rocks. These scarps give the plateau a distinctive appearance and contribute to its rugged terrain.<br/><br/>It is important to note that the other options are incorrect. The northern mountains, option 1, are characterized by young fold mountains like the Himalayas, while the northern plains, option 3, are low-lying and flat plains formed by the deposition of sediments. The coastal plains, option 4, are narrow stretches of flat land along the coastlines.",NA
"In India, the tropical SavaNah (AW) type of climate prevails largely in",NA,B,Rajasthan desert region,Peninsular plateau region,Jammu and Kashmir region,North-Eastern region,NA,NA,NA,NA,"The correct answer for the given question is option 2, which is the Peninsular plateau region.<br/><br/>In India, the tropical Savannah (AW) type of climate is mostly found in the Peninsular plateau region. This region is located in central India and covers states like Maharashtra, Madhya Pradesh, Chhattisgarh, Karnataka, and Andhra Pradesh.<br/><br/>The Savannah climate is characterized by high temperatures throughout the year, with temperatures often exceeding 35 degrees Celsius during the summer months. The winters are relatively mild, with average temperatures ranging from 15 to 25 degrees Celsius.<br/><br/>Rainfall is moderate to low in the Savannah climate, usually occurring during the monsoon season. The rainfall is unevenly distributed, with some areas experiencing more rainfall than others. The vegetation in this region is mostly dry and consists of grasslands, thorny bushes, and deciduous trees.<br/><br/>Option 1, the Rajasthan desert region, has a hot desert climate (BWh). Option 3, Jammu and Kashmir region, has a subtropical highland climate (Cwb). Option 4, North-Eastern region, has a humid subtropical climate (Cwa). Therefore, the correct answer is option 2.",NA
Which one of the following would have happened if the Himalayas did not exist?,NA,C,Monsoon rains would have taken place in winter months,Coastal India would have experienced Mediterranean climate,North Indian plain would have been much cooler in winter,North western part of India would have experienced humid condition,NA,NA,NA,NA,"Answer is Option C.<br/>Let us look closely at all the options <br/>Option 1: If the Himalayas did not exist, it is unlikely that monsoon rains would have taken place in the winter months. The Himalayas play a crucial role in influencing the monsoon winds and causing rainfall in the Indian subcontinent. Without the Himalayas, the monsoon pattern would have been significantly different.<br/><br/>Option 2: If the Himalayas did not exist, it is unlikely that coastal India would have experienced a Mediterranean climate. The presence of the Himalayas affects the air circulation patterns and influences the climate of the region. Without the Himalayas, the climatic conditions along the coast would be different.<br/><br/>Option 3: If the Himalayas did not exist, it is likely that the North Indian plain would have been much cooler in winter. The Himalayas act as a barrier, preventing cold winds from entering the plains and creating a buffer against extreme cold temperatures.<br/><br/>Option 4: If the Himalayas did not exist, it is unlikely that the northwestern part of India would have experienced humid conditions. The presence of the Himalayas plays a role in influencing the distribution of moisture and rainfall patterns in different regions.<br/><br/>Therefore, option 3 is correct. If the Himalayas did not exist, the North Indian plain would have been much cooler in winter.",NA
A topographical map with scale 1 : 50000 indicates 1 cm to,NA,B,50 km,500 m,50 m,5 km,NA,NA,NA,NA,"The correct answer is option B: 500 m.<br/><br/>A topographical map is a detailed representation of the Earth&#39;s surface, specifically showing the physical features such as mountains, rivers, and valleys. It uses various symbols and colors to represent different types of landforms and elevations.<br/><br/>Scale is an important element of a map as it provides a ratio that relates the distances on the map to the actual distances on the Earth&#39;s surface. In this case, the scale of the topographical map is given as 1:50000.<br/><br/>The scale ratio indicates that for every 1 centimeter on the map, the actual distance on the ground is 50000 centimeters or 500 meters. So, if you measure a distance of 1 centimeter on the map, it represents a real-world distance of 500 meters on the ground.<br/><br/>Therefore, option B (500 m) is the correct answer as it accurately represents the relationship between the distances on the map and the actual distances on the Earth&#39;s surface, based on the given scale.",NA
Which of the following statements with regard to the western coastal plain of India are correct? <br/>1. It is a narrow belt.<br/>2. It is an example of submerged coastal plain.<br/>3. It provides natural conditions for development of ports.<br/>4. It has well developed deltas.<br/><br/>Select the correct answer using the code given below:,NA,A,"1, 2 and 3 only",1and 2 only,"1, 2, 3 and 4",3 and 4 only,NA,NA,NA,NA,"The correct answer is option A, which states that statements 1, 2 and 3 are correct.<br/><br/>Statement 1 is correct as the western coastal plain of India is a narrow belt that stretches along the Arabian Sea coastline.<br/>Statement 2 is incorrect. The western coastal plain of India is not an example of a submerged coastal plain. It is formed by the depositional activity of rivers and does not result from submersion.<br/>Statement 3 is correct. The natural conditions of the western coastal plain, such as gentle slopes, long coastline, and presence of rivers, have facilitated the development of ports. The ports of Mumbai, Mangalore, and Kochi are examples of major ports located in this region.<br/>Statement 4 is not mentioned, so we cannot determine its correctness based on the given information.<br/><br/>Therefore, the correct answer is option A, and the statements 1, 2, and 3 are correct.",NA
