question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Consider the following statements regarding Port services in India.<br/>1. Indian ports are not world-class ports and lack the necessary draft<br/>2. As a result, third-generation ships are not able to enter the harbour and goods have to be offloaded outside in smaller ships, adding to costs<br/>Which of these statements is/are correct?",NA,C,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"Indian ports are not world-class ports and lack the necessary draft. As a result, third generation ships&#39; are not able to enter the harbour and goods have to be offloaded outside in smaller ships, adding to costs.<br/><br/>If India can develop world-class airport infrastructure and metros, there is every reason to attend the concerns of the port services.",NA
India is making bilateral negotiations with various countries. Which of the following are correctly matched regarding this?<br/>1. Dialogue is underway with the US as India US joint ministerial Commission.<br/>2. Dialogue is underway with Australia as India Australia trade policy forum.<br/>Choose from the following options.,NA,D,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"India is also engaged in bilateral FTA negotiations including trade in services with Canada, Israel, Thailand, the EU, the EFTA (European Free Trade Association), Australia and New Zealand.<br/><br/>Dialogue is underway with the US under the India-US Trade Policy Forum (TPF), with Australia under the India Australia JMC (Joint Ministerial Commission), with China under India China working group on services and Brazil under the India Brazil trade monitoring mechanism.",NA
"Consider the following statements regarding the construction development sector.<br/>1. Due to the land acquisition policy, the number of court litigations are increasing.<br/>2. There are also restrictions on floor area ratio in many states.<br/>Which of these statements is/are incorrect?",NA,D,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"In this sector, bottlenecks result from the continuation of restrictions under the Urban Land Ceiling and Regulation Act (ULCRA) in some states namely Andhra Pradesh, Assam, Bihar, and West Bengal, which have not yet repealed it and the confusion in the process required for clearance of buildings even after the repeal of ULCRA bypassing of the Urban Land (Ceiling and Regulations) Repeal Act 1999 by the other states.<br/><br/>There is also lack of clarity on the role of states as facilitators in the land acquisition policy resulting in increasing number of court litigations adding to the risk profile of builders/projects thereby restricting lenders from extending finance to such builders/ projects.<br/>There are also restrictions on floor area ratio (FAR) in many states; and other restrictions like the application of bye third-generation and its exemptions, e.g., increase in FAR which varies from project to project and is sometimes discriminatory. Obtaining environment clearance is another major hindrance.",NA
GDP of a country is based on,NA,B,Total value of good and services,Final value of goods and services,Initial value of goods and services,All of these,NA,NA,NA,NA,"GDP of a country is based on the final value of goods and services.<br/>Explanation:<br/>- GDP stands for Gross Domestic Product, which is a measure of the total value of goods and services produced within a country&#39;s borders during a specific period.<br/>- The final value of goods and services refers to the value of the products after all stages of production have been completed.<br/>- This means that the intermediate goods and services used in the production process are not included in the GDP calculation.<br/>- Only the value of the final goods and services that are consumed by households, businesses, government, and exported to other countries is considered in the GDP calculation.<br/>- The final value is determined by adding up the prices of all the final goods and services produced in the economy.<br/>- This includes both tangible goods (such as cars, clothes, and food) and intangible services (such as healthcare, education, and transportation).<br/>- The GDP calculation takes into account the market value of these goods and services, which is determined by the prices at which they are bought and sold in the market.<br/>- By focusing on the final value of goods and services, GDP provides a comprehensive measure of a country&#39;s economic output and is widely used to compare the economic performance of different countries.",NA
Assertion : Economic activities grouped into three categories are highly dependent.<br/>Reason : Primary and secondary activities cannot produce a good unless they are aided by the tertiary sector.,NA,A,Both A and R are true and R is the correct explanation of A,Both A and R are true but R is not the correct explanation of A.,A is correct but R is wrong.,A is wrong but R is correct.,NA,NA,NA,NA,"The Correct answer is A: Both A and R are true and R is the correct explanation of A<br/>- Explanation:<br/>- Economic activities are grouped into three categories: primary, secondary, and tertiary.<br/>- Primary activities involve the extraction of raw materials from nature, such as agriculture, mining, fishing, etc.<br/>- Secondary activities involve the processing and manufacturing of these raw materials into finished goods, such as factories and industries.<br/>- Tertiary activities involve the provision of services, such as transportation, banking, education, healthcare, etc.<br/>- The reason provided states that primary and secondary activities cannot produce a good unless they are aided by the tertiary sector.<br/>- This is true because the tertiary sector provides essential services that support and facilitate the production and distribution of goods.",NA
Choose the correct meaning of organised sector:,NA,A,It covers those enterprises where the terms of employment are regular.,It is outside the control of the government,Jobs are not regular.,It provides low salaries.,NA,NA,NA,NA,"Explanation:<br/>The organised sector refers to a segment of the economy where enterprises operate in a structured and regulated manner. Here are the key points to understand the meaning of the organised sector:<br/>1. Regular Terms of Employment: In the organised sector, the terms of employment for workers are regular. This means that employees have fixed working hours, employment contracts, and are entitled to benefits such as paid leave, social security, and other statutory protections.<br/>2. Government Regulation: The organised sector is subject to government regulations and oversight. The government sets rules and standards related to labor laws, wages, safety regulations, and other aspects to ensure fair and equitable working conditions for employees.<br/>3. Formal Economy: The organised sector is part of the formal economy, where activities are recorded, regulated, and contribute to the overall GDP of the country. It includes industries such as manufacturing, finance, IT services, healthcare, and organized retail.<br/>4. Job Stability: The organised sector provides relatively more job stability compared to the unorganised sector. Employees have a clear career progression, opportunities for skill development, and access to various employee benefits.<br/>In conclusion, the correct meaning of the organised sector is that it covers enterprises where the terms of employment are regular. It is characterized by government regulation, job stability, and adherence to labor laws and standards.",NA
Which of the following is True for GDP?,NA,C,It includes the value of final goods and services produced within a country.,It is measured for one year.,Both a & b are true.,Both a & b are false.,NA,NA,NA,NA,"Gross Domestic Product (GDP) is a key indicator used to measure the economic activity and performance of a country. It provides valuable information about the size and growth of an economy. In this case, option C is the correct answer as it states that both statements A and B are true.<br/><br/>Statement A is true because GDP includes the value of all final goods and services produced within a country. It does not include intermediate goods (goods used in the production process) to avoid double-counting.<br/><br/>Statement B is also true because GDP is typically measured for a specific time period, often one year. However, it is important to note that GDP can be measured quarterly or annually, depending on the requirements and availability of data.<br/><br/>Therefore, the correct answer is option C: Both statements A and B are true.",NA
Which of the following is included in tertiary sector?,NA,D,ATM booths,Call Centres,Internet Cafes,All of them,NA,NA,NA,NA,"The tertiary sector, also known as the service sector, is the part of the economy that provides services to consumers and businesses. It includes a wide range of industries that are involved in providing services rather than producing goods. The following are included in the tertiary sector:<br/>1.<u>ATM booths:</u> These are self-service machines that allow individuals to withdraw cash, check account balances, and perform other banking transactions.<br/>2.<u>Call centres:</u> Call centers are facilities where a large number of customer service representatives handle incoming calls from customers. They provide assistance, answer questions, and resolve issues for various businesses.<br/>3.<u>Internet cafe:</u> Internet cafes are establishments that provide customers with access to computers and the internet for a fee. They are often used by individuals who do not have access to a computer or internet connection at home.<br/><br/>Therefore, the correct answer is <b>D: All of them.</b><br/>The tertiary sector plays a crucial role in the economy as it contributes to job creation, income generation, and economic growth. It encompasses a wide range of services that cater to various needs and demands of individuals and businesses. From financial services to hospitality, healthcare to transportation, the tertiary sector covers a diverse range of industries that are essential for the functioning of modern society.",NA
"On which of the following basis, the sectors are classified into public and private sector?",NA,C,Employment conditions,The nature of economic activity,Ownership of enterprises,Number of workers employed in the enterprise,NA,NA,NA,NA,"Answer C: Ownership of Enterprises<br/>The sectors are classified into public and private sector based on the ownership of enterprises.<br/>- Public Sector: In the public sector, the ownership of enterprises is with the government or its agencies. These enterprises are established and operated by the government to provide essential goods and services to the public. The government has control over the management and decision-making process of these enterprises. Examples of public sector enterprises include government departments, public schools, public hospitals, and state-owned companies.<br/>- Private Sector: In the private sector, the ownership of enterprises is with individuals or groups of individuals who run the business for profit. These enterprises are owned and operated by private individuals or private companies. The government has limited or no control over the management and decision-making process of these enterprises. Examples of private sector enterprises include sole proprietorships, partnerships, and privately owned corporations.<br/><br/>Other Factors:<br/>- Employment Conditions: While employment conditions can vary between public and private sectors, it is not the primary basis for classification. Both sectors can offer different employment conditions based on factors such as labor laws, regulations, and the specific industry.<br/>- Nature of Economic Activity: Although the nature of economic activity can vary between public and private sectors, it is not the primary basis for classification. Both sectors can engage in various economic activities such as manufacturing, services, agriculture, and trade.<br/>- Number of Workers Employed: The number of workers employed in an enterprise is not the basis for classifying sectors into public and private. It is possible to find both public and private sector enterprises with a high or low number of workers.",NA
Information and Technology is a part of,NA,B,Primary sector,Tertiary sector,Secondary sector,All of these,NA,NA,NA,NA,"Information and Technology is a part of the tertiary sector.<br/>The tertiary sector, also known as the service sector, is the sector of the economy that provides services to consumers and other businesses. It includes activities such as retail, transportation, healthcare, education, and hospitality. Information and Technology is a crucial part of this sector as it involves the provision of various IT services and products.<br/><br/>Information and Technology is an integral part of the tertiary sector as it provides essential services, enables digital transformation, and enhances productivity and efficiency in various industries. Its role in the service sector is vital for economic growth and development.",NA
Which of the following is also known as disguised unemployment?,NA,A,Underemployment,Factory employment,Over employment,Unemployment,NA,NA,NA,NA,"When more than required numbers of people are engaged in productive activities, it is called underemployment. In this case, work done by a person is hidden and even if the person is removed from employment, the production will remain the same. Therefore, underemployment is also known as disguised unemployment.",NA
Hidden unemployment is also called,NA,B,Organised Sector,Disguised Unemployment,Tertiary Sector,Contractual Unemployment,NA,NA,NA,NA,"Hidden Unemployment (Disguised Unemployment)<br/>Hidden unemployment, also known as disguised unemployment, refers to a situation where individuals are employed in jobs that do not fully utilize their skills and capabilities, resulting in lower productivity levels. These individuals may be working part-time or in jobs that are below their qualifications, leading to a waste of human resources. It is characterized by the underutilization of labor resources within an economy.<br/>Characteristics of Hidden Unemployment:<br/>Hidden unemployment is characterized by several key features, including:<br/>1. Underutilization of Labor: In hidden unemployment, the labor force is not fully utilized, leading to a situation where there is excess labor supply relative to the demand for labor.<br/>2. Low Productivity: Individuals in hidden unemployment are often engaged in jobs that do not require their full skillset or educational qualifications, resulting in lower productivity levels.<br/>3. Lack of Job Satisfaction: Hidden unemployment can lead to job dissatisfaction as individuals may not be able to utilize their skills and abilities to their full potential.<br/>4. Reduced Economic Output: The underutilization of labor resources in hidden unemployment leads to a decrease in overall economic output and efficiency.",NA
What will happen if the government fails to provide 100 days employment under NREGA ?,NA,C,No extra benefit will be given,The officer-in-charge will be punished,Unemployment allowance will be given,Foodgrains will be provided,NA,NA,NA,NA,"If the government fails to provide 100 days employment under NREGA, the following consequences may occur:<br/>1. No extra benefit will be given: The government will not provide any additional benefits to the individuals who were supposed to receive employment under NREGA.<br/>2. The officer-in-charge will be punished: The officer responsible for the implementation of NREGA may face disciplinary action or punishment for the failure to provide the guaranteed employment.<br/>3. Unemployment allowance will be given: In case the government fails to provide employment as per the guarantees of NREGA, the affected individuals may be eligible to receive an unemployment allowance. This allowance is provided to compensate for the loss of employment opportunities.<br/>4. Foodgrains may be provided: In some cases, if the government fails to provide employment, it may compensate by providing foodgrains or other essential commodities to the affected individuals. This is done to ensure that their basic needs are met during the period of unemployment.<br/>It is important to note that the specific consequences may vary depending on the policies and regulations of each state or region within the country.",NA
Assertion: Agriculture is an activity of the organised sector in India.<br/>Reason: Most of the workers working on agriculture are employed only during harvesting and sowing season.,NA,D,Both A and R are true and R is the correct explanation of A,Both A and R are true but R is not the correct explanation of A.,A is correct but R is wrong.,A is wrong but R is correct.,NA,NA,NA,NA,"Agriculture is not an organised sector because you need to ask for loans that also from the informal sources that is the moneylenders, family or friend to buy all the necessary things like fertilizers, seeds etc. They also ask a high rate of interest . Farmers don&#39;t prefer taking loans from bank because banks ask for collateral or papers like adhaar which mostly farmers don&#39;t have.",NA
