question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
What percentage of insolation is absorbed by the earth surface?,NA,B,47%,51%,60%,70%,NA,NA,NA,NA,The amount of energy put out by the Sun is a constant. The incoming solar radiation is known as insolation. The amount of solar energy reaching the Earth is 70 percent. The surface of the Earth absorbs 51 percent of the insolation,NA
A total eclipse occurs when the observer is within the _____.,NA,B,Antumbra,Umbra,Penumbra,None of the options,NA,NA,NA,NA,Umbra is the region where the total eclipse takes place.,NA
The cross-section of the objects involved in an astronomical eclipse is _____ shaped.,NA,D,Star,Rectangular,Pentagon,Disk,NA,NA,NA,NA,The cross-section of the objects involved in an eclipse is disk-shaped.,NA
Which eclipse is NOT safe to watch with the naked eye?,NA,A,Solar Eclipse,Lunar Eclipse,NA,NA,NA,NA,NA,NA,"Exposing your eyes to the sun without proper eye protection during a solar eclipse can cause “eclipse blindness” or retinal burns, also known as solar retinopathy. This exposure to the light can cause damage or even destroy cells in the retina (the back of the eye) that transmit what you see to the brain.",NA
The Moon orbits the Earth in _____.,NA,C,33.3 days,32.3 days,27.32 days,21.7 days,NA,NA,NA,NA,The Moon takes 27.32 days to go around the Earth.,NA
 ______ takes place when the Earth intersects the umbra portion of the Moon’s shadow.,NA,D,Partial solar eclipse,Total solar eclipse,Partial lunar eclipse,Total lunar eclipse,NA,NA,NA,NA,Total solar eclipse takes place when the Earth intersects the umbra portion of the Moon’s shadow.,NA
"In an eclipse where the Moon, Sun, and Earth are involved, they are nearly in a _____.",NA,C,Circle shape,Oval shape,Straight line,Polygon shape,NA,NA,NA,NA,"The astronomical objects involved in eclipses like the moon, earth, and sun are aligned in a straight line.",NA
When Lunar Eclipse occur?,NA,B,When Sun is between Earth and Moon,When Earth is between Sun and Moon,When Moon is between Earth and Sun,When Earth is between Sun and other celestial bodies,NA,NA,NA,NA,"A lunar eclipse occurs when Earth crosses between the moon and the sun, which casts a shadow of Earth onto the moon.",NA
When the same pattern of solar eclipse repeats every 18 years 11 days 8 hours are known as:,NA,B,Nodes cycle,Saros cycle,Saras cycle,Payan cycle,NA,NA,NA,NA,"After one saros cycle of 18 years 11days 8 hours, the pattern of eclipses repeats.",NA
What do you mean by Blood Moon?,NA,C,It is a total solar eclipse.,It is a partial lunar eclipse with a red glow,It is a total lunar eclipse with a deep red glow,None of the above,NA,NA,NA,NA,A Total Lunar Eclipse can get a deep red glow and is sometimes called a Blood Moon.,NA
"Select the correct option matching together about Earth shadows: <br/><br/>1. Umbra – darker, central part <br/>2. Penumbra – the outer part <br/>3. Antumbra – partly shaded area beyond the umbra",NA,D,Only 1 and 2,Only 2 and 3,Only 1,"All 1, 2 and 3",NA,NA,NA,NA,"Explanation: Shadow of the earth is divided into three parts: <br/>Umbra is the innermost and darkest part of the shadow and an observer experiences a total eclipse. Penumbra is the region in which only a portion of the light source is blocked by the body. Therefore, an observer experiences a partial eclipse. Antumbra is the lighter area of a shadow that appears beyond the umbra. An observer experiences an annular eclipse.",NA
Oceanic tides are the smallest on the,NA,C,full moon day.,new moon day,8th a day of the waxing moon,None of the above,NA,NA,NA,NA,"The correct answer is 8th a day of the waxing moon.<br/><br/>Key Points:<br/>This is because, during this period, the Moon and Sun are at a right angle with Earth, partially canceling each other's gravitational pull on the oceans. <br/>This results in less pronounced high and low tides, known as neap tides. <br/>Full moon day: This is the time of the highest tides, called spring tides, due to the combined gravitational pull of the Moon and Sun aligned with Earth. <br/>New moon day: Same as the full moon, neap tides do not occur on the new moon day. <br/>3rd day of the waning moon: This is not a specific timing associated with neap tides. The size of tides fluctuates throughout the lunar cycle, with neap tides occurring roughly around the first and third quarters of the moon. <br/><br/>Hence, we can conclude that Oceanic tides are the smallest on the 8th day of the waxing moon.",NA
Bay of Fundy is located along the coast of _________.,NA,A,Canada,Norway,Chile,None of the above,NA,NA,NA,NA,"The Correct Answer is Canada. <br/><br/>Key Points:<br/>The highest tides in the world occur in the Bay of Fundy in Nova Scotia, Canada. <br/>The tidal bulge is 15 - 16 m. Because there are two high tides and two low tides every day (roughly a 24-hour period). <br/>As a rough estimate, the tide rises about 240 cm an hour (1,440 cm divided by 6 hours).<br/>The Bay of Biscay is bounded by the west coast of France and the north coast of Spain. <br/>Hudson Bay is an immense inland sea that penetrates deeply into northeastern Canada. <br/>The water in the Bay of Fundy has a natural resonance or rocking motion called a seiche.<br/>You could compare this to the movement of water in a bathtub. Although the water in a bathtub sloshes from one end to the other and back again in a few seconds, it takes about 13 hours for the water in the bay to rock from the mouth of the bay to the head of the bay and back again. As the ocean tide rises and floods into the bay every 12 hours and 25 minutes, it reinforces the rocking motion. <br/>That's how the largest tides in the Bay of Fundy result from tidal resonance.",NA
Which mineral salt is dissolved in a major amount in ocean water?,NA,C,Calcium chloride,Calcium carbonate,Sodium chloride,None of the above,NA,NA,NA,NA,"The correct answer is Sodium chloride. <br/><br/>Key Points:<br/>Sodium chloride, also known as table salt, is a mineral salt that is dissolved in major amounts in ocean water.<br/>It is estimated that the ocean contains about 35 grams of salt per liter of water, and about 85% of that salt is sodium chloride.<br/>Calcium chloride and calcium sulfate are also present in ocean water but in much smaller amounts compared to sodium chloride.<br/>Calcium carbonate is a mineral that is found in the shells and skeletons of many marine organisms, but it is not dissolved in ocean water as much as sodium chloride.<br/>The high concentration of sodium chloride in ocean water is one of the reasons why it is not safe to drink without proper treatment.<br/><br/>Additional Information:<br/>Calcium chloride is a salt that is commonly used as a de-icing agent on roads and sidewalks, as well as in food production and medical applications.<br/>Calcium sulphate, also known as gypsum, is a mineral that is used in construction, agriculture, and as a food additive.<br/>Calcium carbonate is used in a variety of industries, including construction, paper production, and as a dietary supplement.<br/>It is important to note that while sodium chloride is the most abundant mineral salt in ocean water, there are also many other dissolved substances that contribute to the overall composition of seawater.",NA
The streams of water flowing constantly on the ocean surface in definite directions are called ______.,NA,C,waves,cyclones,ocean currents,None of the above,NA,NA,NA,NA,"The answer is ocean currents.<br/>Ocean currents are the streams of water flowing constantly on the ocean surface in definite directions.They are driven by various factors such as wind, temperature, salinity, and the rotation of the earth. Ocean currents play a crucial role in regulating the Earth's climate by distributing heat from the equator to the poles. <br/><br/>Additional Information<br/>Waves are the disturbances that propagate through the ocean surface due to wind or other factors.<br/>They do not have a definite direction of flow. <br/>Waves can be further classified into different types such as wind waves, swell waves, and tsunami waves based on their origin and characteristics.<br/><br/>Cyclones are the low-pressure systems that form over warm ocean waters and are associated with strong winds and heavy rainfall. <br/>Cyclones are also known as hurricanes or typhoons depending on the region where they occur.<br/>They can cause significant damage to coastal areas and marine ecosystems. <br/><br/>Tides are the periodic rise and fall of sea levels caused by the gravitational pull of the moon and the sun. <br/>Tides can be classified into different types such as spring tides and neap tides based on their relative positions of the moon, sun, and the Earth.",NA
The rhythmic rise and fall of ocean water twice in a day is called ______.,NA,D,Wave,Tsunami,Current,Tide,NA,NA,NA,NA,"The correct answer is Tide.<br/>KEY POINTS:<br/>The rhythmic rise and fall of the ocean twice a day is called a tide.<br/>The intense gravitational force exerted by the sun and the moon on the surface of the earth induce tides.<br/><br/>Additional Information:<br/>When water covers most of the shore by rising to its maximum level, it is known as high tide.<br/>It is low tide as the waterfalls to its lowest level and recedes from the sea.<br/>The water of Earth closer to the moon is drawn under the influence of the gravitational force of the moon which creates a high tide.<br/>The sun, the moon, and the earth are in the same line during the full moon and new moon days and the tides are highest. These tides are called the spring tides.<br/>But when the moon is in its first and last quarter, the ocean waters are drawn in diagonally opposite directions through the gravitational force of the sun and earth resulting in low tides. These tides are called neap tides.<br/>High tides help in navigation as they raise the level of water closer to the coast. This makes it easier for ships to enter the harbour.<br/>High tides assist with fishing as well as much more fish, move closer to the sea during the high tide. This helps fishermen to have an abundant harvest.<br/>The rise and fall of water due to tides is being used in some places to generate electricity.",NA
Which among the following is a warm ocean current of the Pacific Ocean?,NA,A,Kuroshio Current,Humboldt Current,Canaries Current,Labrador Current,NA,NA,NA,NA,The Correct Answer is Kuroshio Current. <br/><br/>Important Points:<br/>Kuroshio Current: It is also known as Japan Current and flows from Taiwan to the Bering Strait. <br/>It is a warm current of the Pacific Ocean. <br/>Humboldt Current: It is a Cold current of the Pacific Ocean. Flows northwards along the western coast of South America and is actually the continuation of west wind drift. <br/>Labrador Current: It is a Cold current of the Atlantic Ocean. It Originates in the Baffin Bay drifts south eastwards Baffin and Greenland and merges with the Gulf Stream of New Foundland. <br/>Canaries Current: It is a cold current of the Atlantic Ocean.<br/>It is the continuation of North Atlantic Drift along the western coast of the Iberian Peninsula and North Africa in the southern direction.,NA
What is tidal power?,NA,A,Energy from tides,Energy from water,Energy from moon,Energy from sun,NA,NA,NA,NA,"Explanation: Tidal power converts the energy from tides to usable forms. Though tides are water, it is not the same as the energy harnessed from a flowing river. Tides are caused due to moon.",NA
What is/are the cause(s) of tides?,NA,C,Gravitational pull of moon,Gravitational pull of moon and sun,Gravitational pull of sun and moon and rotation of earth,Gravitational pull of sun,NA,NA,NA,NA,"Explanation: Tides are caused by the gravitational pull of moon, sun and the rotation of earth. It is the cumulative effect of all the three factors. No single factor individually dominates the other.",NA
Tidal barrage is similar to ______,NA,B,wind plant,dam,wind turbine,coal plant,NA,NA,NA,NA,"Explanation: Tidal barrage is similar to a dam. As the name suggests, a barrage (barrier) is constructed across an inlet of an ocean bay to harness the energy.",NA
Which of the following best describes the working of a tidal barrage for an incoming tide?,NA,C, Incoming tides ? generator ? barrage ? basin,Incoming tides ? basin ? generator ? barrage,Incoming tides ? barrage ? basin ? generator,Generator ? barrage ? basin ? incoming tides,NA,NA,NA,NA,"Explanation: The incoming tides flow through the barrage into the basin. Once the basin is filled, the water is emptied by allowing it to pass through an electric generator thereby generating electricity.",NA
