question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Which of the following are correctly matched? <br/><br/>1. SETU (Self Employment and Talent Utilization) programme - aimed at setting up world-class technology business incubators to promote start-up business in India coupled with Start-up-India, Make in India <br/>2. IMPRINT (Impacting Research Innovation and Technology) - Initiative by CSIR to develop a roadmap for research to solve major engineering and technology challenges in ten technology domains relevant to India<br/><br/>Choose from the following options.",NA,1 Only,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"SETU (Self Employment and Talent Utilization) programme, aimed at setting up world-class technology business incubators to promote start-up business in India coupled with Start-up-India, Make in India.<br/><br/>IMPRINT (Impacting Research Innovation and Technology), a Pan- IIT and IISc joint initiative to develop a roadmap for research to solve major engineering and technology challenges in ten technology domains relevant to India.",NA
"Which of the following are correct about Atal innovation mission? <br/><br/>1. This will be an innovation promotion platform involving academics, entrepreneurs, Band researchers and draw upon national and international experiences to foster a culture of innovation, R&D and scientific research in India. <br/>2. The World Bank and UNDP are collaborating with the Government of India to implement this initiative. <br/><br/>Choose from the following options.",NA,1 Only,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,2nd Statement is Incorrect,NA
Which of the following statements are correct regarding the legal services sector in India? <br/><br/>1. FDI is not permitted in this sector. <br/>2. Foreign service providers can be appointed as partners. <br/>3. Indian advocates are not permitted to enter into profit-sharing arrangements with persons other than Indian advocates. <br/><br/>Choose from the following options.,NA,1 and 3 Only,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"In this sector, FDI is not permitted and international law firms are not authorised to advertise and open offices in India. <br/>Foreign service providers can neither be appointed as partners nor sign legal documents and represent clients. <br/>The Bar Council is opposed to the entry of foreign lawyers/law firms in any manner. <br/>Indian advocates are not permitted to enter into profit-sharing arrangements with persons other than Indian advocates.",NA
Education services comes under:,NA,Concurrent List,Union List,State List,Concurrent List,Residue List,NA,NA,NA,NA,Education Services: These come under the Concurrent List with multiple controls and regulations by central and state governments and statutory bodies.,NA
"Consider the following statements regarding the construction development sector.<br/><br/>1. Due to the land acquisition policy, the number of court litigations are increasing. <br/>2. There are also restrictions on floor area ratio in many states. <br/><br/>Which of these statements is/are incorrect?",NA,Neither 1 nor 2,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"In this sector, bottlenecks result from the continuation of restrictions under the Urban Land Ceiling and Regulation Act (ULCRA) in some states namely Andhra Pradesh, Assam, Bihar, and West Bengal, which have not yet repealed it and the confusion in the process required for clearance of buildings even after the repeal of ULCRA bypassing of the Urban Land(Ceiling and Regulations) Repeal Act 1999 by the other states.<br/><br/>There is also lack of clarity on the role of states as facilitators in the land acquisition policy resulting in increasing number of court litigations adding to the risk profile of builders/projects thereby restricting lenders from extending finance to such builders/ projects.<br/><br/>There are also restrictions on floor area ratio (FAR) in many states; and other restrictions like the application of bye third-generation and its exemptions, e.g., increase in FAR which varies from project to project and is sometimes discriminatory. Obtaining environment clearance is another major hindrance.",NA
Animal Husbandry is a part of,NA,primary sector,primary sector,secondary sector,tertiary sector,none of these,NA,NA,NA,NA,"Primary sector consists of agriculture. It is also known as raw material sector. Agriculture, crop production, animal husbandry, fisheries and mining- all are included in primary sector. Hence, rural banking does not relate to primary sector as it is a part of tertiary sector.",NA
"Assertion: Primary sector is the largest employer. <br/><br/>Reason: It includes all those occupations which are related to man’s natural environment like farming, animal rearing, mining etc.",NA,Both A and R are true and R is the correct explanation of A.,Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is not the correct explanations of A,A is correct but R is wrong,A is wrong but R is correct,NA,NA,NA,NA,"Primary Sector as the Largest Employer<br/><br/>The assertion states that the primary sector is the largest employer, while the reason provided is that it includes occupations related to man's natural environment such as farming, animal rearing, and mining. Let's analyze whether both the assertion and the reason are true and if the reason is a correct explanation for the assertion.<br/><br/>A: Both A and R are true and R is the correct explanation of A.<br/>- The primary sector refers to the sector of the economy that is involved in the extraction and production of natural resources. It includes activities such as agriculture, forestry, fishing, mining, and quarrying.<br/>- The primary sector is indeed the largest employer in many countries, especially in developing economies where agriculture plays a significant role in the economy.<br/>- The reason provided also aligns with the definition of the primary sector, stating that it involves occupations related to man's natural environment like farming, animal rearing, and mining.<br/>- The reason correctly explains why the primary sector is the largest employer, as these activities require a significant workforce due to their nature and scale.<br/>Therefore, both the assertion and the reason are true, and the reason is indeed the correct explanation of the assertion.<br/>Hence, the correct answer is A: Both A and R are true, and R is the correct explanation of A.",NA
The sectors are classified into public and private sector on the basis of:,NA,Ownership of enterprises,Employment conditions,The nature of economic activities,Number of workers employed,Ownership of enterprises,NA,NA,NA,NA,"Industries in the public sector are owned by the government while those in the private sector are owned by entrepreneurs. <br/><br/>In Public sector, the government owns most of the assets and provides all the services.In the Private sector, ownership of assets and delivery of services is in the hands of private individual or companies.",NA
Converting iron ore to steel is a part of,NA,Secondary activity,Primary activity ,Secondary activity,Tertiary activity,All of these,NA,NA,NA,NA,All industrial and manufacturing work comes under secondary sector and activities and converting iron ore to steel is an industrial activity. Hence it comes under secondary activity.,NA
Assertion: Agriculture is an activity of the organised sector in India. <br/><br/>Reason: Most of the workers. working on agriculture are employed only during harvesting and sowing season.,NA,A is wrong but R is correct.,Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is not the correct explanation of A.,A is correct but R is wrong.,A is wrong but R is correct.,NA,NA,NA,NA,"Agriculture is not an organised sector because you need to ask for loans that also from the informal sources that is the moneylenders,family or friend to buy all the necessary things like fertilizers, seeds etc. They also ask a high rate of interest . Farmers don't prefer taking loans from bank because banks ask for collateral or papers like adhaar which mostly farmers don't have.",NA
"When we produce a good by exploiting natural resources, it is an activity of the:",NA,Primary sector,Secondary sector,Tertiary sector,Primary sector,Organised sector,NA,NA,NA,NA,"When the economic activity depends mainly on exploitation of natural resources then that activity comes under the primary sector. Agriculture and its related activities are the primary sectors of economy. PRIMARY SECTOR is the economic sector that produce goods by exploiting the natural resources because it forms the base for all the products that are associated directly with land and water. Production of wheat, vegetables, milk , marble and coal are some examples of this sector.",NA
ATM is an example of,NA,Tertiary sector,Primary sector,Secondary sector,Tertiary sector,All of these,NA,NA,NA,NA,ATM is an example of tertiary sector which is also known as service sector. ATM is a machine whose full name is Automated Teller Machine. It was invented in 1960 by John Shepherd-Barron.,NA
The service sector includes activities such as:,NA,"Transport, communication and banking","Agriculture, dairy, fishing and forestry","Making sugar, gur and bricks","Transport, communication and banking",None of these,NA,NA,NA,NA,"Service sector activities includes: <br/>-Transport including movement of goods and people form one place to another through road, rail, air and water transport.<br/>- Communication: This involves the transmission of information, ideas, and messages through various channels such as telephone, internet, television, radio, and postal services.<br/>- Banking: This sector deals with all financial services such as accepting deposits, providing loans, issuing credit cards, and facilitating electronic transactions.<br/>- Insurance: This sector provides coverage against risks and uncertainties, offering protection and compensation in case of specified events such as accidents, illnesses, and natural disasters that includes services like life insurance, health insurance, property insurance, and vehicle insurance.<br/>- Hospitality: This sector caters to the needs of travelers and tourists, providing accommodation, food, and entertainment services.<br/>- Healthcare: This sector involves the provision of medical services, including diagnosis, treatment, and prevention of diseases and injuries.<br/>- Education: This sector focuses on imparting knowledge, skills, and values through formal and informal methods with services like schools, colleges, universities, vocational training institutes, and online learning platforms.<br/>- Professional services: This sector encompasses a range of specialized services provided by professionals such as lawyers, accountants, architects, engineers, consultants, and IT specialists.<br/>- Entertainment: This sector offers recreational activities and forms of amusement, including movies, music, sports, gaming, and performing arts.<br/>- Retail: This sector involves the sale of goods directly to consumers, including both physical stores and e-commerce platforms..<br/>Therefore, option C: transport, communication, and banking are examples of service sector activities.",NA
