question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Consider the following statements.<br/>1. Real interest rate is always lower than the normal interest rate.<br/>2. To neutralize the effects of inflation premium, the lender takes the recourse to decrease the nominal rate of interest.<br/>Which of these statements is/are correct?",NA,A,None of them,2 Only,Both 1 and 2,1 Only,NA,NA,NA,NA,"Neither statement is entirely correct.<br/>The real interest rate can be higher or lower than the nominal interest rate, depending on the inflation rate. The real interest rate is the nominal interest rate adjusted for inflation, so if the inflation rate is higher than the nominal interest rate, then the real interest rate is negative. However, if the inflation rate is lower than the nominal interest rate, then the real interest rate is positive and can be higher than the nominal interest rate.<br/>To neutralize the effects of inflation premium, the lender may increase the nominal rate of interest, not decrease it. The inflation premium is the amount of compensation that lenders require to protect themselves against the erosion of purchasing power caused by inflation. Lenders will typically increase the nominal interest rate to account for the inflation premium, not decrease it.<br/>Therefore, neither statement is entirely correct.",NA
"Consider the following statements about Phillips Curve <br/>1. It is a graphic curve which advocates a relationship between inflation and unemployment in an economy.<br/>2. The curve suggests that higher the inflation, lower the unemployment and lower the inflation, higher the unemployment.<br/>Which of these statements is/are correct?",NA,A,Both 1 and 2,2 Only,1 Only,None of them,NA,NA,NA,NA,"It is a graphic curve which advocates a relationship between inflation and unemployment in an economy.<br/>As per the curve, there is a trade-off between inflation and unemployment, i.e., an inverse relationship between them.<br/>The curve suggests that lower the inflation, higher the unemployment and higher the inflation, lower the unemployment.",NA
Consider the following statements about the non-accelerating Inflation rate of unemployment.<br/>1. The NAIRU is that rate of unemployment which is consistent with a constant rate of inflation.<br/>2. The upward and downward forces on price and wage neutralise each other and there is no tendency of change in the rate of inflation.<br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"The NAIRU is that rate of unemployment which is consistent with a constant rate of inflation. It means at NAIRU, the upward and downward forces on price (inflation) and wage (unemployment) neutralise each other and there is no tendency of change in the rate of inflation.<br/>We may say that the NAIRU is the lowest unemployment rate that an economy can sustain without any upward pressure on the inflation rate.",NA
Which of the following types of inflation is <q>large and accelerating</q>?,NA,D,Creeping inflation,Galloping inflation,None of these,Hyperinflation,NA,NA,NA,NA,"Hyperinflation is <q>large and accelerating</q> which might have the annual rates in million or even trillion. In such inflation not only range of increase is very large but the increase takes place in a very short span of time, prices shoot up overnight. <br/>Creeping inflation is slow and unpredictable 11 lines which might be called small or gradual. This is a comparative term which puts it opposite to the faster, bigger and unpredictable inflations. Low inflation takes place in a longer period and the range of increase is usually in <q>single digit</q>. <br/>We may take an example of the monthly inflation rate of a country for six months being 2.3%, 2.6%, 2.7%, 2.9%, 3.1% and 3.4%. Here the range of change is of 1.1% and over a period of six months.",NA
What is the effect of inflation on the expenditure?<br/>1. Increased prices make our consumption levels fall as goods and services we buy get costlier.<br/>2. Inflation makes investment expenditure decrease as a result of the increased cost of money.<br/><br/>Which of these statements is/are correct?,NA,A,1 and 2 Only,1 Only,2 Only,None of these,NA,NA,NA,NA,"Both statements are correct.<br/><br/>When inflation occurs, the prices of goods and services increase, and people need to spend more money to buy the same quantity of goods and services as before. This means that the purchasing power of their income decreases, which ultimately leads to a decrease in consumption levels. <br/>Inflation also increases the cost of borrowing money, which means that the interest rates on loans increase. As a result, people and businesses tend to decrease their investment expenditure as the cost of borrowing money becomes too high.<br/>Therefore, both statements correctly describe the effects of inflation on expenditure.",NA
"What is the effect of inflation on the tax structure of the economy?<br/>1. Taxpayers suffer while paying there direct and indirect taxes<br/>2. On the other hand, the government gets the benefit of inflation on the tax collection<br/>Which of these statements is/are correct?",NA,A,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"The extent to which tax collections of the government are concerned, inflation increases the nominal value of the gross tax revenue, while the real value of the tax collection does not compare with the current pace of inflation as there is a lag (delay) in the tax collection in all economies.<br/>But governments get an advantage on their interest burden, on their borrowings as inflation benefits borrowers. This benefit, however, depends upon the contemporary levels of fiscal deficit and the total national debt.",NA
Consider the following statements<br/>1. Inflation has no impact on the self-employed people in the short-run<br/>2. In the long-run they also get affected as the economy as a whole gets affected<br/>Which of these statements is/are correct?,NA,C,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,Inflation has a neutralising impact on the self-employed people in the short-run. But in the long-run they also get affected as the economy as a whole gets affected.,NA
"Consider the following statements.<br/>1. India&#39;s official Housing Price Index (HPI) was launched in July 2007 in Mumbai.<br/>2. It was developed by the Indian home loans regulator, the National Housing Bank (NHB) the index is named NHB Residex.<br/>Which of these statements is/are incorrect?",NA,D,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,"India&#39;s official Housing Price Index (HPI) was launched in July 2007 in Mumbai.<br/>Developed by the Indian home loans regulator, the National Housing Bank (NHB) the index is named NHB Residex.<br/>Presently, the index has been introduced as a pilot project for five cities Bangalore, Bhopal, Delhi, Kolkata and Mumbai, -till now it has been updated up to the quarter ended March 2016.",NA
Which of the following are the economy traits of the cycle of recovery?<br/>1. An upturn in aggregate demand which has to be accompanied by an increase in the level of production.<br/>2. Production process expands and new investments become attractive.<br/>3. Inflation also moves downward making borrowing cheaper for investors.<br/>Which of these statements is/are correct?,NA,A,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"The business cycle of recovery may show the following economy traits:<br/>(i) an upturn in aggregate (total) demand which has to be accompanied by an increase in the level of production;<br/>(ii) production process expands and new investments become attractive;<br/>(iii) as demand goes upward, inflation also moves upward making borrowing cheaper for investors;<br/>(iv) with an upturn in production, new employment avenues are created and the unemployment rate starts declining, etc.",NA
Which of the following are the traits of depression?<br/>1. An extremely low aggregate demand in the economy causes activities to decelerate.<br/>2. Inflation is comparatively higher.<br/>3. The employment avenues start shrinking forcing unemployment rate to grow fast.<br/>Which of these statements is/are correct?,NA,C,1 and 2 Only,2 and 3 Only,1 and 3 Only,All of them,NA,NA,NA,NA,"The major traits of depression could be as given below.<br/>(i) an extremely low aggregate demand in the economy causes activities to decelerate;<br/>(ii) the inflation being comparatively lower;<br/>(iii) the employment avenues start shrinking forcing unemployment rate to grow fast;<br/>(iv) to keep the business going, production houses go for forced labour-cuts or retrenchment (to cut down production cost and be competitive in the market), etc.",NA
What is inflation?,NA,B,A rise in the price of one good,A rise in the general level of prices,A decrease in the general level of prices,A fall in demand,NA,NA,NA,NA,"Inflation is a sustained increase in the general price level of goods and services over time. If only one good increases in price, it does not represent inflation. However, if most goods and services experience price increases over time, it indicates inflation.",NA
Which of the following is not a cause of inflation?,NA,C,Demand-pull inflation,Cost-push inflation,Fall in demand,Both a and b,NA,NA,NA,NA,"Demand-pull inflation occurs when demand for goods and services is greater than supply. Cost-push inflation occurs when input costs, such as wages and raw materials, increase, and these costs are passed on to consumers. However, a fall in demand would lead to a fall in prices, which is not inflation.",NA
What is disinflation?,NA,B,An increase in the general level of prices,A decrease in the general level of prices at a slower rate,A decrease in the general level of prices at a faster rate,None of the above,NA,NA,NA,NA,"Disinflation is not the same as deflation, which is a decrease in the general level of prices at a faster rate. Disinflation is a decrease in the rate of inflation, but prices are still rising.",NA
What is demand-pull inflation?,NA,C,An increase in factor input costs,A decrease in demand,A mismatch between demand and supply,None of the above,NA,NA,NA,NA,"Demand-pull inflation occurs when there is an increase in demand for goods and services, but supply cannot keep up, leading to higher prices. This can occur due to an increase in consumer spending, government spending, or exports.",NA
What is cost-push inflation?,NA,B,A mismatch between demand and supply,An increase in factor input costs,An increase in demand,None of the above,NA,NA,NA,NA,"Cost-push inflation occurs when production costs increase, leading to higher prices. This can occur due to an increase in wages, raw materials, or taxes. It is also known as supply-side inflation because it occurs due to supply-side factors.",NA
Which of the following measures to check inflation involves appealing to consumers to cut back on consumption of items showing higher inflation?,NA,A,Demand-side measure,Supply-side measure,Cost-side measure,None of the above,NA,NA,NA,NA,"Demand-side measures involve appealing to consumers to cut back on consumption of items showing higher inflation. However, this measure has generally failed across the world, especially in case of essential items like wheat, rice, milk, etc.",NA
Which measure to check inflation involves upscaling the production or import of items showing inflation?,NA,B,Demand-side measure,Supply-side measure,Cost-side measure,None of the above,NA,NA,NA,NA,Supply-side measures involve increasing the supply of the items showing inflation by upscaling production or import of the items.,NA
"Which type of inflation is slow and predictable, with a range of increase usually in single digits?",NA,C,Galloping inflation,Hyperinflation,Low inflation,None of the above,NA,NA,NA,NA,"Low inflation is slow and predictable, with a range of increase usually in single digits. It is also known as creeping inflation.",NA
"Which type of inflation has very high rates, running in the range of double-digit or triple-digit?",NA,B,Low inflation,Galloping inflation,Hyperinflation,None of the above,NA,NA,NA,NA,"Galloping inflation has very high rates, running in the range of double-digit or triple-digit. It is also known as hopping inflation, jumping inflation, or runaway inflation.",NA
"Which type of inflation is large and accelerating, with annual rates in millions or even trillions?",NA,C,Low inflation,Galloping inflation,Hyperinflation,None of the above,NA,NA,NA,NA,"Hyperinflation is large and accelerating, with annual rates in millions or even trillions. Prices shoot up overnight in such cases, and the increase takes place in a very short span of time",NA
What is bottleneck inflation?,NA,A,Inflation caused by a drastic fall in supply and constant demand,Inflation caused by a drastic fall in demand and constant supply,Inflation caused by a drastic increase in supply and constant demand,Inflation caused by a drastic increase in demand and constant supply,NA,NA,NA,NA,"Bottleneck inflation takes place when the supply falls drastically and the demand remains at the same level. Such situations arise due to supply-side hurdles, hazards, or mismanagement, which is also known as <q>structural inflation</q>.",NA
Which term refers to the price rise in all goods and services excluding energy and food articles?,NA,A,Core Inflation,Bottleneck Inflation,Reflation,Stagflation,NA,NA,NA,NA,Core inflation shows the price rise in all goods and services excluding energy and food articles. It is a popular measure of inflation in western economies.,NA
"According to the Phillips Curve, what is the relationship between inflation and unemployment?",NA,B,Direct relationship,Inverse relationship,No relationship,Constant relationship,NA,NA,NA,NA,"The Phillips Curve is a graphic curve that advocates a relationship between inflation and unemployment in an economy. As per the curve, there is a <q>trade-off</q> between inflation and unemployment, i.e., an inverse relationship between them.",NA
What is the inflationary gap?,NA,A,The excess of total government spending above the national income,The shortfall in total government spending over the national income,The difference between actual and potential GDP,The difference between nominal and real GDP,NA,NA,NA,NA,"The inflationary gap is the excess of total government spending above the national income (i.e., fiscal deficit).",NA
What is deflationary gap?,NA,B,The excess of total government spending above the national income,The shortfall in total government spending over the national income,The difference between actual and potential GDP,The difference between nominal and real GDP,NA,NA,NA,NA,"The deflationary gap is the shortfall in total spending of the government (i.e., fiscal surplus) over the national income.",NA
What is inflation tax?,NA,C,A tax levied on inflationary goods,A tax levied on the profits of firms,The erosion of the value of money due to inflation,A tax levied on the income of individuals,NA,NA,NA,NA,"Inflation erodes the value of money, and the people who hold currency suffer in this process. As governments have the authority to print currency and circulate it into the economy, this act functions as an income to the governments.",NA
What is inflation spiral?,NA,A,A situation where wages press prices up and prices pull wages up,A situation where wages press prices down and prices pull wages down,A situation where wages and prices remain constant,A situation where wages and prices have no relationship,NA,NA,NA,NA,An inflationary situation in an economy that results from a process of wage and price interaction <q>when wages press prices up and prices pull wages up</q> is known as the inflationary spiral.,NA
What is reflation?,NA,C,A situation of rising inflation,A situation of falling inflation,A situation deliberately brought by the government to reduce unemployment and increase demand,A situation of constant inflation,NA,NA,NA,NA,Reflation is a situation often deliberately brought by the government to reduce unemployment and increase demand by going for higher levels of economic growth.,NA
What is stagflation?,NA,A,A situation of rising inflation and rising unemployment,A situation of falling inflation and rising unemployment,A situation of rising inflation and falling unemployment,A situation of constant inflation and constant unemployment,NA,NA,NA,NA,"Stagflation is a situation in an economy when inflation and unemployment both are at higher levels, contrary to conventional belief. Such a situation first arose in the 1970s in the US economy and in many Euro-American economies.",NA
What is skewflation?,NA,C,"A sustained, across-the-board price increase",An episodic price rise pertaining to one or a small group of commodities,A price rise of one or a small group of commodities over a sustained period of time,A constant price increase in all commodities,NA,NA,NA,NA,"Skewflation is a relatively new term to describe a phenomenon where there is a price rise of one or a small group of commodities over a sustained period of time, without a traditional designation.",NA
