question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Fungi are plants that lack:,NA,C,Oxygen,Carbon dioxide,Chlorophyll,None of these,NA,NA,NA,NA,"We know plants prepare their own food and so are known as autotrophs. With the help of photosynthesis they make food in which they produce glucose from carbon dioxide and sunlight. Also, oxygen is released by plants which is further used by humans and other animals. But Fungi lack chlorophyll and do not engage in photosynthesis.",NA
"A yellow dust appears on the fingers, whenever we touch the middle of a flower. These tiny yellow grains are one of the most precious substances in nature because they contain the secret of plant life.  What is this dust called?",NA,A,Pollen,Sperm,Spore,Sporocyst,NA,NA,NA,NA,The yellow powder is called pollen and the stick that holds it is known as stamen.,NA
Which one of the following plant nutrients is not supplemented in the soil for growing legumes?,NA,B,Nitrogen,Potassium,Phosphorus,None of these,NA,NA,NA,NA,"Potassium is an essential nutrient for legumes and all other crops. Potassium also has an important role in maintaining water balance in the plant. In legumes, potassium is necessary for the proper development and functioning of root nodules.",NA
From which of the following part of a plant opium is obtained?,NA,B,Dried leaves,Dried latex,Roots,Stem bark,NA,NA,NA,NA,Opium is the dried latex obtained from the opium poppy,NA
Plants which are adapted to grow in soils containing high concentration of salt are known as:,NA,C,Xerophytes,Mesophytes,Halophytes,Thallop,NA,NA,NA,NA,"Halophytes are salt-tolerant plants that grow in waters with high salinity, such as in mangrove swamps, marshes, seashores and saline semi-deserts. Only two per cent of the plant species found on the Earth are halophytes.",NA
<q>Saffron</q> is obtained from which among the following parts of the plant?,NA,A,Stigma,Anther,Stamen,Pollen,NA,NA,NA,NA,Saffron is obtained by hand picking the yellow stigma and style (the female reproductive part) of plant Crocus sativus that normally grows in the Sub Himalayan region. Thousands of plants are needed to collect one gram of saffron.,NA
<q>Anemophily</q> is pollination by:,NA,B,Birds,Wind,Ants,Bats,NA,NA,NA,NA,"Abiotic pollination refers to situations where pollination is mediated without the involvement of other organisms. The most common form of abiotic pollination, anemophily, is pollination by wind. This form of pollination is predominant in grasses, most conifers, and many deciduous trees. Of the 20% of abiotically pollinated species, 98% are anemophilous and 2% hydrophilous, being pollinated by water.",NA
Which among the following is not among Micronutrients required for plants?,NA,B,Molybdenum,Magnesium,Manganese,Zinc,NA,NA,NA,NA,"In order for a plant to grow and thrive, it needs a number of different chemical elements. The most important are: Carbon, hydrogen and oxygen - Available from air and water and therefore in plentiful supply Nitrogen, phosphorus, potassium (a.k.a. potash) - The three macronutrients and the three elements you find in most packaged fertilizers.<br/>Sulfur, calcium, and magnesium - Secondary nutrients <br/>Boron, cobalt, copper, iron, manganese, molybdenum and zinc -Micronutrients.",NA
Which plant kingdom can survive both on land and in water?,NA,D,Tracheophyta,Pteridophyta,Thallophyta,Bryophyta,NA,NA,NA,NA,"The subgroup of kingdom plantae which is called the amphibian of plant kingdom is Bryophytes. They live both on land and water. Bryophytes are an informal group consisting of three divisions of non-vascular land plants: the liverworts, hornworts and mosses. They are characteristically limited in size and prefer moist habitats although they can survive in drier environments. The bryophytes consist of about 20,000 plant species.",NA
Meristematic tissues are found in,NA,C,Only stems of the plants,Both roots and stems,In all growing tips of the plant body,Only roots of the plants,NA,NA,NA,NA,"A meristem is the tissue in most plants containing undifferentiated cells (meristematic cells), found in zones of the plant where growth can take place. Meristematic cells give rise to various organs of a plant and are responsible for growth.",NA
"The phenomenon in which seeds germinate and seedlings grow while still attached to their mother plant before dropping down to establish themselves or be transported elsewhere, is most commonly found in which among the following plants?",NA,B,Allium cepa,Rhizophora,Solanum tuberosum,Solanum melongena,NA,NA,NA,NA,"Allium cepa is onion. Solanum tuberosum is potato, Solanum melongena is Brinjal. The phenomenon given in this question is shown by Mangrove Plants and is known as Vivipary and Rhizophora belongs to that category.",NA
The Indian Pipe Plant or Monotropa can be best placed in which among the following groups?,NA,B,Parasite,Saprophyte,Insectivorous,Lithophyte,NA,NA,NA,NA,Pipe Plant is a total saprophyte i.e. thrives on dead or decayed organic matter.,NA
Presence of vessel in the wood is,NA,B,A primitive character,An advanced character,A vestigial character,None of the above,NA,NA,NA,NA,Vessels are usually present in angiosperms while in other lower plants they are not present.,NA
Which among the following is the correct meaning of Phyllotaxy?,NA,B,Classification of plants as per the leaves structure,The manner of arrangement of leaves in stem or branch,The manner the leaves fall from the branches,The anatomy of leaves in angiosperms,NA,NA,NA,NA,The manner of arrangement of leaves in stem or branch is called Phyllotaxy.,NA
A plant belonging to which of the following groups would show least adaptation to marine water?,NA,C,Pteridophytes,Gymnosperms,Angiosperms,Bryophytes,NA,NA,NA,NA,"The correct option is C.<br/>A plant belonging to the angiosperms group would show least adaptation to marine water. Angiosperms are vascular plants that have stems, roots, and leaves.",NA
Which of the following tissues has dead cells?,NA,B,Parenchyma,Sclerenchyma,Collenchyma,Epithelial tissue,NA,NA,NA,NA,Sclerenchyma cells are the permanent tissues present in the plants. They provide hardness and stiffness to the plant and are composed of dead cells.,NA
Which hormone promotes cell division in plants?,NA,D,Auxin,Gibberellin,Abscissin,Cytokinin,NA,NA,NA,NA,"Cytokinin is the hormone that promotes cell division in plants, leading to growth and development.",NA
What is the term for the response of plants to the timing of light and darkness?,NA,B,Respiration,Photoperiodism,Vernalization,Budding,NA,NA,NA,NA,"Photoperiodism refers to the response of plants to the timing of light and darkness, which influences flowering and other developmental processes.",NA
Which type of plants require day-length shorter than 12 hours for flowering?,NA,A,Short day plants (SDP),Long day plants (LDP),Day neutral plants,Night-blooming plants,NA,NA,NA,NA,"Short day plants (SDP) require day-length shorter than 12 hours for flowering, and they typically flower during specific times of the year.",NA
Which method of artificial vegetative propagation involves the use of an individual bud with adjacent bark?,NA,B,Cutting,Budding,Grafting,Micropropagation,NA,NA,NA,NA,Budding is a method of artificial vegetative propagation that involves the use of an individual bud with adjacent bark from one plant and inserting it into a cut made in the stock of another plant.,NA
What is the advantage of micropropagation by plant tissue culture?,NA,C,It produces genetically diverse plants.,It requires a large amount of space.,It can produce virus-free clones.,It is limited to dicot plants.,NA,NA,NA,NA,Micropropagation by plant tissue culture has the advantage of producing virus-free clones by raising callus from shoot apex. This technique is useful for obtaining disease-free plants.,NA
