question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Which of the following organisations conducts the sample surveys for calculating poverty line in India?,NA,D,Ministry of Finance,RBI,CSO,NSSO ,NA,NA,NA,NA,"The National Sample Survey Office (NSSO) is the organization responsible for conducting sample surveys in India, including those used for calculating the poverty line.<br/>The NSSO operates under the Ministry of Statistics and Programme Implementation of the Government of India. It is one of the largest organizations in India conducting sample surveys on various socio-economic aspects of the country.<br/>The NSSO conducts regular household surveys to collect data on various socio-economic indicators, including income, expenditure, employment, and poverty. These surveys involve sampling households across different regions of the country to gather representative data.<br/>The poverty line in India is determined based on the data collected through these sample surveys conducted by the NSSO.<br/>The poverty line is an important benchmark used to assess the extent of poverty and to formulate policies and programs for poverty alleviation in the country.",NA
MGNREGA provides legal guarantee for employment at minimum wages to adult members of a household in a financial year for at least,NA,B,120 days,100 days,90 days,80 days,NA,NA,NA,NA,"The primary objective of MGNREGA (Mahatma Gandhi National Rural Employment Guarantee Act) is to <b>guarantee 100 days of employment in every financial year</b> to adult members of any rural household willing to do public work-related unskilled manual work.<br/>Unlike earlier employment guarantee schemes, the act aims at addressing the causes of chronic poverty through a rights-based framework<br/>At least <b>one-third of beneficiaries</b> have to be women.<br/>Wages must be paid according to the statutory minimum wages specified for agricultural labourers in the state under the Minimum Wages Act, 1948.<br/>The most important part of MGNREGA&#39;s design is its legally backed guarantee for any rural adult to get work within 15 days of demanding it, failing which an <b><q>unemployment allowance</q></b> must be given.",NA
As per Economic Survey 2019 which of the following states has the maximum number of people living below the poverty line?,NA,B,Bihar,Uttar Pradesh,Madhya Pradesh,Maharashtra,NA,NA,NA,NA,"<b>Report as of 2019:<ul>Uttar Pradesh</b> has the highest number of people living below the poverty line during 2011-12 at 598.19 people below the poverty line out of every lakh.</ul><ul>It was <b>followed by Bihar at 358.15 people (per lakh), Madhya Pradesh at 234.04 people, Maharashtra at 197.92 people, and West Bengal at 184.98</b> people living below the poverty line.</ul><ul>The per capita income in the country increased by 6.7 per cent per annum during 2004-05 to 2011-12, while the percentage of poor declined by 2.2 per cent over the period.</ul><ul>The per capita income measured by net national income (NNI) has increased by 6.7 per cent per annum between 2004-05 and 2011-12 and poverty was reduced by 2.2 per cent per annum during the same period, according to sources.</ul><ul>For 2011-12, the Planning Commission has estimated the percentage of people living below the poverty line at 21.9 per cent.</ul><ul>The poverty line in 2011-12 in terms of monthly per capita consumption expenditure was estimated at Rs 816 in rural areas and Rs 1,000 in urban areas.",NA
"As per calculations done in 2011-2012, the poverty line for a person of rural India got fixed at ____ per month.",NA,A,Rs. 816,Rs. 752,Rs. 1000,Rs. 687,NA,NA,NA,NA,"In the year <b>2011 - 12,</b> the poverty line for a person was fixed at <b>Rs 816 for rural areas.</b><br/>For <b>urban areas,</b> it is <b>Rs. 1000</b> under the <b>Suresh Tendulkar</b> methodology.<br/>The <b>poverty line in urban is quite high due to the high prices of goods and services in urban areas.</b><br/>In 2011-12, the <b>number of poor is 26.92 crore.</b>",NA
Which organization is associated with the estimation of the poverty line in India?,NA,D,Reserve Bank of India,NITI Aayog,Indian Council of Agricultural Research,National Sample Survey Organisation,NA,NA,NA,NA,"<b>National Sample Survey Organisation</b><br/>It is the <b>largest organization conducting socio-economic surveys in India.</b><br/>Its <b>nation-wide surveys on various socio-economic aspects</b> include:<ul>Follow-up enterprise surveys of the Economic Census.</ul><ul>Fieldwork relating to the Annual Survey of Industries (ASI).</ul><ul>Supervision of area enumeration, crop estimation surveys conducted by state agencies under the Improvement of Crop Statistics scheme.</ul><ul>Urban Frame Survey with a view to preparing a frame of compact units of urban areas as the first stage sampling units (FSUs),</ul><ul>Organizing methodological studies and pilot surveys on important subjects and collection of price data from rural and urban sectors.</ul>",NA
"The unemployment which is associated with the inadequacy of productive capacity to create enough jobs for all those able and willing to work refers to _________ .

",NA,C,Frictional unemployment,Cyclical unemployment,Structural unemployment,Open unemployment,NA,NA,NA,NA,"<b>Frictional unemployment:</b><ul>It is a type of unemployment that occurs as a result of workers switching from one job to another in searching for new jobs.</ul><ul>Frictional unemployment is considered search unemployment.</ul><br/> <b>Structural unemployment:</b><ul>It is a type of unemployment that arises from the mismatch between the jobs available in the market and the available worker&#39;s skills in the market.</ul> <ul>This type of unemployment is caused by changes in the economy, such as deindustrialization, <b>which leaves some unemployed workers unable to find work in new industries with different skill requirements.</ul><br/>Cyclical unemployment:</b><ul>It is a type of unemployment that occurs as a result of the business cycle, where unemployment rises during recessions and declines with economic growth.</u>",NA
_______ unemployment refers to the lowest unemployment level a healthy economy can sustain without causing inflation.,NA,C,Structural,Disguised,Natural,Frictional,NA,NA,NA,NA,"<b>Natural unemployment:-</b><ul>It is also known as the non-accelerating inflation rate of unemployment (NAIRU).</ul><ul>It is the level of unemployment below which inflation starts to rise due to increasing labor costs.</ul><ul>The natural rate of unemployment is determined by structural factors such as changes in technology, demographics, and globalization, and is beyond the control of monetary policy.</ul><ul>The natural rate of unemployment can vary over time and across countries due to differences in labor market institutions, regulations, and social norms.</ul>",NA
Which type of unemployment has the marginal productivity of the workers as zero?,NA,A,Disguised Unemployment,Involuntary unemployment,Seasonal unemployment,Structural Unemployment,NA,NA,NA,NA,<b>Explanation:</b> Disguised Unemployment is the type of a phenomenon wherein more people are employed than actually needed.  This is why the marginal productivity of the workers is zero here. ,NA
What type of unemployment is found in developed countries?,NA,B,Involuntary unemployment,Voluntary unemployment,Structural unemployment,Disguised Unemployment,NA,NA,NA,NA,"<b>Explanation:</b> Jobs to the people in the developed country is easily available but they are not ready to work on the prevailing wage rate. So, they are voluntarily unemployed.",NA
If new computers are being installed in a company and some employees are fired from the job due to lack of computer knowledge then what kind of unemployment would it be called?,NA,B,Disguised Unemployment,Structural unemployment,Hidden unemployment,Frictional unemployment,NA,NA,NA,NA,"<b>Explanation:</b> This category of unemployment arises from the mismatch between the jobs available in the market and the skills of the available workers in the market. If there is a mismatch between them, structural unemployment arises. ",NA
