question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"__________are small pieces of <q>space junk</q>, _________ are space junk that burns up in Earth&#39;s atmosphere, and _________ are space junk that actually reaches Earth&#39;s surface.",NA,B,asteroids; comets; meteors,meteoroids; meteors; meteorites,meteors; meteorites; meteoroids,meteorites; meteors; asteroids,NA,NA,NA,NA,"Answer is B: Meteoroids; Meteors; Meteorites. <br/><br/>Meteoroids: These rocks still are in space. Meteoroids range in size from dust grains to small asteroids.<br/>Meteors: When meteoroids enter Earth&#39;s atmosphere (or that of another planet, like Mars) at high speed and burn up, the fireballs or <q>shooting stars</q> are called meteors.<br/>Meteorites: When a meteoroid survives a trip through the atmosphere and hits the ground, it is called a meteorite.",NA
"What is the main difference between meteoroids and asteroids? <br/>1. Asteroids are only found in the <q>belt</q> between Mars and Jupiter. <br/>2. Asteroids are pieces of comets, whereas meteoroids are pieces of space debris. <br/>3. Asteroids are generally bigger than meteoroids. <br/>4. Meteoroids are generally bigger than asteroids.",NA,D,1 only,2 and 3 only,3 and 4 only,1 and 3 only,NA,NA,NA,NA,Asteroids are large rocks that revolve around the sun. <br/>Asteroids can have a bad impact on hitting the atmosphere of the earth.<br/><br/>Meteoroids are small rocks that revolve around the sun. <br/>Meteoroids are small and burn in the atmosphere of the earth before reaching the surface.,NA
What feature of the moon&#39;s surface was most likely created by meteorites?,NA,B,Its dust,Its craters,Its shape,Its maria,NA,NA,NA,NA,"Answer: Its Craters. <br/><br/>Craters are the most common surface features on many solid planets and moon. Mercury and our Moon are covered with craters. This portion of the Moon is covered by numerous circular holes. These are impact craters, each of which was formed when an asteroid or comet collided with the Moon&#39;s surface.",NA
What do asteroids and comets have in common?,NA,A,Most are unchanged since their formation in the solar nebula.,They have similar densities.,They have similar orbital radii,They have a similar range of orbital inclinations.,NA,NA,NA,NA,"Comets and asteroids have a lot in common.<br/>Both orbit the sun.<br/>Both are far smaller than the planets.<br/>Both are remnants of the solar system&#39;s formation almost 5 billion years ago.<br/>They are made of rock, dust, and sometimes ice that was leftover from the formation of the planets.",NA
Where are the Trojan asteroids located? ,NA,B,surrounding Jupiter,"along Jupiter&#39;s orbit, 60 degree ahead of and behind Jupiter",in the center of the asteroid belt ,on orbits that cross Earth&#39;s orbit,NA,NA,NA,NA,"The asteroids that circle the Sun at the same orbital distance as Jupiter are called Trojan asteroids. They reside in dynamically stable zones 60deg. ahead and behind Jupiter. These positions are the last two of the five Lagrangian points, named by the 19th-century mathematician J. L. Lagrange. <br/><br/>The Trojan asteroids move in the same orbit as Jupiter, though they keep either well ahead of or well behind the Giant Planet and are in no danger of being engulfed. Mars has several Trojans, and Neptune one. No true Earth Trojans are known, though 3753 Cruithne has almost the same orbital period and describes a curious sort of <q>horseshoe</q> path with respect to the Earth.",NA
Primitive meteorites can be distinguished from other meteorites and terrestrial rocks because they,NA,A,contain a noticeable fraction of pure metallic flakes,resemble the composition of Earth&#39;s core,contain a lot of iron and were used by humans to make iron tools,resemble the composition of rocks from lava flows that occurred on asteroids very shortly after the formation of the solar system.,NA,NA,NA,NA,"Primitive meteorites are remnants of the solar nebula, containing intermixed rock and metal flakes. Processed meteorites are fragments of larger asteroids and therefore can be metallic like a planet's core or rocky like its mantle or crust.",NA
Halley&#39;s comet is named after the English scientist Edmund Halley because he ,NA,C,discovered it.,was the first to see it in 1682.,calculated its orbit and predicted that it would return in 1758.,was the first to publish pictures of it and report it to the International Astronomical Union (IAU). ,NA,NA,NA,NA,"The comet, officially called 1P/Halley, is named after English astronomer Edmond Halley, who examined reports of a comet approaching Earth in 1531, 1607 and 1682. He concluded that these three comets were actually the same comet returning over and over again, and predicted that it would return in 1758.",NA
Where did comets that are now in the Kuiper belt originally form?,NA,D,in the asteroid belt ,inside Jupiter&#39;s orbit ,in the Oort cloud,near the radius at which they orbit today,NA,NA,NA,NA,The comets currently present in the Kuiper Belt primarily originally formed near the present orbits of Uranus and Neptune. They were then ejected from these initial orbits due to the significant gravitational influence of giant planets.,NA
"Which of the following statements best describes the size of the dwarf planet, Ceres (formerly known as largest asteroid)?",NA,C,It is about the size of a terrestrial planet,It is smaller than the jovian planets but larger than the terrestrial planets,It is a little less than half the diameter of our Moon,It is no larger than a typical mountain on one of the terrestrial planets.,NA,NA,NA,NA,"Called an asteroid for many years, Ceres is so much bigger and so different from its rocky neighbors that scientists classified it as a dwarf planet in 2006. Even though Ceres comprises 25% of the asteroid belt&#39;s total mass, Pluto is still 14 times more massive.",NA
Which of the following objects are probably not located in the same region of the solar system in which they originally formed? ,NA,B,Kuiper belt comets,Oort cloud comets,asteroids of the asteroid belt,Pluto,NA,NA,NA,NA,"The Oort Cloud is located beyond Pluto at what is considered the edge of our solar system. <br/>Whereas, the Kuiper Belt is a doughnut-shaped region of icy bodies extending far beyond the orbit of Neptune. It is home to Pluto and Arrokoth. <br/> The majority of known asteroids orbit within the asteroid belt between Mars and Jupiter, generally with not very elongated orbits. The belt is estimated to contain between 1.1 and 1.9 million asteroids larger than 1 kilometer (0.6 miles) in diameter, and millions of smaller ones.",NA
