question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Which of the following pairs of Indian State and tribal population are correct?<br/>1. Madhya Pradesh : Largest tribal population<br/>2. Mizoram ; Highest percentage of tribal population out of the total population of the State<br/>3. Chhattisgarh : Second largest tribal population after Madhya Pradesh<br/>4. Arunachal Pradesh : Second highest percentage of tribal population out of the total population of the State after Mizoram<br/><b>Select the correct answer using the code given below.</b>,NA,A,1 and 2 only,2 and 4 only,"1, 2 and 3","2, 3 and 4",NA,NA,NA,NA,"<b>The correct answer is option 1, which states that the correct pairs of Indian State and tribal population are Madhya Pradesh having the largest tribal population and Mizoram having the highest percentage of tribal population out of the total population of the state.</b><br/><br/>Let&#39;s dissect each option for better understanding:<br/>Option 1: This option correctly identifies Madhya Pradesh as having the largest tribal population and Mizoram as having the highest percentage of tribal population out of the total population of the state. Therefore, option 1 is correct.<br/>Option 2: This option states that only Mizoram and Arunachal Pradesh have the correct pairs of Indian State and tribal population, but this is incorrect as it does not include Madhya Pradesh, which has the largest tribal population.<br/>Option 3: This option states that Madhya Pradesh, Mizoram, and Chhattisgarh have the correct pairs of Indian State and tribal population, but this is incorrect as it does not include the highest percentage of tribal population out of the total population of the state, which is in Mizoram.<br/>Option 4: This option states that Mizoram, Chhattisgarh, and Arunachal Pradesh have the correct pairs of Indian State and tribal population, but this is incorrect.",NA
In the gamma decay of a nucleus,NA,D,the mass number of the nucleus changes whereas its atomic number does not change,the mass number of the nucleus does not change whereas its atomic number changes,both the mass number and the atomic number of the nucleus change,neither the mass number nor the atomic number of the nucleus changes,NA,NA,NA,NA,"<b>The correct answer is option 4 which states that neither the mass number nor the atomic number of the nucleus changes in the gamma decay of a nucleus.</b><br/><br/>Gamma decay is a type of radioactive decay where a high-energy photon called a gamma ray is emitted from the nucleus of an atom. Unlike alpha and beta decay, which involve the emission of particles from the nucleus, gamma decay only involves the release of electromagnetic radiation.<br/>In gamma decay, the nucleus remains unchanged in terms of its mass number (the total number of protons and neutrons) and atomic number (the number of protons). The emission of a gamma ray does not result in the creation of new particles or the transformation of existing particles within the nucleus.<br/>It&#39;s important to note that while gamma decay does not alter the mass number or atomic number of the nucleus, it can occur alongside other types of radioactive decay such as alpha or beta decay, which do result in changes to these properties.",NA
In a bipolar junction transistor,NA,D,"all the three regions (the emitter, the base and the collector) have equal concentrations of impurity",the emitter has the least concen¬tration of impurity,the collector has the least concen¬tration of impurity,the base has the least concen¬tration of impurity,NA,NA,NA,NA,"<b>In a bipolar junction transistor, the correct answer is option 4 - the base has the least concentration of impurity.</b><br/><br/>A bipolar junction transistor consists of three regions - the emitter, the base, and the collector - which are doped with impurities to create either p-type or n-type semiconductor material.<br/>Option 1 states that all three regions have equal concentrations of impurity. This is incorrect because in a transistor, the concentrations of impurity in each region are different.<br/>Option 2 states that the emitter has the least concentration of impurity. This is not true because the emitter is heavily doped to have a high concentration of impurity in order to provide a large number of majority carriers.<br/>Option 3 states that the collector has the least concentration of impurity. This is also incorrect as the collector is lightly doped to allow for the collection of majority carriers from the base region.<br/>Option 4 correctly states that the base has the least concentration of impurity. The base region is lightly doped to allow for the control of current flow between the emitter and collector regions.<br/><b>Therefore, option 4 is the correct answer.</b>",NA
Which one of the following statements is not correct?,NA,A,The response of the ear to sound of increasing intensity is approximately logarithmic.,The sensitivity of the human ear does not vaiy with the frequency of the sotmd.,"When two or more waves traverse the same medium, the displacement of any element of the medium is the algebraic sum of the displacements due to each wave.","Longitudinal waves can travel in all media—solids, liquids and gases.",NA,NA,NA,NA,"Option 1: The statement is correct. The response of the ear to sound of increasing intensity is indeed approximately logarithmic. This means that as the intensity of a sound increases, the change in loudness perceived by the ear is not the same as the actual physical change in intensity.<br/>Option 2: The statement is correct. The sensitivity of the human ear does not vary with the frequency of sound. This means that our ears perceive sounds of different frequencies with equal sensitivity, although there are certain frequency ranges where our hearing is more sensitive.<br/>Option 3: The statement is incorrect. When two or more waves traverse the same medium, the displacement of any element of the medium is not necessarily the algebraic sum of the displacements due to each wave. Instead, it is the superposition of the individual wave displacements, which means that the waves combine to create a new waveform.<br/><b>Option 4: The statement is correct. Longitudinal waves can indeed travel in all media, including solids, liquids, and gases. This is because longitudinal waves propagate through compressions and rarefactions of the medium&#39;s particles, rather than requiring a specific type of medium to travel through.</b>",NA
Which one of the following hormones is essential for the uptake of glucose by cells in the human body?,NA,C,GH,TSH,Insulin,Cortisol,NA,NA,NA,NA,"<b>The correct answer is option 3: Insulin.<br/>Insulin is a hormone that plays a crucial role in regulating blood glucose levels in the human body. It is produced by beta cells in the pancreas. Insulin acts on cells, particularly muscle, liver, and adipose (fat) cells, to facilitate the uptake of glucose from the bloodstream into the cells.</b><br/><br/>Option 1: GH, also known as growth hormone, is responsible for promoting growth, but it does not directly affect the uptake of glucose by cells.<br/>Option 2: TSH, or thyroid-stimulating hormone, regulates the activity of the thyroid gland. It does not have a direct impact on glucose uptake.<br/>Option 4: Cortisol, also known as the stress hormone, is involved in various functions, including metabolism. While cortisol can affect blood glucose levels, it primarily works by increasing glucose production in the liver rather than promoting glucose uptake by cells.<br/><b>In conclusion, insulin is the hormone essential for the uptake of glucose by cells in the human body.</b>",NA
<q>Altitude sickness</q> is caused at high altitude due to,NA,B,high partial pressure of oxygen,low partial pressure of oxygen,low partial pressure of oxygen,high partial pressure of carbon dioxide,NA,NA,NA,NA,"<b>Altitude sickness, also known as acute mountain sickness (AMS), occurs when individuals travel to high altitudes. <br/>The correct answer is option-2: low partial pressure of oxygen. At higher altitudes, the air becomes thinner and the partial pressure of oxygen decreases.<br/> This leads to a lower concentration of oxygen in the bloodstream.</b><br/><br/>Option-1, high partial pressure of oxygen, is incorrect. High partial pressure of oxygen is found at lower altitudes where there is a higher concentration of oxygen in the air.<br/>Option-3, low level of haemoglobin, is not the direct cause of altitude sickness. However, individuals with pre-existing medical conditions like anemia or low levels of haemoglobin may be more susceptible to developing altitude sickness.<br/>Option-4, high partial pressure of carbon dioxide, is also incorrect. Altitude sickness is primarily caused by lower levels of oxygen, not higher levels of carbon dioxide.<br/><b>In conclusion, altitude sickness occurs due to the low partial pressure of oxygen at high altitudes, resulting in a decreased oxygen supply in the bloodstream.</b>",NA
Which one of the following statements is correct?,NA,D,The oxidation number for hydrogen is always zero.,The oxidation number for hydrogen is always +1.,The oxidation number for hydrogen is always -1.,Hydrogen can have more than one oxidation number.,NA,NA,NA,NA,"<b>In chemistry, the oxidation number refers to the charge that an atom would have if all of its bonds were 100% ionic. It is a way of keeping track of the distribution of electrons in a molecule or compound.</b><br/>Looking at the options given, we can evaluate each statement:<br/><br/>1. The oxidation number for hydrogen is always zero.<br/>This statement is incorrect. Hydrogen can have other oxidation numbers besides zero. For example, in molecular hydrogen gas (H2), both hydrogen atoms have an oxidation number of zero because they have no charge. However, in compounds like water (H2O), the oxidation number of hydrogen is +1 because oxygen, being more electronegative, attracts the shared electrons towards itself, giving hydrogen a positive oxidation number.<br/>2. The oxidation number for hydrogen is always +1.<br/>This statement is incorrect. As mentioned above, the oxidation number of hydrogen depends on the compound it is present in. In some compounds, hydrogen can have an oxidation number of +1, while in others, it can have different numbers.<br/>3. The oxidation number for hydrogen is always -1.<br/>This statement is incorrect. Similar to the above statements, the oxidation number of hydrogen can be different in different compounds. It is not always -1.",NA
"With regard to water transportation in India, which of the following statements are correct?<br/>1. Headquarters of Central Inland Water Transport Corporation is located at Delhi.<br/>2. Headquarters of Inland Waterways Authority of India is located at Noida.<br/>3. National Inland Navigation Institute is located at Kolkata.<br/>4. First National Inland Waterway was between Haldia and Allahabad.<br/><b>Select the correct answer using the code given below.</b>",NA,B,1 and 2 only,2 and 3,2 and 4 only,"1, 2 and 4",NA,NA,NA,NA,"Option 1: Headquarters of Central Inland Water Transport Corporation is located at Delhi.<br/>This statement is incorrect. The headquarters of the Central Inland Water Transport Corporation is not located in Delhi.<br/>Option 2: Headquarters of Inland Waterways Authority of India is located at Noida.<br/>This statement is correct. The headquarters of the Inland Waterways Authority of India is indeed located in Noida.<br/>Option 3: National Inland Navigation Institute is located at Kolkata.<br/>This statement is correct. The National Inland Navigation Institute is located in Kolkata.<br/>Option 4: First National Inland Waterway was between Haldia and Allahabad.<br/>This statement is incorrect. The first National Inland Waterway in India was not between Haldia and Allahabad.<br/><br/><b>Therefore, the correct statements are options 2 and 3. The headquarters of the Inland Waterways Authority of India is located in Noida, and the National Inland Navigation Institute is located in Kolkata.</b>",NA
Which one of the following is not a tributary of the river Ganga?,NA,C,Son,Mahananda,Teesta,Sharada,NA,NA,NA,NA,"<b>The question asks which one of the following is not a tributary of the river Ganga.<br/> To determine the correct answer, we need to understand the definition of a tributary.<br/><br/></b> A tributary is a smaller river or stream that flows into a larger river, known as the main river.<br/>Option 1: Son - The Son River is indeed a tributary of the river Ganga. It originates in Madhya Pradesh and flows through the states of Chhattisgarh, Jharkhand, and Bihar before joining the Ganga in Patna.<br/>Option 2: Mahananda - The Mahananda River is also a tributary of the Ganga. It originates in the Himalayas of Nepal and flows through the Indian state of West Bengal before joining the Ganga in the city of Farakka.<br/>Option 3: Teesta - The Teesta River is not a tributary of the Ganga. It originates in the Himalayas of Sikkim and flows through the Indian states of Sikkim and West Bengal. It ultimately flows into the Brahmaputra River in Bangladesh.<br/>Option 4: Sharada - The Sharada River, also known as the Kali River, is not a tributary of",NA
Which one of the following pairs of lakes is connected by Soo Canal?,NA,B,Superior and Michigan,Superior and Huron,Huron and Ontario,Huron and Erie,NA,NA,NA,NA,"<b>The correct answer is option 2: Superior and Huron.<br/>To understand this, let&#39;s first understand what the Soo Canal is. <br/>The Soo Canal, officially known as the St. Marys River, is a waterway that connects Lake Superior and Lake Huron. It is located between the Upper Peninsula of Michigan in the United States and the Canadian province of Ontario. <br/>The canal was constructed to bypass the rapids on the St. Marys River, allowing ships to easily traverse between Lake Superior and Lake Huron.</b><br/><br/>Option 1 (Superior and Michigan) is incorrect because Lake Michigan is not connected to Lake Superior via the Soo Canal. Lake Michigan is, however, connected to Lake Huron through the Straits of Mackinac.<br/>Option 3 (Huron and Ontario) is also incorrect. While it is true that Lake Huron is connected to Lake Erie through the St. Clair River and Lake St. Clair, it is not directly connected to Lake Ontario.<br/>Option 4 (Huron and Erie) is also incorrect. While Lake Huron does eventually flow into Lake Erie through the St. Clair River and Lake St. Clair, it is not directly connected to Lake Erie either.<br/><b>In summary, the correct answer is option 2:</b>",NA
