question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Consider the following statements regarding Contempt of Courts.<br/>1. Contempt of court is the offense of being disobedient to or disrespectful towards a court of law and its officers.<br/>2. Criminal contempt means publication of any matter that scandalises or lowers the authority of any court.<br/>3. The Constitution of India does not mention anything about Contempt of Courts, whereas all the provisions are included in the Contempt of Courts Act of 1971.<br/><br/>Which of the above statements is/are correct?",NA,B,1 only,"1, 2","1, 3","1, 2, 3",NA,NA,NA,NA,"<u>Contempt of court</u> is the offense of being disobedient to or disrespectful towards a court of law and its officers in the form of behavior that opposes or defies the authority, justice and dignity of the court.<br/><u>Civil contempt</u> means wilful disobedience of any judgment, decree, direction, order, writ or other process of a court, or wilful breach of an undertaking given to a court.<br/><u>Criminal contempt</u> is attracted by the publication (whether by words, spoken or written, or by signs, or by visible representations, or otherwise) of any matter or the doing of any other act whatsoever which Scandalises or tends to scandalise, or lowers or tends to lower the authority of, any court; or Prejudices, or interferes or tends to interfere with, the due course of any judicial proceeding; or Interferes or tends to interfere with, or obstructs or tends to obstruct, the administration of justice in any other manner.<br/><u>Relevant provisions:</u><br/>-Articles 129 and 215 of the Constitution of India empowers the Supreme Court and High Court respectively to punish people for their respective contempt.<br/>-Section 10 of The Contempt of Courts Act of 1971 defines the power of the High Court to punish contempts of its subordinate courts.<br/>-The Constitution also includes contempt of court as a reasonable restriction to the freedom of speech and expression under Article 19, along with elements like public order and defamation.",NA
Which of the following ensures that the principle of federalism is upheld in the Indian polity? <br/>1. Any change to the constitution dial affects the power of the states must be ratified by a majority of state assemblies. <br/>2. The Judiciary plays an important role in overseeing the implementation and amendment of constitutional provisions. <br/>3. The Centre administers Union Territories (UTs).<br/><br/>Q. Choose the correct answer using the codes below: ,NA,A,1 and 2,2 and 3,1 and 3,All of the above,NA,NA,NA,NA,"There are some units of the Indian Union which enjoy very little power. These are areas which are too small to become an independent State but which could not be merged with any of the existing States. <br/>These areas, like Chandigarh, or Lakshadweep or the capital city of Delhi, are called Union Territories. These territories do not have the powers of a State.<br/>The Central Government has special powers in running these areas. Therefore, option 3 has no connection with the Principle of federalism. Rest two options ensure that the Union government does not subordinate the state government.",NA
Consider the following about Federalism in India. <br/>1. The Constitution does not mention the sources of finance for each tier of Government and leaves it for the executive to decide. <br/>2. The states are not merely agents of the Central government but draw their authority from the Constitution.<br/><br/>Q. Which of the above is/are correct? ,NA,B,1 only,2 only,Both 1 and 2,None,NA,NA,NA,NA,"While each state in India enjoys autonomy in exercising powers on certain issues, subjects of national concern require that all of these states follow the laws of the central government. <br/>The Constitution contains lists that detail the issues that each tier of government can make laws on.<br/>Besides, the Constitution also specifies where each tier of government can get the money from for the work that it does. So, 1 is wrong. <br/>Under federalism, the states are not merely agents of the federal government but draw their authority from the Constitution as well. All persons in India are governed by laws and policies made by each of these levels of government.",NA
The Constitution of India establishes a federal system of government. It contains all the usual features of a federation which are? <br/>1. Division of powers between Central and Regional governments <br/>2. Flexibility of the Constitution <br/>3. Independent Judiciary <br/>4. All India Services <br/><br/>Q. Select the correct answer using the codes below:,NA,C,1 and 2 only,2 and 4 only,1 and 3 only,"1, 3 and 4",NA,NA,NA,NA,"The Constitution of India establishes a federal system of government as it contains all the usual features of a federation, viz., dual administration, division of powers, written Constitution, supremacy of Constitution, rigidity of Constitution, independent judiciary and bicameralism.",NA
Which of the following strengthens the practice of <q>Federalism</q> in India? <br/>1. An independent judiciary <br/>2. Principle of Subsidiarity <br/><br/>Q. Which of the above is/are correct?,NA,C,1 only,2 only,Both 1 and 2,None,NA,NA,NA,NA,"To prevent conflicts between the centre and the State, there is an independent judiciary to settle disputes. The more independent the judiciary is, the more effective it will be able to settle the disputes and enforce the rule of law rather than the domination of the Centre. The judiciary has the powers to resolve disputes between the central government and the States on legal matters about the division of power.<br/><br/>Certain subjects, which concern the nation as a whole, for example, defence or currency, are the responsibility of the union or central government. Regional or local matters are the responsibility of the regional or State government. <br/><br/>Appropriate division of responsibility at the appropriate level (for example, local sanitation at the PRls level and national defence at the Central level) is called the principle of subsidiarity.",NA
The practice of <q>Fiscal Federalism</q> in India involves,NA,D,Distribution of financial powers between Centre and States,Setting up of Finance Commission every five years,Devolution of the central pool to states,All of the above,NA,NA,NA,NA,"Federalism refers to the division of responsibilities and functions between the Centre and States.<br/>Fiscal federalism is an important component of federalism.<br/>It refers to all financial matters conducted between the Centre and states with a view of a political federal structure in mind.<br/>For example, the 14th FC has radically enhanced the share of the states in the central divisible pool from the current 32 per cent to 42 per cent which is the biggest ever increase in vertical tax devolution. This is supposed to strengthen fiscal federalism.",NA
"Consider the following statements: <br/>Assertion (A): All states In India have the same number of assembly constituencies.<br/><br/>Reason (R): Indian political system is federal in nature.<br/><br/>Q. In the context of the statements above, which of these is correct? ",NA,D,"Both A and R are correct, and R is a correct explanation for A.","Both A and R are correct, and R is NOT a correct explanation for A.","A is correct, but R is incorrect.","A is incorrect, but R is correct.",NA,NA,NA,NA,"All states do not have the same number of constituencies. India being a federal nation, has nothing to do with the number of assembly seats in a state.<br/><br/>The federal character of India has more to do with the representation of states in the Rajya Sabha.",NA
The idea of cooperative federalism indicates a constitution,NA,D,Which would be a confederation of states than union of states.,Where the general government is dependent upon the regional governments.,Where the regional governments are subordinated to the general government.,Where both the general government and regional governments are coordinate and independent bodies.,NA,NA,NA,NA,"Cooperative federalism, also known as marble- cake federalism, is a concept of federalism in which national, state and local governments interact cooperatively and collectively to solve common problems, rather than to make policies separately but more or less equally (such as the dual federalism of the nineteenth-century United States) or clashing over a policy in a system dominated by the national government.",NA
Who makes laws on the subjects contained in the Concurrent List?,NA,C,Union Government,State Governments,Both Union and State Governments,None of these,NA,NA,NA,NA,"Concurrent List includes subjects of common interest to both the Union Government as well as the State Governments, such as education, forest, trade unions, marriage, adoption and succession.",NA
Which is not true regarding changes in power-sharing arrangement between the centre and the states?,NA,D,The Parliament cannot on its own change this arrangement.,Any change to it has to be first passed by both the Houses with at least two-thirds majority,"Then, it has to be ratified by the legislatures of at least half of the total states",The Parliament alone has the power to amend the provisions regarding power-sharing.,NA,NA,NA,NA,The power to amend the constitution is mainly with the Union Parliament. No amendment can be made without Parliament&#39;s action and consent. Union Parliament alone has the power to initiate bills for amending the constitution.,NA
Which country has a two-party system?,NA,C,India,Sri Lanka,United States of America,Nepal,NA,NA,NA,NA,"Answer C:The United States of America has a Two-Party System. The United States has only two major political parties: the Democrats and the Republicans. These parties have a duopoly, meaning that they share almost all the political power in the country. Most democratic countries have more than two parties.",NA
The System of Panchayati Raj involves:,NA,A,"The Village, Block and District levels",The Village and State levels,"The Village, District and State level","The Village, State and Union level",NA,NA,NA,NA,"In India, the Panchayati Raj now functions as a system of governance in which Gram Panchayats are the basic units of local administration.<br/>The system has three levels: <br/>1. Gram Panchayat (Village level),<br/>2. Mandal Parishad or Block Samiti or Panchayat Samiti (Block level) <br/>3. Zila Parishad (District level).",NA
"In federalism, power is divided between various constituent units and______.",NA,A,Central Authority,States,Both (a) and (b),None of the above,NA,NA,NA,NA,"Federalism is a system of government in which the power is divided between a central authority and various constituent units of the country.<br/>Usually, a federation has two levels of government. One is the government for the entire country that is usually responsible for a few subjects of common national interest. The others are governments at the level of provinces or states that look after much of the day-to-day administering of their state.<br/>Both these levels of governments enjoy their power independent of the other.",NA
"In the federal system, the central government cannot order the",NA,C,Principal,Local Government,State Government,None of these,NA,NA,NA,NA,"The central government can pass on orders to the provincial or the local government. But in a federal system, the central government cannot order the state government to do something. The state government has powers of its own for which it is not answerable to the central government.",NA
Assertion: Banking in India is included in the union list.<br/><br/>Reason: Only the union government makes laws related to banking.,NA,A,Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is not the correct explanation of A.,A is correct but R is wrong.,A is wrong but R is correct.,NA,NA,NA,NA,"<u>Statement 1:</u> Banking is included in the Union List of the Indian Constitution. The Union List, also known as List-I, is a list of 100 items in the 7th schedule of the Constitution. The Union List includes subjects of national importance, such as banking, defense, foreign affairs, communications, and currency. This statement is correct.<br/><br/><u>Statement 2:</u> The Union government makes laws related to banking. The Union List includes subjects of national importance, such as banking, foreign affairs, defense, communications, and currency. This statement is correct.",NA
