question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"In which of the following cases did the Supreme Court ruled that Constitutional Amendments were also laws under Article 368 of the Constitution of India, which could be declared void for being inconsistent with Fundamental Rights?",NA,Kesavananda Bharti Case,Kesavananda Bharti Case,Maneka Gandhi Case,Minerva Mills Case,none of 3,NA,NA,NA,NA,"Explanation: The Kesavananda Bharti case (1973) marked a significant event in the Indian constitutional history, as the Supreme Court ruled that Constitutional Amendments were also laws under Article 368 of the Constitution of India. The Court held that these amendments could be declared void if they were inconsistent with or violated the Fundamental Rights. This judgment established the doctrine of the ""Basic Structure"" of the Constitution, which means that Parliament cannot alter the basic features of the Constitution through amendments.",NA
"Consider the following statements.

1. The right conferred on minorities under Article 30 is only to ensure equality with the majority and not intended to place the minorities in a more advantageous position vis-à-vis the majority

2. There is no reverse discrimination in favour of minorities

Which of these statements is/are correct?",NA,Both 1 and 2,1 Only,2 Only,Both 1 and 2,None of them,NA,NA,NA,NA,The right conferred on minorities under Article 30 is only to ensure equality with the majority and not intended to place the minorities in a more advantageous position vis-à-vis the majority. There is no reverse discrimination in favour of minorities.,NA
"Consider the following statements.

1. Fundamental rights are not permanent

2. They can be curtailed and repealed by the parliament by an ordinary act

Which of these statements is/are correct?",NA,1 Only,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"Fundamental rights are not absolute and can be subject to certain restrictions and limitations. In some cases, the parliament may enact laws to impose reasonable restrictions on these rights for various reasons, such as public order, morality, and security. However, it's important to note that the restrictions must be reasonable and in line with the provisions of the constitution. Fundamental rights are not completely permanent, as they can be subject to legal amendments based on constitutional provisions.",NA
The rule of equality before the law doesn't apply on:,NA,Both (a) and (b),President of India,Governor of States,Member of the Legislature,Both (a) and (b),NA,NA,NA,NA,"Article 361 is an exception to Article 14 (Right to Equality) of the Indian Constitution.
Exceptions under Equality Before Law in the Indian Constitution
President or Governor of the state is not answerable to the court of law for exercising their executive powers.
No criminal proceeding against the President or Governor of state can be instituted or continued during their tenure in office.
No civil proceeding in which there is a claim of compensation can be instituted against the President or Governor of the state except after the expiry of 2-month notice issued against them.
No process for the arrest or imprisonment of the President, or the Governor of a State, shall issue from any court during his term of office.",NA
"Consider the following statements regarding Article 19 of the constitution:

1. Article 19 guarantees to all citizens the six rights

2. Right to property is part of Article 19
3. Right to property was deleted by the 42nd Amendment Act of 1976

Choose the correct option:",NA,1,1,2 and 3 Only,1 and 3 Only,2 Only,NA,NA,NA,NA,"The correct answer is A: 1.

Statement 1 is correct. Article 19 of the Constitution of India guarantees six fundamental rights to all citizens.

Statement 2 is incorrect. The right to property, which was originally a part of Article 19, was removed from Article 19 and made a separate fundamental right under Article 31. However, it was later deleted as a fundamental right by the 44th Amendment Act of 1978.

Statement 3 is incorrect. The right to property was deleted by the 44th Amendment Act of 1978, not the 42nd Amendment Act of 1976.

Therefore, the correct option is A: 1.",NA
"Consider the following statements.

1. American Constitution provides for 'due process of law

2. 'procedure established by law' is contained in the Indian Constitution

Which of these statements are not correct?",NA,Neither 1 nor 2,1 Only,2 Only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"1. The  scope  of  judicial  review  in  India  is narrower  than  what  exists  in  the  USA,  though  the  American  Constitution does  not  explicitly  mention  the  concept  of  judicial  review  in  any  of  its provisions.  This  is  because,  the  American  Constitution  provides  for  ‘due process  of  law’  against  that  of  ‘procedure  established  by  law’  which  is contained in the Indian Constitution.

2. The words “due process of law” were replaced with the words “procedure established by law”. Thus, Article 21 of the Indian Constitution now reads: “No person shall be deprived of his life or personal liberty except according to procedure established by law.”",NA
Who was appointed as the Chairman of six-member Administrative Reforms Commission (ARC) in 1966?,NA,Morarji Desai,Jawaharlal Nehru,H.C. Mathur,V. Shankar,Morarji Desai,NA,NA,NA,NA,A six-member Administrative Reforms Commission (ARC) in 1966 under the chairmanship of Morarji Desai (followed by K Hanumanthayya) was appointed by Central Government. It was to the examine the various issues in Centre-state relations.,NA
"According to article 12 which of the following can be termed as 'State'?

1. Statutory bodies

2. Non-statutory bodies

3. Improvement trusts

4. District boards

Choose from the following options.",NA,All of them,1 and 2 Only,1 and 4 Only,2 and 4 Only,All of them,NA,NA,NA,NA,"States include:

(a) Government and Parliament of India, that is executive and legislative organs of the Union government.

(b) Government and legislature of states, that is, executive and legislative organs of state government.

(c) All local authorities, that is, municipalities, panchayats, district boards, improvement trusts, etc.

(d) All other authorities, that is, statutory or nonstatutory authorities like LIC, ONGC, SAIL, etc.

Thus, the State has been defined in a wider sense to include all its agencies. It is the actions of these agencies that can be challenged in the courts as violating the Fundamental Rights. According to the Supreme Court, even a private body or an agency working as an instrument of the State falls within the meaning of State Article 12.",NA
"Which of the following elements apply to the Indian Constitution?

1. Absence of arbitrary power

2. Equality before law

3. Constitution is the result of the rights of the individual as defined and enforced by the courts of law

4. Constitution is the source of the individual rights

Choose from the following options.",NA,"1, 2 and 4 Only",1 and 2 Only,"1, 2 and 4 Only","1, 2 and 3 Only",All of them,NA,NA,NA,NA,"The concept of ""Rule of Law propounded by A.V. Dicey, the British jurist. His concept has the following three elements or aspects: (i) Absence of arbitrary power, that is, no man can be punished except for a breach of law. (ii) Equality before the law, that is, equal subjection of all citizens (rich or poor, high or low, official or non-official) to the ordinary law of the land administered by the ordinary law courts. (iii) The primacy of the rights of the individual, that is, the constitution is the result of the rights of the individual as defined and enforced by the courts of law rather than the constitution being the source of the individual rights. The first and second elements apply to the Indian System and not the third one. In the Indian System, the constitution is the source of individual rights. The Supreme Court held that the 'Rule of Law' as embodied in Article 14 is a 'basic feature of the constitution. Hence, it cannot be destroyed even by an amendment.",NA
,,,,,,,,,,,,
