question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
The 11th Five Year Plan strategy to raise agricultural output envisages which of the following ?<br/>1. Greater attention to land reforms. <br/>2. Double the rate of growth of irrigated area. <br/>3. Promote animal husbandry and fishery. <br/>4. Interest free credit to the farmers. <br/>Select the correct answer using the codes given below:,NA,C,1 and 3,2 and 3,"1, 2 and 3",2 and 4,NA,NA,NA,NA,"The correct answer is option 3: 1, 2 and 3.<br/><br/>Let&#39;s dissect each option to understand why it is correct or incorrect:<br/>Option 1 includes greater attention to land reforms. Land reforms aim to provide fair and equal access to land, improve land productivity, and reduce inequality in land ownership. This is an important strategy to raise agricultural output as it ensures that land is being utilized efficiently and effectively.<br/>Option 2 includes double the rate of growth of irrigated area. Increasing the irrigated area is crucial for agricultural productivity as it provides a steady and reliable water supply for crops. This helps in increasing crop yields and improving overall agricultural output.<br/>Option 3 includes promoting animal husbandry and fishery. Animal husbandry and fishery are important sectors of agriculture that contribute to increased agricultural output. These sectors provide a source of income and diversification for farmers, and also contribute to food security and nutrition.<br/>Option 4 includes interest-free credit to farmers. While providing credit to farmers can be beneficial for agricultural development, it is not specifically mentioned in the question as part of the 11th Five Year Plan strategy to raise agricultural output. Therefore, this option is incorrect.",NA
Consider the following statements : <br/>1. Rural forestry aims to raise the trees on community land and on privately owned land. <br/>2. Farm forestry encourages individual farmers to plant trees on their own farmland to meet the domestic need of the family.<br/>Which of the statements given above is/are correct?,NA,B,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is option-B: 2 only. <br/>Let&#39;s analyze each statement to understand why.<br/>Statement 1: <q>Rural forestry aims to raise the trees on community land and on privately owned land.<q/><br/>This statement is incorrect. Rural forestry aims to raise trees primarily on community land, but not necessarily on privately owned land. The focus is on developing and managing forests in rural areas to provide ecological, social, and economic benefits to the local communities.<br/><br/>Statement 2: <q>Farm forestry encourages individual farmers to plant trees on their own farmland to meet the domestic need of the family.</q><br/>This statement is correct. Farm forestry promotes the planting of trees on farmland by individual farmers. The objective is to fulfill the family&#39;s domestic needs, such as timber, fuelwood, fodder, and other products, while also providing environmental benefits.<br/><br/>Therefore, only Statement 2 is correct, and the correct answer is Option-B: 2 only.",NA
The second Green Revolution aims at increasing agricultural output to promote,NA,C,Availability of easy credit to big farmers,Co-operative farming,Inclusive growth,Development of the rural sector,NA,NA,NA,NA,"The second Green Revolution aims at increasing agricultural output to promote inclusive growth. <br/>Inclusive growth refers to a development approach that aims to benefit all members of society, particularly the marginalized and vulnerable populations. <br/>In the context of agriculture, inclusive growth means ensuring that small farmers, who make up the majority of the farming population, have access to essential resources, technology, and information to improve their productivity and income. <br/>This can be achieved through various measures such as providing support and subsidies to small farmers, facilitating access to credit and insurance, promoting sustainable farming practices, and improving infrastructure in rural areas.<br/> Inclusive growth in agriculture is crucial for reducing poverty, improving food security, and promoting overall economic development in rural areas.",NA
"In the context of agricultural revolution in India, which of the following statements is/are correct?<br/><br/>1. White revolution in the field of agricultural development is associated with modernization of sheep farming.<br/>2. Second green revolution is associated with development of horticulture.<br/>3. Blue revolution in the field of agriculture is associated with improvement in the production of fish and marine products.<br/><br/>Select the correct answer using the code given below.",NA,C,1 only,3 only,2 and 3 only,"1, 2 and 3",NA,NA,NA,NA,"Option 1 states that the White Revolution in the field of agricultural development is associated with the modernization of sheep farming. This statement is incorrect. The White Revolution in India refers to the dairy development program, which aimed to increase milk production and make India self-sufficient in dairy products. It was not related to sheep farming.<br/><br/>Option 2 states that the Second Green Revolution is associated with the development of horticulture. This statement is correct. The Second Green Revolution in India focuses on increasing agricultural productivity through the adoption of modern technologies and practices, including the development of horticulture.<br/><br/>Option 3 states that the Blue Revolution in the field of agriculture is associated with improvement in the production of fish and marine products. This statement is also correct. The Blue Revolution in India aims to increase the productivity and profitability of aquaculture and fisheries. It involves the development and modernization of techniques for fish breeding, farming, and processing.<br/><br/>Therefore, the correct answer is option 3, which states that statements 2 and 3 are correct. Option 1 is incorrect.",NA
 ,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
,NA,,,,,,NA,NA,NA,NA,,NA
