question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Bahadur Shah tried to conciliate the rebellious Sikhs by making peace with a Sikh leader and giving him a high mansab (rank). Identify him.,NA,D,Fateh Singh,Kapur Singh,Banda Bahadur,Guru Gobind Singh,NA,NA,NA,NA,"Bahadur Shah had tried to conciliate the rebellious Sikhs by peace with Guru Gobind Singh and giving him a high mansab (rank).<br/>But after the death of the Guru, the Sikhs once again raised the banner of revolt in Punjab under theleadership of Banda Bahadur.<br/>Hence, the correct option is D.",NA
The famous battle of Peshwa and Nizam took place in which of the following places?,NA,C,Parli Vaijnath,Naigaon,Rakshasabhuvan,Sautada,NA,NA,NA,NA,"The famous battle between the Peshwa and the Nizam took place at Rakshasabhuvan. This battle, also known as the Battle of Rakshasabhuvan, was fought on the banks of the river Godavari near the village of Rakshasabhuvan in Maharashtra, India, on August 10, 1763. In this battle, the Maratha Empire under Madhavrao Peshwa defeated Nizam Ali Khan, the Nizam of Hyderabad. It was an important battle that marked the superiority of the Peshwa within the Maratha Empire and reiterated their influence over Indian subcontinent during the 18th century.",NA
"Bahadur Shah conciliated the Bundela chief, Chatarsal. Besides, a Jat chief joined him in fighting Banda Bahadur. Identify him.",NA,B,Suraj Mal,Churaman,Gajaraj Singh,None of these,NA,NA,NA,NA,"About Churaman Singh :<br/>Churaman Singh was Zamindar of Sinsini and the head of the Jat state of Bharatpur in Rajasthan, India.<br/>He was the son of Bhajja Singh and the younger brother of Raja Ram Jat.<br/>He was the first unanimously elected leader of Jats in 1695.<br/> Churaman Singh apparently chose to be passive on the Sinsini affair.<br/>In July 1708 Jai Singh had occupied Amber.<br/>He died on 20 September 1721.<br/>Hence, the correct option is B.",NA
"The Maratha ruler, Sahu, agreed to support the Mughals in the Deccan with 15,000 mounted soldiers during the reign of",NA,C,Bahadur Shah,Jahandar Shah,Farrukh Siyar,Muhammad Shah,NA,NA,NA,NA,"Arriving at the Deccan, Syed Hussain made a treaty with Maratha ruler Shahu I in February 1718.<br/>Shahu was allowed to collect sardeshmukhi in Deccan and received the lands of Berar and Gondwana to govern.<br/>In return, Shahu agreed to pay one million rupees annually and maintain an army of 15,000 horses for the Sayyids.<br/>This agreement was reached without <q>Farrukhsiyar</q> approval.<br/>Hence, the correct option is C.",NA
A powerful noble of Muhammad Shah founded the state of Hyderabad (1724). Identify him.,NA,A,Nizum-ul-Mulk,Dilawar Khan,Fafi-ud-Darajat,Ahmad Shah,NA,NA,NA,NA,"The state of Hyderabad was founded by Nizam-ul-Mulk Asaf Jah in 1724 A.D., during the reign of Muhammad Shah Rangila, the 12th Mughal emperor (1719 A.D.-1748 A.D.).<br/>But after the death of Nizam-ul-Mulk Asaf Jah in 1748, Hyderabad fell prey to the disruptive forces.",NA
"The Sikh leader, Banda Bahadur was captured and executed during the reign of",NA,D,Bahadur Shah,Jahandar Shah,Muhammad Shah,Farrukh Siyar,NA,NA,NA,NA,"Baba Banda Singh Bahadur was a Sikh leader who, by early 1700, had captured parts of the Punjab region.<br/>Mughal emperor Bahadur Shah I failed to suppress Bahadur&#39;s uprising. In 1714, the Sirhind faujdar (Garrison Commander) Zainuddin Ahmad Khan attacked the Sikhs near Ropar.<br/>In 1715, Farrukhisyar sent 20,000 troops under Qamaruddin Khan, Abdus Samad Khan and Zakariya Khan Bahadur to defeat Bahadur.<br/>After an eight-month siege at Gurdaspur, Bahadur surrendered after he ran out of ammunition. Bahadur and his 200 companions were arrested and brought to Delhi; he was paraded around the city of Sirhind.<br/>Bahadur was put into an iron cage and the remaining Sikhs were chained.<br/>Hence, the correct option is D.",NA
The Rajputs rose in rebellion under Rana Amar Singh during the reign of,NA,A,Bahadur Shah,Jahandar Shah,Muhammad Shah,Farrukh Siyar,NA,NA,NA,NA,"During the reign of Bahadur Shah, the Rajput states of Jodhpur and Amber were annexed for a short time.<br/>His reign was disturbed by several rebellions, the Sikhs under the leadership of Banda Singh Bahadur, Rajputs under Durgadas Rathore and fellow Mughal Kam Bakhsh.<br/>Hence, the correct option is A.",NA
Nadir Shah invaded india in 1739 during the reign of,NA,A,Muhammad Shah,Farrukh-Siyar,Alamgir II,Jehandar Shah,NA,NA,NA,NA,"The correct answer is Muhammad Shah.<br/>In 1739 Nadir Shah invaded India and sacked Delhi.<br/>The Battle of Karnal, was a decisive victory for Nader Shah, the founder of the Afsharid dynasty of Iran, during his invasion of India.<br/><br/>Nadir Shah advanced towards India in 1738. He captured the western frontiers of the Mughal Empire such as Kabul, Ghazni, Lahore in 1739.<br/>The two forces of Nadir Shah and Muhammad Shah met at Karnal. At the battle of Karnal on 13 February 1739, Nadir Shah easily outnumbered the Mughal forces.<br/>The battle lasted for less than three hours and the Mughal emperor, Muhammad Shah surrendered. Both the rulers now entered Delhi on 12 March 1739 and Delhi was handed over to Nadir Shah, along with all its treasures.<br/>In 1739, Nadir Shah, the emperor of Iran, conquered and enslaved the city of Delhi and took away immense quantities of money.<br/>Shah&#39;s army had easily defeated the Mughals in the battle of Karnal and in the aftermath of the battle, would eventually capture the Mughal Capital.<br/>Hence, the correct option is A.",NA
Ahmad Shah Abdali greatly weakened the Mughal Empire by invading India repeatedly. His first invasion was during the reign of,NA,C,Ahmad Shah,Jehandar Shah,Muhammad Shah,Alamgir II,NA,NA,NA,NA,"Ahmad Shah Abdali invaded India for the first time in 1748, during the reign of Mughal Emperor Muhammad Shah. Muhammad Shah was the 14th and last great Mughal emperor. He ruled from 1719 to 1748.",NA
Ahmad Shah Abdali defeated the Marathas in the Third Battle of Panipat in 1761. This happened in the reign of,NA,C,Alamgir II,Muhammad Shah,Shah Alam II,Ahmad Shah,NA,NA,NA,NA,"Ali Gohar, historically known as Shah Alam II, was the sixteenth Mughal Emperor and the son of Alamgir II.<br/>Shah Alam II became the emperor of a crumbling Mughal empire.<br/>Ahmed Shah Abdali defeated the Marathas in the third battle of Panipat.<br/>The battle took place at Panipat, in today&#39;s Haryana, on January 14, 1761.<br/>The battle was fought between the Marathas and the Afghan Army led by Ahmed Shah Abdali.<br/>Sadashivrao Bahu led the Maratha Army.<br/>The battle was the most eventful and also one of the biggest battles fought in the 18th century.<br/>Hence, the correct option is C.",NA
The successors of Ahmad Shah Abdali lost Punjab to,NA,B,Bahadur Shah II,The Sikh chiefs,The Marathas,None of these,NA,NA,NA,NA,"After defeating Mughal and Maratha, Abdali did not, however, find a new Afghan kingdom in India.<br/>He and his successors could not even retain the Punjab which they soon lost to the Sikh chiefs.<br/>Hence, the correct option is B.",NA
Bengal and Oudh were founded as independent states during the reign of,NA,B,Jahandar Shah,Muhammad Shah,Farrukh Siyar,Shah Alam II,NA,NA,NA,NA,"<b>Emergence of New States:</b><br/>Through the 18th century, the Mughal Empire gradually fragmented into a number of independent, regional states.<br/>It can be divided into three overlapping groups:<br/>1. States that were old Mughal provinces like Awadh, Bengal, and Hyderabad. Although extremely powerful and quite independent, the rulers of these states did not break their formal ties with the Mughal emperor.<br/>2. States that had enjoyed considerable independence under the Mughals as watan jagirs. These included several Rajput principalities.<br/>3. States under the control of Marathas, Sikhs and others like the Jats. They all had seized their independence from the Mughals after a long-drawn armed struggle.<br/><br/>The State of Hyderabad was founded by Qamar-ud-din Siddiqi, who was appointed Viceroy of the Deccan, with the title of Nizam-ul- Mulk, by Emperor Farrukhsiyar in 1712. He established a virtually independent state but returned to Delhi during the reign of Emperor Mohammad Shah.<br/>Hence, the correct option is B.",NA
"Which of the following statements about Fourth Anglo-Mysore War is/are NOT correct? <br/>1. The Madras Council suggested a policy of rigorous and intense attack on Mysore. <br/>2. Lord Wellesley tried to revive the Triple Alliance. <br/>3. Tipu sent emissaries to Arabia, Versailles, Mauritius and Kabul enlisting support against the English. <br/>4. The War was of a very short duration though decisive. <br/>Select the correct answer using the code given below :",NA,A,"2, 3 and 4","1, 3 and 4",1 and 4,1 and 3,NA,NA,NA,NA,"Statement 1 is the correct. It states that <q>The Madras Council suggested a policy of rigorous and intense attack on Mysore</q> is correct. The Madras Council indeed suggested this policy during the Fourth Anglo-Mysore War.<br/><br/>Statement 2 is incorrect. It states that <q>Lord Wellesley tried to revive the Triple Alliance</q> is not related to the Fourth Anglo-Mysore War. The Triple Alliance was formed in the context of the Napoleonic Wars, not this particular conflict.<br/><br/>Statement 3 is incorrect. It states that <q>Tipu sent emissaries to Arabia, Versailles, Mauritius, and Kabul enlisting support against the English</q> is not relevant to the Fourth Anglo-Mysore War. It is true that Tipu Sultan had diplomatic ties with various nations, but this particular statement is not related to the events of this war.<br/><br/>Statement 4 is incorrect. It states that <q>The War was of a very short duration though decisive</q> is not accurate. The Fourth Anglo-Mysore War lasted from 1798 to 1799 and was not considered a short war.<br/><br/>In conclusion, only Statement 1 is correct.",NA
Who among the following sought the help of the French to overthrow the British rule in India?,NA,B,Shambha ji,Tipu Sultan,Hyder Ali,Chhatrapati Shivaji,NA,NA,NA,NA,"<b>Tipu Sultan (1751-1799)</b> <br/>Also known as Tiger of Mysore <br/>Ruler of kingdom Mysore (South India) <br/>Pioneer of rocket artillery, coinage system, calendar, and new land revenue system <br/>Tipu Sultan and his father Hyder Ali French-trained trained army to fight against the invasion of the British.<br/><br/>Additional Information:<br/>1. Chhatrapati Shivaji Bhosale - (1630-1680) - Father of Indian Navy <br/>2. Sambhaji Bhosale - (1657-1689) - Second Chhatrapati of Maratha Empire <br/>3. Hyder Ali - (1720-1782) - Sultan and Ruler of Kingdom Mysore",NA
In which year was the Second Anglo-Mysore war fought between the Kingdom of Mysore and the British East India Company?,NA,A,1780-1784,1769-1775,1785-1789,1766-1769,NA,NA,NA,NA,"<b>The second Anglo-Mysore war was fought in 1780-84 between the Kingdom of Mysore and the British East India Company.</b><br/>The immediate cause of the war was the attack on the French port Mahe by British troops led by Warren Hastings.<br/>During the war, Hyder Ali died but his son Tipu Sultan continued the struggle.<br/>Meanwhile, the French came to his assistance, and finally, the Treaty of Mangalore (1784) was signed.<br/><br/>Important Points:<br/>1. The First Anglo-Mysore War : 1767-69 <br/>2. The Second Anglo-Mysore War : 1780-84 <br/>3. The Third Anglo-Mysore War : 1790-92. <br/>4. The Fourth Anglo-Mysore War : 1798-99.",NA
The treaty of Mangalore was signed between Tipu Sultan and the British East India Company in the year ______.,NA,B,1792,1784,1782,1779,NA,NA,NA,NA,<b>11 March 1784</b><br/>?The Treaty of Mangalore was signed between Tipu Sultan and the British East India Company on 11 March 1784.<br/>It was signed in Mangalore and brought an end to the Second Anglo-Mysore War.?,NA
In which of the following Anglo Mysore war did Hyder Ali die?,NA,B,First Anglo Mysore war,Second Anglo Mysore war,Third Anglo Mysore war,Fourth Anglo Mysore war,NA,NA,NA,NA,"First Anglo Mysore war (1767-69): The  Treaty of Madras (1769) ended the First Anglo Mysore war. Haider Ali defeated the British.<br/><br/>Second Anglo Mysore war (1780-84): Warren hastings attacked French port Mahe, which was in Haidar Ali&#39;s territory. Haider Ali made an alliance with Marathas and Nizams and attacked British<br/>-In 1781, Haider Ali was defeated at Porto Novo by Eyrecoot. <br/>-The war ended with a treaty of Mangalore.<br/>-Haider Ali died during the second Anglo-Mysore war.<br/><br/>Third Anglo Mysore war (1790-92): Marathas and Nizams were with the British and Cornwallis started the war which ended with the defeat of Tipu Sultan. By the treaty of Seringapatnam, Tipu ceded half of his territory. <br/><br/>Fourth Anglo Mysore war (1798-99): Lord Wellesley arrived and trying to sign a subsidiary alliance with Indian Kingdoms and was forcing the same on Tipu but he rejected. <br/>-Tipu had sent ambassadors to Turkey and France which was made as an excuse by Wellesley to attack Tipu.<br/>-Later he fought bravely and got defeated and was killed in 1799.",NA
Between whom was the First Anglo-Mysore War (1767-1769) fought?,NA,A,Hyder Ali and the British,Hyder Ali and the Portuguese,Tipu Sultan and the Marathas,Tipu Sultan and the French,NA,NA,NA,NA,"The series of four wars fought between the British and the Kingdom of Mysore in South India during the 18th century was known as the Anglo-Mysore War.<br/><b>First Anglo-Mysore War:</b><br/>-It was fought between 1767-1769 AD.<br/>-Governor: Lord Verelst was the governor during this period.<br/>-In the first Anglo-Mysore, the British, the Nizam and the Marathas fought together against Hyder Ali.<br/>-Treaty of Madras: Hyder Ali wins against the British.<br/>-A defence treaty was concluded in 1769.",NA
Who among the following is credited with being the <i>Pioneer of Rocket Technology</i> in India?,NA,D,Lord Cornwallis,Babar,Akbar II,Tipu Sultan,NA,NA,NA,NA,"Key Points:<br/>-Tipu Sultan was born in 1750, in Devanahalli, Karnataka.<br/>-His father was Haider Ali strong leader who ruled Mysore state (1761 to 1782).<br/>-He was fluent in Arabic, Persian, Kanarese and Urdu.<br/>-He was also known as the Tiger of Mysore.<br/>-He ruled Mysore from 1782 to 1799.<br/>-He is being credited with being the <i>Pioneer of Rocket Technology</i> in India.<br/>-Four wars were fought by him with the British in the year 1767-69 (Treaty of Madras), 1780-84 (Treaty of Mangalore), 1790-92 (Treaty of Seringapatam) and 1799 (Subsidiary Alliance).<br/>-In the Battle of Seringapatam Tipu Sultan died fighting the Britishers.",NA
In which year did the First Anglo-Maratha War end?,NA,C,1761,1781,1782,1784,NA,NA,NA,NA,"Answer: The first Anglo-Maratha war lasted from 1775 to 1782.<br/><br/><u>Additional Information:</u><br/>First Anglo-Maratha War (1775 - 1782)<br/>Reasons:<br/>i) Madhavrao I succeeded Peshwa Balaji Baji Rao who died in 1761.<br/>ii) After the death of Madhavrao I, his brother Narayanrao became the Peshwa but his uncle Raghunathrao wanted to become the Peshwa.<br/>iii) So, Raghunath Rao signed the Treaty of Surat in 1775 to get the British help by ceding Salsette and Bassein.<br/>iv) He attacked the Peshwa and won.<br/>v) A new Treaty of Purandhar was signed in 1776 between the British and Nana Phadnavis, a Maratha minister.<br/>vi) Raghunathrao was given a pension only and Salsette was retained by the British.<br/>vii) Nana Phadnavis violated this treaty in 1777 by giving some territories to the French.<br/>viii) This led to a battle at Wadgaon in which the Marathas won.<br/>ix) The Treaty of Wadgaon was signed in 1779 and then the Treaty of Salbai was signed in 1782 which put an end to the First Anglo-Maratha War.<br/><br/><u>Results:</u><br/>i) The British retained Salsette and Broach.<br/>ii) The Marathas agreed to not give any territory to the French.<br/>iii) All territories taken by the British after the Treaty of Purandhar were given back to the Marathas.<br/>iv) Madhavrao II (son of Narayanrao) was accepted as the Peshwa.",NA
Which of the following war ended with the treaty of Salbai?,NA,C,Third Battle of Panipat,Battle of Buxar,First Anglo Maratha War,None of the above,NA,NA,NA,NA,"??The British East India Company and the Maratha Empire engaged in combat during the First Anglo-Maratha War.<br/>It started in 1775 with the entrance of a British force under Colonel Robert Clive&#39;s leadership and ended in 1782 with the Treaty of Salbai.<br/>The Marathas besieged the British defences at Pune to start the war.<br/>In response, the British dispatched a sizable army led by General Francis Hastings to lift the siege.?",NA
When was the Treaty of Purandar signed between Shivaji and Jai Singh I?,NA,A,1665,1655,1675,1656,NA,NA,NA,NA,"Key Points:<br/><br/>- The  Treaty of Purandar, 1665 was signed between the Jai Singh I and Chhatrapati Shivaji Maharaj.<br/>-This treaty was signed on 11th June 1665.<br/>- Raja Jai Singh was signed on behalf of the Mughal Emperor Aurangzeb.<br/>- Shivaji agreed to surrender 23 forts to the Emperor while the Emperor recognized Shivaji&#39;s authority over 12 forts including Rajgarh and its revenue.<br/>- Shivaji promised to supply for imperial service 5000 soldiers under his son Shambhaji and the Emperor agreed to assign a suitable jagir for their maintenance.<br/>- Shivaji declined to accept any mansab but promised to fight on behalf of the emperor whenever demanded.<br/>- There were some secret clauses in the treaty as well, which provided for Shivaji&#39;s participation in the war against Bijapur on behalf of the Emperor.",NA
"On 6 June, Chhatrapati Shivaji Maharaj was crowned in Raigad fort. In which year Shivaji was crowned as a <q>Chhatrapati</q>?",NA,C,1630,1673,1674,1676,NA,NA,NA,NA,"On June 6, 1674, Shivaji Maharaj was crowned at the Raigad Fort, which served as the Maratha Empire&#39;s capital.<br/><br/>Key Points:<br/>- Raigad Fort is located in the neighbouring Raigad district, around 170 kilometres from Mumbai.<br/>- Shivaji Bhonsale I, commonly known as Chhatrapati Shivaji, was an Indian monarch and a member of the Maratha Bhonsle clan.<br/>- The Maratha Empire was founded when Shivaji carved out an enclave from the fading Adilshahi sultanate of Bijapur.<br/>- At Raigad in 1674, he was formally crowned Chhatrapati (emperor) of his domain.",NA
Which of the following is not correct?,NA,B,Faujdar - a Mughal military commander,Misl - provincial governor,Chauth - tax levied by the Marathas,None of the above,NA,NA,NA,NA,"Key Points:<br/><br/>Administration during Emperor Aurangzeb:<br/>- Under his successors, the efficiency of the imperial administration broke down. It became increasingly difficult for the later Mughal emperors to keep a check on their powerful mansabdars.<br/>- Nobles appointed as governors (subadars) often controlled the offices of revenue and military administration (Diwani and faujdari) as well.<br/>- It sold the right to collect tax to the highest bidders. These <q>revenue farmers</q> (ijaradars) agreed to pay the state a fixed sum of money.<br/><br/>Misls:<br/>Under several able leaders in the eighteenth century, the Sikhs organized themselves into several bands called jathas, and later on misls.<br/>Their combined forces were known as the grand army (dal Khalsa).<br/><br/>Administration during Maratha Empire:<br/>- Between 1720 and 1761, the Maratha empire expanded. It gradually chipped away at the authority of the Mughal Empire.<br/>- He possessed the right to levy Chauth and sardeshmukhi in the entire region.<br/>- Shivaji (1627-1680) carved out a stable kingdom with the support of powerful warrior families (Deshmukh).<br/>- Groups of highly mobile, peasant- pastoralists (kunbis) provided the backbone of the Maratha army. Shivaji used these forces to challenge the Mughals in the peninsula.",NA
In the Ashta Pradhans of Chhatrapati Shivaji&#39;s Cabinet Finance Minister was called as,NA,D,Peshwa,Shuru Nawis,Summant,Amatya,NA,NA,NA,NA,Ashta Pradhan was a system of ministerial delegation for better administration in the Maratha empire.<br/>The advisory council was set up by the Maratha emperor Shivaji Maharaj.<br/>It was formed in the year 1674.<br/>The advisory council contributed to his successful military attacks on the Muslim Mughal Empire.<br/>In the Ashta Pradhans of Shivaji&#39;s Cabinet Finance Minister was called Amatya. Amatya was responsible for managing the accounts of the Empire. It was previously called Mazumdar.<br/>In the Ashta Pradhans of Chhatrapati Shivaji&#39;s Cabinet Prime Minister was called Peshwa. Peshwa was responsible for the general administration of the Empire.,NA
Who among the following was the last Peshwa of the Maratha empire?,NA,D,Narayan Rao,Madhav Rao II,Raghunath Rao,Baji Rao II,NA,NA,NA,NA,"Key Points:<br/>-The last Peshwa of the Maratha Empire was Baji Rao II.<br/>-Baji Rao II, the son of the former Peshwa Raghunathpur, was the last Peshwa of the Maratha Empire and ruled from 1795 to 1818.<br/>-Nana Sahib, also known as Dhondup Pant, was the adopted son of the last Peshwa Baji Rao II.<br/>-Indian Peshwa of the Maratha empire, Nana Sahib led the rebellion in Kanpur by motivating the rebels against British rule.",NA
Twenty five percent of the land revenue collected by Marathas in the Deccan was called _______,NA,C,Bhoga,Sardeshmukhi,Chauth,Bhaga,NA,NA,NA,NA,Key Points:<br/>- Chauth was a regular tax or tribute imposed by the Maratha Empire in the Indian subcontinent.<br/>- Chauth was imposed from the early 18th century.<br/>- Chauth was an annual tax nominally levied at 25 percent on revenue or produce.<br/>- Chauth was levied on the lands which were under the nominal Mughal rule.<br/><br/>Additional Information:<br/>- The <q>Sardeshmukhi</q> was an additional 10 percent levy on top of the Chauth.<br/>- It was started by Koli Maharaja Som Shah of Ramnagar and It is a tribute to the king.<br/>- Chauth&#39;s Sanskrit meaning was one-fourth.,NA
