question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Consider the following statements.<br/>I. In a cyclone, the direction of wind flow is counter clockwise in the northern hemisphere. <br/>II. The tropical cyclone fades away when it reaches land because there is no large supply of warm moist air. <br/>Which of the statements given above is/are correct?",NA,C,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is option 3: Both I and II.<br/><br/>Statement I states that in a cyclone, the direction of wind flow is counter-clockwise in the northern hemisphere. This statement is correct. In the northern hemisphere, cyclones have a low-pressure center, and the air flows inward toward the center. Due to the Coriolis effect, the wind gets deflected to the right, resulting in a counter-clockwise rotation.<br/><br/>Statement II states that tropical cyclones fade away when they reach land because there is no large supply of warm moist air. This statement is also correct. Tropical cyclones derive their energy from warm ocean waters, and when they move over land, they lose their source of warm, moist air. Without this source of energy, the cyclone weakens and eventually dissipates.<br/><br/>Therefore, both statements are correct. In a cyclone, the wind flows counter-clockwise in the northern hemisphere, and tropical cyclones fade away when they reach land due to the lack of warm moist air.",NA
Mid-latitude cyclones:,NA,D,usually move across North America rom east to west,are generally found only over the Ocean,generally bring clear skies and little precipitation,are formed in regions of strong temperature contrasts,NA,NA,NA,NA,"The correct answer is option 4: Mid-latitude cyclones are formed in regions of strong temperature contrasts.<br/>Option 1: This statement is incorrect. Mid-latitude cyclones typically move from west to east, not from east to west. They are often referred to as <q>west to east storms</q> due to their eastward movement across the mid-latitudes of the Earth.<br/><br/>Option 2: This statement is incorrect. Mid-latitude cyclones can form over both land and ocean. While they are more commonly associated with the ocean, they can also develop over land regions with strong temperature contrasts.<br/><br/>Option 3: This statement is incorrect. Mid-latitude cyclones are known for bringing unsettled weather conditions such as clouds, precipitation, and strong winds. They rarely bring clear skies and little precipitation.<br/><br/>Option 4: This statement is correct. Mid-latitude cyclones form along the boundaries between warm and cold air masses, where strong temperature contrasts occur. These temperature contrasts provide the necessary energy for the development and intensification of these cyclones.",NA
What is the general direction of cyclones formed in the Bay of Bengal ?,NA,A,East to West,West to East,West to South,North to South,NA,NA,NA,NA,"The general direction of cyclones formed in the Bay of Bengal is from east to west.<br/>Option 1: East to west - This option is correct. Cyclones in the Bay of Bengal generally move from east to west. This means that they form in the eastern part of the Bay and then move towards the western coast of India or towards the eastern coast of neighboring countries like Bangladesh and Myanmar.<br/><br/>Option 2: West to east - This option is incorrect. Cyclones in the Bay of Bengal do not generally move from west to east.<br/><br/>Option 3: West to south - This option is incorrect. Cyclones in the Bay of Bengal do not generally move from west to south.<br/><br/>Option 4: North to south - This option is incorrect. Cyclones in the Bay of Bengal do not generally move from north to south.<br/>In summary, the general direction of cyclones formed in the Bay of Bengal is from east to west.",NA
Which one of the following may be the true characteristic of cyclones?,NA,A,Temperate cyclones move from west to east with westerlies whereas tropical cyclones follow trade winds,The front side of cyclone is known as the <q>eye of the cyclone</q>,Cyclone possess a centre of high pressure surrounded by closed isobars,Hurricanes are well known tropical cyclones which develop over mid latitudes.,NA,NA,NA,NA,"The correct asnwer is A states that temperate cyclones move from west to east with westerlies, while tropical cyclones follow trade winds. Temperate cyclones are low-pressure systems that form in the mid-latitudes and are typically associated with fronts. These cyclones are driven by the prevailing westerly winds in the mid-latitudes and generally move from west to east. On the other hand, tropical cyclones are characterized by low-pressure systems that develop in tropical regions and are driven by the trade winds, which blow from east to west. Thus, option 1 is a true characteristic of cyclones.",NA
Assertion(A): Tropical cyclones do not develop very close to the Equator.<br/>Reason (R) : A weak coriolis effect retards the development of circular air motion.,NA,A,Both A and R are individually true and R is the correct explanation of A,Both A and R are individually correct true but R is not the correct explanation of A,A is true but R is false,A is false but R is true,NA,NA,NA,NA,"Option 1 states that both the assertion (A) and the reason (R) are true, and R is the correct explanation of A.<br/>The assertion states that tropical cyclones do not develop very close to the Equator. This is true because one of the key requirements for the formation of tropical cyclones is the Coriolis effect, which is created by the rotation of the Earth. This effect deflects the path of moving air masses, resulting in the development of circular air motion in cyclones. However, the Coriolis effect is weakest at the equator and increases towards the poles.<br/><br/>The reason given is that a weak Coriolis effect retards the development of circular air motion. This is also true because the Coriolis effect is directly related to the development of cyclones. When the Coriolis effect is weak, as it is near the Equator, it hinders the formation of the necessary circular air motion that is characteristic of tropical cyclones.<br/><br/>Therefore, option 1 accurately states that both the assertion and the reason are individually true, and the reason provides the correct explanation of the assertion.",NA
"Whenever a tropical cyclone moves to land, much of its severity is reduced. This is because <br/>1. its source of moisture is cut off <br/>2. the friction over land kills tropical cyclones <br/>Select the correct answer using the code given below:",NA,A,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is option 1: 1 only. When a tropical cyclone moves to land, much of its severity is reduced because its source of moisture is cut off. Tropical cyclones derive their energy from warm ocean waters, which provide heat and moisture for their development and intensification. When a cyclone moves over land, it loses this source of moisture, causing it to weaken.<br/><br/>Option 2: The friction over land does not kill tropical cyclones. While friction can cause some weakening of the cyclone, it is not the primary factor in reducing their severity. The main reason for the weakening of tropical cyclones over land is the loss of their moisture source.<br/><br/>Therefore, the correct explanation is that when a tropical cyclone moves to land, much of its severity is reduced because its source of moisture is cut off.",NA
Which of the following statements is/are correct?<br/>1. The tropical cyclones of China Sea are called typhoons.<br/>2. The tropical cyclones of the West Indies are called tornadoes.<br/>3. The tropical cyclones of Australia are called willy - willies.<br/>4. Formation of an anticyclone results in stormy weather condition.<br/>Select the correct answer using the code given below.,NA,C,"1, 2, 3 and 4","1, 2 and 4 only",1 and 3 only,3 only,NA,NA,NA,NA,"The correct statement is option 3: 1 and 3 only.<br/><br/>Statement 1 is correct. The tropical cyclones that occur in the China Sea are called typhoons.<br/>Statement 2 is incorrect. The tropical cyclones that occur in the West Indies are not called tornadoes. Tornadoes are a different type of weather phenomenon characterized by a violently rotating column of air that is in contact with both the surface of the Earth and a cumulonimbus cloud or a cumulous cloud.<br/>Statement 3 is correct. The tropical cyclones that occur in Australia are called willy-willies. Willy-willies are small, localized whirlwinds that usually occur during the dry season in northern Australia.<br/>Statement 4 is incorrect. The formation of an anticyclone does not result in stormy weather conditions. An anticyclone is a weather phenomenon characterized by the circulation of winds around a high-pressure center. It typically brings calm and fair weather conditions.<br/><br/>Therefore, the correct answer is option 3: 1 and 3 only.",NA
Which one of the following pairs is not correctly matched?,NA,D,China Sea : Typhoons,Gulf of Mexico : Hurricanes,North West Australia : Willy Willies,Indian Ocean : Tornadoes,NA,NA,NA,NA,"In this question, we are asked to identify the incorrectly matched pair. Let us analyze each option to determine the correct answer.<br/><br/>Option 1: China Sea and Typhoons. This pair is correctly matched. The China Sea is prone to typhoons, which are tropical cyclones that are common in the western North Pacific Ocean.<br/><br/>Option 2: Gulf of Mexico and Hurricanes. This pair is correctly matched. The Gulf of Mexico is known for its susceptibility to hurricanes, which are intense tropical cyclones that form over warm ocean waters.<br/><br/>Option 3: North-West Australia and Willy Willies. This pair is correctly matched. Willy Willies are an Australian term for tropical cyclones or whirlwinds that occur in the north-western regions of Australia.<br/><br/>Option 4: Indian Ocean and Tornadoes. This pair is not correctly matched. Tornadoes are more commonly associated with regions such as the central United States, known as <q>Tornado Alley</q>. While tropical cyclones can form in the Indian Ocean, tornadoes are not typically associated with this region.<br/><br/>Therefore, the correct answer is option 4: Indian Ocean and Tornadoes.",NA
Consider the following statements:<br/>1. Sudden storms and strong winds are the characteristics of equatorial low pressure area.<br/>2. Westerly jet streams are seen in northern hemisphere only.<br/>Which of the statements given above is/ are correct ?,NA,A,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The correct answer is option 1, which states that statement 1 is correct while statement 2 is incorrect. <br/>Let us analyze each statement separately:<br/>Statement 1: Sudden storms and strong winds are the characteristics of equatorial low pressure area.<br/>This statement is correct. The equatorial low pressure area, also known as the Intertropical Convergence Zone (ITCZ), is characterized by unstable conditions and intense convective activity. It is associated with thunderstorms, heavy rainfall, and strong winds.<br/><br/>Statement 2: Westerly jet streams are seen in the northern hemisphere only.<br/>This statement is incorrect. Jet streams are high-altitude, narrow air currents that move from west to east. While the westerly jet stream is most commonly found in the mid-latitudes of the northern hemisphere, it can also occur in the southern hemisphere. In fact, both hemispheres have jet streams, although their patterns may vary.<br/><br/>To summarize, statement 1 is true as sudden storms and strong winds are indeed characteristics of the equatorial low pressure area. However, statement 2 is false as westerly jet streams can be found in both the northern and southern hemispheres.",NA
Consider the following characteristics of a tropical cyclone :<br/>1. A warm sea temperature of > 26&deg;C <br/>2. High relative humidity of atmosphere at a height of > 700 m <br/>3. Atmospheric instability <br/>The above mentioned characteristics are associated with which one of the following cycles of its development?,NA,A,Formulation and initial stage,Modification stage,Full maturity,Decay,NA,NA,NA,NA,"The correct asnwer is Option 1: Formulation and initial stage<br/>The mentioned characteristics of a warm sea temperature (> 26&deg;C), high relative humidity (> 700m), and atmospheric instability are all associated with the formulation and initial stage of a tropical cyclone. During this stage, the warm sea temperature provides the energy source for the cyclone to develop. The high relative humidity at a height of > 700m indicates the presence of moist air which is necessary for the formation of clouds and precipitation. Atmospheric instability refers to the condition where warm, moist air rises rapidly, creating an unstable atmosphere that can fuel the development of the cyclone. Therefore, all these characteristics are essential for the formulation and initial stage of a tropical cyclone.",NA
Jet streams are usually found in the :,NA,C,Ozonosphere,Mesosphere,Tropopause,Ionosphere,NA,NA,NA,NA,"The correct answer is option 3: Tropopause.<br/>Jet streams are strong and narrow air currents that flow in the upper levels of the atmosphere. They are usually found in the Tropopause, which is the boundary between the troposphere and the stratosphere. The troposphere is the lowest layer of the atmosphere, where weather events occur, and the stratosphere is the layer above it.<br/><br/>Option 1, Ozonosphere, is incorrect. The ozonosphere is another name for the ozone layer, which is located in the stratosphere but not specifically associated with jet streams.<br/><br/>Option 2, Mesosphere, is also incorrect. The mesosphere is the layer above the stratosphere, and jet streams are not typically found in this region.<br/><br/>Option 4, Ionosphere, is incorrect as well. The ionosphere is a region in the upper atmosphere containing a high concentration of ions and is not the location where jet streams are commonly found.<br/><br/>In summary, the correct answer is option 3: Tropopause, as jet streams are usually found in the boundary between the troposphere and the stratosphere.",NA
The jet streams are,NA,C,Wind systems with a pronounced seasonal reverse at a direction.,Winds blowing from the subtropical high-pressure belts towards the subpolar low-pressure belts,Narrow meandering bands of swift winds that blow in the midlatitudes near the tropopause and encircle the globe,Winds blowing from the subpolar low-pressure belts towards the subtropical high-pressure belts.,NA,NA,NA,NA,"The correct answer is option 3: the jet streams are narrow meandering bands of swift winds which blow in the midlatitudes near the tropopause and encircle the globe.<br/><br/>Let us dissect each option to understand them better:<br/>Option 1 states that the jet streams are wind systems with a pronounced seasonal reverse at a direction. However, this is not accurate. The jet streams do have seasonal variations, but they do not reverse their direction.<br/><br/>Option 2 suggests that the jet streams are winds blowing from the subtropical high-pressure belts towards the subpolar low-pressure belts. While this is partially true, it does not fully describe the jet streams. They are not solely restricted to blowing between specific pressure belts.<br/><br/>Option 3, which is the correct answer, states that the jet streams are narrow meandering bands of swift winds that blow in the midlatitudes near the tropopause and encircle the globe. This option accurately describes the jet streams and their characteristics.<br/><br/>Option 4 incorrectly proposes that the jet streams are winds blowing from the subpolar low-pressure belts towards the subtropical high-pressure belts. This is not a correct representation of the direction of the jet streams.<br/><br/>Therefore, the correct answer is option 3.",NA
"Which one of the following statements with regard to Jet stream, an upper level tropospheric wave, is not correct?",NA,D,It is a narrow band of hig velocity wind.,It follows the wave path near the tropopause at elevations of 8 km to 15 km.,Jet streams are typically continous over long distances.,"In summer, the polar front jet achieves its maximum force.",NA,NA,NA,NA,"The correct answer is option 4. The statement that the polar front jet achieves its maximum force in summer is not correct.<br/>Let us analyze each option to understand why the other options are correct and why option 4 is incorrect:<br/><br/>Option 1: It is a narrow band of high-velocity wind. This statement is correct. Jet streams are characterized by their high speeds, often reaching more than 100 miles per hour.<br/><br/>Option 2: It follows the wave path near the tropopause at elevations of 8 km to 15 km. This statement is also correct. Jet streams are located in the upper troposphere, near the boundary between the troposphere and the stratosphere, known as the tropopause.<br/><br/>Option 3: Jet streams are typically continuous over long distances. This statement is correct. Jet streams can extend thousands of kilometers and span across continents, making them an important feature of global weather patterns.<br/><br/>Option 4: In summer, the polar front jet achieves its maximum force. This statement is incorrect. The polar front jet, which is one type of jet stream, actually tends to be stronger and more active during the winter months when temperature contrasts between the polar regions and the mid-latitudes are greater.",NA
During the Indian monsoon season,NA,B,the westerly jet stream alone exists in the Indian region,the easterly jet stream alone exists in the Indian region,both westerly and easterly jet streams exists in the Indian region,both westerly and easterly jet streams disappear,NA,NA,NA,NA,"During the Indian monsoon season, the correct answer is option 2 - the easterly jet stream alone exists in the Indian region.<br/><br/>Jet streams are narrow, fast-moving air currents in the upper atmosphere. In the Indian region, there are two main jet streams known as the westerly and easterly jet streams.<br/><br/>The westerly jet stream exists during the winter months, bringing cold air from the western regions towards the Indian subcontinent. However, during the monsoon season, the westerly jet stream weakens and moves towards the north, causing it to no longer exist in the Indian region.<br/><br/>On the other hand, the easterly jet stream becomes dominant during the monsoon season. It brings warm and moist air from the Bay of Bengal and Arabian Sea towards the Indian subcontinent, resulting in heavy rainfall and the monsoon season.<br/><br/>Therefore, option 2 is correct as only the easterly jet stream exists in the Indian region during the monsoon season.",NA
Consider the following statements:<br/>1. Jet streams occur in the Northern Hemisphere only. <br/>2. Only some cyclones develop an eye.<br/>3. The temperature inside the eye of a cyclone is nearly 10 C lesser than that of the surroundings.<br/><br/>Which of the statements given above is/are correct:,NA,C,1 only,2 and 3 only,2 only,1 and 3 only,NA,NA,NA,NA,"The first statement is incorrect. Jet streams, narrow bands of strong wind in the upper levels of the atmosphere, occur in both the Northern and Southern Hemispheres of Earth. This is a common misconception because the Northern Hemisphere&#39;s jet stream is studied more frequently due to the presence of more landmasses and populations.<br/><br/>The second statement is correct. Not all cyclones develop a well-defined eye, which is a calm area at the center of the storm. The eye forms due to the rotation of the cyclone and the stronger the cyclone, the greater the likelihood of an eye forming.<br/><br/>The third statement is incorrect. In fact, the temperature inside the eye of a cyclone is higher than its surrounding areas, not lesser. This is because of subsiding or downward moving, warming air in the eye region.<br/><br/>Therefore, the correct answer is option 3, which states only the second statement is correct.",NA
What is the convergence of north east and south east trade winds near equator known as ?,NA,C,Doldrums,Jetstream,Inter tropical convergence zone,Upper air monsoon,NA,NA,NA,NA,"The convergence of the north east and south east trade winds near the equator is known as the inter-tropical convergence zone (ITCZ). This is the correct answer (Option 3).<br/><br/>Option 1: Doldrums refers to the calm, windless areas near the equator where the trade winds converge. While similar to the ITCZ, the ITCZ specifically refers to the area of convergence.<br/><br/>Option 2: Jet streams are high altitude air currents that flow in narrow bands within the atmosphere. They are not directly related to the convergence of trade winds near the equator.<br/><br/>Option 4: Upper air monsoons are seasonal wind patterns in the upper atmosphere that bring monsoon rains to different regions. They are not directly related to the convergence of trade winds near the equator.<br/><br/>In summary, the correct term for the convergence of the north east and south east trade winds near the equator is the inter-tropical convergence zone (ITCZ) (Option 3).",NA
