question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Blood plasma is:,NA,C,Neutral,Slightly acidic,Slightly alkaline,Strongly acidic,NA,NA,NA,NA,"The pH of the  extracellular fluid, including the blood plasma, is normally tightly regulated between  7.32 and 7.42 , by the chemical buffers, the respiratory system, and the renal system. <br/>So, the correct answer is Alkaline.",NA
Which of the following is a transparent tissue?,NA,B,Tendon,Hyaline cartilage,Fibrous cartilage,All of these,NA,NA,NA,NA,"B is the correct option. Hyaline cartilage is a type of connective tissue found in areas such as the nose, ears, and trachea of the human body. The word hyaline means <q>glass-like</q>, and hyaline cartilage is a glossy, greyish-white tissue with a uniform appearance.",NA
Lacuna of bone contains:,NA,A,One osteocyte,Two osteocytes,Many osteocytes,Many chondrocytes,NA,NA,NA,NA,"The lacunae are situated between the lamellae, and consist of a number of oblong spaces. In an ordinary microscopic section, viewed by transmitted light, they appear as fusiform opaque spots. Each lacuna is occupied during life by a branched cell, termed an osteocyte, bone-cell or bone-corpuscle. Lacunae are connected to one another by small canals called canaliculi. A lacuna never contains more than one osteocyte. Sinuses are an example of lacuna.",NA
Major protein of connective tissue is:,NA,C,Myosin,Melanin,Collagen,Keratin,NA,NA,NA,NA,"The organic portion or protein fibers found in connective tissues are either collagen, elastic, or reticular fibers. Collagen fibers provide strength to the tissue, preventing it from being torn or separated from the surrounding tissues.",NA
Light bands of muscle fibre are made of the protein:,NA,C,Tubulin,Myosin,Actin,Myoglobin,NA,NA,NA,NA,"Muscles are composed of bundles of single large cells (called muscle fibers) that form by cell fusion and contain multiple nuclei. Each muscle fiber contains many myofibrils, which are bundles of actin and myosin filaments organized These bands correspond to the presence or absence of myosin filaments.",NA
Lysosome is a cytoplasmic organelle containingenzymesthat break down biological polymers.  Lysosomes function as the digestive system of the cell. It is also called the suicide bag of the cell because:,NA,B,It causes any cell to commit suicide,Its enzymes digest the cell itself,Its enzymes kill surrounding cells,None of these,NA,NA,NA,NA,Lysosomes are referred to as the <q>suicide bag</q> of the cell because its enzymes digest the cell itself,NA
Processes from osteoblasts are found in :,NA,B,Lamella,Canaliculi,Dendrites,Haversian canals,NA,NA,NA,NA,"B is the correct option.Osteocytes derive from osteoblasts, or bone-forming cells, and are essentially osteoblasts surrounded by the products they secreted. Cytoplasmic processes of the osteocyte extend away from the cell toward other osteocytes in small channels called canaliculi.",NA
The bone marrow is composed of :,NA,D,Muscle fibres and adipose tissue,Areolar tissue and adipose tissue,Adipose tissue and calcified cartilage,"Adipose tissue, areolar tissue and blood vessels",NA,NA,NA,NA,"The bone marrow is composed of: <br/>A: Muscle fibres and adipose tissue<br/>- This is incorrect. Muscle fibres and adipose tissue are not components of bone marrow. <br/>B: Areolar tissue and adipose tissue <br/>- This is incorrect. Areolar tissue and adipose tissue are not components of bone marrow. <br/>C: Adipose tissue and calcified cartilage <br/>- This is incorrect. Calcified cartilage is not a component of bone marrow. <br/>D: Adipose tissue, areolar tissue and blood vessels <br/>- This is correct. Bone marrow is composed of: <br/>- Adipose tissue: This is the main component of bone marrow and provides cushioning and support to the bone.<br/>- Areolar tissue: This loose connective tissue helps in providing structural support to the bone marrow. <br/>- Blood vessels: Bone marrow contains a network of blood vessels that supply oxygen and nutrients to the cells within the marrow. <br/>In conclusion, the correct answer is D: Adipose tissue, areolar tissue, and blood vessels are the components of bone marrow.",NA
The longitudinal canals of the bone are called :,NA,B,Volkmann&#39;s canals,Haversian canals,Periosteum,Endosteum,NA,NA,NA,NA,"The longitudinal canals of the bone are called Haversian canals. <br/><br/>Explanation: <br/>The Haversian canals, also known as osteons, are found in compact bone tissue. These canals run parallel to the long axis of the bone and contain blood vessels, nerves, and connective tissue. They are responsible for providing nutrients and oxygen to the bone cells and removing waste products. <br/>The structure of the Haversian canal system includes the following components: <br/>1. Lamellae: These are concentric rings of bone tissue that surround the Haversian canal. They are composed of collagen fibers and mineralized matrix, giving the bone its strength and rigidity. <br/>2. Lacunae: These are small spaces located between the lamellae. They house osteocytes, which are mature bone cells responsible for maintaining the bone tissue. <br/>3. Canaliculi: These are tiny channels that radiate from the lacunae and connect neighboring osteocytes. They allow for communication and exchange of nutrients and waste products between the cells. <br/>4. Volkmann&#39;s canals: These are transverse canals that connect the Haversian canals. They provide additional pathways for blood vessels and nerves to travel between adjacent osteons. <br/>In conclusion, the longitudinal canals of the bone are called Haversian canals, which play a crucial role in the nourishment and health of the bone tissue.",NA
Volkmann&#39;s canals occur in :-,NA,B,Cartilage,Bone,Internal ear,Liver,NA,NA,NA,NA,"The correct answer is B as Volkmann&#39;s canals are small channels in bone that transmit blood vessels from the periosteum into the bone and that lie perpendicular to and communicate with the Haversian canals. It is named after Volkmann Alfred Wilhelm. It is only found in bones of mammals. Hence, option C is correct.",NA
