question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
"Statement-I: Jainism&#39;s teachings on non-violence (Ahimsa) led to the creation of specialized communities focused on animal welfare and environmental conservation.<br/><br/>Statement-II: The principle of Ahimsa in Jainism emphasizes harmlessness towards all living beings, influencing both individual behavior and community practices.<br/><br/>Which one of the following is correct in respect of the above statements?",NA,B,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,Statement-I is correct but Statement-II is incorrect,Statement-I is incorrect but Statement-II is correct,NA,NA,NA,NA,"Statement-I is correct: Jainism&#39;s emphasis on non-violence has indeed inspired the creation of communities and practices focused on animal welfare and environmental conservation. However, these outcomes are more modern interpretations and applications of Jain principles rather than direct historical developments.<br/>Statement-II is correct: The principle of Ahimsa is a central tenet of Jainism, advocating for compassion and non-harm towards all living beings. This principle influences both individual behavior and the broader ethical framework within which Jains operate.<br/>The relationship between the two statements is correct in the sense that Ahimsa influences community practices, but Statement-II is not a direct explanation for the creation of specialized communities as described in Statement-I.",NA
"Statement-I: The spread of Jainism in South India was significantly influenced by the migration of Jains during the great famine in Magadh.<br/><br/>Statement-II: The migration led to the establishment of the Digambara sect, which became prominent in South India.<br/><br/>Which one of the following is correct in respect of the above statements?",NA,B,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,Statement-I is correct but Statement-II is incorrect,Statement-I is incorrect but Statement-II is correct,NA,NA,NA,NA,"Statement-I is correct: The migration of Jains to South India during the great famine in Magadh played a crucial role in spreading Jainism in the region.<br/>Statement-II is correct: This migration and subsequent developments contributed to the establishment and prominence of the Digambara sect in South India. However, the Digambara sect&#39;s establishment was more directly related to doctrinal differences and practices, such as the practice of nudity, which became a point of contention.<br/><br/>While Statement-II is related to the effects of the migration, it is not the direct explanation for the spread of Jainism as mentioned in Statement-I but rather a consequence of the split that occurred within Jainism following the migration and the return of some Jains to Magadh.",NA
"Statement-I: Jainism&#39;s practice of Aparigraha (non-acquisition of property) and its advocacy for a minimalist lifestyle appealed to those seeking an alternative to the materialistic society of the time.<br/><br/>Statement-II: The doctrine of Aparigraha encourages detachment from material possessions and promotes spiritual purity, distinguishing Jainism from other contemporary religious movements.<br/><br/>Which one of the following is correct in respect of the above statements?",NA,A,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I,Statement-I is correct but Statement-II is incorrect,Statement-I is incorrect but Statement-II is correct,NA,NA,NA,NA,"Statement-I is correct: The emphasis on Aparigraha (non-acquisition) and a minimalist lifestyle did indeed attract individuals looking for an alternative to the prevailing societal norms, which were increasingly materialistic. People drawn to Jainism appreciated its counter-cultural stance on wealth and possessions.<br/><br/>Statement-II is correct: The principle of Aparigraha is one of the pillars of Jain ethical teachings, promoting the idea that true spiritual advancement requires detachment from material goods and earthly bonds. This teaching helped to set Jainism apart from other religious traditions that did not place as much emphasis on material detachment.<br/><br/>Statement-II provides a direct explanation for Statement-I by outlining the philosophical basis for the appeal of Jainism&#39;s practices. The doctrine of Aparigraha not only differentiates Jainism from other religions but also directly contributes to its attractiveness to those disillusioned with materialism.",NA
Which of these was/were some of the most important ideas in Jainism?<br/><br/>1. The entire world is fundamentally inanimate despite the contrary illusion.<br/><br/>2. There are no birth and death cycles as objects come from nothingness and dissolve into nothingness.<br/><br/>Which of the above is/are correct?,NA,D,1 only,2 only,Both 1 and 2,None,NA,NA,NA,NA,"Statement 1: The most important idea in Jainism is that the entire world is animated: even stones, rocks and water have life. Non-injury to living beings, especially humans, animals, plants and insects, is central to Jaina&#39;s philosophy.<br/>Statement 2: According to Jaina teachings, the cycle of birth and rebirth is shaped through karma. Asceticism and penance are required to free oneself from the cycle of karma. This can be achieved only by renouncing the world.",NA
The famous statue of Gommateshwara (Bahubali) can be found in,NA,A,Shravanabelagola,Meenakshi Amman Temple,Ellora caves,Koodal Azhaga,NA,NA,NA,NA,"It is a 57-feet high monolithic statue situated on Vindhyagiri Hill at Shravanabelagola in Karnataka.<br/><br/>Depicting the prolonged meditation of Jain god Bahubali, it was built around 983 AD and is one of the largest free-standing statues in the world. The Ganga dynasty commissioned the construction of the statue.<br/><br/>In 2007, the statue was voted as the first of Seven Wonders of India; 49% of the total votes favoured it.",NA
"Regarding the Gommateshwara statue, consider the following statements.<br/><br/>1. It is dedicated to the Jain god Bahubali.<br/><br/>2. Hoysala ruler Chavundaraya constructed it.<br/><br/>Which of the above statements is/are correct?",NA,A,1 only,2 only,Both 1 and 2,Neither 1 nor 2,NA,NA,NA,NA,"The statue Gommateshwara is dedicated to the Jain god Bahubali. It was built around 983 AD and is one of the largest free-standing statues in the world.<br/><br/>The construction of the statue was commissioned by the Ganga dynasty minister and commander, Chavundaraya. Neighbouring areas have Jain temples known as the basis and several images of the Tirthankaras.",NA
"Which of the following statements is/are correct?<br/><br/>1. Gommateshwara is one of the world&#39;s tallest monolithic free-standing structure made of grey stone at Shravanabelagola.<br/>2. Chavundaraya commissioned it.<br/>3. It is the statue of Bahubali, the son of Adinath.<br/>4. The statue symbolises the attainment of Kevala gyana by Bahubali.",NA,C,Only 2 and 3,Only 2,"Only 2, 3 and 4","1, 2, 3 and 4",NA,NA,NA,NA,"Gommateshwara statue is a 57 feet (17 m) high monolithic statue situated on Vindhyagiri Hill at Shravanabelagola in the Indian state of Karnataka.<br/><br/>Vindhyagiri is one of the two hills in Shravanabelagola in the Indian state of Karnataka; the other is Chandragiri, which is also a seat of several very ancient Jain centres, dating back much older than Gommateshwara statue.<br/><br/>The statue Gommateshwara is dedicated to the Jain god Bahubali. Son of Adinatha.<br/><br/>It was built around 983, i.e., and is one of the world's largest free-standing statues. The material used is granite.<br/><br/>The construction of the statue was commissioned by the Ganga dynasty minister and commander, Chavundaraya.<br/><br/>Neighbouring areas have Jain temples known as basadis and several images of the Tirthankaras.<br/><br/>One can have a beautiful view of the surrounding areas from the top of the hill. An event known as Mahamastakabhisheka attracts devotees from all over the world.<br/><br/>The Mahamastakabhisheka festival is held once in 12 years.<br/><br/>Bahubali abandoned his clothes and kingdom to become a Digambara monk and began meditating with great resolve to attain omniscience (Kevala Gyana).<br/>He is said to have meditated motionless in a standing posture (kayotsarga) for a year, during that time climbing plants grew around his legs.",NA
"Consider the following statements regarding Jain sects.<br/><br/>1. The Svetambara tradition of Jainism traces its lineage through Sthulabhadra.<br/>2. As per the Digambara sect of Jainism, Bhadrabahu was the last Shruta Kevalin.<br/><br/>Which of the above is/are correct?",NA,C,1 only,2 only,Both 1 and 2,None,NA,NA,NA,NA,"By the end of the fourth century BC, there was a deadly famine in the Ganges valley. Many Jain monks led by Bhadrabahu and Chandragupta Maurya came to Sravana Belgola in Karnataka.<br/><br/>Some stayed in North India and were led by a monk named Sthulabhadra. He changed the code of conduct for the monks. It led to Jainism&#39;s division into two sects, Svetambaras (white-clad) and Digambaras (sky-clad or naked).<br/><br/>The first Jain Council was held at Pataliputra by Sthulabhadra at the beginning of the third century BC.<br/>According to the Digambara sect of Jainism, there were five Sliruta Kevalins in Jainism-Govarddhana Mahamuni, Vishnu, Nandimitra, Aparajita and Bhadrabahu.<br/>Shruta Kevalin is a term used in Jainism for those ascetics who have complete Jain Agama knowledge (texts).",NA
"Jainism advocates three principles known as Triratnas (three gems): right faith, right knowledge and right conduct. On the other hand, Buddhism preaches four noble truths and the eightfold path. What is/ are common between the teachings of both religions?<br/><br/>1. Acceptance of the theory that God exists and it has multiple aspects.<br/>2. Understanding that no object possesses a soul and is inanimate in the larger flow of life.<br/>3. To practice ahimsa and abstain from acquiring precious metals like gold and silver.<br/>4. Penance and extreme austerity to punish the body.<br/><br/>Select the correct answer using the codes below.",NA,B,1 and 2 only,3 only,2 and 3 only,1 and 4 only,NA,NA,NA,NA,"Right knowledge (as per Mahavira) refers to accepting that there is no god and the world has been existing without a creator, and all objects possess a soul.<br/>Buddhism sheds any discussion on god and soul as futile. Buddha also taught that the soul does not exist, so there is no meeting ground in this case.<br/>Right conduct refers to the observance of the five great vows: not to injure life, not to lie, not to steal, not to acquire property and not to lead an immoral life.<br/>Buddhism also forbids its monks from acquiring property (that may bring a sense of ego and pride to its monks and nuns) and injuring life.<br/>Only Jainism advocates extreme penance, Buddhism preaches moderation.",NA
"The Jain philosophy holds that the world is created and maintained by_______________<br/><br/>According to Jain doctrine, the universe and its constituents, soul, matter, space, time, and principles of motion, have always existed. Universal natural laws govern all constituents and actions.",NA,A,Universal law.,Universal truth.,Universal faith.,Universal soul,NA,NA,NA,NA,"The Jain philosophy holds that the world is created and maintained by Universal Law.<br/>Explanation:<br/>The Jain philosophy believes in the concept of eternal existence, where the universe and its constituents have always existed. Here is a detailed explanation:<br/><br/>1. Jain Doctrine:<br/>- According to Jain doctrine, the universe is eternal and has no beginning or end.<br/>- It consists of various constituents, including soul (jiva), matter (pudgala), space (akasha), time (kala), and principles of motion (dharma).<br/>- These constituents are governed by universal natural laws.<br/><br/>2. Universal Natural Laws:<br/>- Universal natural laws are the fundamental principles that govern the functioning of the universe.<br/>- These laws are considered to be eternal and unchanging.<br/>- They regulate the actions and interactions of all constituents, including living beings and non-living matter.<br/><br/>3. Creation and Maintenance:<br/>- The Jain philosophy does not believe in a creator God who actively creates and maintains the world.<br/>- Instead, the universe is self-regulated and self-sustaining through the operation of universal natural laws.<br/>- These laws ensure the balance and harmony of all constituents and their actions.<br/><br/>4. Role of Universal Law:<br/>- Universal law plays a crucial role in the Jain philosophy, as it governs the entire universe.<br/>- It ensures the interdependence and interconnection of all beings and matter.<br/>- It guides the ethical and moral conduct of individuals, emphasizing non-violence, truth, non-possessiveness, and other virtues.<br/>In conclusion, according to the Jain philosophy, the world is created and maintained by the operation of universal natural laws. These laws govern the eternal constituents of the universe and ensure its harmony and balance.",NA
Jains believe that the universe&#39;s natural and supernatural things can be traced back to seven fundamental elements. They include<br/><br/>1. Jiva<br/>2. Vinijja<br/>3. Kshati<br/>4. Samvara<br/>5. Nirjana<br/><br/>Select the correct answer using the codes below.,NA,B,2 and 3 only,"1, 4 and 5 only","1, 2 and 3 only","1, 2, 3, 4 and 5",NA,NA,NA,NA,"These are jiva, ajivaa, astikaya, bandha, samvara, nirjana and moksa. Substances like a body, which exist and envelope (like a cover), are astikaya.<br/><br/>Anastikayas like time have nobody at all. The substance is the basis of attributes (qualities).<br/>The attributes that we find in a substance are known as dharmas. Jains believe that things or substance have attributes.<br/>These attributes also change with the change of Kala (time). From their point of view, the attributes of a substance are essential and eternal or unchangeable.<br/>Without essential attributes, a thing cannot exist. So, they are always present in everything.<br/>For example, consciousness (chetana) is the soul&#39;s essence; desire, happiness and sorrow are its changeable attributes.",NA
Jains celebrate five major events in the life of a Tirthankara. They are called Kalyanak (auspicious events). Consider the following regarding them.<br/><br/>1. Chyavana Kalyanak is the event when the Tirthankara&#39;s soul is born.<br/>2. Diksha Kalyanak is the event when the Tirthankara&#39;s soul attains true knowledge.<br/>3. Kevaljnana Kalyanak is when Tirthankara&#39;s soul leaves the physical existence and becomes a Siddha.<br/><br/>Select the correct answer using the codes below,NA,D,1 only,2 and 3 only,1 and 3 only,None of the above,NA,NA,NA,NA,"Justification:<br/><br/>Chyavana Kalyanak: This is the event when the Tirthankara&#39;s soul departs from its last life and is conceived in the mother&#39;s womb.<br/>Janma Kalyanak: It is when the Tirthankara&#39;s soul is born.<br/><br/>Diksha Kalyanak: When the Tirthankara&#39;s soul gives up all his/her worldly possessions and becomes a monk/nun (Digambara sect does not believe that women can become Tirthankara or be liberated).<br/><br/>Kevaljnana Kalyanak: It is when Tirthankara&#39;s soul eradicates the four ghati karmas and attains the Kevala Jnana (absolute knowledge).<br/><br/>Celestial angels set Samavasarana for Tirthankaras from where he/she delivers the first sermon, which is the most important event for the entire Jain order. The Tirthankara reinstates Jain Sangh and preaches the Jain path of liberation and purification.<br/><br/>Nirvana Kalyanak: When Tirthankara&#39;s soul is forever liberated from the worldly physical existence and becomes a Siddha. The Tirthankara&#39;s soul destroys the four aghati karmas and attains salvation, which is the state of eternal bliss.",NA
"Jainism postulates that time has no beginning or end. It moves like the wheel of a cart. In this context, what are Avasarpini and Utsarpini?",NA,A,Eternal cycles of moral rise and decline.,"Time of the birth and death of a Tirthankara, respectively",Two auspicious time portals when one can attain true Kaivalya,"Timeline of the birth of first and last Tirthankaras, respectively.",NA,NA,NA,NA,"Time rolls along in eternal cycles of rising and decline. Utsarpini is a <q>rising</q> era in which human morale improves over time.<br/>At the end of the Utsarpini, there begins Avasarpini. It is a <q>declining</q> era of the same length, in which human morale and virtues deteriorate.<br/>During the middle of every rising and declining era, 24 souls become Tirthankaras.<br/>They are humans like us who rise to that level. While accumulating different karmas, they also accumulate special karma called Tirthankara-Nam-Karma in the last 3rd of their life by performing one or more of the 20 special austerities.<br/>Tirthankara-Nam-Karma matures in the final life, and it leads the person to become a Tirthankara.",NA
Consider the following about the spread of Jainism.<br/><br/>1. Mahavira allowed both men and women to join Jain Sanghas.<br/>2. The then rulers of southern Indian patronised Jainism.<br/>3. Chandragupta Maurya is said to have persecuted jains on account of their severe ascetic practices.<br/><br/>Select the correct answer using the codes below.,NA,A,1 and 2 only,1 and 3 only,2 only,None of the above,NA,NA,NA,NA,"To spread his teachings, Mahavira organised the Sangha. Both men and women were admitted in the Sangha, and it consisted of both monks and lay followers.<br/><br/>Due to the dedicated work of the Sangha members, there was a rapid spread of Jainism. It spread rapidly in western India and Karnataka.<br/><br/>Jainism was patronised by Chandragupta Maurya, Kharavela of Kalinga and the royal dynasties of South India such as the Gangas, the Kadambas, the Chalukyas and the Rashtrakutas.<br/><br/>There was a serious famine in the Ganges valley by the end of the fourth century BC. Many Jain monks led by Bhadrabahu and Chandragupta Maurya came to Shravanabelagola in Karnataka.<br/><br/>Those who stayed back in North India were led by a monk named Sthulabhadra. He changed the code of conduct for the monks.<br/><br/>This led to the division of Jainism into two sects that are Svetambaras and Digambaras.",NA
The principle of <q>Right Faith</q> as propounded by Mahavira Jain is that,NA,C,all sentient beings are destined to salvation,all must understand their role in the spiritual life and strictly follow the doctrine of ahimsa,unshaken belief in the teachings and wisdom of Mahavira,not believing in the theory of a god or a creator,NA,NA,NA,NA,"The three principles or Triratnas of Jainism are right faith, right knowledge and right conduct.<br/>Triratna&#39;s 3 gems of Jainism<br/><br/>(a) Samyak Shradha/Vishwas (right faith): Belief of Tirthankaras<br/>(b) Samyak Man or Gyan (right knowledge): Knowledge of Jam belief<br/>(c) Samyak Karma/Acharana (right action/ conduct): Practice of 5 vows of Jainism",NA
The famous Kalpasutra and the Kalakacharya-Katha belong to,NA,A,Jainism,Buddhism,Hinduism,Javanese Hinduism,NA,NA,NA,NA,"The two prevalent Jain texts Kalpasutra and the Kalakacharya-Katha were repeatedly written and illustrated with paintings.<br/><br/>The examples are the manuscripts of the Kalpasutra in the Devasano pado Bhandar in Ahmedabad, the Kalpasutra and Kalakacharya-Katha of about 1400 AD in the Prince of Wales Museum, Mumbai, the Kalpasutra dated 1439 AD executed in Mandu, now in the National Museum, New Delhi and the Kalpasutra written and painted in Jaunpur in 1465 AD.",NA
Which of the following is wrong about teachings of Mahavira?,NA,D,Men and women who wished to know the truth must leave their homes,"There were several forms of Prakrit, used in different parts of the country, and named after the regions in which they were used.","Jainism was supported mainly by traders. Farmers, who had to kill insects to protect their crops, found it more difficult to follow the rules.",None,NA,NA,NA,NA,All three statements are the teachings of Mahavira.,NA
"Consider the following statements:<br/><br/>The Mauryan Empire introduced widespread stone masonry and remarkable art and architecture, including the Ashoka Pillar.<br/>Kautilya&#39;s Arthasastra suggests the use of slaves in large-scale agricultural operations began during the Maurya era.<br/>The Maurya Empire&#39;s downfall was accelerated by the Brahmanical reaction to Asoka&#39;s policies favoring Buddhism.<br/><br/>How many of the statements given above are correct?",NA,C,Only one,Only two,All three,None,NA,NA,NA,NA,"The Maurya Empire was known for its significant contributions to art and architecture, introducing stone masonry and structures like the Ashoka Pillar.<br/>The Arthasastra does indicate the start of large-scale agricultural use of slaves during this period.<br/>Asoka&#39;s policies, which were seen as promoting Buddhism at the expense of Brahmanical interests, contributed to the brahmanical reaction, one of the factors leading to the empire&#39;s decline.",NA
"Assertion (A): The Mauryan Empire&#39;s fall was significantly influenced by the Brahmanical reaction against Asoka&#39;s Buddhist policies.<br/><br/>Reason (R): Asoka&#39;s patronage of Buddhism alienated the Brahmanical society, leading to a loss of support from a key segment of the population.<br/><br/>Which one of the following is correct?",NA,B,"Both A and R are true, and R is the correct explanation of A.","Both A and R are true, but R is not the correct explanation of A.","A is true, but R is false.","A is false, but R is true.",NA,NA,NA,NA,"The Brahmanical reaction to Asoka&#39;s policies did contribute to the socio-political dynamics leading to the Mauryan Empire&#39;s decline. However, the empire&#39;s fall was a complex event caused by multiple factors, including financial strains, administrative issues, and external threats, not solely by Asoka&#39;s religious policies.<br/>While Asoka&#39;s support of Buddhism may have caused discontent among Brahmanical society, this alone did not lead to the empire&#39;s decline. The explanation oversimplifies the multifaceted causes behind the fall of the Maurya Empire.",NA
"Consider the following statements:<br/><br/>The Mauryan administrative system was characterized by a vast bureaucracy with significant disparities in payment among officers.<br/>The appointment of 27 superintendents to regulate economic activities marks the beginning of state control over the economy in ancient India.<br/>Spies played a crucial role in the Mauryan era, especially in financial matters and intelligence gathering.<br/><br/>How many of the statements given above are correct?",NA,C,Only one,Only two,All three,None,NA,NA,NA,NA,"The Mauryan Empire had an extensive bureaucratic system, with a wide range of payments for officers at different levels, indicating a highly structured administrative machinery.<br/>The establishment of superintendents to oversee various economic sectors was a novel approach to managing the economy.<br/>The use of spies for surveillance and financial intelligence underlines the sophisticated governance strategies employed by the Mauryan rulers.",NA
