question_text,question_image,correct_answer,option_1_text,option_2_text,option_3_text,option_4_text,option_1_image,option_2_image,option_3_image,option_4_image,answer_explanation_text,answer_explanation_image
Who was T. Marshall?,NA,A,A British Socialist,A British Scientist,A British Cricketer,A British Footballer,NA,NA,NA,NA,"T. H. Marshall (1950) defined citizenship as <q>full membership of a community</q>. According to him, citizenship is constituted by three elements: civil, political and social (which are resumed in the following scheme).",NA
Identify the nation where dual citizenship prevails.,NA,C,India,Sri Lanka,USA,Nepal,NA,NA,NA,NA,"Dual citizenship, which is also called dual nationality, means holding citizenship of two countries at the same time. This means you can have citizenship through birth in one country and be naturalized in another. For instance, you may be a citizen of the United States and become a citizen of another country. <br/>A person with dual citizenship is a citizen of two countries at the same time, which has both advantages and disadvantages because it is a complex legal status. One benefit of dual citizenship that is often cited is the ability of an individual to possess two passports. But, the potential drawback is the possibility of double taxation. ",NA
The Palestinian refugees are fighting for full citizenship of a state in,NA,A,the Middle East,South-East Asia,Europe,West America,NA,NA,NA,NA,"The Palestinian refugees have been fighting for their right to return to their homes and land in Israel, which they regard as their ancestral homeland. However, many of them have also been seeking full citizenship of a state in the Middle East, where they can live with dignity and basic human rights.",NA
Citizenship may be lost under the following condition:,NA,D,Marriage,Long Absence,Adoption,All of the above,NA,NA,NA,NA,"The Citizenship Act, 1955, prescribes three ways of losing citizenship whether acquired under the Act or prior to it under the Constitution, viz, renunciation, termination and deprivation: <br/>By Renunciation: Any citizen of India of full age and capacity can make a declaration renouncing his Indian citizenship. Upon the registration of that declaration, that person ceases to be a citizen of India.<br/>By Termination: When an Indian citizen voluntarily (consciously, knowingly and without duress, undue influence or compulsion) acquires the citizenship of another country, his Indian citizenship automatically terminates. <br/>By Deprivation: It is a compulsory termination of Indian citizenship by the Central government, if:<br/>1. The citizen has obtained citizenship by fraud. <br/>2. The citizen has shown disloyalty to the Constitution of India. <br/>3. The citizen has unlawfully traded or communicated with the enemy during a war. <br/>4. The citizen has, within five years after registration or naturalisation, been imprisoned in any country for two years; and <br/>5. The citizen has been ordinarily resident out of India for seven years continuously.",NA
What is the meaning of the term <q>Apartheid</q>?,NA,B,Social Upliftment,Social Discrimination,Economic Upliftment,Economic Discrimination,NA,NA,NA,NA,"Apartheid, policy that governed relations between South Africa&#39;s white minority and nonwhite majority for much of the latter half of the 20th century, sanctioning racial segregation and political and economic discrimination against non-whites. Although the legislation that formed the foundation of apartheid had been repealed by the early 1990s, the social and economic repercussions of the discriminatory policy persisted into the 21st century. <br/><br/>Racial segregation, sanctioned by law, was widely practiced in South Africa before 1948. But when the National Party, led by Daniel F. Malan, gained office that year, it extended the policy and gave it the name apartheid.",NA
Choose the incorrect cause of illegal immigration.,NA,D,War,Poverty,Prostitution and slavery,Peace,NA,NA,NA,NA,"The US government generally allows legal immigration for five broad reasons: work, school, family, safety, and encouraging diversity. <br/><br/>Every year, millions of people are forced to leave their homes due to conflict, violence, human rights violations, persecution, disasters, and the impacts of climate change. The number of forcibly displaced persons reached unprecedented heights in 2023, calling for increased humanitarian assistance.",NA
Martin Luther King Jr. led the movement against,NA,A,Segregation Laws,Multiple citizenships,Dual citizenship,Multi-National Companies,NA,NA,NA,NA,"In 1957, Dr. King and other prominent black civil rights leaders founded the Southern Christian Leadership Conference. The organization sought to end segregation in the South by using black churches to organize non-violent protests. The Southern Christian Leadership Conference engaged in a number of campaigns throughout the South to bring about social change.<br/><br/>Dr. King was also instrumental behind the scenes of the civil rights movement. While non-violent protests were the most visible aspect of the initiative, Dr. King met with national leaders behind closed doors to push for legislation to create a more fair and equitable society. Dr. King was instrumental in paving the way for the landmark 1964 Civil Rights Act that ended legal segregation and the 1965 Voting Rights Act that put into place protections against suppression of black voters.",NA
Choose the incorrect type of citizenship.,NA,D,Dual citizenship,Multiple citizenships,Single Citizenship,Non-Resident Citizenship,NA,NA,NA,NA,"The concept of citizenship has been around for centuries, yet the term has evolved over time to redefine what it means to be a citizen of a country, or even of the world. While, in its basic definition, citizenship remains the legal status held by a citizen within a state, that state no longer has to be the country of a person&#39;s birth. <br/> Some individuals have even gained dual citizenship to multiple nations where allowed. Below, we explore what routes individuals can take in order to be granted citizenship, whether by birth, inheritance, or through other means: <br/><br/>Family Citizenship (Jus Sanguinis): jus sanguinis, which is a Latin phrase which translates into English as <q>right of blood</q>. This describes an individual whose parent, grandparent, or other family member is already a citizen of a different specific state from the country in which the individual was born. <br/>Citizenship by Birth (Jus Soli): Jus soli, Latin term meaning <q>right of soil</q> generally refers to the rule granting citizenship to an individual who is born in a country. <br/>Naturalisation: It is another common route to citizenship and usually applies to those who have entered the country through legal means, such as political asylum or having lawfully lived there for a mandated period. <br/>Citizenship by Marriage: Known legally as jus matrimonii, becoming a naturalised citizen by marrying an individual with citizenship has become common practice since it was introduced in the wake of the Second World War. <br/>Economic Citizenship: Lastly, for those unable to acquire citizenship in more traditional ways, through making a meaningful monetary contribution to a country&#39;s economy.",NA
Identify the year when Black people got equal citizenship rights in South Africa.,NA,D,1960s,1970s,1980s,1990s,NA,NA,NA,NA,"The history of racial segregation and discrimination in South Africa dates back to the colonial era when the Dutch and British settlers implemented policies that favored white supremacy. The system of apartheid, which was officially introduced in 1948, institutionalized racial segregation and denied black people equal rights and opportunities.<br/><br/>Key Events:<br/>1. 1990: The first significant step towards equality came in 1990 when President F.W. de Klerk announced the unbanning of the ANC and other anti-apartheid organizations. This signaled the beginning of negotiations to dismantle apartheid and establish a new democratic South Africa.<br/>2. 1994: The year 1994 marked a monumental milestone in South Africa's history. It was the year of the first multiracial democratic elections, in which all South Africans, regardless of race, were allowed to vote. Nelson Mandela, who had been released from prison in 1990, became the country's first black president.<br/>3. 1996: The new democratic government took significant steps towards achieving equal citizenship rights for all South Africans. In 1996, the South African constitution was adopted, which enshrined fundamental rights and freedoms for all citizens, regardless of race.<br/>4. 1998: The South African government also established the Truth and Reconciliation Commission (TRC) in 1995, which aimed to address the crimes and human rights violations committed during the apartheid era. The TRC provided a platform for victims to share their stories and for perpetrators to seek amnesty in exchange for truth-telling.<br/><br/>Conclusion:<br/>In the 1990s, South Africa underwent a transformative period, transitioning from apartheid to democracy and granting equal citizenship rights to all its people. The end of apartheid and the establishment of a democratic government were significant achievements, but the effects of centuries of racial discrimination and inequality still persist in South Africa today.",NA
Citizenship can be acquired by:,NA,D,Long residence,Marriage,Government service,All of the above,NA,NA,NA,NA,"The concept of citizenship has been around for centuries, yet the term has evolved over time to redefine what it means to be a citizen of a country, or even of the world. While, in its basic definition, citizenship remains the legal status held by a citizen within a state, that state no longer has to be the country of a person&#39;s birth. <br/> Some individuals have even gained dual citizenship to multiple nations where allowed. Below, we explore what routes individuals can take in order to be granted citizenship, whether by birth, inheritance, or through other means: <br/><br/>Family Citizenship (Jus Sanguinis): jus sanguinis, which is a Latin phrase which translates into English as <q>right of blood</q>. This describes an individual whose parent, grandparent, or other family member is already a citizen of a different specific state from the country in which the individual was born. <br/>Citizenship by Birth (Jus Soli): Jus soli, Latin term meaning <q>right of soil</q> generally refers to the rule granting citizenship to an individual who is born in a country. <br/>Naturalisation: It is another common route to citizenship and usually applies to those who have entered the country through legal means, such as political asylum or having lawfully lived there for a mandated period. <br/>Citizenship by Marriage: Known legally as jus matrimonii, becoming a naturalised citizen by marrying an individual with citizenship has become common practice since it was introduced in the wake of the Second World War. <br/>Economic Citizenship: Lastly, for those unable to acquire citizenship in more traditional ways, through making a meaningful monetary contribution to a country&#39;s economy.",NA
